Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	3.41452	1.49283	3.327	-1.15	4.20789	5.41635	0	-9999	-9999	-9999	-9999
1	2	2.35828	2.76656	4.9	0.846	2.12543	5.47874	3.4	-9999	-9999	-9999	-9999
1	3	0.657605	4.4281	5.588	2.88	0.123709	5.90015	6	-9999	-9999	-9999	-9999
1	4	0.315119	3.98652	5.338	3.352	0.65229	6.1869	0.6	-9999	-9999	-9999	-9999
1	5	3.17906	4.03327	7.14	-0.098	1.07416	6.11085	0	-9999	-9999	-9999	-9999
1	6	7.68371	1.99312	9.15	-2.496	0.793108	5.12757	0.2	-9999	-9999	-9999	-9999
1	7	6.28044	0.747083	7.65	-3.24	0.823288	4.46699	0.2	-9999	-9999	-9999	-9999
1	8	2.03745	4.4481	7.52	-0.177	0.577693	4.8566	1.6	-9999	-9999	-9999	-9999
1	9	4.87583	5.33085	8.45	3.074	1.2037	5.74038	0	-9999	-9999	-9999	-9999
1	10	2.46504	5.03167	7.04	3.085	1.00999	5.97679	0.2	-9999	-9999	-9999	-9999
1	11	7.61162	4.74931	11.06	0.331	1.55728	5.7649	0.2	-9999	-9999	-9999	-9999
1	12	8.30421	5.13581	12.33	-0.622	2.90305	5.25468	0	-9999	-9999	-9999	-9999
1	13	4.85097	5.0019	10.1	-0.093	2.145	5.23712	0	-9999	-9999	-9999	-9999
1	14	6.62152	10.4237	12.88	7.76	5.15322	6.58022	0	-9999	-9999	-9999	-9999
1	15	3.23881	8.31244	10.29	6.369	3.34038	6.96671	0.6	-9999	-9999	-9999	-9999
1	16	8.31128	6.49081	8.36	4.575	3.72073	6.83774	0	-9999	-9999	-9999	-9999
1	17	8.72336	4.7004	9.12	-0.962	3.4881	5.96504	0	-9999	-9999	-9999	-9999
1	18	8.92071	2.04871	8.28	-3.669	2.49905	4.88102	0	-9999	-9999	-9999	-9999
1	19	4.11819	4.37298	9.46	-1.98	2.74759	4.76608	0	-9999	-9999	-9999	-9999
1	20	7.79037	6.93329	13.07	0.894	4.14049	5.52426	0	-9999	-9999	-9999	-9999
1	21	9.45913	5.59288	12.15	-1.65	3.18425	5.29911	0	-9999	-9999	-9999	-9999
1	22	7.84901	8.49423	11.39	2.013	3.22083	6.76622	0.8	-9999	-9999	-9999	-9999
1	23	0.649411	5.58781	10.05	0.444	0.693827	6.14403	5.8	-9999	-9999	-9999	-9999
1	24	3.53974	9.39312	11.02	8.14	3.73273	7.27403	4	-9999	-9999	-9999	-9999
1	25	9.52722	9.66521	13.22	7.1	4.9439	7.37736	0	-9999	-9999	-9999	-9999
1	26	9.6706	10.9245	17.61	4.823	4.68715	7.57841	0	-9999	-9999	-9999	-9999
1	27	2.97035	10.8652	15.02	4.456	4.99029	7.75529	0	-9999	-9999	-9999	-9999
1	28	9.92036	12.3277	19.39	6.196	6.21454	8.36354	0	-9999	-9999	-9999	-9999
1	29	9.36669	8.54892	15.46	3.51	2.40512	8.06257	0	-9999	-9999	-9999	-9999
1	30	2.12757	7.88921	9.35	6.563	0.430387	8.3975	0.4	-9999	-9999	-9999	-9999
1	31	2.63451	9.17646	11.07	7.83	1.79407	8.70444	0	-9999	-9999	-9999	-9999
2	1	10.268	10.6454	15.29	5.465	5.02815	8.62813	0	-9999	-9999	-9999	-9999
2	2	4.60268	7.96294	11.37	3.351	1.37634	8.28021	0	-9999	-9999	-9999	-9999
2	3	2.29719	9.38271	10.58	8.44	1.20652	8.85688	0.2	-9999	-9999	-9999	-9999
2	4	2.28191	8.74333	9.77	7.84	0.280633	9.20174	27.8	-9999	-9999	-9999	-9999
2	5	1.49521	7.98792	9	7.06	0.338364	9.01931	7.4	-9999	-9999	-9999	-9999
2	6	7.68175	8.21773	9.89	6.714	4.02683	8.54083	1.2	-9999	-9999	-9999	-9999
2	7	11.9328	7.22583	10.24	5.711	5.56649	7.59948	0.2	-9999	-9999	-9999	-9999
2	8	11.3355	10.6694	15.83	3.034	6.60189	7.77352	0	-9999	-9999	-9999	-9999
2	9	10.6406	12.3585	16.26	10.19	6.014	8.97049	0	-9999	-9999	-9999	-9999
2	10	5.78622	11.0065	12.58	9.06	5.30301	9.3909	0	-9999	-9999	-9999	-9999
2	11	12.2371	11.2146	18.56	5.773	5.96279	9.17618	0	-9999	-9999	-9999	-9999
2	12	12.4736	12.7166	19.55	5.856	7.32275	8.98118	0	-9999	-9999	-9999	-9999
2	13	11.4715	11.1806	17.56	5.041	5.3735	9.16931	0	-9999	-9999	-9999	-9999
2	14	6.51573	7.02656	11.42	4.42	3.298	8.91125	0.4	-9999	-9999	-9999	-9999
2	15	2.07642	4.85838	6.596	3.241	1.72657	7.91396	2.4	-9999	-9999	-9999	-9999
2	16	1.94835	3.64137	5.055	2.577	0.575945	7.40959	2.6	-9999	-9999	-9999	-9999
2	17	0.907101	3.42094	4.291	2.68	0.224281	6.95424	21.8	-9999	-9999	-9999	-9999
2	18	13.1659	5.58694	8.23	3.387	2.98706	6.68484	0.2	-9999	-9999	-9999	-9999
2	19	13.7237	6.36983	8.28	5.143	4.03324	6.73078	0	-9999	-9999	-9999	-9999
2	20	1.34638	8.2115	9.87	6.682	3.38872	7.20542	0.4	-9999	-9999	-9999	-9999
2	21	14.1501	5.79608	9.18	2.758	4.75882	7.06685	5.4	-9999	-9999	-9999	-9999
2	22	13.1653	6.77125	10.44	2.225	4.12938	6.49651	0	-9999	-9999	-9999	-9999
2	23	5.98533	10.9644	11.99	9.88	4.25416	8.15701	0	-9999	-9999	-9999	-9999
2	24	10.1136	9.50646	11.14	8.26	5.28385	8.53785	0	-9999	-9999	-9999	-9999
2	25	12.273	10.5104	13.58	8.05	4.69064	8.78611	0	-9999	-9999	-9999	-9999
2	26	11.0394	10.1202	14.97	6.513	3.28068	9.09	0	-9999	-9999	-9999	-9999
2	27	8.107	10.9696	15.4	6.393	3.84338	9.20215	0	-9999	-9999	-9999	-9999
2	28	6.023	9.35958	10.8	7.41	4.43592	9.52174	0	-9999	-9999	-9999	-9999
3	1	0.400883	6.96229	10.19	5.565	1.35086	8.74813	4.2	-9999	-9999	-9999	-9999
3	2	4.76517	7.57846	10.57	3.828	3.30801	8.65667	4	-9999	-9999	-9999	-9999
3	3	15.1481	7.54508	12.78	3.03	4.14003	7.87537	0	-9999	-9999	-9999	-9999
3	4	14.1596	7.70485	14.19	1.012	4.62888	7.55119	0	-9999	-9999	-9999	-9999
3	5	1.87484	7.16077	9.53	5.999	1.52666	8.0009	26.4	-9999	-9999	-9999	-9999
3	6	12.1066	7.81023	10.84	5.592	3.63803	7.88681	2.8	-9999	-9999	-9999	-9999
3	7	14.4384	10.3044	14.36	7.15	4.79797	8.36236	0	-9999	-9999	-9999	-9999
3	8	17.1468	13.2819	19.51	8.51	6.97771	9.11507	0	-9999	-9999	-9999	-9999
3	9	14.8981	11.6569	14	9.33	5.02191	9.51215	0	-9999	-9999	-9999	-9999
3	10	18.189	12.3802	19.49	6.882	8.71081	9.51354	0	-9999	-9999	-9999	-9999
3	11	14.813	9.8505	15.5	4.488	4.54685	9.36257	0	-9999	-9999	-9999	-9999
3	12	0.701773	9.45187	10.34	8.14	1.06714	9.69201	0	-9999	-9999	-9999	-9999
3	13	16.605	10.613	15.42	5.343	5.37942	9.65444	0	-9999	-9999	-9999	-9999
3	14	7.72343	11.0677	12.43	10.08	2.17442	10.2328	3.4	-9999	-9999	-9999	-9999
3	15	5.06649	9.51521	12.28	7.2	1.00043	10.3478	3.4	-9999	-9999	-9999	-9999
3	16	8.96527	10.6279	12.7	9.38	1.76592	10.3701	0	-9999	-9999	-9999	-9999
3	17	11.977	11.0804	15.31	8.06	3.0805	10.5998	0	-9999	-9999	-9999	-9999
3	18	8.88474	10.4933	14.49	7.72	2.01958	10.5409	0.6	-9999	-9999	-9999	-9999
3	19	7.1819	14.129	16.52	8.14	5.02776	10.8577	0.2	-9999	-9999	-9999	-9999
3	20	12.8153	16.6198	18.9	14.98	8.38322	12.0808	0	-9999	-9999	-9999	-9999
3	21	19.742	18.1217	24.42	12.11	12.8195	12.4151	0	-9999	-9999	-9999	-9999
3	22	20.0285	15.8575	19.08	13.33	8.63805	12.894	0	-9999	-9999	-9999	-9999
3	23	20.145	13.695	17.79	8.53	9.85978	12.4758	0	-9999	-9999	-9999	-9999
3	24	21.0436	10.9155	16.31	6.393	9.69833	11.3554	0	-9999	-9999	-9999	-9999
3	25	19.7594	7.61519	14.68	0.701	6.49686	9.955	0	-9999	-9999	-9999	-9999
3	26	20.8497	8.64467	15.95	1.135	7.01713	9.40153	0	-9999	-9999	-9999	-9999
3	27	19.2217	9.12413	14.41	3.709	6.89142	9.27486	0	-9999	-9999	-9999	-9999
3	28	13.4243	7.62823	11.43	3.946	3.58888	9.35125	0.4	-9999	-9999	-9999	-9999
3	29	6.23435	8.01156	10.94	5.319	4.02548	9.38604	0	-9999	-9999	-9999	-9999
3	30	8.16165	8.97525	12.6	5.885	4.10275	9.53542	0	-9999	-9999	-9999	-9999
3	31	17.5176	10.2269	16.69	3.328	4.16078	9.66042	0	-9999	-9999	-9999	-9999
4	1	16.2676	9.1921	15.31	3.856	2.07715	10.0648	0	-9999	-9999	-9999	-9999
4	2	8.20145	9.95625	12.85	7.62	2.48356	10.5285	0	-9999	-9999	-9999	-9999
4	3	6.00699	10.3142	12.77	7.58	3.60162	10.4756	0.4	-9999	-9999	-9999	-9999
4	4	19.4172	12.4798	16.57	10.06	5.96962	10.9193	0.4	-9999	-9999	-9999	-9999
4	5	17.008	13.8235	18.82	10.36	7.40489	11.5416	0	-9999	-9999	-9999	-9999
4	6	10.9547	10.8829	14.53	6.949	2.89012	11.4906	3.8	-9999	-9999	-9999	-9999
4	7	1.63216	9.60125	10.38	8.36	0.802604	10.9561	32.6	-9999	-9999	-9999	-9999
4	8	14.6718	13.2433	17.8	9.69	5.21559	11.408	0	-9999	-9999	-9999	-9999
4	9	9.52143	12.3554	15.43	9.2	2.86499	11.9667	2.2	-9999	-9999	-9999	-9999
4	10	9.82401	7.99542	11.86	3.739	2.995	10.8638	9	-9999	-9999	-9999	-9999
4	11	2.73136	8.13552	9.5	6.602	0.543084	10.1609	16.4	-9999	-9999	-9999	-9999
4	12	13.421	11.8098	16.89	7.9	3.82865	10.8059	1.4	-9999	-9999	-9999	-9999
4	13	5.1827	9.93812	11.09	8.85	4.00887	10.6241	0.2	-9999	-9999	-9999	-9999
4	14	11.9424	9.72956	12.85	6.909	5.51288	10.2924	0	-9999	-9999	-9999	-9999
4	15	13.5488	8.88682	12.508	4.909	5.83664	10.1259	-9999	-9999	-9999	-9999	-9999
4	16	14.0471	11.3571	17.445	5.0682	7.70615	10.6206	-9999	-9999	-9999	-9999	-9999
4	17	16.0865	12.9711	18.04	6.6818	8.61789	11.0227	-9999	-9999	-9999	-9999	-9999
4	18	21.873	13.2457	18.19	6.298	8.7444	11.2047	0	-9999	-9999	-9999	-9999
4	19	24.7359	14.4769	18.53	9.17	10.8285	11.7933	0	-9999	-9999	-9999	-9999
4	20	26.0066	14.0096	19.52	8.84	10.7497	12.0836	0	-9999	-9999	-9999	-9999
4	21	25.6733	14.536	21.03	7.61	10.4539	12.4022	0	-9999	-9999	-9999	-9999
4	22	24.1944	16.0963	22.27	6.72	10.4951	12.733	0	-9999	-9999	-9999	-9999
4	23	16.0091	18.1829	23.29	13.96	13.274	13.5482	0	-9999	-9999	-9999	-9999
4	24	22.8718	19.805	25.38	12.91	14.8869	14.0149	0	-9999	-9999	-9999	-9999
4	25	23.6918	21.2537	27.46	15.46	16.3221	15.1012	0	-9999	-9999	-9999	-9999
4	26	18.7149	16.1948	19.26	12.93	7.48253	15.2526	0	-9999	-9999	-9999	-9999
4	27	24.2515	14.3938	18.84	11.08	9.71042	14.5644	0	-9999	-9999	-9999	-9999
4	28	20.2061	12.7632	18.72	6.191	6.91398	13.7156	0	-9999	-9999	-9999	-9999
4	29	17.5674	13.4596	17.13	10.61	7.19931	13.7981	0	-9999	-9999	-9999	-9999
4	30	26.4086	13.5242	19.44	7.97	6.33964	13.848	0.6	-9999	-9999	-9999	-9999
5	1	1.61875	10.7969	12.01	8.45	0.492016	13.5087	27.2	-9999	-9999	-9999	-9999
5	2	7.95489	10.0269	12.5	8.05	2.37631	12.4116	1.6	-9999	-9999	-9999	-9999
5	3	19.1213	11.3634	15.45	6.972	6.0947	12.0752	0	-9999	-9999	-9999	-9999
5	4	21.009	11.2006	15.17	8.25	6.48423	12.0176	0	-9999	-9999	-9999	-9999
5	5	24.8836	10.8617	14.63	7.28	6.6811	11.9467	0	-9999	-9999	-9999	-9999
5	6	18.6023	9.74327	14.51	3.367	4.88235	11.636	0	-9999	-9999	-9999	-9999
5	7	11.7649	14.2069	18.53	9.18	7.64923	12.3087	0	-9999	-9999	-9999	-9999
5	8	8.26589	13.2475	16.01	11.08	2.47846	12.9711	6.8	-9999	-9999	-9999	-9999
5	9	12.019	12.5327	15.67	10.01	1.86741	13.182	13.6	-9999	-9999	-9999	-9999
5	10	9.18637	11.7169	14.86	9.67	1.80932	12.9215	1	-9999	-9999	-9999	-9999
5	11	26.9526	13.304	16.98	10.76	6.62803	12.7606	0	-9999	-9999	-9999	-9999
5	12	28.3931	15.1129	18.96	11.31	9.22187	13.1299	0	-9999	-9999	-9999	-9999
5	13	25.8485	14.3521	20.27	6.661	6.6984	13.2976	0	-9999	-9999	-9999	-9999
5	14	28.8486	18.495	24.86	11.2	12.3724	14.1833	0	-9999	-9999	-9999	-9999
5	15	28.3809	18.7373	24.94	11.92	12.525	14.8564	0	-9999	-9999	-9999	-9999
5	16	27.8617	17.0525	22.32	11.27	9.50774	15.0803	0	-9999	-9999	-9999	-9999
5	17	20.4695	15.726	20.51	10.2	6.80223	14.961	0	-9999	-9999	-9999	-9999
5	18	3.63464	14.4325	16.31	12.29	5.4882	14.403	2.6	-9999	-9999	-9999	-9999
5	19	28.9106	17.6879	22.53	12.87	10.3873	14.5258	0	-9999	-9999	-9999	-9999
5	20	28.7622	18.6135	24.19	12.97	11.1366	15.3512	0	-9999	-9999	-9999	-9999
5	21	27.4539	15.9715	20.41	11.34	6.65578	15.453	0	-9999	-9999	-9999	-9999
5	22	5.02674	14.7702	16.29	12.93	1.71696	15.2015	9.2	-9999	-9999	-9999	-9999
5	23	21.8215	13.9752	17.42	10.69	5.41333	14.605	12.2	-9999	-9999	-9999	-9999
5	24	29.1025	16.9448	22.09	11.26	10.0142	14.3866	0	-9999	-9999	-9999	-9999
5	25	22.0493	15.7844	18.24	11.9	8.05503	14.9676	0	-9999	-9999	-9999	-9999
5	26	21.5361	14.0365	18.97	10.82	7.4775	14.5244	0	-9999	-9999	-9999	-9999
5	27	22.4155	12.3663	15	10.22	5.87806	14.1481	0	-9999	-9999	-9999	-9999
5	28	23.1372	15.1746	19.97	10.2	8.48573	14.1886	0	-9999	-9999	-9999	-9999
5	29	27.9783	18.291	22.65	14.14	10.3893	15.229	0	-9999	-9999	-9999	-9999
5	30	25.6592	17.8598	23.98	11.27	8.87388	15.6201	0	-9999	-9999	-9999	-9999
5	31	29.2814	20.3294	27.42	12.71	12.2055	16.2141	0	-9999	-9999	-9999	-9999
6	1	21.6074	18.946	23.25	13.55	10.1906	16.4687	0.8	-9999	-9999	-9999	-9999
6	2	27.9602	20.1431	26.9	13.27	10.5833	16.7368	0	-9999	-9999	-9999	-9999
6	3	24.0392	19.1454	25.44	15.25	6.60945	17.118	0	-9999	-9999	-9999	-9999
6	4	14.832	17.6154	22.36	15.31	4.38543	17.0435	13.6	-9999	-9999	-9999	-9999
6	5	18.3636	14.9335	19.43	11.66	4.37879	16.4465	3.6	-9999	-9999	-9999	-9999
6	6	6.8121	11.5767	13.84	9.11	3.90691	14.1175	24	-9999	-9999	-9999	-9999
6	7	27.2528	15.2746	19.19	11.89	8.54067	14.0116	0.2	-9999	-9999	-9999	-9999
6	8	4.88833	12.0375	13.68	11.1	2.69346	14.1151	15.2	-9999	-9999	-9999	-9999
6	9	25.5908	15.0535	18.23	12.12	6.99301	13.7061	3	-9999	-9999	-9999	-9999
6	10	27.1841	15.1631	18.11	12.47	8.08394	14.236	0	-9999	-9999	-9999	-9999
6	11	29.4169	17.8304	22.12	13.17	9.67771	14.8772	0	-9999	-9999	-9999	-9999
6	12	29.5129	19.3754	26.12	11.61	10.3224	15.7715	0	-9999	-9999	-9999	-9999
6	13	28.8698	21.6177	28.78	13.61	10.9237	16.7013	0	-9999	-9999	-9999	-9999
6	14	28.8515	21.8029	27.68	16.11	9.71568	17.6604	0	-9999	-9999	-9999	-9999
6	15	27.9471	21.0338	27.39	15.16	10.0841	18.018	0	-9999	-9999	-9999	-9999
6	16	28.9807	21.3673	27.2	14.17	12.7495	18.059	0	-9999	-9999	-9999	-9999
6	17	29.7249	21.7994	27.95	13.7	14.5467	18.2187	0	-9999	-9999	-9999	-9999
