Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	LITTERFALL			
7	1	20.785421	20.519900	26.793600	14.592800	4.670636	-9999	0.219978	-9999	-9999	-9999	-9999	24.1425189	1.127609143	23.01490976
7	2	7.477635	18.840200	24.013100	15.318000	1.053575	-9999	27.171400	-9999	-9999	-9999	-9999	21.75279424	0.229181966	21.52361227
7	3	10.695629	15.983200	20.254600	12.229200	2.596809	-9999	5.330530	-9999	-9999	-9999	-9999	18.1610289	0.471607269	17.68942163
7	4	23.823244	17.357800	23.540100	11.280200	4.366470	-9999	0.000000	-9999	-9999	-9999	-9999	19.81840264	0.865364555	18.95303809
7	5	19.964534	19.983000	26.203900	12.505900	5.413449	-9999	0.297320	-9999	-9999	-9999	-9999	23.35487346	1.264304275	22.09056919
7	6	8.564763	17.786900	20.109800	15.447100	2.685001	-9999	4.457810	-9999	-9999	-9999	-9999	20.36220145	0.546725233	19.81547622
7	7	17.360525	17.892100	23.960300	13.136100	4.605706	-9999	1.187300	-9999	-9999	-9999	-9999	20.49749867	0.944054518	19.55344415
7	8	9.666432	14.926500	18.387400	11.966800	2.720880	-9999	4.336320	-9999	-9999	-9999	-9999	16.97081703	0.461755597	16.50906143
7	9	7.885469	10.809000	14.051000	6.896420	2.142805	-9999	5.719970	-9999	-9999	-9999	-9999	12.95999142	0.277707342	12.68228408
7	10	13.110940	14.246600	19.176700	6.399720	3.629417	-9999	0.219891	-9999	-9999	-9999	-9999	16.24169085	0.589478683	15.65221217
7	11	18.778348	13.148100	20.294200	6.946260	3.193963	-9999	0.144107	-9999	-9999	-9999	-9999	15.1216437	0.482979756	14.63866395
7	12	9.013507	10.491400	13.348800	6.785000	1.777547	-9999	12.859100	-9999	-9999	-9999	-9999	12.68851474	0.225544277	12.46297046
7	13	6.938646	11.599000	14.310700	8.885320	1.366531	-9999	15.904500	-9999	-9999	-9999	-9999	13.65752388	0.186634279	13.4708896
7	14	10.850976	12.916500	16.999500	9.824560	1.941330	-9999	9.443330	-9999	-9999	-9999	-9999	14.89435165	0.289148486	14.60520316
7	15	14.513817	14.228300	19.056600	10.375300	2.339261	-9999	4.256470	-9999	-9999	-9999	-9999	16.22245175	0.379485539	15.84296622
7	16	16.542748	17.158000	22.831500	10.944600	3.161913	-9999	29.537600	-9999	-9999	-9999	-9999	19.56956555	0.618772718	18.95079283
7	17	13.197687	17.538800	22.259300	13.602200	2.606248	-9999	8.448500	-9999	-9999	-9999	-9999	20.04621319	0.522454084	19.52375911
7	18	16.329255	18.035000	23.081400	13.713600	3.510324	-9999	0.000746	-9999	-9999	-9999	-9999	20.682542	0.726024186	19.95651782
7	19	3.615952	12.026600	15.788800	8.893130	1.824176	-9999	27.581600	-9999	-9999	-9999	-9999	14.04866073	0.25627236	13.79238837
7	20	15.939504	11.419200	14.831400	8.767030	2.278046	-9999	0.462580	-9999	-9999	-9999	-9999	13.49593473	0.307443642	13.18849109
7	21	22.426071	16.005400	21.170800	9.129550	4.190402	-9999	0.000000	-9999	-9999	-9999	-9999	18.18679896	0.762100017	17.42469894
7	22	6.528911	14.492000	19.978000	9.868780	1.659502	-9999	15.503200	-9999	-9999	-9999	-9999	16.50162458	0.273844852	16.22777973
7	23	4.608205	9.893940	12.870700	7.999970	1.439602	-9999	7.154990	-9999	-9999	-9999	-9999	12.19133923	0.175506776	12.01583246
7	24	3.915864	10.021900	11.936300	7.653260	0.861089	-9999	18.647700	-9999	-9999	-9999	-9999	12.29635488	0.105882576	12.1904723
7	25	0.834514	11.423000	13.103200	9.160280	0.246741	-9999	17.402800	-9999	-9999	-9999	-9999	13.4993324	0.03330836	13.46602404
7	26	20.474208	16.549900	22.920900	11.023200	3.018492	-9999	0.009788	-9999	-9999	-9999	-9999	18.8289758	0.568351117	18.26062468
7	27	8.421071	15.283700	19.723500	11.228200	2.200769	-9999	9.293980	-9999	-9999	-9999	-9999	17.36525789	0.382169142	16.98308874
7	28	9.934877	11.532800	15.794800	8.785610	1.923101	-9999	13.055100	-9999	-9999	-9999	-9999	13.59783227	0.261499997	13.33633227
7	29	7.304835	11.692300	15.075700	8.999540	1.807120	-9999	2.133530	-9999	-9999	-9999	-9999	13.742042	0.248335155	13.49370684
7	30	16.999113	15.274400	19.873000	9.757510	2.706946	-9999	0.871967	-9999	-9999	-9999	-9999	17.35488727	0.469787409	16.88509986
7	31	17.774468	17.418400	23.508600	11.499200	3.798740	-9999	0.379562	-9999	-9999	-9999	-9999	19.89442135	0.755737398	19.13868395
8	1	9.868435	15.411700	19.377800	11.761000	1.816389	-9999	7.923960	-9999	-9999	-9999	-9999	17.50854631	0.31802333	17.19052298
8	2	11.449987	13.792200	18.758600	10.339300	2.061687	-9999	1.496220	-9999	-9999	-9999	-9999	15.76984875	0.325124913	15.44472383
8	3	17.591644	14.443600	19.837300	9.729910	2.387596	-9999	0.642614	-9999	-9999	-9999	-9999	16.45007118	0.392761279	16.0573099
8	4	7.149315	14.852500	18.379500	10.811500	2.252936	-9999	5.587220	-9999	-9999	-9999	-9999	16.89009159	0.380522876	16.50956871
8	5	3.954787	14.070800	17.279100	10.475600	1.619627	-9999	21.399500	-9999	-9999	-9999	-9999	16.05769413	0.260074782	15.79761935
8	6	4.959369	12.558800	14.806600	10.215400	1.077441	-9999	18.413000	-9999	-9999	-9999	-9999	14.54919715	0.156758985	14.39243817
8	7	5.457586	11.877400	15.136500	8.769940	1.186142	-9999	5.667370	-9999	-9999	-9999	-9999	13.91108047	0.165005194	13.74607527
8	8	20.413901	14.472600	20.304100	8.429700	2.568440	-9999	0.319174	-9999	-9999	-9999	-9999	16.48094362	0.423303098	16.05764052
8	9	14.481244	14.026600	17.960900	10.216300	2.167683	-9999	0.734788	-9999	-9999	-9999	-9999	16.01172199	0.347083365	15.66463863
8	10	16.254691	13.062500	18.479100	9.192860	2.502219	-9999	0.022221	-9999	-9999	-9999	-9999	15.03728373	0.376265778	14.66101795
8	11	11.071036	12.905200	17.105100	8.658460	1.983503	-9999	5.825370	-9999	-9999	-9999	-9999	14.88333899	0.295211414	14.58812758
8	12	11.119594	12.503600	16.421200	8.630480	2.082808	-9999	1.280380	-9999	-9999	-9999	-9999	14.49656357	0.301935624	14.19462794
8	13	7.539938	12.757800	15.900600	10.367800	1.387567	-9999	19.293400	-9999	-9999	-9999	-9999	14.74034055	0.204532133	14.53580842
8	14	9.925632	12.906300	17.105300	9.894030	1.711067	-9999	16.182800	-9999	-9999	-9999	-9999	14.88441071	0.25468227	14.62972844
8	15	5.819178	12.420400	15.422400	8.650800	1.402669	-9999	9.755740	-9999	-9999	-9999	-9999	14.4175477	0.202230443	14.21531726
8	16	16.982179	14.944400	21.156800	8.235610	3.621469	-9999	0.000000	-9999	-9999	-9999	-9999	16.9903946	0.615301811	16.37509279
8	17	18.880301	19.603500	25.883000	11.383600	5.029290	-9999	0.271790	-9999	-9999	-9999	-9999	22.81178076	1.147270721	21.66451004
8	18	17.073849	21.344000	26.747100	16.226400	4.335010	-9999	0.000131	-9999	-9999	-9999	-9999	25.39667658	1.100948347	24.29572823
8	19	18.828979	22.423800	28.838500	16.923700	5.776001	-9999	0.000034	-9999	-9999	-9999	-9999	27.12590832	1.566792745	25.55911557
8	20	18.732211	22.509000	28.488800	18.012800	5.863088	-9999	0.084481	-9999	-9999	-9999	-9999	27.26662543	1.598666225	25.6679592
8	21	2.354936	14.719200	21.434800	10.516000	0.824751	-9999	9.509970	-9999	-9999	-9999	-9999	16.74552601	0.138108834	16.60741717
8	22	10.357632	16.932800	23.349000	10.380100	2.416216	-9999	3.656220	-9999	-9999	-9999	-9999	19.29237859	0.466145554	18.82623304
8	23	10.244362	17.039500	22.194100	13.713000	2.088779	-9999	0.683506	-9999	-9999	-9999	-9999	19.42327838	0.405709429	19.01756895
8	24	6.207149	16.333800	19.304900	13.847100	1.522421	-9999	6.425450	-9999	-9999	-9999	-9999	18.57177104	0.282740529	18.28903051
8	25	13.449975	17.253400	21.964200	13.684100	2.732995	-9999	0.000000	-9999	-9999	-9999	-9999	19.68803619	0.538072994	19.14996319
8	26	16.510521	19.602200	24.390500	13.410600	4.437468	-9999	0.232191	-9999	-9999	-9999	-9999	22.80993951	1.012183868	21.79775564
8	27	10.127203	20.868800	25.134500	16.497100	3.836958	-9999	0.055793	-9999	-9999	-9999	-9999	24.66672381	0.946451887	23.72027192
8	28	14.175475	20.266800	24.981500	17.035900	2.902474	-9999	10.902600	-9999	-9999	-9999	-9999	23.76836856	0.689870795	23.07849776
8	29	11.593151	19.160500	23.328300	16.059300	2.224974	-9999	2.112210	-9999	-9999	-9999	-9999	22.19181473	0.493762005	21.69805273
8	30	6.548696	18.074700	21.686800	15.442400	1.616024	-9999	18.616800	-9999	-9999	-9999	-9999	20.73420898	0.335069845	20.39913913
8	31	10.180771	16.833800	20.515400	14.091400	2.174521	-9999	0.000000	-9999	-9999	-9999	-9999	19.17161693	0.416890928	18.754726
9	1	16.382995	15.962800	20.880100	11.249900	1.933680	-9999	0.000000	-9999	-9999	-9999	-9999	18.13737652	0.350718845	17.78665767
9	2	16.879622	17.291800	24.194800	12.319100	4.252613	-9999	0.000000	-9999	-9999	-9999	-9999	19.73589949	0.839291364	18.89660812
9	3	16.193606	19.245900	25.594900	13.390700	4.703965	-9999	0.258960	-9999	-9999	-9999	-9999	22.31016946	1.049462645	21.26070681
9	4	13.110595	19.233400	25.457400	14.334200	3.085526	-9999	0.193912	-9999	-9999	-9999	-9999	22.29281145	0.687850436	21.60496102
9	5	12.851568	19.257900	24.562700	14.601300	2.814879	-9999	0.907884	-9999	-9999	-9999	-9999	22.32684426	0.628473699	21.69837056
9	6	10.705651	18.794600	23.912900	14.921500	2.780515	-9999	0.000000	-9999	-9999	-9999	-9999	21.69091454	0.603119122	21.08779541
9	7	16.031348	18.344600	24.690500	12.919700	3.082143	-9999	0.000000	-9999	-9999	-9999	-9999	21.08847116	0.649976906	20.43849425
9	8	15.942959	18.432100	25.337300	13.667900	5.057432	-9999	0.000000	-9999	-9999	-9999	-9999	21.2044524	1.072400662	20.13205174
9	9	15.823469	19.103000	27.539700	13.515600	6.941160	-9999	0.000000	-9999	-9999	-9999	-9999	22.11243601	1.534859563	20.57757645
9	10	15.283036	19.062100	25.905100	14.090200	9.530275	-9999	0.000000	-9999	-9999	-9999	-9999	22.05612487	2.102009378	19.95411549
9	11	2.502550	13.131500	18.214200	9.626750	1.662363	-9999	8.821920	-9999	-9999	-9999	-9999	15.10525178	0.251104142	14.85414764
9	12	2.481451	9.352430	11.440800	7.141370	1.002706	-9999	18.038200	-9999	-9999	-9999	-9999	11.7556063	0.117874193	11.63773211
9	13	9.993370	9.595570	14.255800	4.607370	2.036869	-9999	0.000748	-9999	-9999	-9999	-9999	11.94952754	0.243396182	11.70613135
9	14	14.217898	12.308900	18.079400	7.002050	2.310054	-9999	0.000000	-9999	-9999	-9999	-9999	14.3122482	0.330620678	13.98162752
9	15	9.167904	13.649400	18.147700	8.693520	2.569910	-9999	0.044001	-9999	-9999	-9999	-9999	15.62407269	0.401524602	15.22254809
9	16	4.073414	13.308500	16.313800	9.705360	1.685935	-9999	10.594300	-9999	-9999	-9999	-9999	15.28083922	0.257625015	15.02321421
9	17	3.649018	7.958270	11.510300	5.177440	1.562275	-9999	6.298310	-9999	-9999	-9999	-9999	10.69618931	0.167103861	10.52908545
9	18	6.468664	6.727010	9.053530	4.675910	1.302937	-9999	4.654560	-9999	-9999	-9999	-9999	9.831412101	0.128097144	9.703314958
9	19	8.354076	9.588370	14.616600	4.361890	2.313157	-9999	2.992740	-9999	-9999	-9999	-9999	11.94374486	0.276277571	11.66746728
9	20	2.878364	7.607290	9.550390	5.137920	0.921072	-9999	31.341800	-9999	-9999	-9999	-9999	10.44310705	0.096188493	10.34691855
9	21	8.137428	7.356370	10.286100	4.852490	1.866264	-9999	4.481510	-9999	-9999	-9999	-9999	10.26542213	0.191579878	10.07384225
9	22	8.843385	9.225420	13.288400	5.405950	1.953319	-9999	4.688580	-9999	-9999	-9999	-9999	11.65541191	0.227667355	11.42774456
9	23	2.508097	7.874440	12.410100	5.645820	0.439140	-9999	7.167940	-9999	-9999	-9999	-9999	10.63525601	0.046703701	10.58855231
9	24	7.328362	8.687270	13.854800	4.819710	1.493629	-9999	0.180437	-9999	-9999	-9999	-9999	11.23916719	0.167871474	11.07129571
9	25	2.382592	8.282340	11.015800	4.548590	1.060628	-9999	7.791330	-9999	-9999	-9999	-9999	10.93464553	0.115975892	10.81866964
9	26	4.495064	6.517080	9.927680	3.200020	1.020077	-9999	2.483070	-9999	-9999	-9999	-9999	9.690282743	0.098848315	9.591434428
9	27	2.940287	7.754050	11.242300	2.751750	1.028342	-9999	3.277580	-9999	-9999	-9999	-9999	10.54828304	0.108472379	10.43981066
9	28	3.691155	6.016370	8.470190	3.284400	0.998953	-9999	1.843690	-9999	-9999	-9999	-9999	9.360852616	0.093510494	9.267342122
9	29	6.402318	4.579790	7.016330	1.856030	1.062512	-9999	9.119020	-9999	-9999	-9999	-9999	8.469808171	0.08999273	8.379815441
9	30	12.174019	7.071920	12.444900	2.798590	1.944654	-9999	0.088863	-9999	-9999	-9999	-9999	10.06721784	0.195772581	9.871445255
10	1	11.936852	11.201800	17.195200	5.558960	2.714143	-9999	0.000000	-9999	-9999	-9999	-9999	13.30279911	0.361057057	12.94174206
10	2	11.643178	12.569900	19.804000	6.857080	2.590174	-9999	0.000000	-9999	-9999	-9999	-9999	14.55980132	0.377124202	14.18267712
10	3	11.639030	12.980500	19.889500	8.172730	4.171184	-9999	0.000000	-9999	-9999	-9999	-9999	14.95685931	0.623878105	14.33298121
10	4	11.456554	11.319800	18.262000	6.981170	3.828582	-9999	0.000000	-9999	-9999	-9999	-9999	13.40732537	0.513310503	12.89401486
10	5	11.236493	11.008100	18.157000	6.475650	4.188880	-9999	0.000000	-9999	-9999	-9999	-9999	13.13276863	0.550115973	12.58265266
10	6	3.666099	11.144100	15.223400	6.939090	2.069782	-9999	2.178830	-9999	-9999	-9999	-9999	13.25194874	0.274286465	12.97766227
10	7	3.624376	11.963600	15.740900	8.747160	3.203443	-9999	0.356856	-9999	-9999	-9999	-9999	13.99042209	0.448175184	13.54224691
10	8	10.585641	11.409800	17.198000	7.469150	2.404490	-9999	0.000000	-9999	-9999	-9999	-9999	13.48753321	0.324306385	13.16322682
10	9	10.725091	10.793400	18.117900	6.550170	4.036718	-9999	0.000000	-9999	-9999	-9999	-9999	12.94653868	0.522615233	12.42392344
10	10	9.603274	10.640600	17.515100	6.781130	3.047865	-9999	0.000000	-9999	-9999	-9999	-9999	12.8154182	0.390596682	12.42482151
10	11	2.774745	5.396800	10.133000	2.176020	0.383237	-9999	22.350500	-9999	-9999	-9999	-9999	8.966910422	0.034364499	8.932545922
10	12	3.925644	5.904040	8.871600	2.473110	0.946266	-9999	0.247087	-9999	-9999	-9999	-9999	9.288317901	0.087892191	9.200425711
10	13	4.169077	6.830490	9.905100	2.828580	0.948914	-9999	2.028050	-9999	-9999	-9999	-9999	9.901642302	0.093958069	9.807684233
10	14	1.860036	9.642130	11.301900	5.653900	0.976148	-9999	19.171500	-9999	-9999	-9999	-9999	11.98698168	0.117010666	11.86997101
10	15	4.956284	11.835000	14.751600	8.401730	1.598924	-9999	22.043200	-9999	-9999	-9999	-9999	13.87219918	0.22180586	13.65039332
10	16	1.646430	7.273940	12.490500	1.878540	1.154330	-9999	17.465200	-9999	-9999	-9999	-9999	10.20763448	0.117829822	10.08980465
10	17	4.643879	0.711287	4.796000	-4.003360	1.317373	-9999	2.585470	-9999	-9999	-9999	-9999	6.431074282	0.084721263	6.34635302
10	18	3.520843	-1.553700	1.889450	-4.010010	0.748462	-9999	7.629140	-9999	-9999	-9999	-9999	5.450577283	0.04079552	5.409781763
10	19	6.313507	-4.387650	1.598590	-8.576420	0.788738	-9999	0.157750	-9999	-9999	-9999	-9999	4.411509757	0.034795264	4.376714493
10	20	8.150959	1.409070	5.738140	-7.768370	2.193561	-9999	0.000124	-9999	-9999	-9999	-9999	6.763027603	0.148351133	6.61467647
10	21	8.107491	3.855820	7.968830	-0.278749	0.880672	-9999	0.427257	-9999	-9999	-9999	-9999	8.049793807	0.070892247	7.97890156
10	22	4.628137	4.349230	6.465650	2.059420	0.520200	-9999	23.267400	-9999	-9999	-9999	-9999	8.333998059	0.043353443	8.290644616
10	23	4.258768	2.150710	5.785960	-0.533265	0.651491	-9999	10.232700	-9999	-9999	-9999	-9999	7.132354748	0.046466626	7.085888121
10	24	4.273923	0.746138	4.016590	-1.893280	0.527847	-9999	3.872290	-9999	-9999	-9999	-9999	6.447305552	0.034031932	6.41327362
10	25	6.696795	2.594740	5.785900	-3.071870	0.715665	-9999	1.134550	-9999	-9999	-9999	-9999	7.361900888	0.052686556	7.309214332
10	26	5.875891	7.476910	11.277500	2.231290	1.223443	-9999	1.125770	-9999	-9999	-9999	-9999	10.3504455	0.126631838	10.22381366
10	27	1.812482	7.912460	10.293000	5.421970	0.547036	-9999	3.849090	-9999	-9999	-9999	-9999	10.66285354	0.058329687	10.60452385
10	28	7.177040	7.708050	13.112600	3.751890	1.539512	-9999	0.000052	-9999	-9999	-9999	-9999	10.51521711	0.161883019	10.35333409
10	29	7.148537	8.635110	14.229200	4.659030	2.645675	-9999	0.000000	-9999	-9999	-9999	-9999	11.19952693	0.296303134	10.9032238
10	30	0.597052	8.726970	11.129700	4.638550	1.706292	-9999	0.010756	-9999	-9999	-9999	-9999	11.26942086	0.192289198	11.07713166
10	31	6.292235	12.324200	17.580400	8.234440	2.332638	-9999	0.000000	-9999	-9999	-9999	-9999	14.32665727	0.334189006	13.99246827
11	1	6.748860	10.430700	14.907900	6.415170	2.360048	-9999	2.876710	-9999	-9999	-9999	-9999	12.63720277	0.298244072	12.33895869
11	2	5.325843	6.615050	9.681970	4.734050	1.618098	-9999	0.617671	-9999	-9999	-9999	-9999	9.755921221	0.157860325	9.598060896
11	3	1.939905	6.701320	9.579980	3.742900	0.824419	-9999	1.118370	-9999	-9999	-9999	-9999	9.814044854	0.080908853	9.733136002
11	4	6.381815	8.388150	10.717900	4.210300	0.789118	-9999	0.000000	-9999	-9999	-9999	-9999	11.0135091	0.086909575	10.92659952
11	5	2.859659	11.495500	13.897000	7.645510	1.262674	-9999	0.987975	-9999	-9999	-9999	-9999	13.56430044	0.17127284	13.3930276
11	6	0.977262	9.487430	13.168700	7.152870	0.544093	-9999	10.333400	-9999	-9999	-9999	-9999	11.86293363	0.064545445	11.79838818
11	7	5.859190	9.873600	14.888300	7.084940	1.934332	-9999	0.000251	-9999	-9999	-9999	-9999	12.17471922	0.235499437	11.93921979
11	8	3.077300	8.699890	12.324200	5.611520	1.203777	-9999	6.513060	-9999	-9999	-9999	-9999	11.24877659	0.135410138	11.11336645
11	9	2.121768	3.141020	7.439170	2.006050	0.497667	-9999	14.769300	-9999	-9999	-9999	-9999	7.653237986	0.038087648	7.615150338
11	10	3.931606	4.778350	7.891010	1.765570	0.899172	-9999	0.474402	-9999	-9999	-9999	-9999	8.588329301	0.077223879	8.511105422
11	11	2.695775	4.343080	7.726980	2.240640	0.705152	-9999	5.865980	-9999	-9999	-9999	-9999	8.330401892	0.058741984	8.271659908
11	12	5.489078	5.349370	9.150050	2.400980	0.911450	-9999	2.903710	-9999	-9999	-9999	-9999	8.937364253	0.081459632	8.855904621
11	13	3.540620	9.750310	13.534500	3.413280	1.275009	-9999	0.032583	-9999	-9999	-9999	-9999	12.07440354	0.153949698	11.92045384
11	14	1.701043	5.225370	13.532700	1.081250	1.279043	-9999	10.062800	-9999	-9999	-9999	-9999	8.860524482	0.113329944	8.747194538
11	15	2.661777	1.596620	3.932120	0.160438	1.130067	-9999	3.583570	-9999	-9999	-9999	-9999	6.854791971	0.077463762	6.777328209
11	16	4.639118	2.795440	5.898920	-0.475762	0.945421	-9999	0.214910	-9999	-9999	-9999	-9999	7.467777987	0.070601918	7.397176069
11	17	3.133918	4.431400	8.217030	1.744090	0.606878	-9999	6.263810	-9999	-9999	-9999	-9999	8.382177912	0.050869599	8.331308313
11	18	2.091096	0.100708	3.573110	-2.692890	0.249300	-9999	10.271300	-9999	-9999	-9999	-9999	6.152506733	0.015338173	6.13716856
11	19	3.204965	-1.975710	0.509298	-4.028400	0.422336	-9999	7.292690	-9999	-9999	-9999	-9999	5.283288423	0.022313203	5.26097522
11	20	3.229632	0.664917	4.523520	-6.934840	0.397917	-9999	6.482940	-9999	-9999	-9999	-9999	6.409534231	0.025504607	6.384029624
11	21	1.725175	5.682680	8.657860	2.692910	1.227257	-9999	7.112690	-9999	-9999	-9999	-9999	9.146827812	0.112255115	9.034572697
11	22	4.395721	8.916290	13.510000	4.152350	3.231519	-9999	0.000000	-9999	-9999	-9999	-9999	11.41468138	0.368867612	11.04581376
11	23	1.929727	5.319700	7.169420	3.813540	0.644820	-9999	3.173040	-9999	-9999	-9999	-9999	8.918925212	0.057511054	8.861414158
11	24	1.619914	8.926090	11.145500	3.958230	1.403200	-9999	6.978180	-9999	-9999	-9999	-9999	11.42224531	0.160276945	11.26196837
11	25	2.166316	2.908330	10.602900	0.257789	0.790710	-9999	12.847900	-9999	-9999	-9999	-9999	7.527920671	0.059524037	7.468396634
11	26	3.435402	1.365260	4.215630	-0.877617	1.340320	-9999	2.456440	-9999	-9999	-9999	-9999	6.741749294	0.090361043	6.651388251
11	27	3.475786	1.860900	3.861590	-0.882531	1.150602	-9999	1.465130	-9999	-9999	-9999	-9999	6.985965408	0.080380691	6.905584717
11	28	3.389195	3.889770	8.073900	0.051185	1.070419	-9999	3.521770	-9999	-9999	-9999	-9999	8.069071379	0.086372857	7.982698522
11	29	2.052942	3.290860	8.766680	0.967872	1.185854	-9999	7.944100	-9999	-9999	-9999	-9999	7.734906979	0.091724708	7.643182271
11	30	4.179617	1.083190	4.449640	-1.314960	2.380926	-9999	0.000000	-9999	-9999	-9999	-9999	6.60616003	0.157287791	6.448872239
12	1	4.151373	-0.348516	3.450590	-2.286500	2.352586	-9999	0.000000	-9999	-9999	-9999	-9999	5.954421702	0.140082895	5.814338807
12	2	3.045410	1.463470	3.997220	-2.160220	1.497553	-9999	1.457770	-9999	-9999	-9999	-9999	6.789531992	0.101676873	6.687855119
12	3	2.039861	-1.282720	2.224000	-3.337620	0.638351	-9999	2.674080	-9999	-9999	-9999	-9999	5.5604518	0.035495199	5.524956601
12	4	1.248782	-3.027440	-1.233700	-4.163270	0.357996	-9999	11.443600	-9999	-9999	-9999	-9999	4.885987183	0.017491652	4.86849553
12	5	2.583092	-4.613990	-2.561830	-6.418130	0.429767	-9999	6.940890	-9999	-9999	-9999	-9999	4.336651513	0.018637475	4.318014038
12	6	3.207315	-4.195010	-0.768005	-8.118540	0.799422	-9999	0.017291	-9999	-9999	-9999	-9999	4.476122134	0.035783104	4.44033903
12	7	2.255602	-2.569550	0.764679	-5.202000	0.655350	-9999	3.060150	-9999	-9999	-9999	-9999	5.055584171	0.033131787	5.022452384
12	8	0.799570	-5.008610	-2.589020	-6.760620	0.527130	-9999	8.759520	-9999	-9999	-9999	-9999	4.20882686	0.022186002	4.186640857
12	9	1.548910	-2.521550	0.549377	-5.593140	0.393173	-9999	11.503900	-9999	-9999	-9999	-9999	5.07366112	0.019948277	5.053712843
12	10	2.344853	-5.508180	-3.552670	-7.209450	0.373062	-9999	6.710570	-9999	-9999	-9999	-9999	4.05180468	0.015115736	4.036688944
12	11	2.658364	-6.473270	-4.491610	-7.801180	0.431252	-9999	10.193800	-9999	-9999	-9999	-9999	3.763105947	0.016228467	3.746877479
12	12	2.509065	-3.020390	0.604523	-7.798920	0.610097	-9999	1.656040	-9999	-9999	-9999	-9999	4.888559738	0.029824963	4.858734775
12	13	2.722455	-4.396490	-0.790344	-6.885320	0.422169	-9999	1.915020	-9999	-9999	-9999	-9999	4.408564719	0.018611574	4.389953145
12	14	1.974819	-5.828010	-3.873540	-7.946810	0.372718	-9999	4.149210	-9999	-9999	-9999	-9999	3.954026398	0.014737384	3.939289014
12	15	2.987410	-5.714970	-2.826720	-8.158180	0.785189	-9999	0.979025	-9999	-9999	-9999	-9999	3.988343099	0.031316035	3.957027064
12	16	3.193932	-1.803140	2.982540	-6.387240	0.885260	-9999	0.000004	-9999	-9999	-9999	-9999	5.351139476	0.047371519	5.303767956
12	17	2.092306	-0.986821	2.472720	-3.847970	0.640959	-9999	0.130646	-9999	-9999	-9999	-9999	5.682664484	0.036423555	5.646240929
12	18	2.665051	-1.874700	2.171360	-5.022500	0.912943	-9999	0.000007	-9999	-9999	-9999	-9999	5.322910493	0.04859514	5.274315353
12	19	2.761603	-1.818700	1.431300	-6.590860	0.208257	-9999	0.464367	-9999	-9999	-9999	-9999	5.34499012	0.011131308	5.333858812
12	20	3.260814	-0.200353	3.107390	-3.828440	0.682797	-9999	0.440373	-9999	-9999	-9999	-9999	6.019121483	0.041098387	5.978023096
12	21	1.532909	-0.072698	1.698330	-1.169840	0.240275	-9999	4.472970	-9999	-9999	-9999	-9999	6.07536366	0.014597553	6.060766107
12	22	2.491586	-1.730050	1.832820	-4.477210	0.611573	-9999	0.424982	-9999	-9999	-9999	-9999	5.380108713	0.032903298	5.347205416
12	23	3.076713	-0.730199	3.857150	-4.494940	0.880613	-9999	0.000000	-9999	-9999	-9999	-9999	5.790572756	0.050992533	5.739580224
12	24	1.851785	2.292990	4.440000	-2.305910	0.591951	-9999	3.641060	-9999	-9999	-9999	-9999	7.205209889	0.042651328	7.162558561
12	25	1.267194	3.540130	5.451080	1.840110	0.330628	-9999	16.129200	-9999	-9999	-9999	-9999	7.872474454	0.026028619	7.846445835
12	26	2.238901	3.911130	6.681730	2.104910	0.910075	-9999	4.044730	-9999	-9999	-9999	-9999	8.081220931	0.073545153	8.007675778
12	27	1.080475	0.582881	3.528350	-0.931035	0.562840	-9999	1.156190	-9999	-9999	-9999	-9999	6.371582568	0.035861823	6.335720745
12	28	1.812689	1.149650	2.687470	-1.142670	0.417902	-9999	13.707200	-9999	-9999	-9999	-9999	6.637888042	0.027739835	6.610148207
12	29	2.486117	2.111410	3.415740	0.440577	0.505261	-9999	9.966570	-9999	-9999	-9999	-9999	7.112346016	0.035935915	7.076410101
12	30	1.694079	2.842250	4.182860	1.976980	0.378912	-9999	14.690500	-9999	-9999	-9999	-9999	7.492664562	0.028390571	7.464273991
12	31	1.184959	2.659600	4.192780	1.965450	0.070092	-9999	18.151400	-9999	-9999	-9999	-9999	7.395971191	0.005183956	7.390787235
