Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	1.07	0.42	1.18	-0.55	0.56	3.26	0	-9999	-9999	-9999	-9999
1	2	0.3	0.41	1	-0.03	0.37	3.14	2	-9999	-9999	-9999	-9999
1	3	0.25	-2.11	0.03	-4.35	1.12	2.49	0	-9999	-9999	-9999	-9999
1	4	0.54	-2.32	-1.82	-3.12	0.88	2	0	-9999	-9999	-9999	-9999
1	5	1.02	-1.28	0.57	-2.99	0.56	1.72	0.2	-9999	-9999	-9999	-9999
1	6	0.47	2.12	2.92	0.72	0	1.84	1.6	-9999	-9999	-9999	-9999
1	7	0.53	1.97	3.87	-0.1	0.09	2.59	6.6	-9999	-9999	-9999	-9999
1	8	1.4	4.27	4.94	3.71	0.53	3.3	0.8	-9999	-9999	-9999	-9999
1	9	0.55	3.5	4.72	2.46	0.5	3.49	1.04	-9999	-9999	-9999	-9999
1	10	0.48	4.1	5.31	2.4	0.75	3.57	5.92	-9999	-9999	-9999	-9999
1	11	0.24	6.32	6.63	5.43	0.12	4.55	3	-9999	-9999	-9999	-9999
1	12	1.59	5.63	6.6	4.66	1.32	4.69	0.6	-9999	-9999	-9999	-9999
1	13	1.78	3.66	4.79	2.52	0.75	4.22	0	-9999	-9999	-9999	-9999
1	14	1.41	1.94	3.44	0.48	0.65	3.58	0	-9999	-9999	-9999	-9999
1	15	0.99	4.75	6.26	2.55	0.84	3.94	6.6	-9999	-9999	-9999	-9999
1	16	1.88	6.41	7.46	4.75	1.67	4.6	4.4	-9999	-9999	-9999	-9999
1	17	0.89	4.71	5.4	4.2	0.54	4.73	0.2	-9999	-9999	-9999	-9999
1	18	0.63	5.3	6.48	4.08	0.28	4.83	9.18	-9999	-9999	-9999	-9999
1	19	2.59	6.62	9.6	4.02	1.44	5.1	1.52	-9999	-9999	-9999	-9999
1	20	1.23	3.95	5.18	2.92	0.26	4.35	-9999	-9999	-9999	-9999	-9999
1	21	1.76	3.82	4.88	1.82	0.88	4.4	0	-9999	-9999	-9999	-9999
1	22	2.54	1.12	2.25	0.09	1.25	3.48	0	-9999	-9999	-9999	-9999
1	23	0.8	2.47	5.86	0.42	0.16	3.11	8	-9999	-9999	-9999	-9999
1	24	0.83	6.5	7.8	3.19	0.48	4.68	0.6	-9999	-9999	-9999	-9999
1	25	0.7	5.61	7.9	3.32	1.31	4.38	0.26	-9999	-9999	-9999	-9999
1	26	0.38	5.94	7.8	3.74	1.14	5	10.6	-9999	-9999	-9999	-9999
1	27	3.23	3.93	5.98	1.88	1.44	4.29	0	-9999	-9999	-9999	-9999
1	28	1.11	4.48	6.79	1.39	0.24	3.9	0	-9999	-9999	-9999	-9999
1	29	0.89	4.85	5.46	4.33	0.6	4.59	0	-9999	-9999	-9999	-9999
1	30	1.18	4.08	5.58	2.28	0.41	4.65	2	-9999	-9999	-9999	-9999
