Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	2.01421	1.80366	3.92171	-1.34477	0.760309	1.48437	3.2	40.7541	-9999	-9999	-9999
1	2	1.4904	2.6614	3.26799	2.05474	0.11772	1.34773	-9999	-9999	-9999	-9999	-9999
1	3	2.30949	2.49747	3.92753	1.45628	0.259673	1.24559	-9999	-9999	-9999	-9999	-9999
1	4	3.40149	1.89666	4.38062	0.214699	0.860133	1.25886	0	43.1906	-9999	-9999	-9999
1	5	4.31767	0.791109	2.99432	-0.798561	0.66178	1.29787	0	43.4778	-9999	-9999	-9999
1	6	9.09747	-2.20779	0.838929	-3.96289	1.54403	1.31743	0.4	43.3772	-9999	-9999	-9999
1	7	10.3113	-2.52703	-0.0572429	-4.03463	2.35593	1.31275	0	42.9768	-9999	-9999	-9999
1	8	9.98903	0.0378464	3.55968	-2.44218	3.55752	1.21746	1.6	42.5978	-9999	-9999	-9999
1	9	9.17521	-2.89422	-0.617801	-4.77219	1.71631	1.14183	0	42.2898	-9999	-9999	-9999
1	10	9.77941	-1.64088	3.35129	-5.02338	2.08093	1.07243	0.2	42.0392	-9999	-9999	-9999
1	11	10.5594	-1.48396	0.482361	-3.84956	1.92819	1.02575	0	41.8251	-9999	-9999	-9999
1	12	10.3967	1.87605	7.41974	-1.90215	3.33101	0.979863	0.6	41.626	-9999	-9999	-9999
1	13	10.4678	0.0843046	3.48289	-2.31628	2.01792	0.952518	0	41.4324	-9999	-9999	-9999
1	14	11.1917	-2.25531	0.345089	-6.11934	1.38645	0.91907	0	41.2807	-9999	-9999	-9999
1	15	10.9613	-5.09337	-0.778413	-7.17789	1.82503	0.825779	0	41.1197	-9999	-9999	-9999
1	16	8.69492	-6.9606	-4.55894	-9.12064	0.781897	0.654269	0	40.9397	-9999	-9999	-9999
1	17	11.3465	-5.99746	-2.34146	-9.30859	0.944233	0.513394	0	40.6988	-9999	-9999	-9999
1	18	10.9465	-2.37809	1.18425	-5.67967	2.3636	0.409431	0	40.5445	-9999	-9999	-9999
1	19	10.5904	-0.612435	4.15015	-4.00245	2.91786	0.342484	0	40.3821	-9999	-9999	-9999
1	20	4.36678	1.05525	3.11867	-1.06406	0.518015	0.32054	2	40.295	-9999	-9999	-9999
1	21	11.2323	0.210328	3.87718	-2.23408	1.76342	0.334334	1.2	40.1642	-9999	-9999	-9999
1	22	8.21214	0.903731	4.3333	-1.89397	1.57693	0.364902	0.2	39.9826	-9999	-9999	-9999
