Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1995	1	1	8.64	11.58	13.11	7.56	3.23	-9999	12.90	-9999	-9999	-9999	-9999			
1995	1	2	11.26	6.47	8.56	0.95	3.11	-9999	11.40	-9999	-9999	-9999	-9999			
1995	1	3	14.21	3.86	5.71	-1.02	2.38	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	4	11.50	2.45	3.83	-1.19	1.69	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	5	11.51	2.1	3.46	-1.50	1.63	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	6	16.12	2.32	4.47	-3.34	2.45	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	7	16.85	3.39	5.73	-2.77	2.81	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	8	13.40	3.47	5.10	-0.81	2.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	9	16.12	4.49	6.61	-1.10	2.78	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	10	19.03	5.44	8.50	-2.64	3.96	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	11	18.88	8.04	11.08	0.02	4.63	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	12	16.41	5.92	8.09	0.20	3.10	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	13	18.95	3.95	6.83	-3.65	3.44	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	14	15.23	3.09	4.98	-1.88	2.30	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	15	16.34	3.59	5.66	-1.86	2.57	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	16	17.82	6.55	8.96	0.20	3.51	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	17	20.73	6.46	10.06	-3.04	4.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	18	14.15	7.47	10.21	0.26	4.12	-9999	0.70	-9999	-9999	-9999	-9999			
1995	1	19	9.97	8.77	10.36	4.59	2.83	-9999	8.40	-9999	-9999	-9999	-9999			
1995	1	20	18.26	7.49	9.97	0.96	3.81	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	21	9.63	8.92	10.42	4.95	2.72	-9999	15.20	-9999	-9999	-9999	-9999			
1995	1	22	17.65	9.28	11.60	3.18	4.02	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	23	16.81	10.29	12.44	4.61	4.03	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	24	7.16	11.55	12.64	8.69	2.37	-9999	2.40	-9999	-9999	-9999	-9999			
1995	1	25	13.98	11.88	14.40	5.24	5.04	-9999	4.40	-9999	-9999	-9999	-9999			
1995	1	26	12.56	12.09	14.17	6.60	4.36	-9999	3.30	-9999	-9999	-9999	-9999			
1995	1	27	13.67	10.37	11.91	6.32	3.03	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	28	14.61	7.98	10.46	1.45	3.93	-9999	2.80	-9999	-9999	-9999	-9999			
1995	1	29	17.11	11.15	13.18	5.81	4.03	-9999	0.00	-9999	-9999	-9999	-9999			
1995	1	30	11.45	9.56	11.27	5.04	3.17	-9999	10.20	-9999	-9999	-9999	-9999			
1995	1	31	16.27	9.67	11.50	4.83	3.38	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	1	23.12	9.13	12.55	0.11	5.42	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	2	23.24	8.39	11.76	-0.49	5.12	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	3	23.17	9.38	12.74	0.54	5.43	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	4	21.82	8.61	11.48	1.03	4.59	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	5	23.98	10.47	14.10	0.91	6.14	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	6	21.88	10.83	13.72	3.22	5.28	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	7	18.26	9.56	11.68	3.96	3.81	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	8	10.43	10.73	12.24	6.74	3.05	-9999	0.60	-9999	-9999	-9999	-9999			
1995	2	9	11.23	10.61	12.21	6.40	3.18	-9999	12.60	-9999	-9999	-9999	-9999			
1995	2	10	23.71	11.98	15.08	3.82	5.98	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	11	16.31	10.25	12.82	3.49	4.64	-9999	9.90	-9999	-9999	-9999	-9999			
1995	2	12	13.90	10.34	11.73	6.67	2.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	13	13.76	11.81	13.75	6.71	4.03	-9999	30.00	-9999	-9999	-9999	-9999			
1995	2	14	11.57	11.86	13.40	7.80	3.31	-9999	13.50	-9999	-9999	-9999	-9999			
1995	2	15	24.93	11.36	14.37	3.43	5.63	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	16	16.38	11.45	13.77	5.34	4.59	-9999	12.10	-9999	-9999	-9999	-9999			
1995	2	17	24.74	9.85	12.61	2.57	4.80	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	18	12.22	11.11	12.65	7.06	3.16	-9999	11.00	-9999	-9999	-9999	-9999			
1995	2	19	25.77	10.07	12.95	2.46	5.04	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	20	26.91	9.94	13.09	1.65	5.35	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	21	25.76	10.42	13.26	2.95	5.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	2	22	14.67	9.38	11.22	4.52	3.34	-9999	1.60	-9999	-9999	-9999	-9999			
1995	2	23	16.44	10.75	12.91	5.07	4.14	-9999	8.10	-9999	-9999	-9999	-9999			
1995	2	24	12.31	9.12	10.58	5.27	2.68	-9999	30.90	-9999	-9999	-9999	-9999			
1995	2	25	15.05	11.68	13.54	6.79	3.86	-9999	2.10	-9999	-9999	-9999	-9999			
1995	2	26	14.00	12.89	14.59	8.42	3.83	-9999	7.00	-9999	-9999	-9999	-9999			
1995	2	27	19.19	10.59	13.12	3.93	4.68	-9999	1.70	-9999	-9999	-9999	-9999			
1995	2	28	27.03	9.95	12.66	2.79	4.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	1	23.21	10.95	14.71	1.02	6.50	-9999	4.60	-9999	-9999	-9999	-9999			
1995	3	2	12.04	10.34	11.71	6.71	2.74	-9999	9.70	-9999	-9999	-9999	-9999			
1995	3	3	19.93	10.79	13.35	4.04	4.79	-9999	4.40	-9999	-9999	-9999	-9999			
1995	3	4	12.09	9.14	10.44	5.71	2.42	-9999	8.30	-9999	-9999	-9999	-9999			
1995	3	5	20.66	8.15	10.65	1.55	4.00	-9999	1.70	-9999	-9999	-9999	-9999			
1995	3	6	18.17	8.45	10.47	3.13	3.41	-9999	14.90	-9999	-9999	-9999	-9999			
1995	3	7	30.04	8.64	11.41	1.33	4.47	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	8	23.77	8.08	11.15	-0.01	4.68	-9999	22.40	-9999	-9999	-9999	-9999			
1995	3	9	26.98	9.24	11.49	3.30	3.92	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	10	31.30	9.01	11.93	1.33	4.76	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	11	31.72	10.04	13.06	2.09	5.21	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	12	33.13	11.05	14.36	2.32	5.95	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	13	21.94	10.89	12.59	6.42	3.41	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	14	23.82	8.75	10.59	3.90	3.21	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	15	23.49	8.48	11.23	1.22	4.41	-9999	1.70	-9999	-9999	-9999	-9999			
1995	3	16	20.28	11.12	13.33	5.30	4.32	-9999	1.20	-9999	-9999	-9999	-9999			
1995	3	17	34.43	10.11	13.42	1.40	5.61	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	18	30.41	11.36	13.95	4.55	4.99	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	19	29.22	12.62	15.03	6.25	5.09	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	20	26.51	12.46	14.55	6.95	4.47	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	21	36.10	8.49	11.92	-0.56	5.22	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	22	36.02	8.68	12.04	-0.19	5.20	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	23	37.48	8.77	12.48	-1.01	5.63	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	24	33.82	11.27	14.25	3.43	5.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	25	30.34	11.27	13.73	4.79	4.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	26	23.75	12.86	14.66	8.13	4.02	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	27	15.05	12.05	13.51	8.20	3.19	-9999	3.90	-9999	-9999	-9999	-9999			
1995	3	28	16.53	7.29	8.85	3.17	2.55	-9999	1.80	-9999	-9999	-9999	-9999			
1995	3	29	27.48	8.64	11.90	0.06	5.07	-9999	1.80	-9999	-9999	-9999	-9999			
1995	3	30	28.14	6.86	8.91	1.44	3.14	-9999	0.00	-9999	-9999	-9999	-9999			
1995	3	31	35.17	7.08	9.90	-0.37	4.12	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	1	39.83	9.54	13.42	-0.69	6.09	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	2	36.34	13.06	16.25	4.65	6.52	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	3	35.17	12.04	15.03	4.17	5.83	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	4	30.98	13.68	16.13	7.21	5.49	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	5	34.06	13.45	16.28	5.99	6.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	6	37.76	13.52	16.94	4.52	7.06	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	7	39.17	15.86	19.67	5.83	8.78	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	8	36.88	14.81	18.10	6.14	7.40	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	9	34.68	12.93	15.80	5.36	5.96	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	10	30.11	10.93	14.71	0.96	6.51	-9999	0.90	-9999	-9999	-9999	-9999			
1995	4	11	30.27	12.39	14.70	6.31	4.84	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	12	40.23	13.61	17.44	3.53	7.72	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	13	21.61	11.61	13.80	5.84	4.42	-9999	4.20	-9999	-9999	-9999	-9999			
1995	4	14	18.15	8.7	10.42	4.16	3.02	-9999	4.70	-9999	-9999	-9999	-9999			
1995	4	15	30.75	8.32	10.60	2.32	3.74	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	16	37.44	10.81	13.89	2.69	5.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	17	40.62	11.93	15.60	2.27	6.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	18	38.91	12.5	15.87	3.61	6.58	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	19	29.64	14.25	16.51	8.30	5.30	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	20	19.60	14.2	16.11	9.18	4.58	-9999	4.30	-9999	-9999	-9999	-9999			
1995	4	21	28.47	17.96	21.27	9.22	8.93	-9999	0.10	-9999	-9999	-9999	-9999			
1995	4	22	26.38	16.84	19.67	9.37	7.40	-9999	3.60	-9999	-9999	-9999	-9999			
1995	4	23	27.17	17.27	20.24	9.45	7.88	-9999	8.20	-9999	-9999	-9999	-9999			
1995	4	24	14.85	12.96	14.30	9.43	3.12	-9999	38.80	-9999	-9999	-9999	-9999			
1995	4	25	19.80	11.1	12.91	6.32	3.65	-9999	6.00	-9999	-9999	-9999	-9999			
1995	4	26	16.20	10.89	12.33	7.09	2.95	-9999	3.70	-9999	-9999	-9999	-9999			
1995	4	27	22.02	12.26	14.33	6.81	4.38	-9999	0.40	-9999	-9999	-9999	-9999			
1995	4	28	31.21	13.74	15.96	7.89	5.07	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	29	41.07	15.3	18.81	6.03	8.00	-9999	0.00	-9999	-9999	-9999	-9999			
1995	4	30	24.60	15.46	17.88	9.07	6.02	-9999	1.50	-9999	-9999	-9999	-9999			
1995	5	1	32.45	16.25	18.60	10.05	6.15	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	2	25.88	17.33	19.90	10.54	7.05	-9999	0.20	-9999	-9999	-9999	-9999			
1995	5	3	39.84	16.94	20.17	8.43	8.25	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	4	41.22	17.27	20.76	8.07	8.93	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	5	41.98	17.14	20.78	7.56	9.14	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	6	42.46	18.78	22.59	8.72	10.40	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	7	41.45	18.21	21.77	8.83	9.56	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	8	40.09	17.62	20.91	8.95	8.71	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	9	36.44	17.66	20.45	10.32	7.66	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	10	26.12	16.86	19.41	10.12	6.82	-9999	7.70	-9999	-9999	-9999	-9999			
1995	5	11	27.08	17.33	20.04	10.18	7.35	-9999	4.80	-9999	-9999	-9999	-9999			
1995	5	12	20.10	16.92	18.72	12.19	5.08	-9999	15.90	-9999	-9999	-9999	-9999			
1995	5	13	21.94	14.3	16.24	9.19	4.67	-9999	7.60	-9999	-9999	-9999	-9999			
1995	5	14	17.54	12.56	14.04	8.67	3.33	-9999	5.00	-9999	-9999	-9999	-9999			
1995	5	15	40.37	14.18	17.24	6.12	6.74	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	16	21.91	14.74	16.66	9.68	4.75	-9999	4.40	-9999	-9999	-9999	-9999			
1995	5	17	25.77	16.05	18.41	9.84	6.09	-9999	8.30	-9999	-9999	-9999	-9999			
1995	5	18	26.69	15.44	17.88	9.02	6.05	-9999	7.80	-9999	-9999	-9999	-9999			
1995	5	19	24.02	16.54	18.66	10.94	5.74	-9999	1.30	-9999	-9999	-9999	-9999			
1995	5	20	39.26	14.87	17.69	7.42	6.59	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	21	38.78	14.57	17.31	7.36	6.32	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	22	42.39	16.02	19.31	7.36	7.94	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	23	43.24	16.37	19.83	7.26	8.42	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	24	41.64	17.21	20.49	8.56	8.49	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	25	44.39	19.63	23.64	9.07	11.32	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	26	25.50	19.6	22.11	12.98	7.85	-9999	5.60	-9999	-9999	-9999	-9999			
1995	5	27	35.63	19.71	22.40	12.62	8.35	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	28	39.49	21.3	24.56	12.69	10.65	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	29	37.24	21.26	24.20	13.51	9.78	-9999	0.00	-9999	-9999	-9999	-9999			
1995	5	30	25.42	20.68	23.23	13.95	8.45	-9999	16.00	-9999	-9999	-9999	-9999			
1995	5	31	18.29	17.27	18.91	12.93	4.79	-9999	5.60	-9999	-9999	-9999	-9999			
1995	6	1	26.18	16.89	19.42	10.23	6.77	-9999	8.30	-9999	-9999	-9999	-9999			
1995	6	2	39.16	17.22	20.22	9.32	7.92	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	3	27.43	18.06	20.77	10.93	7.65	-9999	1.10	-9999	-9999	-9999	-9999			
1995	6	4	37.13	18.02	20.75	10.83	7.69	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	5	43.35	18.03	21.63	8.53	9.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	6	28.05	18.19	20.93	10.95	7.79	-9999	1.10	-9999	-9999	-9999	-9999			
1995	6	7	42.95	18.25	21.76	8.98	9.49	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	8	39.99	19.57	22.69	11.35	9.33	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	9	40.38	19.78	22.98	11.34	9.63	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	10	26.93	19.78	22.43	12.78	8.29	-9999	2.40	-9999	-9999	-9999	-9999			
1995	6	11	23.56	18.28	20.47	12.52	6.49	-9999	1.00	-9999	-9999	-9999	-9999			
1995	6	12	23.90	16.85	19.05	11.05	6.02	-9999	3.10	-9999	-9999	-9999	-9999			
1995	6	13	27.83	16.9	19.65	9.66	7.25	-9999	1.60	-9999	-9999	-9999	-9999			
1995	6	14	39.32	17.84	20.87	9.86	8.27	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	15	31.66	18.2	21.74	8.88	9.51	-9999	0.10	-9999	-9999	-9999	-9999			
1995	6	16	43.05	18.62	22.35	8.79	10.14	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	17	42.45	19.18	22.87	9.46	10.38	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	18	40.43	19.19	22.59	10.24	9.76	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	19	42.39	22.09	26.01	11.76	12.78	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	20	41.46	23.69	27.57	13.46	13.85	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	21	39.49	23.8	27.36	14.43	13.05	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	22	29.38	22.35	25.80	13.27	11.77	-9999	0.90	-9999	-9999	-9999	-9999			
1995	6	23	22.42	18.31	20.54	12.43	6.61	-9999	25.70	-9999	-9999	-9999	-9999			
1995	6	24	27.10	15.66	18.42	8.40	6.77	-9999	3.30	-9999	-9999	-9999	-9999			
1995	6	25	42.81	18.28	22.08	8.26	10.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	26	44.98	22.81	27.49	10.49	15.09	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	27	42.05	25.16	29.34	14.13	15.85	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	28	36.61	23.8	27.00	15.35	12.03	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	29	36.32	23.64	26.82	15.27	11.85	-9999	0.00	-9999	-9999	-9999	-9999			
1995	6	30	39.47	24.96	28.74	15.00	14.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	1	38.80	25.24	28.96	15.43	14.60	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	2	38.78	25.37	29.12	15.48	14.79	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	3	25.12	22.54	24.58	17.15	7.75	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	4	32.42	23.04	25.82	15.71	10.31	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	5	38.49	22.8	26.35	13.45	12.33	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	6	24.90	21.03	23.84	13.62	9.32	-9999	0.40	-9999	-9999	-9999	-9999			
1995	7	7	38.83	23.14	26.77	13.58	12.78	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	8	38.09	24.45	28.05	14.95	13.65	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	9	37.43	24.9	28.44	15.57	13.80	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	10	42.45	25.91	30.53	13.72	17.73	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	11	39.49	24.29	28.24	13.86	14.51	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	12	32.03	25.56	28.54	17.70	12.49	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	13	34.11	26.07	29.35	17.41	13.86	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	14	34.22	26.18	29.49	17.44	14.04	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	15	34.48	25.31	28.61	16.60	13.37	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	16	33.61	25.39	28.57	17.00	13.04	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	17	34.70	25.99	29.34	17.15	14.03	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	18	34.90	26.06	29.45	17.13	14.20	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	19	38.44	28.71	32.86	17.77	19.05	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	20	37.25	29.5	33.51	18.94	19.35	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	21	37.64	27.81	31.77	17.37	17.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	22	35.08	28.81	32.43	19.25	17.29	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	23	35.47	28.45	32.16	18.68	17.27	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	24	34.29	28.89	32.48	19.44	17.23	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	25	33.04	29.42	32.85	20.36	17.12	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	26	30.84	28.36	31.41	20.33	14.74	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	27	34.66	28.58	32.15	19.16	16.90	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	28	31.89	28	31.16	19.68	14.88	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	29	31.91	27.23	30.35	18.99	14.17	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	30	30.49	26.18	29.06	18.57	12.57	-9999	0.00	-9999	-9999	-9999	-9999			
1995	7	31	29.87	26.43	29.24	19.03	12.47	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	1	33.37	25.87	29.08	17.41	13.47	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	2	37.72	26.61	30.59	16.10	16.54	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	3	33.52	26.95	30.32	18.07	14.82	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	4	31.50	25.94	28.98	17.91	12.96	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	5	30.64	26.01	28.96	18.22	12.70	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	6	31.03	26.55	29.57	18.59	13.31	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	7	30.33	26.75	29.68	19.01	13.14	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	8	18.46	25.25	27.48	19.36	9.67	-9999	6.30	-9999	-9999	-9999	-9999			
1995	8	9	32.55	25.73	28.85	17.51	13.07	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	10	36.40	25.79	29.49	16.05	14.97	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	11	25.05	27.39	30.76	18.52	15.16	-9999	0.90	-9999	-9999	-9999	-9999			
1995	8	12	23.67	27.02	30.12	18.86	13.92	-9999	1.00	-9999	-9999	-9999	-9999			
1995	8	13	29.32	26.72	29.51	19.37	12.59	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	14	34.30	26.48	29.94	17.37	14.75	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	15	30.48	25.6	28.50	17.97	12.23	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	16	25.28	25.29	28.63	16.49	13.47	-9999	5.20	-9999	-9999	-9999	-9999			
1995	8	17	22.37	21.67	24.35	14.59	9.29	-9999	6.00	-9999	-9999	-9999	-9999			
1995	8	18	28.40	21.09	23.57	14.57	8.43	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	19	22.50	21.46	24.11	14.48	9.09	-9999	1.10	-9999	-9999	-9999	-9999			
1995	8	20	35.09	23.29	26.67	14.39	12.20	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	21	20.69	22.95	25.36	16.59	9.13	-9999	1.50	-9999	-9999	-9999	-9999			
1995	8	22	24.93	23.11	26.21	14.95	11.29	-9999	0.80	-9999	-9999	-9999	-9999			
1995	8	23	31.86	23.3	26.21	15.64	10.84	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	24	20.99	22.94	25.38	16.51	9.21	-9999	5.40	-9999	-9999	-9999	-9999			
1995	8	25	20.02	23.51	25.83	17.41	9.09	-9999	5.40	-9999	-9999	-9999	-9999			
1995	8	26	31.54	23.56	26.42	16.01	10.86	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	27	32.19	24.43	27.43	16.51	11.83	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	28	27.17	23.7	26.07	17.47	9.35	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	29	38.76	21.09	25.13	10.43	12.36	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	30	35.70	20.54	23.99	11.44	10.65	-9999	0.00	-9999	-9999	-9999	-9999			
1995	8	31	32.99	18.43	21.40	10.59	8.42	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	1	37.35	18.59	22.30	8.81	10.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	2	33.70	19.81	22.97	11.49	9.55	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	3	32.59	20.7	23.75	12.65	9.77	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	4	23.68	21.35	23.38	15.99	7.23	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	5	14.69	16.38	17.94	12.28	4.34	-9999	5.50	-9999	-9999	-9999	-9999			
1995	9	6	29.06	18.67	21.19	12.02	7.48	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	7	31.97	20.18	23.17	12.31	9.33	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	8	14.27	22.09	23.70	17.83	6.16	-9999	8.10	-9999	-9999	-9999	-9999			
1995	9	9	28.71	20.93	23.49	14.18	8.59	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	10	34.16	20.81	24.20	11.89	10.66	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	11	34.43	21.04	24.54	11.81	11.08	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	12	24.09	22.46	25.69	13.96	11.25	-9999	24.70	-9999	-9999	-9999	-9999			
1995	9	13	17.35	20.67	22.67	15.38	6.89	-9999	26.70	-9999	-9999	-9999	-9999			
1995	9	14	18.86	18.1	20.25	12.42	6.34	-9999	2.90	-9999	-9999	-9999	-9999			
1995	9	15	21.62	19.07	21.68	12.19	7.86	-9999	1.50	-9999	-9999	-9999	-9999			
1995	9	16	18.75	19.39	21.57	13.65	6.89	-9999	6.30	-9999	-9999	-9999	-9999			
1995	9	17	30.56	20.26	23.20	12.52	9.25	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	18	22.48	21.67	24.63	13.86	10.07	-9999	26.80	-9999	-9999	-9999	-9999			
1995	9	19	17.38	21.36	23.43	15.89	7.36	-9999	14.10	-9999	-9999	-9999	-9999			
1995	9	20	16.28	18.52	20.38	13.60	5.74	-9999	5.70	-9999	-9999	-9999	-9999			
1995	9	21	18.85	18.88	21.12	12.99	6.85	-9999	1.50	-9999	-9999	-9999	-9999			
1995	9	22	27.71	18.31	20.85	11.61	7.37	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	23	30.70	18.35	21.39	10.34	8.53	-9999	0.00	-9999	-9999	-9999	-9999			
1995	9	24	30.31	17.11	20.09	9.24	7.84	-9999	0.00	-9999	-9999	-9999	-9999			
