Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1972	2	29	18.73	8.07	10.11	2.69	3.36	-9999	2.20	-9999	-9999	-9999	-9999			
1972	3	1	17.54	7.62	9.42	2.89	2.93	-9999	1.90	-9999	-9999	-9999	-9999			
1972	3	2	17.89	7.24	9.05	2.47	2.89	-9999	0.10	-9999	-9999	-9999	-9999			
1972	3	3	21.41	5.71	7.25	1.64	2.28	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	4	21.37	6.38	8.81	-0.04	3.50	-9999	7.30	-9999	-9999	-9999	-9999			
1972	3	5	18.81	7.34	9.22	2.37	3.00	-9999	10.50	-9999	-9999	-9999	-9999			
1972	3	6	21.39	6.93	8.44	2.95	2.42	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	7	18.37	7.17	8.92	2.54	2.80	-9999	14.60	-9999	-9999	-9999	-9999			
1972	3	8	15.28	8.86	10.20	5.32	2.45	-9999	7.60	-9999	-9999	-9999	-9999			
1972	3	9	27.32	11.44	13.65	5.63	4.40	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	10	20.95	11.21	13.38	5.50	4.28	-9999	9.30	-9999	-9999	-9999	-9999			
1972	3	11	13.94	9.22	10.40	6.12	2.22	-9999	6.90	-9999	-9999	-9999	-9999			
1972	3	12	16.17	9.57	10.97	5.89	2.65	-9999	10.40	-9999	-9999	-9999	-9999			
1972	3	13	19.59	5.36	7.13	0.69	2.52	-9999	2.00	-9999	-9999	-9999	-9999			
1972	3	14	18.91	3.65	4.80	0.62	1.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	15	29.13	5.43	7.58	-0.22	2.98	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	16	33.25	9.19	12.29	1.00	5.05	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	17	30.97	10.56	13.04	4.02	4.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	18	32.16	11.12	13.79	4.09	5.05	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	19	34.21	10.94	14.13	2.52	5.74	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	20	34.57	11.75	15.08	2.98	6.23	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	21	34.37	12.93	16.21	4.30	6.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	22	35.11	12.91	16.38	3.78	6.88	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	23	35.24	13.12	16.58	3.99	6.96	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	24	35.32	13.45	16.89	4.37	7.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	25	36.55	15.83	19.93	5.03	9.24	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	26	35.95	16.02	19.81	6.03	8.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	27	31.13	13.52	16.06	6.81	5.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	28	26.87	11.3	13.28	6.08	3.99	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	29	24.32	11.41	13.13	6.88	3.55	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	30	30.15	12.88	15.23	6.70	5.05	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	31	32.26	13.89	16.54	6.91	5.91	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	1	35.18	15.16	18.38	6.66	7.43	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	2	35.61	15.69	19.04	6.86	7.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	3	34.03	16.3	19.32	8.33	7.56	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	4	26.34	16.76	19.90	8.50	7.99	-9999	0.90	-9999	-9999	-9999	-9999			
1972	4	5	18.68	14.18	15.99	9.41	4.37	-9999	9.00	-9999	-9999	-9999	-9999			
1972	4	6	28.31	10.82	12.93	5.27	4.08	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	7	36.21	13.73	17.02	5.07	6.94	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	8	27.29	16.34	19.66	7.60	8.14	-9999	14.80	-9999	-9999	-9999	-9999			
1972	4	9	25.07	14.52	17.29	7.23	6.36	-9999	0.70	-9999	-9999	-9999	-9999			
1972	4	10	29.72	10.39	12.68	4.37	4.26	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	11	22.04	12.27	14.52	6.33	4.70	-9999	9.70	-9999	-9999	-9999	-9999			
1972	4	12	16.93	10.02	11.62	5.82	3.06	-9999	3.60	-9999	-9999	-9999	-9999			
1972	4	13	18.39	10.01	11.77	5.38	3.33	-9999	5.70	-9999	-9999	-9999	-9999			
1972	4	14	23.06	10.8	12.44	6.48	3.29	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	15	25.45	12.1	14.78	5.02	5.38	-9999	13.10	-9999	-9999	-9999	-9999			
1972	4	16	24.81	11.59	14.14	4.85	5.01	-9999	50.30	-9999	-9999	-9999	-9999			
1972	4	17	21.72	7.87	9.92	2.46	3.34	-9999	7.20	-9999	-9999	-9999	-9999			
1972	4	18	18.92	8.45	10.15	3.96	2.95	-9999	4.40	-9999	-9999	-9999	-9999			
1972	4	19	21.51	10.1	12.07	4.90	3.70	-9999	10.50	-9999	-9999	-9999	-9999			
1972	4	20	30.37	11.23	13.35	5.64	4.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	21	23.53	11.12	13.27	5.44	4.23	-9999	13.10	-9999	-9999	-9999	-9999			
1972	4	22	23.65	10.11	12.22	4.54	3.92	-9999	0.60	-9999	-9999	-9999	-9999			
1972	4	23	19.67	9.79	11.42	5.49	3.08	-9999	2.40	-9999	-9999	-9999	-9999			
1972	4	24	21.47	11.7	13.48	7.00	3.73	-9999	20.00	-9999	-9999	-9999	-9999			
1972	4	25	12.24	8.56	9.45	6.20	1.66	-9999	23.80	-9999	-9999	-9999	-9999			
1972	4	26	32.71	7.81	9.81	2.55	3.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	27	27.83	8.3	10.71	1.96	3.91	-9999	11.40	-9999	-9999	-9999	-9999			
1972	4	28	27.63	9.78	12.18	3.44	4.28	-9999	4.40	-9999	-9999	-9999	-9999			
1972	4	29	33.13	7.45	9.47	2.14	3.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	30	41.93	10.56	13.70	2.30	5.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	1	41.23	12.64	15.68	4.64	6.12	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	2	40.88	13.5	16.48	5.66	6.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	3	42.39	13.97	17.22	5.39	6.98	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	4	29.64	14.18	16.91	6.98	6.16	-9999	9.90	-9999	-9999	-9999	-9999			
1972	5	5	22.44	13.22	14.99	8.55	4.05	-9999	18.80	-9999	-9999	-9999	-9999			
1972	5	6	26.18	13.62	15.81	7.86	4.97	-9999	3.70	-9999	-9999	-9999	-9999			
1972	5	7	27.57	14.48	16.83	8.27	5.56	-9999	2.80	-9999	-9999	-9999	-9999			
1972	5	8	29.74	14.93	17.60	7.88	6.33	-9999	4.00	-9999	-9999	-9999	-9999			
1972	5	9	39.55	15.5	18.17	8.45	6.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	10	30.78	15.85	18.73	8.25	7.09	-9999	1.20	-9999	-9999	-9999	-9999			
1972	5	11	30.37	15.91	18.72	8.50	6.98	-9999	2.00	-9999	-9999	-9999	-9999			
1972	5	12	32.61	14.78	18.08	6.07	7.41	-9999	3.90	-9999	-9999	-9999	-9999			
1972	5	13	30.17	14.34	17.13	7.00	6.32	-9999	8.70	-9999	-9999	-9999	-9999			
1972	5	14	21.72	12.35	14.05	7.88	3.71	-9999	21.20	-9999	-9999	-9999	-9999			
1972	5	15	23.29	13.49	15.34	8.63	4.27	-9999	10.50	-9999	-9999	-9999	-9999			
1972	5	16	35.28	12.46	14.63	6.75	4.61	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	17	30.84	12.68	15.49	5.28	5.77	-9999	0.90	-9999	-9999	-9999	-9999			
1972	5	18	26.34	12.09	14.25	6.39	4.50	-9999	25.10	-9999	-9999	-9999	-9999			
1972	5	19	15.81	10.34	11.49	7.31	2.33	-9999	4.90	-9999	-9999	-9999	-9999			
1972	5	20	24.93	12.54	14.52	7.32	4.29	-9999	0.30	-9999	-9999	-9999	-9999			
1972	5	21	40.85	14.3	17.09	6.93	6.32	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	22	42.98	14.96	18.12	6.64	7.23	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	23	44.36	17.51	21.11	8.03	9.26	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	24	39.88	20.15	23.12	12.33	9.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	25	41.80	20.31	23.65	11.51	10.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	26	41.29	20.88	24.20	12.13	10.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	27	36.59	20.84	23.52	13.77	8.87	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	28	40.38	18.02	21.09	9.93	8.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	29	42.74	17.97	21.45	8.79	9.28	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	30	44.29	19.75	23.64	9.48	11.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	31	40.24	20.51	23.71	12.07	10.04	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	1	36.40	19.91	22.59	12.85	8.42	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	2	39.29	18.96	21.94	11.10	8.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	3	43.29	16.91	20.44	7.62	8.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	4	43.21	16.98	20.55	7.56	8.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	5	41.56	20.19	23.67	11.02	10.51	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	6	37.66	21.09	24.06	13.25	9.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	7	41.04	20.41	23.85	11.34	10.55	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	8	40.47	22.12	25.57	13.04	11.62	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	9	42.59	22.13	25.98	11.99	12.63	-9999	0.00	-9999	-9999	-9999	-9999			
