Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI 	ET	LITTERFALL
2000	8	24	10.035360	11.632300	15.278900	9.051290	1.837880	-9999	1.503560	-9999	-9999	-9999	-9999
2000	8	25	9.397469	13.668700	17.743100	9.058400	1.996731	-9999	2.792330	-9999	-9999	-9999	-9999
2000	8	26	2.449552	9.804480	13.902900	6.078600	1.412265	-9999	14.397000	-9999	-9999	-9999	-9999
2000	8	27	11.041834	8.906600	12.688100	5.251720	2.612604	-9999	0.136936	-9999	-9999	-9999	-9999
2000	8	28	15.234998	12.625000	17.741000	6.571120	2.719540	-9999	3.265940	-9999	-9999	-9999	-9999
2000	8	29	8.562465	11.184100	13.682600	9.049030	2.116196	-9999	2.381770	-9999	-9999	-9999	-9999
2000	8	30	4.718269	12.504600	16.012300	9.417980	1.356083	-9999	8.602820	-9999	-9999	-9999	-9999
2000	8	31	8.850384	10.632700	13.621700	8.118450	1.795417	-9999	2.051040	-9999	-9999	-9999	-9999
2000	9	1	12.118723	12.465000	17.155900	8.275220	1.677806	-9999	0.856463	-9999	-9999	-9999	-9999
2000	9	2	2.787705	8.965960	12.004200	5.579200	1.162761	-9999	1.116510	-9999	-9999	-9999	-9999
2000	9	3	8.585724	5.771620	9.382450	2.658490	1.502564	-9999	1.207380	-9999	-9999	-9999	-9999
2000	9	4	16.515532	7.519090	14.606500	1.337630	2.835837	-9999	0.000289	-9999	-9999	-9999	-9999
2000	9	5	5.206775	6.809530	9.522370	4.187300	1.278419	-9999	8.919370	-9999	-9999	-9999	-9999
2000	9	6	7.545666	6.047140	10.050300	1.264050	1.021598	-9999	15.559200	-9999	-9999	-9999	-9999
2000	9	7	7.685306	5.115310	8.155580	2.954230	1.112748	-9999	10.150500	-9999	-9999	-9999	-9999
2000	9	8	4.938667	7.127340	9.745120	2.037670	0.842734	-9999	4.905980	-9999	-9999	-9999	-9999
2000	9	9	11.945578	12.340900	17.536000	6.461040	2.519931	-9999	2.326910	-9999	-9999	-9999	-9999
2000	9	10	12.040790	14.729300	20.326300	9.560620	3.280643	-9999	0.849797	-9999	-9999	-9999	-9999
2000	9	11	3.659775	13.249900	16.941300	11.054500	1.182104	-9999	2.977040	-9999	-9999	-9999	-9999
2000	9	12	4.676314	14.992900	18.739700	11.773600	1.628749	-9999	0.317614	-9999	-9999	-9999	-9999
2000	9	13	8.550731	16.423900	20.265800	12.086500	1.712364	-9999	1.130060	-9999	-9999	-9999	-9999
2000	9	14	6.537845	12.738100	20.004200	7.908060	1.860348	-9999	3.314380	-9999	-9999	-9999	-9999
2000	9	15	6.034323	9.758200	13.768400	6.319770	1.879410	-9999	0.000000	-9999	-9999	-9999	-9999
2000	9	16	14.179277	14.192100	20.805700	6.168740	2.916034	-9999	0.000000	-9999	-9999	-9999	-9999
2000	9	17	9.367488	16.088900	21.123000	11.503800	2.544129	-9999	0.000000	-9999	-9999	-9999	-9999
2000	9	18	3.235196	11.064000	18.200000	8.158000	0.834332	-9999	3.842700	-9999	-9999	-9999	-9999
2000	9	19	3.435351	10.576900	12.547700	8.129280	0.742671	-9999	4.912280	-9999	-9999	-9999	-9999
2000	9	20	3.203384	11.216300	15.531900	8.461650	0.925528	-9999	3.350440	-9999	-9999	-9999	-9999
2000	9	21	2.756160	9.513480	11.230700	7.164930	1.017736	-9999	1.828700	-9999	-9999	-9999	-9999
2000	9	22	8.748086	11.033100	14.981400	8.514170	1.251608	-9999	0.903682	-9999	-9999	-9999	-9999
2000	9	23	12.861849	11.963400	17.325300	8.074050	2.032935	-9999	0.000000	-9999	-9999	-9999	-9999
2000	9	24	11.791441	14.863800	19.342600	8.103280	3.413169	-9999	0.287919	-9999	-9999	-9999	-9999
2000	9	25	5.218646	13.779700	16.337300	10.097400	1.762457	-9999	3.952440	-9999	-9999	-9999	-9999
2000	9	26	6.258142	15.731500	20.045500	12.260100	1.656292	-9999	1.242440	-9999	-9999	-9999	-9999
2000	9	27	4.945458	13.138700	18.270300	9.033430	1.319702	-9999	0.385751	-9999	-9999	-9999	-9999
2000	9	28	11.017037	13.820800	19.655500	8.715890	2.465985	-9999	0.011473	-9999	-9999	-9999	-9999
2000	9	29	11.709014	14.911300	20.949100	10.968300	2.231530	-9999	0.025079	-9999	-9999	-9999	-9999
2000	9	30	10.369901	15.187000	20.797900	10.513300	2.777228	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	1	8.431223	17.161700	21.790900	13.798400	3.552179	-9999	0.748284	-9999	-9999	-9999	-9999
2000	10	2	5.626290	16.434100	19.113600	13.294300	3.058874	-9999	5.678350	-9999	-9999	-9999	-9999
2000	10	3	10.974615	11.490200	17.948600	5.760740	2.412148	-9999	5.731400	-9999	-9999	-9999	-9999
2000	10	4	10.117440	9.386700	14.197600	5.611390	2.209588	-9999	0.001863	-9999	-9999	-9999	-9999
2000	10	5	5.785016	8.221970	11.507300	4.252530	1.115341	-9999	0.298347	-9999	-9999	-9999	-9999
2000	10	6	6.174282	7.954050	11.761800	5.075650	0.999849	-9999	0.319910	-9999	-9999	-9999	-9999
2000	10	7	10.074672	7.311450	12.367100	3.541170	1.135901	-9999	0.000047	-9999	-9999	-9999	-9999
2000	10	8	4.275400	5.722730	8.953570	2.555850	0.796420	-9999	0.026001	-9999	-9999	-9999	-9999
2000	10	9	10.768464	4.616380	10.790300	0.765044	1.851487	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	10	9.695722	6.915690	13.649800	0.466643	1.208084	-9999	0.004082	-9999	-9999	-9999	-9999
2000	10	11	9.947059	6.222580	11.047500	2.947330	1.586277	-9999	0.101420	-9999	-9999	-9999	-9999
2000	10	12	9.755251	9.609790	16.420300	3.862790	3.750238	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	13	9.742378	10.239600	17.832800	5.856200	5.039474	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	14	9.681120	9.618760	17.595500	5.268460	5.534500	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	15	9.578909	9.932570	18.141300	4.965510	6.414169	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	16	9.100512	9.870220	16.950500	5.551820	4.417764	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	17	4.951117	9.378710	13.941900	4.802490	1.329701	-9999	1.491730	-9999	-9999	-9999	-9999
2000	10	18	6.000601	10.580700	16.700700	5.321930	1.673417	-9999	1.553430	-9999	-9999	-9999	-9999
2000	10	19	8.721216	7.567090	13.797300	3.630610	2.536577	-9999	0.021034	-9999	-9999	-9999	-9999
2000	10	20	8.491383	8.834490	15.054400	3.986020	3.451739	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	21	6.849265	8.940780	15.715000	4.238070	2.224520	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	22	7.757260	9.420120	16.769900	4.970340	1.862742	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	23	7.754745	10.113100	16.844700	5.531280	1.971960	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	24	6.996879	10.909900	16.742000	5.349940	2.226209	-9999	0.000000	-9999	-9999	-9999	-9999
2000	10	25	0.624863	8.147410	11.568300	5.706360	0.198060	-9999	0.475367	-9999	-9999	-9999	-9999
2000	10	26	3.055821	8.676560	12.268100	5.099910	0.582283	-9999	0.002669	-9999	-9999	-9999	-9999
2000	10	27	7.323229	10.035600	16.140500	4.780910	1.699784	-9999	0.000002	-9999	-9999	-9999	-9999
2000	10	28	1.354173	6.502700	9.359630	3.832090	0.608015	-9999	3.812960	-9999	-9999	-9999	-9999
2000	10	29	3.752689	0.633772	6.721420	-3.540650	0.896555	-9999	1.726300	-9999	-9999	-9999	-9999
2000	10	30	7.188471	0.202772	3.660570	-4.320710	1.962529	-9999	0.013639	-9999	-9999	-9999	-9999
2000	10	31	6.813227	4.957960	8.388720	-1.716490	4.042523	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	1	6.707517	8.623960	14.402200	4.826640	3.247536	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	2	6.591654	9.247070	15.337300	5.327370	2.632847	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	3	6.157676	7.730190	13.621500	4.819370	2.881746	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	4	6.201853	7.881040	14.492800	4.674570	1.629150	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	5	5.673206	8.068080	12.702700	4.233590	0.975917	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	6	5.503758	8.574160	14.452500	5.311130	1.063005	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	7	4.528958	9.775020	14.146700	5.519320	1.899409	-9999	1.809670	-9999	-9999	-9999	-9999
2000	11	8	5.546578	6.907960	11.812600	4.231880	1.459610	-9999	0.323569	-9999	-9999	-9999	-9999
2000	11	9	5.316175	7.864010	12.242400	3.840460	1.040972	-9999	16.720400	-9999	-9999	-9999	-9999
2000	11	10	1.886665	2.368100	5.575920	0.066047	0.159845	-9999	19.527900	-9999	-9999	-9999	-9999
2000	11	11	4.422868	-1.429470	3.576830	-3.981960	0.716797	-9999	0.096959	-9999	-9999	-9999	-9999
2000	11	12	3.937551	3.663940	5.802240	-3.674340	0.772114	-9999	6.453230	-9999	-9999	-9999	-9999
2000	11	13	1.044913	3.478760	5.975790	2.065960	0.124207	-9999	8.254260	-9999	-9999	-9999	-9999
2000	11	14	1.093729	6.467830	8.575430	3.295540	0.365022	-9999	1.452930	-9999	-9999	-9999	-9999
2000	11	15	3.131611	8.243620	12.448400	3.894200	2.007058	-9999	0.012548	-9999	-9999	-9999	-9999
2000	11	16	1.462519	7.257570	10.307500	4.741980	0.558466	-9999	11.466800	-9999	-9999	-9999	-9999
2000	11	17	1.700585	3.977540	7.061730	1.905560	0.861599	-9999	5.746690	-9999	-9999	-9999	-9999
2000	11	18	1.246458	1.103180	3.807390	-0.783226	0.536129	-9999	14.915600	-9999	-9999	-9999	-9999
2000	11	19	1.000789	2.808350	4.994440	-0.803582	0.241924	-9999	1.302390	-9999	-9999	-9999	-9999
2000	11	20	4.359346	4.946170	7.366780	0.945472	2.404389	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	21	4.262285	5.763030	9.969410	3.580540	2.666904	-9999	0.000000	-9999	-9999	-9999	-9999
2000	11	22	2.749429	5.318180	7.968500	2.969250	1.014420	-9999	2.009930	-9999	-9999	-9999	-9999
2000	11	23	1.179593	3.981380	6.685660	1.397160	0.795505	-9999	1.854090	-9999	-9999	-9999	-9999
2000	11	24	3.858806	4.920350	7.699060	1.395330	2.788460	-9999	0.000042	-9999	-9999	-9999	-9999
2000	11	25	2.692051	4.273040	8.039240	1.778510	0.869847	-9999	2.879960	-9999	-9999	-9999	-9999
2000	11	26	4.253748	2.773220	5.495780	1.053990	0.979337	-9999	0.024053	-9999	-9999	-9999	-9999
2000	11	27	2.108575	2.756680	4.814780	0.843788	0.666840	-9999	8.571130	-9999	-9999	-9999	-9999
2000	11	28	4.045982	0.774445	4.116510	-2.289210	1.086943	-9999	0.844902	-9999	-9999	-9999	-9999
2000	11	29	1.940527	-1.823300	1.654320	-3.926320	0.753590	-9999	4.950900	-9999	-9999	-9999	-9999
2000	11	30	2.591741	-1.875550	2.884150	-4.898550	0.880817	-9999	4.315010	-9999	-9999	-9999	-9999
2000	12	1	2.283777	-1.075410	2.805270	-4.744270	0.329959	-9999	6.190940	-9999	-9999	-9999	-9999
2000	12	2	2.640643	-6.752140	-3.379390	-10.075200	0.614553	-9999	1.672770	-9999	-9999	-9999	-9999
2000	12	3	3.008958	-3.176670	0.872375	-9.411380	0.529103	-9999	7.794670	-9999	-9999	-9999	-9999
2000	12	4	1.744044	-7.531100	-3.089080	-11.139200	0.369123	-9999	7.918590	-9999	-9999	-9999	-9999
2000	12	5	3.749933	-10.933600	-5.858180	-14.331100	0.754364	-9999	0.033057	-9999	-9999	-9999	-9999
2000	12	6	3.529483	-3.956820	1.009190	-14.340500	0.904389	-9999	1.881980	-9999	-9999	-9999	-9999
2000	12	7	1.794329	0.718318	2.904570	-1.400580	0.291412	-9999	3.591900	-9999	-9999	-9999	-9999
2000	12	8	2.418768	-6.021730	-0.031952	-11.978600	0.196081	-9999	2.215880	-9999	-9999	-9999	-9999
2000	12	9	3.138013	-6.275150	-0.521301	-12.782400	0.561052	-9999	0.050305	-9999	-9999	-9999	-9999
2000	12	10	3.036096	-0.779058	2.637730	-6.238530	0.835111	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	11	2.627147	1.243490	3.304020	-0.504277	0.721949	-9999	0.951298	-9999	-9999	-9999	-9999
2000	12	12	2.759530	3.784940	5.852600	-0.306218	1.789482	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	13	3.220223	3.182340	5.731780	1.203580	1.045904	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	14	3.324948	1.277950	4.560940	-1.337800	0.497928	-9999	0.000259	-9999	-9999	-9999	-9999
2000	12	15	2.732685	2.425530	4.196810	0.760676	0.718704	-9999	0.001724	-9999	-9999	-9999	-9999
2000	12	16	2.501038	1.404660	3.892550	-1.027470	0.917993	-9999	0.033201	-9999	-9999	-9999	-9999
2000	12	17	2.833350	4.172880	6.253080	1.427520	1.458394	-9999	0.000298	-9999	-9999	-9999	-9999
2000	12	18	0.954072	1.589630	4.004730	-0.470403	0.187480	-9999	4.344650	-9999	-9999	-9999	-9999
2000	12	19	3.272409	2.528860	5.702300	-2.445780	2.644509	-9999	0.000032	-9999	-9999	-9999	-9999
2000	12	20	2.932943	7.043180	9.062990	4.175650	5.313829	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	21	2.795619	8.317350	10.348000	6.204980	5.624453	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	22	3.449010	4.823760	8.901760	2.233520	1.628339	-9999	0.289309	-9999	-9999	-9999	-9999
2000	12	23	3.020855	5.362670	9.045010	2.745510	1.270684	-9999	1.148090	-9999	-9999	-9999	-9999
2000	12	24	1.647518	3.736990	5.772060	2.288840	0.844795	-9999	1.927740	-9999	-9999	-9999	-9999
2000	12	25	3.108085	5.127560	9.470000	1.849480	1.578330	-9999	1.544820	-9999	-9999	-9999	-9999
2000	12	26	2.079173	1.591000	3.292570	0.331446	0.737627	-9999	5.738700	-9999	-9999	-9999	-9999
2000	12	27	1.360783	2.014950	3.187530	0.594600	0.416708	-9999	12.509000	-9999	-9999	-9999	-9999
2000	12	28	2.621730	2.195610	3.730930	1.149070	0.342122	-9999	4.663250	-9999	-9999	-9999	-9999
2000	12	29	3.408782	2.762600	4.913640	-0.163396	1.916889	-9999	0.414842	-9999	-9999	-9999	-9999
2000	12	30	3.380944	4.276670	6.735410	2.107870	3.311779	-9999	0.000000	-9999	-9999	-9999	-9999
2000	12	31	1.794027	1.340480	3.586640	-0.821050	0.477650	-9999	4.189980	-9999	-9999	-9999	-9999
2001	1	1	3.292401	2.332610	4.712620	-1.130840	1.375757	-9999	0.000000	-9999	-9999	-9999	-9999
2001	1	2	2.448757	1.329280	4.056240	-1.907420	0.994567	-9999	0.164275	-9999	-9999	-9999	-9999
2001	1	3	3.083737	-0.271489	3.880920	-3.383460	0.681516	-9999	3.243330	-9999	-9999	-9999	-9999
2001	1	4	3.274932	-2.218600	0.253601	-5.468420	0.612322	-9999	1.418410	-9999	-9999	-9999	-9999
2001	1	5	1.336893	-4.929140	-1.162720	-8.355420	0.361440	-9999	12.958300	-9999	-9999	-9999	-9999
2001	1	6	2.893095	-8.236180	-5.102450	-10.171100	0.397048	-9999	6.198300	-9999	-9999	-9999	-9999
2001	1	7	2.655132	-7.604650	-4.976320	-10.074800	0.394340	-9999	2.581680	-9999	-9999	-9999	-9999
2001	1	8	3.600711	-4.004370	1.133850	-10.128000	0.388028	-9999	4.742130	-9999	-9999	-9999	-9999
2001	1	9	2.087856	2.357290	4.598820	-0.793129	0.438593	-9999	11.082300	-9999	-9999	-9999	-9999
2001	1	10	1.285908	-0.403325	2.066830	-1.942050	0.398290	-9999	5.336850	-9999	-9999	-9999	-9999
2001	1	11	2.400425	1.350860	3.455840	-1.785590	0.264609	-9999	12.273100	-9999	-9999	-9999	-9999
2001	1	12	1.836337	0.444514	3.929380	-1.856730	0.566031	-9999	8.902720	-9999	-9999	-9999	-9999
2001	1	13	1.666829	-1.288520	0.647430	-2.634930	0.406268	-9999	0.792087	-9999	-9999	-9999	-9999
2001	1	14	2.150435	0.613704	3.766750	-2.422860	0.332554	-9999	1.577720	-9999	-9999	-9999	-9999
2001	1	15	1.437532	0.961909	3.650940	-1.564000	0.296979	-9999	6.606090	-9999	-9999	-9999	-9999
2001	1	16	1.980461	1.446930	3.376400	-1.538220	0.165474	-9999	2.909480	-9999	-9999	-9999	-9999
2001	1	17	1.163419	2.771510	4.305390	1.445980	0.536557	-9999	0.560998	-9999	-9999	-9999	-9999
2001	1	18	3.366066	3.879080	6.087100	2.007010	1.399422	-9999	0.167963	-9999	-9999	-9999	-9999
2001	1	19	3.213078	-0.267736	3.933290	-3.106060	0.371806	-9999	0.213021	-9999	-9999	-9999	-9999
2001	1	20	4.270398	-1.051880	3.242190	-4.330760	0.985148	-9999	0.000140	-9999	-9999	-9999	-9999
2001	1	21	4.422047	0.750727	4.943910	-3.023510	1.543133	-9999	0.000000	-9999	-9999	-9999	-9999
2001	1	22	2.538527	-0.372258	4.980990	-3.938670	0.655184	-9999	10.072500	-9999	-9999	-9999	-9999
2001	1	23	3.205924	-4.523200	-1.964810	-6.450930	0.445789	-9999	4.000610	-9999	-9999	-9999	-9999
2001	1	24	2.235496	-2.236270	0.942627	-7.274910	0.345560	-9999	9.481270	-9999	-9999	-9999	-9999
2001	1	25	2.289038	2.394280	3.939480	-0.985267	0.307216	-9999	5.128840	-9999	-9999	-9999	-9999
2001	1	26	4.790292	1.614530	4.576510	-0.768715	0.783330	-9999	0.250746	-9999	-9999	-9999	-9999
2001	1	27	1.555304	-0.455419	2.570800	-2.615000	0.639117	-9999	1.366120	-9999	-9999	-9999	-9999
2001	1	28	4.285648	1.145530	4.308290	-4.766850	0.844898	-9999	3.452530	-9999	-9999	-9999	-9999
2001	1	29	2.112670	3.113150	5.023250	1.801780	0.359695	-9999	7.366950	-9999	-9999	-9999	-9999
2001	1	30	3.489972	4.838560	6.603330	3.094750	0.923380	-9999	1.245930	-9999	-9999	-9999	-9999
2001	1	31	4.430246	5.453640	7.110750	4.202540	1.747957	-9999	0.020107	-9999	-9999	-9999	-9999
2001	2	1	5.323968	4.233300	6.237540	2.058320	1.993377	-9999	0.000000	-9999	-9999	-9999	-9999
2001	2	2	4.895554	2.743520	5.884970	0.840272	1.099827	-9999	1.299950	-9999	-9999	-9999	-9999
2001	2	3	2.934567	0.565544	3.164670	-1.643980	0.272304	-9999	3.448820	-9999	-9999	-9999	-9999
2001	2	4	5.922521	-0.760261	3.821310	-5.171170	0.887875	-9999	0.024664	-9999	-9999	-9999	-9999
2001	2	5	3.595147	-0.760078	2.673910	-3.338650	0.546285	-9999	3.720900	-9999	-9999	-9999	-9999
2001	2	6	4.508196	0.760063	3.544920	-2.658600	0.436613	-9999	5.391280	-9999	-9999	-9999	-9999
2001	2	7	6.342762	-0.720955	4.270780	-4.043180	0.825420	-9999	0.064966	-9999	-9999	-9999	-9999
2001	2	8	2.839000	0.734429	2.938320	-2.270750	0.235005	-9999	6.323440	-9999	-9999	-9999	-9999
2001	2	9	5.544746	0.320183	4.534510	-2.601380	0.601771	-9999	0.417249	-9999	-9999	-9999	-9999
2001	2	10	3.580001	0.216881	2.797170	-2.313050	0.563390	-9999	0.261655	-9999	-9999	-9999	-9999
2001	2	11	4.481844	1.246060	4.243800	-3.280330	0.474675	-9999	3.965220	-9999	-9999	-9999	-9999
2001	2	12	5.996047	3.481680	5.924340	0.894319	0.993982	-9999	2.428920	-9999	-9999	-9999	-9999
2001	2	13	3.777192	1.418450	4.835810	-1.198520	0.202906	-9999	9.576170	-9999	-9999	-9999	-9999
2001	2	14	6.151498	-0.920479	2.426290	-3.766600	0.623780	-9999	0.446801	-9999	-9999	-9999	-9999
2001	2	15	4.919711	3.170980	4.890100	-1.749360	0.918630	-9999	0.081217	-9999	-9999	-9999	-9999
2001	2	16	5.895348	1.130670	5.045500	-1.600370	0.472310	-9999	2.468280	-9999	-9999	-9999	-9999
2001	2	17	7.249642	1.605520	4.045130	-1.325990	0.752664	-9999	0.022317	-9999	-9999	-9999	-9999
2001	2	18	5.552816	1.258900	5.248530	-1.079410	0.495419	-9999	5.133840	-9999	-9999	-9999	-9999
2001	2	19	2.602765	-0.709785	1.809110	-2.659120	0.232949	-9999	7.234490	-9999	-9999	-9999	-9999
2001	2	20	3.320879	-2.587900	0.774805	-6.776980	0.363410	-9999	3.240880	-9999	-9999	-9999	-9999
2001	2	21	7.682221	-4.163550	1.800100	-8.250120	0.520751	-9999	0.357212	-9999	-9999	-9999	-9999
2001	2	22	8.321953	-3.724370	2.734340	-8.437590	1.010283	-9999	0.000000	-9999	-9999	-9999	-9999
2001	2	23	8.549876	-1.741580	4.139060	-6.764370	2.633402	-9999	0.000000	-9999	-9999	-9999	-9999
2001	2	24	8.619463	1.109220	6.581140	-3.732480	3.561413	-9999	0.000000	-9999	-9999	-9999	-9999
2001	2	25	9.032774	0.771965	4.350400	-2.034610	1.872917	-9999	0.000000	-9999	-9999	-9999	-9999
2001	2	26	7.018548	0.540154	4.719020	-3.075960	0.922810	-9999	0.026615	-9999	-9999	-9999	-9999
2001	2	27	8.192595	1.909360	6.597070	-3.044460	0.899262	-9999	0.074172	-9999	-9999	-9999	-9999
2001	2	28	7.611918	3.506040	7.795680	1.104130	0.752596	-9999	0.023382	-9999	-9999	-9999	-9999
2001	3	1	9.976435	5.247100	10.671100	2.313120	1.089987	-9999	0.012600	-9999	-9999	-9999	-9999
2001	3	2	5.658180	1.388860	4.604820	-1.114400	0.797776	-9999	11.879700	-9999	-9999	-9999	-9999
2001	3	3	9.376906	-1.011560	4.793360	-5.070490	1.225949	-9999	2.689570	-9999	-9999	-9999	-9999
2001	3	4	9.979114	0.500065	5.141720	-4.864890	1.725371	-9999	0.063194	-9999	-9999	-9999	-9999
2001	3	5	10.562659	1.111700	6.621120	-2.557550	1.702012	-9999	0.049601	-9999	-9999	-9999	-9999
2001	3	6	11.164694	0.313724	5.842920	-3.766410	1.403241	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	7	5.693423	0.101993	3.959190	-3.504630	0.901894	-9999	1.025440	-9999	-9999	-9999	-9999
2001	3	8	6.397419	-2.125730	2.199120	-5.262530	0.842169	-9999	3.204390	-9999	-9999	-9999	-9999
2001	3	9	4.690725	-2.998200	0.856803	-6.549640	0.740077	-9999	6.441990	-9999	-9999	-9999	-9999
2001	3	10	10.736496	-2.158380	3.822900	-7.085870	0.938161	-9999	0.033258	-9999	-9999	-9999	-9999
2001	3	11	11.089008	1.293740	7.121510	-4.914180	1.108650	-9999	0.739282	-9999	-9999	-9999	-9999
2001	3	12	9.592992	1.967290	5.909930	-2.028310	1.223820	-9999	0.307841	-9999	-9999	-9999	-9999
2001	3	13	12.384748	4.792730	11.171800	-0.756216	2.266634	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	14	10.172390	6.343970	11.604500	3.218520	2.334054	-9999	0.082751	-9999	-9999	-9999	-9999
2001	3	15	10.577174	6.472930	11.933600	2.766210	1.694220	-9999	1.662560	-9999	-9999	-9999	-9999
2001	3	16	12.943325	8.831910	16.097700	3.735570	4.497923	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	17	10.421914	8.827270	14.142600	4.151990	1.970887	-9999	0.525214	-9999	-9999	-9999	-9999
2001	3	18	8.383712	7.874330	13.122600	4.453470	1.167498	-9999	1.352950	-9999	-9999	-9999	-9999
2001	3	19	13.275446	6.415530	12.152700	3.160290	1.293035	-9999	0.003724	-9999	-9999	-9999	-9999
2001	3	20	13.005274	8.833870	17.001700	3.596720	2.062657	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	21	13.876964	8.532230	15.524400	3.723760	3.797260	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	22	13.395975	10.387900	16.594500	5.314160	2.956604	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	23	2.962198	8.263280	10.972000	5.774880	0.574669	-9999	5.055430	-9999	-9999	-9999	-9999
2001	3	24	9.375610	8.328160	11.974700	4.387370	1.492560	-9999	3.313090	-9999	-9999	-9999	-9999
2001	3	25	12.398055	10.678200	17.978600	6.403820	2.169621	-9999	0.538422	-9999	-9999	-9999	-9999
2001	3	26	12.514003	11.115800	17.767000	6.147930	3.037213	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	27	12.454128	9.969670	16.447000	5.156320	2.644626	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	28	15.118099	11.017800	18.943800	5.150400	2.963283	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	29	15.130195	10.474100	16.867500	6.546460	3.367245	-9999	0.000000	-9999	-9999	-9999	-9999
2001	3	30	14.972429	6.783330	12.382700	2.492260	1.556571	-9999	6.262400	-9999	-9999	-9999	-9999
2001	3	31	11.715148	7.212070	12.175100	2.332070	2.110749	-9999	0.199908	-9999	-9999	-9999	-9999
2001	4	1	11.317017	7.108190	13.041600	3.104570	1.879237	-9999	0.755965	-9999	-9999	-9999	-9999
2001	4	2	15.098832	6.483290	13.340800	2.262380	2.565846	-9999	0.000000	-9999	-9999	-9999	-9999
2001	4	3	16.593120	7.423810	15.232700	2.292840	3.446917	-9999	0.000000	-9999	-9999	-9999	-9999
2001	4	4	14.925945	8.387190	15.128400	2.961450	2.618280	-9999	0.341530	-9999	-9999	-9999	-9999
2001	4	5	6.394179	3.201180	9.106480	0.137411	0.961610	-9999	1.703610	-9999	-9999	-9999	-9999
2001	4	6	11.500013	3.001900	7.779450	-0.395396	1.255940	-9999	0.243409	-9999	-9999	-9999	-9999
2001	4	7	9.340272	4.272320	8.918790	0.763021	0.729667	-9999	7.337570	-9999	-9999	-9999	-9999
2001	4	8	7.299927	3.634780	8.028780	1.083910	0.578442	-9999	8.151540	-9999	-9999	-9999	-9999
2001	4	9	14.571532	3.670910	8.829100	0.272543	1.663297	-9999	0.046588	-9999	-9999	-9999	-9999
2001	4	10	15.834959	4.443250	11.737600	-0.550577	1.510390	-9999	11.006500	-9999	-9999	-9999	-9999
2001	4	11	12.653712	1.245070	5.510810	-1.609840	1.228580	-9999	2.244840	-9999	-9999	-9999	-9999
2001	4	12	5.823144	0.156779	2.262820	-2.273020	0.934312	-9999	5.994520	-9999	-9999	-9999	-9999
2001	4	13	18.376244	2.679700	8.803470	-4.102240	1.645108	-9999	0.031104	-9999	-9999	-9999	-9999
2001	4	14	16.666732	5.548260	12.250900	-0.873179	1.758441	-9999	0.002301	-9999	-9999	-9999	-9999
2001	4	15	7.549814	4.435920	12.086300	0.004476	1.071599	-9999	5.750400	-9999	-9999	-9999	-9999
2001	4	16	7.683604	1.782300	6.073610	-0.506815	0.861060	-9999	5.907680	-9999	-9999	-9999	-9999
2001	4	17	12.537331	1.689580	6.157140	-2.471230	1.540108	-9999	2.948140	-9999	-9999	-9999	-9999
2001	4	18	9.782294	1.045300	5.475370	-2.528020	1.535990	-9999	2.818500	-9999	-9999	-9999	-9999
2001	4	19	15.533165	2.952890	8.787570	-2.942790	1.511670	-9999	0.903016	-9999	-9999	-9999	-9999
2001	4	20	12.430195	3.161080	7.000280	0.120748	1.313976	-9999	0.869368	-9999	-9999	-9999	-9999
2001	4	21	18.756145	4.753610	11.503400	-1.144910	2.145703	-9999	0.232229	-9999	-9999	-9999	-9999
