year,mo,day,leFMDS_Wm2,hFMDS_Wm2
2000,7,14,72.8833333333333,26.99375
2000,7,15,80.8104166666667,53.0270833333333
2000,7,16,85.5375,53.8125
2000,7,17,76.0083333333333,40.9958333333333
2000,7,18,36.1979166666667,-21.29375
2000,7,19,22.7729166666667,-41.3958333333333
2000,7,20,65.3895833333333,-33.18125
2000,7,21,45.3270833333333,7.61458333333333
2000,7,22,74.08125,34.9520833333333
2000,7,23,67.945,33.1333333333333
2000,7,24,33.1700625,6.3125
2000,7,25,37.75625,26.9583333333333
2000,7,26,49.4083333333333,39.35625
2000,7,27,68.3557592916667,-2.2875
2000,7,28,42.56875,13.5083333333333
2000,7,29,33.4145833333333,12.8166666666667
2000,7,30,40.9247147083333,-23.6666666666667
2000,7,31,58.0827425,-44.7583333333333
2000,8,1,36.7541666666667,-12.58125
2000,8,2,21.786127125,-4.80416666666667
2000,8,3,51.7563958333333,16.7375
2000,8,4,86.3583333333333,35.0104166666667
2000,8,5,53.225,-31.4083333333333
2000,8,6,55.9642331875,-36.5333333333333
2000,8,7,77.0229166666667,-96.2895833333333
2000,8,8,83.65,-21.5729166666667
2000,8,9,89.7239583333333,30.2729166666667
2000,8,10,26.6270833333333,-8.14791666666667
2000,8,11,26.47731875,-45.7770833333333
2000,8,12,74.2625,7.67708333333333
2000,8,13,65.5520833333333,66.0354166666667
2000,8,14,44.6958333333333,47.7791666666667
2000,8,15,41.2604166666667,-21.78125
2000,8,16,56.6833333333333,6.84583333333333
2000,8,17,57.7729166666667,8.81875
2000,8,18,66.9635625,-2.9125
2000,8,19,31.4125,12.38125
2000,8,20,63.4270833333333,-22.1583333333333
2000,8,21,59.503824375,18.8604166666667
2000,8,22,73.1083333333333,-3.4625
2000,8,23,67.0354166666667,-4.46041666666667
2000,8,24,27.45918,-117.965914583333
2000,8,25,74.0145833333333,35.21875
2000,8,26,49.6083333333333,77.905875
2000,8,27,45.8020833333333,52.2125
2000,8,28,32.2208333333333,4.86458333333333
2000,8,29,61.5479166666667,54.4229166666667
2000,8,30,49.7604166666667,22.2604166666667
2000,8,31,38.2479166666667,1.74791666666667
2000,9,1,50.6475,55.9744166666667
2000,9,2,0.402083333333333,-14.6541666666667
2000,9,3,29.5229166666667,-33.15625
2000,9,4,60.7375,4.50833333333333
2000,9,5,41.2333333333333,18.6666666666667
2000,9,6,23.01875,-2.44791666666667
2000,9,7,31.65,9.675
2000,9,8,43.4208333333333,-69.3645833333333
2000,9,9,74.10625,-28.275
2000,9,10,50.6208333333333,-24.9125
2000,9,11,60.4166666666667,8.73125
2000,9,12,1.71146100041667,-2.51458333333333
2000,9,13,-0.2634700625,-1.4375
2000,9,14,15.6770833333333,-11.2625
2000,9,15,44.775,-6.25625
2000,9,16,55.6166666666667,6.6125
2000,9,17,42.4416666666667,11.05
2000,9,18,47.3083333333333,48
2000,9,19,42.9979166666667,20.5479166666667
2000,9,20,44.36875,34.5645833333333
2000,9,21,34.9666666666667,11.0083333333333
2000,9,22,34.8520833333333,8.24791666666667
2000,9,23,38.5583333333333,27.98125
2000,9,24,40.9833333333333,31.1020833333333
2000,9,25,40.0604166666667,31.4229166666667
2000,9,26,16.14375,2.32291666666667
2000,9,27,28.8588541666667,24.1588541666667
2000,9,28,9.44791666666667,-9.72083333333333
2000,9,29,35.3854166666667,5.91458333333333
2000,9,30,37.08125,25.4541666666667
2000,10,1,28.5270833333333,16.0520833333333
2000,10,2,0.139583333333333,-33.8270833333333
2000,10,3,31.525,-15.3458333333333
2000,10,4,32.3125,11.5375
2000,10,5,8.15416666666667,3.175
2000,10,6,24.5145833333333,-10.34375
2000,10,7,19.1145833333333,2.1625
2000,10,8,16.3666666666667,-14.6125
2000,10,9,0.0270833333333333,-15.2833333333333
2000,10,10,10.3270833333333,-21.0020833333333
2000,10,11,-8.05625,-45.9541666666667
2000,10,12,27.9166666666667,0.0875000000000004
2000,10,13,3.35208333333333,-13.54375
2000,10,14,29.0395833333333,0.654166666666667
2000,10,15,4.88333333333333,5.30833333333333
2000,10,16,-2.79791666666667,15.65
2000,10,17,17.6854166666667,-11.9958333333333
2000,10,18,11.7854166666667,-8.96041666666667
2000,10,19,3.29791666666667,-21.7208333333333
2000,10,20,1.79375,-0.922916666666667
2000,10,21,7.97291666666667,0.364583333333333
2000,10,22,1.04375,-32.7
2000,10,23,8.77083333333333,-2.39791666666667
2000,10,24,11.7932167083333,-158.218022916667
2000,10,25,0.993655208333333,-91.91513125
2000,10,26,20.2291666666667,-103.122916666667
2000,10,27,10.325,-41.6291666666667
2000,10,28,14.0229166666667,-19.5541666666667
2000,10,29,43.4345716666667,-88.7
2000,10,30,27.015461875,-113.708375
2000,10,31,41.9246670833333,-112.177083333333
2000,11,1,26.575,-56.9145833333333
2000,11,2,7.36041666666667,-48.9208333333333
2000,11,3,4.90208333333333,-33.2395833333333
2000,11,4,6.12291666666667,-19.0875
2000,11,5,5.97291666666667,-15.25625
2000,11,6,14.3875,7.31666666666667
2000,11,7,0.735416666666667,-15.5708333333333
2000,11,8,12.2708333333333,-28.2625
2000,11,9,0.0604166666666668,-22.0541666666667
2000,11,10,-5.95833333333333,-55.2875
2000,11,11,2.42738104166667,-41.4208333333333
2000,11,12,14.5418693958333,-20.75625
2000,11,13,15.4789060833333,-9.81666666666667
2000,11,14,3.63333333333333,-8.2375
2000,11,15,-2.29375,2.33541666666667
2000,11,16,-0.872916666666667,-4.93541666666667
2000,11,17,-2.14375,-7
2000,11,18,7.11666666666667,-33.3770833333333
2000,11,19,16.2503606041667,-32.425
2000,11,20,0.920368541666667,-10.07218125
2000,11,21,-0.44375,-11.525
2000,11,22,-8.58333333333333,-18.925
2000,11,23,-6.806470625,-17.7208333333333
2000,11,24,1.16875,-9.75
2000,11,25,-0.940975416666667,-20.5166666666667
2000,11,26,-0.0916666666666667,-17.525
2000,11,27,0.475,-32.8916666666667
2000,11,28,0.7375,-10.0458333333333
2000,11,29,-3.625,-47.3354166666667
2000,11,30,-2.77708333333333,-56.6854166666667
2000,12,1,-3.57291666666667,-20.26875
2000,12,2,-2.54375,-8.2875
2000,12,3,-3.56458333333333,-20.9145833333333
2000,12,4,-13.8604166666667,-32.5145833333333
2000,12,5,-3.352412930625,-6.98958333333333
2000,12,6,-3.31669166666667,-11.4208333333333
2000,12,7,-0.68125,-13.44375
2000,12,8,-3.37708333333333,-23.6625
2000,12,9,-7.37291666666667,-44.5458333333333
2000,12,10,-5.5000525,-20.39375
2000,12,11,-11.8552922916667,-78.8854166666667
2000,12,12,-2.25389520833333,-12.03125
2000,12,13,-6.69787270833333,-120.452820833333
2000,12,14,-2.34456979166667,-196.409347916667
2000,12,15,-3.12496820833333,-135.7079875
2000,12,16,0.87197468125,-57.7166666666667
2000,12,17,0.430499541666667,-1.079875
2000,12,18,0.151261354166667,-1.67823541666667
2000,12,19,0.810416666666667,-4.2125
2000,12,20,-0.118969375,-10.8583333333333
2000,12,21,-0.172916666666667,-24.1916666666667
2000,12,22,4.07083333333333,-13.0416666666667
2000,12,23,-1.73333333333333,-14.9583333333333
2000,12,24,1.52291666666667,-1.44166666666667
2000,12,25,4.44583333333333,-3.72708333333333
2000,12,26,1.03125,-12.44375
2000,12,27,-2.53333333333333,-17.7270833333333
2000,12,28,-1.11552208333333,-16.6041666666667
2000,12,29,5.64979166666667,-59.2520833333333
2000,12,30,7.3,-12.94375
2000,12,31,10.3854166666667,-17.1354166666667
2001,1,1,3.88299520833333,-8.3
2001,1,2,0.281646083333333,-30.83125
2001,1,3,-1.78215978333333,-51.2604166666667
2001,1,4,-1.4625,-14.9520833333333
2001,1,5,-3.45,-18.8916666666667
2001,1,6,5.21548722916667,-61.4979166666667
2001,1,7,4.8125,-48.8854166666667
2001,1,8,8.39993404166667,-24.30625
2001,1,9,4.04166666666667,-40.41875
2001,1,10,3.34166666666667,-15.9916666666667
2001,1,11,-3.38958333333333,-53.4625
2001,1,12,3.48225933333333,-11.49568125
2001,1,13,1.6494908125,-22.95469375
2001,1,14,4.83958333333333,-1.28958333333333
2001,1,15,3.84415625,-6.53663770833333
2001,1,16,1.69536645833333,-3.924625
2001,1,17,1.26458333333333,-19.68125
2001,1,18,7.9375,-9.12291666666667
2001,1,19,1.53081041666667,-4.57708333333333
2001,1,20,-0.0645833333333333,-5.32291666666667
2001,1,21,3.5568193125,-9.59696041666667
2001,1,22,1.83958333333333,12.6666666666667
2001,1,23,-0.884882708333333,-22.8905833333333
2001,1,24,-0.928658354166666,-49.125993375
2001,1,25,2.55625,-30.1333333333333
2001,1,26,3.13132035416667,-18.4317916666667
2001,1,27,4.30833333333333,2.92916666666667
2001,1,28,-0.38125,-6.02916666666667
2001,1,29,3.38333333333333,-6.84375
2001,1,30,2.5125,-11.1479166666667
2001,1,31,3.76666666666667,0.658333333333333
2001,2,1,10.3645833333333,-24.65625
2001,2,2,6.99583333333333,22.675
2001,2,3,5.72708333333333,9.91458333333333
2001,2,4,7.4875,-17.50625
2001,2,5,7.3125,36.1416666666667
2001,2,6,0.794076458333333,-75.1458333333333
2001,2,7,-6.475,-87.2770833333333
2001,2,8,4.31302083333333,-47.4729166666667
2001,2,9,11.9833333333333,-19.1895833333333
2001,2,10,3.6375,0.475
2001,2,11,-1.26518391041667,-86.3770833333333
2001,2,12,-2.09663645833333,-89.4416666666667
2001,2,13,15.9104166666667,-30.13125
2001,2,14,2.82083333333333,-70.1041666666667
2001,2,15,9.34583333333333,-5.68333333333333
2001,2,16,1.6625,-12.3791666666667
2001,2,17,-2.06666666666667,-45.5729166666667
2001,2,18,10.4270833333333,-46.0145833333333
2001,2,19,4.88125,-54.8458333333333
2001,2,20,5.50833333333333,-93.5291666666667
2001,2,21,18.6833333333333,-219.6019875
2001,2,22,17.7208333333333,-77.2145833333333
2001,2,23,11.31875,35.9458333333333
2001,2,24,6.38958333333333,35.39375
2001,2,25,8.22708333333333,-5.3125
2001,2,26,14.43125,16.9791666666667
2001,2,27,5.05416666666667,5.60833333333333
2001,2,28,4.59583333333333,11.2854166666667
2001,3,1,0.54375,0.429166666666667
2001,3,2,1.81875,5.85625
2001,3,3,18.6166666666667,14.5166666666667
2001,3,4,4.14166666666667,8.10416666666667
2001,3,5,5.1625,6.7625
2001,3,6,10.2770833333333,-11.7645833333333
2001,3,7,6.69791666666667,7.83541666666667
2001,3,8,3.29375,6.49375
2001,3,9,7.38333333333333,-2.58125
2001,3,10,3.04791666666667,-18.8604166666667
2001,3,11,5.53541666666667,-10.6104166666667
2001,3,12,17.869302875,-70.9997333333333
2001,3,13,16.3041479166667,-44.0853416666667
2001,3,14,18.4645833333333,-13.34375
2001,3,15,22.5083333333333,0.19375
2001,3,16,26.8833333333333,8.88958333333333
2001,3,17,14.4479166666667,24.6375
2001,3,18,19.30625,37.3625
2001,3,19,13.1501652083333,5.07291666666667
2001,3,20,9.70364583333333,30.65625
2001,3,21,10.3824395833333,65.7291666666667
2001,3,22,10.8770833333333,19.4333333333333
2001,3,23,20.9041666666667,53.6875
2001,3,24,22.125,57.09375
2001,3,25,28.4291666666667,60.8666666666667
2001,3,26,16.2583333333333,46.4770833333333
2001,3,27,18.339045,37.5370854166667
2001,3,28,26.1337164583333,55.9329895833333
2001,3,29,7.59375,-1.57291666666667
2001,3,30,10.96875,15.575
2001,3,31,20.2819458333333,1.67708333333333
2001,4,1,18.0270833333333,-28.7895833333333
2001,4,2,18.8752947916667,-0.922574375
2001,4,3,21.5490029166667,-15.0285222916667
2001,4,4,22.18518625,3.810816875
2001,4,5,23.4995397916667,-30.5272672916667
2001,4,6,5.8516125,-13.8180064583333
2001,4,7,12.18125,9.33125
2001,4,8,41.65,15.8333333333333
2001,4,9,38.56875,53.5625
2001,4,10,20.3958333333333,13.6854166666667
2001,4,11,22.6916666666667,75.6833333333333
2001,4,12,28.9021470833333,-49.6791666666667
2001,4,13,36.4541666666667,45.5895833333333
2001,4,14,21.0395833333333,87.1208333333333
2001,4,15,16.2770833333333,11.3791666666667
2001,4,16,10.7791666666667,18.3333333333333
2001,4,17,28.9291666666667,13.5645833333333
2001,4,18,11.3145833333333,12.4770833333333
2001,4,19,35.4729166666667,60.3395833333333
2001,4,20,26.3916666666667,60.19375
2001,4,21,28.3940875,95.6208875
2001,4,22,29.5405083333333,128.03125
2001,4,23,4.47600416666667,-18.4770833333333
2001,4,24,36.7163541666667,62.3354166666667
2001,4,25,13.9708333333333,-5.23333333333333
2001,4,26,37.4666666666667,36.89375
2001,4,27,29.6854166666667,33.3166666666667
2001,4,28,14.70625,38.4229166666667
2001,4,29,36.4854166666667,34.4958333333333
2001,4,30,27.85,24.13125
2001,5,1,33.9612708333333,24.3041604166667
2001,5,2,32.0520833333333,104.24375
2001,5,3,49.80625,97.5770833333333
2001,5,4,24.7314895833333,18.9335729166667
2001,5,5,34.58125,72.34375
2001,5,6,46.5854166666667,101.839583333333
2001,5,7,32.3708333333333,109.30625
2001,5,8,50.4145833333333,130.945833333333
2001,5,9,49.70625,155.183333333333
2001,5,10,55.09375,78.7395833333333
2001,5,11,56.275,115.047916666667
2001,5,12,55.325,121.724166666667
2001,5,13,73.3770833333333,61.1291666666667
2001,5,14,64.6104166666667,92.6416666666667
2001,5,15,16.4604166666667,7.98541666666667
2001,5,16,43.7378954166667,18.2416666666667
2001,5,17,51.5208333333333,31.5541666666667
2001,5,18,71.6583333333333,-66.3917520833333
2001,5,19,67.55625,-181.399914583333
2001,5,20,57.0645833333333,-26.7020833333333
2001,5,21,60.8729166666667,72.7729166666667
2001,5,22,51.48125,93.0895833333333
2001,5,23,73.7541666666667,61.0854166666667
2001,5,24,59.9770833333333,35.525
2001,5,25,69.9291666666667,111.810416666667
2001,5,26,58.8791666666667,46.7604166666667
2001,5,27,72.3791666666667,18.4145833333333
2001,5,28,61.1270833333333,-79.7083333333333
2001,5,29,40.3729166666667,-115.61779375
2001,5,30,58.7625,-58.8229166666667
2001,5,31,51.4079547916667,4.61666666666667
2001,6,1,62.5083333333333,11.875
2001,6,2,37.3375,6.675
2001,6,3,26.1375,10.23125
2001,6,4,66.5416666666667,10.7020833333333
2001,6,5,39.3354166666667,-42.66875
2001,6,6,47.4854166666667,10.1104166666667
2001,6,7,44.6175416666667,-70.3698666666667
2001,6,8,67.28125,27.06875
2001,6,9,74.8604166666667,89.5479166666667
2001,6,10,51.875,20.0875
2001,6,11,66.6875,5.71666666666667
2001,6,12,74.025,21.34375
2001,6,13,66.0333333333333,70.0375
2001,6,14,60.8,73.16875
2001,6,15,57.8770833333333,92.6833333333333
2001,6,16,22.7125,-0.31875
2001,6,17,71.6678541666667,114.485416666667
2001,6,18,89.5708333333333,78.71875
2001,6,19,64.28125,28.25625
2001,6,20,62.94375,24.3958333333333
2001,6,21,65.7,32.8729166666667
2001,6,22,60.6020833333333,-1.675
2001,6,23,93.4375,30.71875
2001,6,24,61.15625,29.7520833333333
2001,6,25,75.68125,93.2729166666667
2001,6,26,96.1958333333333,72.8916666666667
2001,6,27,93.49375,90.8583333333333
2001,6,28,52.4270833333333,1.725
2001,6,29,87.3604166666667,34.525
2001,6,30,72.8854166666667,9.48125
2001,7,1,105.2125,-11.9910985416667
2001,7,2,86.2541666666667,42.4601458333333
2001,7,3,87.5729166666667,89.1916666666667
2001,7,4,91.4145833333333,99.76875
2001,7,5,81.2375,79.9104166666667
2001,7,6,93.7354166666667,75.7333333333333
2001,7,7,102.495833333333,59.5729166666667
2001,7,8,92.6375,73.775
2001,7,9,36.5083333333333,-11.6958333333333
2001,7,10,81.3583333333333,18.5458333333333
2001,7,11,82.7645833333333,-38.9020833333333
2001,7,12,111.460981464583,-100.133333333333
2001,7,13,94.125,-24.0708333333333
2001,7,14,74.6520833333333,27.96875
2001,7,15,92.6125,-28.5645833333333
2001,7,16,37.9020833333333,-8.09166666666667
2001,7,17,49.0125,23.49375
2001,7,18,80.2958333333333,60.7645833333333
2001,7,19,84.7875,76.2583333333333
2001,7,20,82.7833333333333,55.8479166666667
2001,7,21,72.6770833333333,17.6208333333333
2001,7,22,82.2958333333333,31.9479166666667
2001,7,23,79.7208333333333,71.5041666666667
2001,7,24,83.1625,53.4041666666667
2001,7,25,92.2708333333333,67.6583333333333
2001,7,26,81.3041666666667,76.6979166666667
2001,7,27,83.39375,80.025
2001,7,28,32.4041666666667,4.73125
2001,7,29,63.4372585208333,41.2458333333333
2001,7,30,75.1125,2.72916666666667
2001,7,31,55.8208333333333,-19.4645833333333
2001,8,1,77.15,-6.48125
2001,8,2,50.2458333333333,50.6395833333333
2001,8,3,40.94375,-8.62291666666667
2001,8,4,33.2729166666667,-6.68541666666667
2001,8,5,55.6968458333333,-13.4875
2001,8,6,69.3900208333333,33.9770833333333
2001,8,7,59.6458333333333,14.5
2001,8,8,48.2307708333333,-29.15625
2001,8,9,88.3288677083333,-81.7125
2001,8,10,43.8583333333333,-40.7791666666667
2001,8,11,76.2354166666667,-30.9875
2001,8,12,1.74644020833333,-74.2791666666667
2001,8,13,51.8270833333333,-12.75625
2001,8,14,59.3458333333333,-8.82916666666667
2001,8,15,77.6715895833333,32.6958333333333
2001,8,16,82.6833333333333,-10.50625
2001,8,17,80.33125,14.3833333333333
2001,8,18,69.44765,42.7349958333333
2001,8,19,21.93125,10.2708333333333
2001,8,20,79.8104166666667,-5.97708333333333
2001,8,21,43.0875,9.47239583333333
2001,8,22,77.0979166666667,37.3666666666667
2001,8,23,36.6458333333333,4.03125
2001,8,24,13.7479166666667,-3.30833333333333
2001,8,25,66.79375,36.9833333333333
2001,8,26,64.95,10.5729166666667
2001,8,27,102.0889375,-103.924595833333
2001,8,28,83.3458333333333,-209.65819375
2001,8,29,68.0770833333333,21.3333333333333
2001,8,30,54.84666,35.5348541666667
2001,8,31,39.775,3.72708333333333
2001,9,1,50.975,-30.43125
2001,9,2,28.1699375,-60.51875
2001,9,3,63.38125,-13.13125
2001,9,4,56.8520833333333,7.7625
2001,9,5,66.7971666666667,18.8458333333333
2001,9,6,43.86875,-29.8916666666667
2001,9,7,56.8588541666667,-11.946875
2001,9,8,59.0142291666667,-68.7625
2001,9,9,1.14166666666667,-134.903875
2001,9,10,42.0166666666667,-63.5125
2001,9,11,60.06875,-3.47916666666667
2001,9,12,54.5416666666667,-13.2708333333333
2001,9,13,20.1020833333333,-28.1046485416667
2001,9,14,42.7708333333333,19.48125
2001,9,15,18.3895833333333,-37.0270833333333
2001,9,16,18.7625,3.1875
2001,9,17,26.8520833333333,0.2625
2001,9,18,-1.27083333333333,-22.46875
2001,9,19,39.56875,21.8604166666667
2001,9,20,33.3166666666667,12.9289520833333
2001,9,21,23.7604166666667,5.03333333333333
2001,9,22,25.9354166666667,2.67291666666667
2001,9,23,34.4041666666667,10.3354166666667
2001,9,24,12.5145833333333,-21.1875
2001,9,25,28.64375,3.56875
2001,9,26,27.5854166666667,7.02083333333333
2001,9,27,16.0375,4.26875
2001,9,28,19.9045398541667,12.2770833333333
2001,9,29,0.114583333333333,-2.2125
2001,9,30,-0.645833333333333,-8.4875
2001,10,1,12.0291666666667,-87.8041666666667
2001,10,2,17.2666666666667,-84.9291666666667
2001,10,3,33.40625,-102.0125
2001,10,4,19.4826923125,-85.00625
2001,10,5,23.5791666666667,-13.0104166666667
2001,10,6,21.5041666666667,7.20625
2001,10,7,5.60625,0.7875
2001,10,8,20.6520833333333,-17.825
2001,10,9,25.29375,-72.9895833333333
2001,10,10,25.4916666666667,-156.7876625
2001,10,11,41.2317708333333,-71.6125
2001,10,12,8.45625,-62.1458333333333
2001,10,13,26.2729166666667,-13.2166666666667
2001,10,14,4.52291666666667,6.56875
2001,10,15,3.84166666666667,1.12083333333333
2001,10,16,13.9833333333333,-20.0270833333333
2001,10,17,10.7050762708333,-17.9644958333333
2001,10,18,6.54583333333333,-4.67916666666667
2001,10,19,13.7875,-7.275
2001,10,20,6.38958333333333,-5.19375
2001,10,21,13.9854166666667,4.63958333333333
2001,10,22,10.99375,4.02708333333333
2001,10,23,19.8895833333333,-0.61875
2001,10,24,23.7041666666667,-1.18489583333333
2001,10,25,1.07708333333333,-5.7125
2001,10,26,1.29166666666667,-33.9375
2001,10,27,-4.18541666666667,-55.8895833333333
2001,10,28,9.54791666666667,-158.1375
2001,10,29,-4.61875,-134.893208333333
2001,10,30,2.82916666666667,-141.659916666667
2001,10,31,7.6675,-166.8892125
2001,11,1,15.8729166666667,-132.483729166667
2001,11,2,1.03125,-42.9791666666667
2001,11,3,0.8,-102.654166666667
2001,11,4,7.475,-115.533333333333
2001,11,5,4.32291666666667,-121.429166666667
2001,11,6,-0.0643010416666667,-86.15625
2001,11,7,2.99166666666667,-80.09375
2001,11,8,5.24375,-35.5083333333333
2001,11,9,5.08333333333333,-45.2979166666667
2001,11,10,-0.247916666666667,-77.60625
2001,11,11,5.025,-150.58125
2001,11,12,0.558333333333333,-55.7479166666667
2001,11,13,2.85416666666667,-5.42291666666667
2001,11,14,7.44375,0.59375
2001,11,15,-6.17916666666667,-130.754620833333
2001,11,16,0.795833333333333,-16.1020833333333
2001,11,17,-4.06875,-60.2229166666667
2001,11,18,-1.78958333333333,-32.3229166666667
2001,11,19,7.33333333333333,-0.560416666666667
2001,11,20,2.075,-31.74375
2001,11,21,-8.96490333333333,-116.379425
2001,11,22,3.03125,-123.877083333333
2001,11,23,10.2145833333333,-69.8666666666667
2001,11,24,2.16041666666667,-10.3145833333333
2001,11,25,0.7,-19.56875
2001,11,26,0.647916666666667,-16.3041666666667
2001,11,27,2.30208333333333,3.175
2001,11,28,1.825,-25.6458333333333
2001,11,29,-0.320833333333333,-15.3729166666667
2001,11,30,1.55833333333333,17.2520833333333
2001,12,1,2.93125,5.08958333333333
2001,12,2,1.12916666666667,-20.8833333333333
2001,12,3,0.775,-2.5125
2001,12,4,0.717946979166667,8.19921208333333
2001,12,5,-0.780001791666667,-40.3170625
2001,12,6,-0.71875,6.60416666666667
2001,12,7,0.525,-4
2001,12,8,0.633333333333333,-6.85208333333333
2001,12,9,1.87916666666667,-31.5708333333333
2001,12,10,1.00625,-5.80833333333333
2001,12,11,0.247916666666667,-13.7666666666667
2001,12,12,0.327083333333333,-27.0208333333333
2001,12,13,4.2875,-8.8375
2001,12,14,-0.683333333333333,-22.61875
2001,12,15,-0.166666666666667,-6.70833333333333
2001,12,16,-1.63333333333333,-23.05625
2001,12,17,-1.05208333333333,-29.91875
2001,12,18,-1.10625,-23.39375
2001,12,19,-3.7,-168.442283333333
2001,12,20,4.55322104166667,-74.3122104166667
2001,12,21,-4.29035077083333,-81.622775
2001,12,22,1.18125,-9.46458333333333
2001,12,23,-4.300289375,-30.9593229166667
2001,12,24,-1.21458333333333,-98.5395833333333
2001,12,25,0.408171458333333,-89.8427604166667
2001,12,26,0.485416666666667,-23.1125
2001,12,27,-0.95625,-26.5875
2001,12,28,1.99166666666667,-23.88125
2001,12,29,-2.66875,-25.9270833333333
2001,12,30,1.70416666666667,-10.275
2001,12,31,-0.0339604958333334,-27.7770833333333
2002,1,1,-14.1229166666667,-91.7306354166667
2002,1,2,-0.2125,-49.6921041666667
2002,1,3,1.77708333333333,-10.6104166666667
2002,1,4,1.17708333333333,-21.6520833333333
2002,1,5,1.17291666666667,-27.5875
2002,1,6,-2.71041666666667,-74.43125
2002,1,7,0.55001483125,-24.0567102083333
2002,1,8,-1.79166666666667,-60.1020833333333
2002,1,9,-1.25208333333333,-29.5145833333333
2002,1,10,0.0520833333333333,-14.2666666666667
2002,1,11,1.10833333333333,-9.08958333333333
2002,1,12,0.28082206875,-10.7334458333333
2002,1,13,0.916666666666667,7.64166666666667
2002,1,14,0.145323704166667,-13.23450125
2002,1,15,-1.23783372916667,-3.386559375
2002,1,16,-0.527083333333333,-9.66041666666667
2002,1,17,-1.75147416666667,-17.7666666666667
2002,1,18,-2.78626079166667,-33.4739125
2002,1,19,-1.43541666666667,-30.5791666666667
2002,1,20,-0.429710208333333,-101.525895833333
2002,1,21,6.975,-131.947833333333
2002,1,22,3.47083333333333,-112.551791666667
2002,1,23,3.88046447916667,-109.116625
2002,1,24,2.045541125,-72.8
2002,1,25,13.1315979166667,-112.777166666667
2002,1,26,0.631730875,-116.113122916667
2002,1,27,4.64791666666667,-73.8333333333333
2002,1,28,12.1725116666667,-116.521845833333
2002,1,29,13.820098125,-97.3586
2002,1,30,-5.25698916666667,-72.0972895833333
2002,1,31,15.9520833333333,-92.8458333333333
2002,2,1,5.728009375,-121.6625
2002,2,2,31.6465689583333,-112.195833333333
2002,2,3,7.46458333333333,-29.5166666666667
2002,2,4,13.8198020833333,-104.087172916667
2002,2,5,3.512198375,-70.8541666666667
2002,2,6,6.51458333333333,-54.6645833333333
2002,2,7,24.325,-54.6979166666667
2002,2,8,11.3354166666667,-90.2583333333333
2002,2,9,29.6693675,-143.080833333333
2002,2,10,14.2166666666667,-64.5770833333333
2002,2,11,5.40406041666667,-113.3985
2002,2,12,22.6131854166667,-177.6305375
2002,2,13,12.35,-11.8833333333333
2002,2,14,10.6166666666667,12.975
2002,2,15,3.40208333333333,-53.8916666666667
2002,2,16,9.625,-5.65625
2002,2,17,9.99583333333333,8.91666666666667
2002,2,18,9.99166666666667,-70.5625
2002,2,19,16.0057746145833,-112.958333333333
2002,2,20,3.10084325,1.44166666666667
2002,2,21,19.276809375,-26.7041666666667
2002,2,22,6.40459353885417,-139.604970833333
2002,2,23,15.1645833333333,-125.1357375
2002,2,24,14.5009635416667,-58.7708333333333
2002,2,25,4.71041666666667,1.96041666666667
2002,2,26,-3.706338125,-99.2012479166667
2002,2,27,15.9422545625,-138.906502083333
2002,2,28,22.2291666666667,-87.3708333333333
2002,3,1,24.5124595416667,-3.41041666666667
2002,3,2,21.2513719583333,-66.9479166666667
2002,3,3,9.36666666666667,-75.9354166666667
2002,3,4,21.7368197916667,-59.5979166666667
2002,3,5,18.0333333333333,-41.2395833333333
2002,3,6,4.38294916666667,-191.506291666667
2002,3,7,36.9145833333333,-130.0091875
2002,3,8,26.7354166666667,-60.9229166666667
2002,3,9,38.3938191666667,-108.820208333333
2002,3,10,39.85,-58.8035625
2002,3,11,30.4166666666667,-65.15625
2002,3,12,29.7375,10.6583333333333
2002,3,13,24.8145833333333,17.50625
2002,3,14,19.240525,18.84375
2002,3,15,31.79375,77.16875
2002,3,16,16.5333333333333,34.5520833333333
2002,3,17,6.8375,17.6333333333333
2002,3,18,14.8729166666667,4.24375
2002,3,19,2.42708333333333,-84.4974229166667
2002,3,20,47.0645833333333,-118.76875
2002,3,21,31.2208333333333,-38.3083333333333
2002,3,22,16.4270833333333,15.7541666666667
2002,3,23,16.8604166666667,32.2166666666667
2002,3,24,14.0375,83.2479166666667
2002,3,25,15.0916666666667,59.7085
2002,3,26,15.95,71.4125
2002,3,27,13.26875,50.9958333333333
2002,3,28,21.94375,50.19375
2002,3,29,16.2895833333333,56.6395833333333
2002,3,30,15.68125,43.93125
2002,3,31,22.9895833333333,20.7541666666667
2002,4,1,14.7249725,45.7737666666667
2002,4,2,30.6645833333333,32.2541666666667
2002,4,3,28.3354166666667,109.189583333333
2002,4,4,19.95625,83.78125
2002,4,5,13.3875,92.0020833333333
2002,4,6,12.35625,82.8104166666667
2002,4,7,12.0875,16.5041666666667
2002,4,8,24.7958333333333,77.6354166666667
2002,4,9,24.3041666666667,92.325
2002,4,10,22.85,82.3895833333333
2002,4,11,15.19375,26.6270833333333
2002,4,12,11.4354166666667,26.8
2002,4,13,3.91458333333333,-14.46875
2002,4,14,10.5604166666667,11.7291666666667
2002,4,15,8.48958333333333,11.2104166666667
2002,4,16,10.8208333333333,9.26458333333333
2002,4,17,1.95416666666667,13.075
2002,4,18,2.50208333333333,19.0104166666667
2002,4,19,22.9875,48.8375
2002,4,20,29.5958333333333,71.7375
