Month	n_days	Rg_f	Ta_f	Tmax	Tmin	Rh_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
5	14	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	15	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	16	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	17	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	18	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	19	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	20	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	21	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	22	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	23	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	24	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	25	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	26	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	27	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	28	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	29	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	30	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
5	31	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	1	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	2	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	3	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	4	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	6	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	7	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	8	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	9	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	10	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	11	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	12	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	13	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	14	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	15	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	16	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	17	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	18	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	19	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	20	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	21	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	22	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	23	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	24	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	25	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	26	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	27	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	28	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	29	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
6	30	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
7	1	22.6501186	15.84735417	-9999	-9999	73.78531042	-9999	0	-9999	-9999	-9999	-9999
7	2	9.817623839	13.51875417	-9999	-9999	93.74337708	-9999	5.7	-9999	-9999	-9999	-9999
7	3	22.40942019	14.36320188	-9999	-9999	71.86961667	-9999	4.9	-9999	-9999	-9999	-9999
7	4	-9999	-9999	-9999	-9999	-9999	-9999	3.7	-9999	-9999	-9999	-9999
7	5	-9999	-9999	-9999	-9999	-9999	-9999	9.7	-9999	-9999	-9999	-9999
7	6	14.51519701	13.02204729	-9999	-9999	90.64582083	-9999	10.6	-9999	-9999	-9999	-9999
7	7	24.8171916	14.95142292	-9999	-9999	61.9604375	-9999	3	-9999	-9999	-9999	-9999
7	8	19.91627556	16.04260208	-9999	-9999	57.76857917	-9999	0	-9999	-9999	-9999	-9999
7	9	16.75527926	15.04208125	-9999	-9999	74.5957625	-9999	0.2	-9999	-9999	-9999	-9999
7	10	9.196585742	15.18142083	-9999	-9999	85.71402083	-9999	1	-9999	-9999	-9999	-9999
7	11	14.13660822	14.43250208	-9999	-9999	86.43169583	-9999	0.8	-9999	-9999	-9999	-9999
7	12	12.4911441	13.93483542	-9999	-9999	93.59932917	-9999	3.4	-9999	-9999	-9999	-9999
7	13	12.04687562	13.96903542	-9999	-9999	88.73303958	-9999	2.9	-9999	-9999	-9999	-9999
7	14	15.58880011	12.12767771	-9999	-9999	94.08747708	-9999	10.2	-9999	-9999	-9999	-9999
7	15	23.61905141	13.67840667	-9999	-9999	74.14624583	-9999	4.2	-9999	-9999	-9999	-9999
7	16	21.78625639	14.70139292	-9999	-9999	74.85398958	-9999	1.3	-9999	-9999	-9999	-9999
7	17	23.12013489	15.94982292	-9999	-9999	70.47010833	-9999	0	-9999	-9999	-9999	-9999
7	18	19.07548902	16.19476458	-9999	-9999	68.94826875	-9999	0	-9999	-9999	-9999	-9999
7	19	8.96517113	16.5966	-9999	-9999	92.63020417	-9999	1.9	-9999	-9999	-9999	-9999
7	20	23.22776875	16.66201458	-9999	-9999	72.35911667	-9999	6.4	-9999	-9999	-9999	-9999
7	21	14.0513231	16.57222292	-9999	-9999	67.01045	-9999	0	-9999	-9999	-9999	-9999
7	22	20.1874443	18.26333333	-9999	-9999	66.94270833	-9999	0	-9999	-9999	-9999	-9999
7	23	22.56529635	18.03492917	-9999	-9999	70.96055417	-9999	0	-9999	-9999	-9999	-9999
7	24	12.92097555	17.90368125	-9999	-9999	80.40773958	-9999	0	-9999	-9999	-9999	-9999
7	25	17.24156211	15.42159167	-9999	-9999	74.09166458	-9999	0.4	-9999	-9999	-9999	-9999
7	26	9.720525287	14.0536125	-9999	-9999	94.40956042	-9999	1.6	-9999	-9999	-9999	-9999
7	27	11.88614444	15.48506667	-9999	-9999	92.17003542	-9999	2.3	-9999	-9999	-9999	-9999
7	28	23.83219104	18.21034583	-9999	-9999	68.25662083	-9999	0	-9999	-9999	-9999	-9999
7	29	25.84556227	18.29540833	-9999	-9999	-9999	-9999	0	-9999	-9999	-9999	-9999
7	30	-9999	-9999	-9999	-9999	-9999	-9999	0.1	-9999	-9999	-9999	-9999
7	31	10.14317104	17.27739792	-9999	-9999	87.40068958	-9999	0.2	-9999	-9999	-9999	-9999
8	1	5.780574883	16.82864792	-9999	-9999	94.79757292	-9999	0	-9999	-9999	-9999	-9999
8	2	11.31282298	17.43590208	-9999	-9999	91.53506667	-9999	1.2	-9999	-9999	-9999	-9999
8	3	4.576094155	17.54975625	-9999	-9999	98.62674375	-9999	1	-9999	-9999	-9999	-9999
8	4	16.40415369	20.68704583	-9999	-9999	87.03387917	-9999	2.4	-9999	-9999	-9999	-9999
8	5	18.91146315	21.81035417	-9999	-9999	71.2420125	-9999	0.2	-9999	-9999	-9999	-9999
8	6	21.17391747	22.08429583	-9999	-9999	63.41808542	-9999	0	-9999	-9999	-9999	-9999
8	7	18.51980304	22.7274625	-9999	-9999	59.88389167	-9999	0	-9999	-9999	-9999	-9999
8	8	22.11436381	23.16014583	-9999	-9999	59.9582625	-9999	0.1	-9999	-9999	-9999	-9999
8	9	19.36705272	20.90787708	-9999	-9999	71.62492292	-9999	0.1	-9999	-9999	-9999	-9999
8	10	21.2087187	20.90944375	-9999	-9999	70.91217708	-9999	0.1	-9999	-9999	-9999	-9999
8	11	22.08037575	21.36218958	-9999	-9999	59.33301875	-9999	0	-9999	-9999	-9999	-9999
8	12	17.50603213	17.83552292	-9999	-9999	67.3391	-9999	0	-9999	-9999	-9999	-9999
8	13	15.52460358	14.28406313	-9999	-9999	72.69791667	-9999	-9999	-9999	-9999	-9999	-9999
8	14	18.98531577	14.11219188	-9999	-9999	73.44947708	-9999	-9999	-9999	-9999	-9999	-9999
8	15	19.19857264	16.70344375	-9999	-9999	69.9178625	-9999	-9999	-9999	-9999	-9999	-9999
8	16	12.63058155	14.2329875	-9999	-9999	64.39125208	-9999	-9999	-9999	-9999	-9999	-9999
8	17	15.74860027	14.8910375	-9999	-9999	85.901825	-9999	-9999	-9999	-9999	-9999	-9999
8	18	9.650743987	14.77030625	-9999	-9999	92.54619375	-9999	-9999	-9999	-9999	-9999	-9999
8	19	4.62931389	16.04989375	-9999	-9999	97.15833333	-9999	-9999	-9999	-9999	-9999	-9999
8	20	15.25690918	17.70361458	-9999	-9999	78.56060625	-9999	-9999	-9999	-9999	-9999	-9999
8	21	13.59835307	16.041175	-9999	-9999	71.01826875	-9999	-9999	-9999	-9999	-9999	-9999
8	22	15.21026001	12.28127958	-9999	-9999	81.01648542	-9999	5.4	-9999	-9999	-9999	-9999
8	23	19.12315098	10.80398729	-9999	-9999	68.84458125	-9999	1.8	-9999	-9999	-9999	-9999
8	24	19.84082567	11.65861188	-9999	-9999	61.30267292	-9999	0.1	-9999	-9999	-9999	-9999
8	25	9.188556282	12.51805625	-9999	-9999	81.78641875	-9999	2.5	-9999	-9999	-9999	-9999
8	26	2.597341712	12.78190625	-9999	-9999	103.203775	-9999	22.5	-9999	-9999	-9999	-9999
8	27	9.844799902	13.47437083	-9999	-9999	93.20973542	-9999	4.3	-9999	-9999	-9999	-9999
8	28	11.96845737	13.81534583	-9999	-9999	86.03668333	-9999	2.8	-9999	-9999	-9999	-9999
8	29	12.848988	14.24691042	-9999	-9999	71.59059167	-9999	0	-9999	-9999	-9999	-9999
8	30	12.59427324	14.11326438	-9999	-9999	82.50258958	-9999	2.5	-9999	-9999	-9999	-9999
8	31	13.57536433	15.28705	-9999	-9999	85.85977917	-9999	2.6	-9999	-9999	-9999	-9999
9	1	11.31681161	13.86933958	-9999	-9999	88.45880208	-9999	0.5	-9999	-9999	-9999	-9999
9	2	10.70214217	14.40805625	-9999	-9999	91.50812292	-9999	0	-9999	-9999	-9999	-9999
9	3	15.40597674	14.94559375	-9999	-9999	78.98118125	-9999	0	-9999	-9999	-9999	-9999
9	4	14.72284177	15.85305208	-9999	-9999	78.76375208	-9999	0.3	-9999	-9999	-9999	-9999
9	5	15.63008969	17.291275	-9999	-9999	75.93176458	-9999	0	-9999	-9999	-9999	-9999
9	6	9.243345438	14.899725	-9999	-9999	73.98669583	-9999	0	-9999	-9999	-9999	-9999
9	7	12.47537452	11.98139146	-9999	-9999	61.98886042	-9999	0	-9999	-9999	-9999	-9999
9	8	14.06732101	9.896958542	-9999	-9999	56.57885417	-9999	0.2	-9999	-9999	-9999	-9999
9	9	12.69491875	11.95938167	-9999	-9999	64.16045208	-9999	0.1	-9999	-9999	-9999	-9999
9	10	13.14049263	13.48556313	-9999	-9999	76.5531625	-9999	0	-9999	-9999	-9999	-9999
9	11	14.44952894	14.47079938	-9999	-9999	72.43701458	-9999	0.6	-9999	-9999	-9999	-9999
9	12	9.940155252	14.53152917	-9999	-9999	84.78940417	-9999	1.4	-9999	-9999	-9999	-9999
9	13	12.04408356	14.53934375	-9999	-9999	78.68446667	-9999	1	-9999	-9999	-9999	-9999
9	14	11.46593247	13.13155833	-9999	-9999	73.3621875	-9999	0.9	-9999	-9999	-9999	-9999
9	15	-9999	-9999	-9999	-9999	-9999	-9999	8.4	-9999	-9999	-9999	-9999
9	16	-9999	-9999	-9999	-9999	-9999	-9999	3.5	-9999	-9999	-9999	-9999
9	17	5.80347477	10.41325542	-9999	-9999	83.61072708	-9999	2.8	-9999	-9999	-9999	-9999
9	18	2.362842023	11.9029875	-9999	-9999	93.76702083	-9999	2.4	-9999	-9999	-9999	-9999
9	19	4.595356148	12.19676854	-9999	-9999	92.41287083	-9999	2.6	-9999	-9999	-9999	-9999
9	20	5.057369707	10.86750083	-9999	-9999	89.02616875	-9999	3.2	-9999	-9999	-9999	-9999
9	21	4.907662506	10.07009479	-9999	-9999	103.5066875	-9999	10.2	-9999	-9999	-9999	-9999
9	22	3.791929259	9.069511042	-9999	-9999	105.0155625	-9999	7.9	-9999	-9999	-9999	-9999
9	23	8.437798499	9.460109792	-9999	-9999	91.42927917	-9999	0.6	-9999	-9999	-9999	-9999
9	24	6.970394588	9.682181458	-9999	-9999	88.13402708	-9999	0.3	-9999	-9999	-9999	-9999
9	25	7.015925936	10.70881833	-9999	-9999	77.10542083	-9999	0.1	-9999	-9999	-9999	-9999
9	26	6.22265634	9.185443125	-9999	-9999	91.87500625	-9999	1.6	-9999	-9999	-9999	-9999
9	27	5.133026986	10.89291521	-9999	-9999	86.62312083	-9999	3.2	-9999	-9999	-9999	-9999
9	28	4.965682437	10.3476725	-9999	-9999	69.54107917	-9999	0	-9999	-9999	-9999	-9999
9	29	6.827052024	8.923677292	-9999	-9999	86.47365208	-9999	0	-9999	-9999	-9999	-9999
9	30	9.187014564	7.311215417	-9999	-9999	90.31492292	-9999	0.3	-9999	-9999	-9999	-9999
10	1	-9999	-9999	-9999	-9999	-9999	-9999	0	-9999	-9999	-9999	-9999
10	2	-9999	-9999	-9999	-9999	-9999	-9999	0.5	-9999	-9999	-9999	-9999
10	3	-9999	-9999	-9999	-9999	-9999	-9999	0.8	-9999	-9999	-9999	-9999
10	4	-9999	-9999	-9999	-9999	-9999	-9999	1.6	-9999	-9999	-9999	-9999
10	5	7.227875344	9.929298333	-9999	-9999	90.9269	-9999	1.3	-9999	-9999	-9999	-9999
10	6	3.120581652	7.548932708	-9999	-9999	102.2218958	-9999	8.4	-9999	-9999	-9999	-9999
