Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
2	17	8.32	2.47	6.45	-2	1.34	4.66	0	-9999	0	-9999	-9999
2	18	4.17	4.72	7	3.33	1.14	5.38	1.4	-9999	0	-9999	-9999
2	19	3.62	6.69	8.89	4.25	1.57	5.79	5	-9999	0	-9999	-9999
2	20	4.58	7.21	9.82	2.16	1.35	6.91	21.2	-9999	0	-9999	-9999
2	21	9.64	3.96	6.11	1.75	2.86	5.38	0.1	-9999	0	-9999	-9999
2	22	2.27	7.33	11.69	2.82	1.72	6.15	7.6	-9999	0	-9999	-9999
2	23	4.42	4.85	6.61	3.48	2.16	6	2.8	-9999	0	-9999	-9999
2	24	6.68	3.59	5.67	2.07	1.36	5.39	6.3	-9999	0	-9999	-9999
2	25	1.67	8.9	10.43	3.81	0.38	6.71	14.7	-9999	0	-9999	-9999
2	26	6.27	10.03	12.14	7.04	2.4	7.81	6.6	-9999	0	-9999	-9999
2	27	8.57	5.9	8.07	4.36	2	7.04	3.1	-9999	0	-9999	-9999
2	28	4.04	4.73	6.75	3.02	1.11	6.34	4.4	-9999	0	-9999	-9999
3	1	5.35	4.17	7.32	1.01	1.02	6.29	4.2	-9999	0	-9999	-9999
3	2	12.64	2.45	6.76	-1.44	1.79	5.13	0.2	-9999	0	-9999	-9999
3	3	5.17	4.65	7.13	2.08	1.21	5.17	0	-9999	0	-9999	-9999
3	4	6.3	7.3	10.28	5.42	2	6.31	0	-9999	0	-9999	-9999
3	5	4.68	6.95	8.49	5.15	1.85	6.72	0	-9999	0	-9999	-9999
3	6	2.46	7.13	10.01	4.62	0.99	6.19	1.7	-9999	0	-9999	-9999
3	7	11.35	9.87	11.44	6.09	3.09	7.62	0	-9999	0	-9999	-9999
3	8	11.7	8.02	11.68	3.91	2.64	6.67	0	-9999	0	-9999	-9999
3	9	7.6	8.11	11.41	6.01	1.98	7.49	1.2	-9999	0	-9999	-9999
3	10	13.86	6.97	10.6	2.59	3.01	6.89	0	-9999	0	-9999	-9999
3	11	12.52	9.09	12.53	5.37	3.89	7.27	0	-9999	0	-9999	-9999
3	12	3.48	8.2	9.57	6.53	0.74	7.51	4	-9999	0	-9999	-9999
3	13	1.63	4.77	7.28	1.95	0.03	7.42	6.3	-9999	0	-9999	-9999
3	14	3.05	1.9	3.1	0.41	0.17	5.99	3.9	-9999	0	-9999	-9999
3	15	9.28	5.74	9.37	2.33	0.63	6.47	0.4	-9999	0	-9999	-9999
3	16	13	10.3	14.84	5.99	2.68	7.62	0	-9999	0	-9999	-9999
3	17	3.56	9.52	11.18	8.58	0.93	8.12	1.5	-9999	0	-9999	-9999
3	18	4.21	9.23	11.26	7.94	0.87	8.14	9.5	-9999	0	-9999	-9999
3	19	6.15	8.85	10.54	7.31	1.85	8.3	0.2	-9999	0	-9999	-9999
3	20	8.89	9.94	11.34	7.89	0.8	9.07	10.1	-9999	0	-9999	-9999
3	21	3.86	10.68	12.12	8.84	0.28	9.46	0.4	-9999	0	-9999	-9999
3	22	7.62	7.78	10.3	3.66	0.43	8.91	0.2	-9999	0	-9999	-9999
3	23	9.74	5.01	7.93	2.34	1.37	7.48	0	-9999	0	-9999	-9999
3	24	14.41	3.79	7.41	0.15	1.2	6.84	0	-9999	0	-9999	-9999
3	25	13.96	4.57	8.07	0.91	2.12	6.71	0	-9999	0	-9999	-9999
3	26	8.31	5.51	8.46	2.81	2.11	6.86	0	-9999	0	-9999	-9999
3	27	17.55	5.05	9.33	0.99	2.58	6.61	0	-9999	0	-9999	-9999
3	28	18.66	6.63	13.04	-0.11	3.92	6.47	0	-9999	0	-9999	-9999
3	29	18.46	8.55	13.47	2.93	4.96	6.76	0	-9999	0	-9999	-9999
3	30	8.45	9.98	14.11	5.24	4.48	7.21	0	-9999	0	-9999	-9999
3	31	11.85	9.63	14.46	5.55	2.46	7.93	0.5	-9999	0	-9999	-9999
4	1	15.28	11.97	16.3	6.16	4.14	8.57	0	-9999	0	-9999	-9999
4	2	16.71	13.99	19.13	7.81	7.53	8.95	0	-9999	0	-9999	-9999
4	3	18.5	13.93	18.9	9.46	7	9.34	0	-9999	0	-9999	-9999
4	4	17.57	12.05	17.47	6.25	6	9.24	0	-9999	0	-9999	-9999
4	5	19.39	9.33	14.17	3.78	5.64	8.64	0	-9999	0	-9999	-9999
4	6	20.17	5.43	9.03	1.1	3.6	7.68	0	-9999	0	-9999	-9999
4	7	20.26	5.97	11.54	-0.03	3.13	7.21	0	-9999	0	-9999	-9999
4	8	20.67	7.16	11.91	1.45	4.04	7.31	0	-9999	0	-9999	-9999
4	9	13.95	6.3	10.02	2.86	2.52	7.32	0.3	-9999	0	-9999	-9999
4	10	15.91	6.23	10.72	2.09	3.41	7.38	0	-9999	0	-9999	-9999
4	11	15.21	6.56	11.31	1.37	3.26	7.23	0	-9999	0	-9999	-9999
4	12	16.53	7.05	11.32	2.5	2.16	7.47	0	-9999	0	-9999	-9999
4	13	9.8	6.24	8.51	3.63	1.63	7.51	0	-9999	0	-9999	-9999
4	14	12.08	5.22	8.15	2.87	0.71	7.16	0.7	-9999	0	-9999	-9999
4	15	3.19	5.15	6.59	3.69	0.19	7.02	2.9	-9999	0	-9999	-9999
4	16	5.23	6.87	8.69	5.12	0.23	7.75	6.7	-9999	0	-9999	-9999
4	17	14.67	8.45	12.26	5.34	2.22	8.48	0	-9999	0	-9999	-9999
4	18	8.59	8.72	11.02	6.91	2.23	8.53	0.7	-9999	0	-9999	-9999
4	19	12.18	7.86	10.42	5.69	1.67	8.41	2.2	-9999	0	-9999	-9999
4	20	13.34	8.68	12.58	4.39	2.13	8.2	0	-9999	0	-9999	-9999
4	21	21.6	11.57	16.25	5.2	5.06	8.79	0	-9999	0	-9999	-9999
4	22	16.98	14.04	18.54	9.3	7.29	9.73	0	-9999	0	-9999	-9999
4	23	18.64	12.7	15.83	9.63	3.07	10.74	0	-9999	0	-9999	-9999
4	24	20.54	12.83	17.29	8.34	1.88	11.04	0	-9999	0	-9999	-9999
4	25	8.08	9.24	12	7.31	0.77	10.48	0	-9999	0	-9999	-9999
4	26	5.46	7.87	10.37	5.57	0.6	9.29	4.3	-9999	0	-9999	-9999
4	27	13.82	8.21	11.07	5.77	2.32	9.38	3.8	-9999	0	-9999	-9999
4	28	10.07	9.48	13.76	6.48	2.2	9.51	4	-9999	0	-9999	-9999
4	29	12.91	8.35	11.52	4.01	2.13	9.43	7.4	-9999	0	-9999	-9999
4	30	7.95	10.38	14.06	6.72	2.58	9.58	0.1	-9999	0	-9999	-9999
5	1	16.22	10.14	13.37	7.51	2.57	10.25	3.6	-9999	0	-9999	-9999
5	2	8.04	8.13	10.16	5.24	0.18	10.15	7.3	-9999	0	-9999	-9999
5	3	19.27	8.78	12.41	5.65	1.98	9.72	0	-9999	0	-9999	-9999
5	4	3.07	7.38	8.7	6.13	0.95	9.4	0	-9999	0	-9999	-9999
5	5	3.61	7.05	7.92	5.77	0.42	9.11	6.5	-9999	0	-9999	-9999
5	6	9.47	9.52	12.35	6.91	1.16	9.85	2.6	-9999	0	-9999	-9999
5	7	19.97	11.92	16.38	6.88	3.17	10.79	0.1	-9999	0	-9999	-9999
5	8	20.03	12.76	17.47	8.83	2.04	11.35	0	-9999	0	-9999	-9999
5	9	14.35	14.14	19.75	10.51	1.69	12.28	0	-9999	0	-9999	-9999
5	10	6.27	11.87	14.39	10.09	0.51	12.04	0.4	-9999	0	-9999	-9999
5	11	4.2	11.75	14.27	9.87	0.57	11.84	0.4	-9999	0	-9999	-9999
5	12	4.67	10.42	11.95	9.28	0.14	11.47	1	-9999	0	-9999	-9999
5	13	24.57	14.71	19.86	8.11	5.32	11.83	0	-9999	0	-9999	-9999
5	14	12.37	12.27	15.97	9.89	2.9	12.21	3.4	-9999	0	-9999	-9999
5	15	19.86	13.54	18.16	8.98	4.23	12.08	0	-9999	0	-9999	-9999
5	16	26.62	16.7	22.34	10.11	6.8	12.76	0	-9999	0	-9999	-9999
5	17	24.67	17.56	22.57	11.14	6.95	13.41	0	-9999	0	-9999	-9999
5	18	11.68	14.84	16.57	11.79	4.01	13.45	0.2	-9999	0	-9999	-9999
5	19	16.72	13.78	17	9.34	3.71	12.66	0	-9999	0	-9999	-9999
5	20	18.44	15.64	19.73	9.94	4.3	12.85	0	-9999	0	-9999	-9999
5	21	20.75	18.08	22.75	12.58	7.6	13.63	0	-9999	0	-9999	-9999
5	22	5.06	14.51	18.3	12.6	1.7	13.63	6.5	-9999	0	-9999	-9999
5	23	23.12	13.91	17.44	10.83	4.24	13.59	0.1	-9999	0	-9999	-9999
5	24	7.87	10.99	12.88	8.51	1.11	12.5	1.5	-9999	0	-9999	-9999
5	25	21.51	11.66	15.07	8.86	3.72	12.49	0.7	-9999	0	-9999	-9999
5	26	14.25	11.4	14.2	9.68	2.71	12.29	1.2	-9999	0	-9999	-9999
5	27	19.57	12.23	16.02	8.18	3.92	12.29	0	-9999	0	-9999	-9999
5	28	19.7	12.66	16.2	7.62	3.83	12.27	1.3	-9999	0	-9999	-9999
5	29	18.03	11.54	14.74	8.94	3.02	12.45	1.4	-9999	0	-9999	-9999
5	30	17.88	12.24	16.32	8.4	3.52	12.25	0	-9999	0	-9999	-9999
5	31	24.59	12.57	15.63	9.41	4.1	12.67	0	-9999	0	-9999	-9999
6	1	29.34	13.69	18.9	7.46	6.45	12.44	0	-9999	0	-9999	-9999
6	2	25.57	17.14	22.75	9.55	9.49	13.31	0	-9999	0	-9999	-9999
6	3	13.44	16.46	22.13	13.06	5.33	13.92	2	-9999	0	-9999	-9999
6	4	23.01	16.42	22.49	11.38	4.76	14.57	34.7	-9999	0	-9999	-9999
6	5	9.95	16.82	19.78	14.7	1.77	15.54	3.1	-9999	0	-9999	-9999
6	6	10.61	14.14	16.96	12.16	2.61	14.64	0	-9999	0	-9999	-9999
6	7	8.91	13.02	15.03	11.33	1.43	13.88	0	-9999	0	-9999	-9999
6	8	19.12	14.8	18.15	9.79	4.71	13.99	0	-9999	0	-9999	-9999
6	9	18.45	14.83	18.76	11.29	3.84	14.04	8.5	-9999	0	-9999	-9999
6	10	12.07	11.69	13.78	9.15	1.7	13.68	2.2	-9999	0	-9999	-9999
6	11	13.7	12.24	15.16	8.89	2.63	13.25	0.5	-9999	0	-9999	-9999
6	12	12.18	14.22	17.77	10.38	2.33	13.87	6.2	-9999	0	-9999	-9999
6	13	4.38	12.77	15.27	10.32	1.43	13.5	0.8	-9999	0	-9999	-9999
6	14	12.35	17.37	21.8	12.66	2.8	14.51	6.9	-9999	0	-9999	-9999
6	15	17.25	16.28	18.52	13.48	3.52	15.61	4.6	-9999	0	-9999	-9999
6	16	17.87	17.95	21.79	13.59	4.12	15.58	1.7	-9999	0	-9999	-9999
6	17	26.89	23.8	29.45	15.95	10.81	16.96	0	-9999	0	-9999	-9999
6	18	21.66	20.89	27.25	14.67	4.4	18.07	0	-9999	0	-9999	-9999
6	19	21.34	16.16	20.11	12.26	4.36	16.34	0.2	-9999	0	-9999	-9999
6	20	6.56	14.04	15.94	11.84	0.26	15.7	15.8	-9999	0	-9999	-9999
6	21	19.74	14.93	18.58	10.73	3.93	15.25	0	-9999	0	-9999	-9999
6	22	14.84	17.1	20.23	13.47	4.35	15.7	0.1	-9999	0	-9999	-9999
6	23	22.07	15.02	17.66	12.59	3.99	15.84	0.1	-9999	0	-9999	-9999
6	24	29.12	15.18	17.56	11.72	5.68	15.26	0	-9999	0	-9999	-9999
6	25	26.41	15.88	20.46	11.02	6.29	14.96	0	-9999	0	-9999	-9999
6	26	25.54	16.36	20.69	12.32	5.6	15	0	-9999	0	-9999	-9999
6	27	21.85	13.49	15.13	10.82	3.57	14.86	0	-9999	0	-9999	-9999
6	28	13.59	11.72	13.84	9.94	1.97	13.8	3.3	-9999	0	-9999	-9999
6	29	20.02	12.91	15.9	8.81	3.18	14	3.3	-9999	0	-9999	-9999
6	30	13.17	14.1	17.28	10.01	3.53	14.11	0	-9999	0	-9999	-9999
7	1	4.67	12.07	13.79	10.23	0.41	13.91	17	-9999	0	-9999	-9999
7	2	12.34	12.65	14.88	10.73	1.88	13.83	4.1	-9999	0	-9999	-9999
7	3	5.62	12.42	16.05	10.59	0.09	13.81	26.7	-9999	0	-9999	-9999
7	4	21.01	13.85	16.51	11.13	2.13	14.36	0.4	-9999	0	-9999	-9999
7	5	12.47	14.11	17.55	11.67	2.89	14.52	0.1	-9999	0	-9999	-9999
7	6	8.89	14.39	16.8	12.34	0.96	14.74	0.2	-9999	0	-9999	-9999
7	7	12.92	15.02	18.49	12.12	2.52	14.8	0	-9999	0	-9999	-9999
7	8	22.4	17.85	22.07	11.84	5.3	15.38	0	-9999	0	-9999	-9999
7	9	15.27	18.94	22.91	15.74	4.54	16.15	0.4	-9999	0	-9999	-9999
7	10	9.72	13.45	16.3	11.41	1.76	15.38	0.7	-9999	0	-9999	-9999
7	11	18.95	13.74	16.67	11.36	2.13	14.78	2.9	-9999	0	-9999	-9999
7	12	13.54	15.29	19.59	11.34	3.64	14.89	0	-9999	0	-9999	-9999
7	13	10.39	14.83	17.36	12.13	0.8	15.14	0	-9999	0	-9999	-9999
7	14	8.83	15.3	16.77	13.74	0.81	15.43	0	-9999	0	-9999	-9999
7	15	12.8	16.87	21.33	13.96	1.88	15.71	0	-9999	0	-9999	-9999
7	16	21.12	18.46	22.65	13.35	5.61	16.04	0	-9999	0	-9999	-9999
7	17	21.19	17.15	20.87	13.64	3.68	16.18	0	-9999	0	-9999	-9999
7	18	23.54	14.57	17.85	10.88	3.51	15.55	0	-9999	0	-9999	-9999
7	19	17.49	14.31	17.63	10.91	4.04	14.83	0	-9999	0	-9999	-9999
7	20	22.56	15.38	22.08	10.1	4.34	14.86	11.4	-9999	0	-9999	-9999
7	21	15.2	13.98	16.14	12.33	1.56	15.11	0.8	-9999	0	-9999	-9999
7	22	17.49	15.05	17.64	11.64	3.55	15.05	0	-9999	0	-9999	-9999
7	23	8.27	15.48	18.19	13.17	2.23	15.34	1.6	-9999	0	-9999	-9999
7	24	17.41	15.47	17.16	13.96	2.72	15.67	1.8	-9999	0	-9999	-9999
7	25	19.7	15.86	18.2	13.26	4.25	15.54	0	-9999	0	-9999	-9999
7	26	15.6	17.64	21.72	14.33	2.85	16.07	0	-9999	0	-9999	-9999
7	27	24.67	19.86	25.73	14.63	5.08	16.74	0	-9999	0	-9999	-9999
7	28	24.67	22.84	27.76	16.69	9.5	17.54	0	-9999	0	-9999	-9999
7	29	24.77	23.98	28.74	18	11.51	17.91	0	-9999	0	-9999	-9999
7	30	20.36	23.13	29.68	18.25	8.96	18.23	0.7	-9999	0	-9999	-9999
7	31	8.76	18.41	21.07	16.61	1.3	17.83	0	-9999	0	-9999	-9999
8	1	13.3	15.57	18.61	13.05	1.53	16.92	27.8	-9999	0	-9999	-9999
8	2	21.32	17.59	21.87	14.02	5.9	16.79	0	-9999	0	-9999	-9999
8	3	9.99	14.49	17.59	12.59	0.94	16.2	3.6	-9999	0	-9999	-9999
8	4	13.79	14.65	18.74	11.6	1.25	15.96	0.8	-9999	0	-9999	-9999
8	5	10.09	14.69	18.04	12.01	0.63	15.85	22.2	-9999	0	-9999	-9999
8	6	5.93	15.41	17.38	14.4	0.02	16.05	7.3	-9999	0	-9999	-9999
8	7	11.1	16.55	19.84	14.25	0.77	16.33	8.4	-9999	0	-9999	-9999
8	8	16.97	16.73	20.31	13.27	2.66	16.4	0	-9999	0	-9999	-9999
8	9	14.64	16.71	19.42	14.78	2.07	16.63	3.1	-9999	0	-9999	-9999
8	10	11.89	16.02	18.78	12.54	1.73	16.31	0	-9999	0	-9999	-9999
8	11	18.6	16.87	20.06	14.58	2.94	16.71	0	-9999	0	-9999	-9999
8	12	15.82	15.88	19.26	12.97	1.67	16.63	2.3	-9999	0	-9999	-9999
8	13	22	17.48	21.82	13.61	3.79	16.6	0	-9999	0	-9999	-9999
8	14	18.33	19.54	24.32	14.32	5.2	16.85	0	-9999	0	-9999	-9999
8	15	21.57	21.07	25.71	15.34	7.13	17.42	0	-9999	0	-9999	-9999
8	16	20.99	22.06	26.82	16.36	9.37	17.71	0	-9999	0	-9999	-9999
8	17	22.33	22.21	26.99	15.78	10.33	17.84	0	-9999	0	-9999	-9999
8	18	20.3	22.51	27.39	17.44	9.93	18.15	0	-9999	0	-9999	-9999
8	19	12.41	20.69	26.21	17.32	3.55	18.48	5.1	-9999	0	-9999	-9999
8	20	4.02	17.35	20.37	14.61	0.37	18.11	7.3	-9999	0	-9999	-9999
8	21	5.05	15.78	17	14.27	0.4	17.27	1	-9999	0	-9999	-9999
8	22	8.28	14.93	17.17	12.96	1.92	16.59	0	-9999	0	-9999	-9999
8	23	10.39	15.07	17.71	11.32	1.64	16.08	0	-9999	0	-9999	-9999
8	24	4.31	14.1	15.24	12.71	0.16	15.81	154.5	-9999	0	-9999	-9999
8	25	16.38	15.51	19.54	11.37	2.18	15.58	0	-9999	0	-9999	-9999
8	26	12.78	16.5	19.65	12.76	2.13	16.08	0	-9999	0	-9999	-9999
8	27	8.46	18.45	21.53	16.6	1.03	16.96	0	-9999	0	-9999	-9999
8	28	9.2	18.53	21.44	16.22	1.62	17.34	0	-9999	0	-9999	-9999
8	29	14.55	17.78	21.54	14.5	3.48	16.93	0	-9999	0	-9999	-9999
8	30	10.27	16.48	19.97	12.98	1.97	16.51	0	-9999	0	-9999	-9999
8	31	8.85	15.34	17.3	12.57	1.53	16.4	0.3	-9999	0	-9999	-9999
9	1	14.35	14.25	17.65	10.89	4.26	15.56	0	-9999	0	-9999	-9999
9	2	19.2	15.5	20.28	10.55	4.7	15.5	0	-9999	0	-9999	-9999
9	3	19.19	14.9	19.89	10.49	4.91	15.35	0	-9999	0	-9999	-9999
9	4	17.2	15.38	20.91	9.11	5.13	15.16	0	-9999	0	-9999	-9999
9	5	14.22	15.99	19.83	12.65	3.09	15.46	0	-9999	0	-9999	-9999
9	6	10.68	15.32	18.45	12.12	2.17	15.41	0.2	-9999	0	-9999	-9999
9	7	9.91	15.9	18.89	14.24	2.16	15.68	3	-9999	0	-9999	-9999
9	8	11.49	15.98	21.1	13.26	1.65	15.96	4	-9999	0	-9999	-9999
9	9	7.48	16.02	19.89	13.68	2.64	16	0	-9999	0	-9999	-9999
9	10	6.97	13.72	16.67	11.05	1.58	15.25	0	-9999	0	-9999	-9999
9	11	3.51	13.26	14.2	12.42	0.06	15.17	3.4	-9999	0	-9999	-9999
9	12	14.1	15.04	20.25	11.2	2.51	15.35	0.1	-9999	0	-9999	-9999
9	13	17.87	15.13	20.47	9.36	3.71	15.16	0	-9999	0	-9999	-9999
9	14	7.9	14.56	17.33	12.21	1.51	15.31	0	-9999	0	-9999	-9999
9	15	16.83	15.05	18.28	12.02	4.4	15.25	0	-9999	0	-9999	-9999
9	16	9.62	13.36	16.53	10.49	1.93	14.61	0	-9999	0	-9999	-9999
9	17	6.96	13.76	16.45	10.72	2.1	14.56	0	-9999	0	-9999	-9999
9	18	6.41	13.66	16.24	12.11	1.8	14.73	0	-9999	0	-9999	-9999
9	19	7.56	13.01	16.17	10.01	2.4	14.21	0	-9999	0	-9999	-9999
9	20	7.6	13.72	16.28	11.7	2.54	14.38	0	-9999	0	-9999	-9999
9	21	4.89	12.73	14.34	11.28	1.88	14.15	0	-9999	0	-9999	-9999
9	22	7.61	11.32	14.06	9.18	0.43	13.93	4.4	-9999	0	-9999	-9999
9	23	14.54	11.26	14.37	7.58	3.05	13.44	0	-9999	0	-9999	-9999
9	24	16.44	9.36	14	5.11	3.13	12.48	0	-9999	0	-9999	-9999
9	25	7.48	11.77	14.54	7.92	1.15	12.86	4.4	-9999	0	-9999	-9999
9	26	6.35	11.51	14.24	9.48	0.64	13.52	6	-9999	0	-9999	-9999
9	27	7.62	12.53	15.38	10.72	0.69	13.67	0	-9999	0	-9999	-9999
9	28	11.04	11.7	15.27	7.48	0.89	13.57	0.1	-9999	0	-9999	-9999
9	29	14.01	12.66	17.29	7.44	2.95	13.4	0	-9999	0	-9999	-9999
9	30	14.47	12.44	17.46	7.64	3.93	13.09	0	-9999	0	-9999	-9999
10	1	10.72	13.09	17.7	6.97	2.8	12.92	0	-9999	0	-9999	-9999
10	2	8.83	14.31	18.6	10.1	2.74	13.49	0	-9999	0	-9999	-9999
10	3	3.19	13.92	16.08	11.78	0.32	14.3	4.5	-9999	0	-9999	-9999
10	4	10.96	12.52	15.58	10.71	1.65	13.56	0	-9999	0	-9999	-9999
10	5	2.56	11.64	13.33	9.2	0.39	13.09	2.5	-9999	0	-9999	-9999
10	6	10.52	11.18	13.19	6.73	2.37	13.3	0	-9999	0	-9999	-9999
10	7	4.66	8.3	10.69	4.37	0.45	11.76	0.2	-9999	0	-9999	-9999
10	8	11.76	7.32	10.06	5.08	1.96	11.7	0	-9999	0	-9999	-9999
10	9	12.26	7.68	12.83	2.96	2.85	10.85	0	-9999	0	-9999	-9999
10	10	10.34	8.47	12.45	5.49	2.55	11.12	0	-9999	0	-9999	-9999
10	11	9.22	6.31	9.19	2.78	2.11	10.63	0	-9999	0	-9999	-9999
10	12	3.29	7.02	8.71	5.96	1.32	10.82	1.4	-9999	0	-9999	-9999
10	13	6.3	9.03	12.19	6.23	1.55	11.3	0.6	-9999	0	-9999	-9999
10	14	1.26	10.02	11.45	8.58	1.3	11.54	2.5	-9999	0	-9999	-9999
10	15	2.7	10.6	14.38	8.14	1.28	11.76	0.1	-9999	0	-9999	-9999
10	16	3.67	11.2	13.6	9.78	1.98	12.07	3.4	-9999	0	-9999	-9999
10	17	7.06	9.08	11.21	6.5	2.01	11.76	0	-9999	0	-9999	-9999
10	18	5.63	6.76	9.58	5.23	1.19	10.87	5.5	-9999	0	-9999	-9999
10	19	9.43	6.46	9.42	4.82	1.7	10.33	2.8	-9999	0	-9999	-9999
10	20	6.63	6.61	10.09	3.17	2.43	10.15	0	-9999	0	-9999	-9999
10	21	2.31	10.01	13.34	5.55	0.34	10.8	6.4	-9999	0	-9999	-9999
10	22	3.59	12.78	15	10.95	1.21	11.75	2	-9999	0	-9999	-9999
10	23	4.3	9.36	13.41	6.26	2.18	11.88	3.9	-9999	0	-9999	-9999
10	24	8.71	7.76	10.7	5.07	2.56	10.51	0	-9999	0	-9999	-9999
10	25	1.54	11.01	12.45	7.98	1.48	11.22	3.7	-9999	0	-9999	-9999
10	26	4.28	10.87	12.27	9.67	4.15	11.19	0.7	-9999	0	-9999	-9999
10	27	3.98	11.57	14.62	9.07	3.46	11.29	13.4	-9999	0	-9999	-9999
10	28	8	8.71	10.94	6.64	2.86	10.76	0	-9999	0	-9999	-9999
10	29	2.55	8	10.12	5.31	1.99	10.19	0	-9999	0	-9999	-9999
10	30	1.8	9.54	10.46	7.91	0.24	10.89	1.7	-9999	0	-9999	-9999
10	31	6.47	7.59	11.9	4.94	0.88	10.49	0.2	-9999	0	-9999	-9999
11	1	2.42	9.78	13.17	5.3	0.49	10.51	3.4	-9999	0	-9999	-9999
11	2	4.44	12.5	13.99	11.16	0.99	11.6	6.6	-9999	0	-9999	-9999
11	3	5.01	11.16	13.57	7.5	1.77	11.95	8.1	-9999	0	-9999	-9999
11	4	5.49	8.66	11.53	6.8	0.87	10.79	4.1	-9999	0	-9999	-9999
11	5	6.2	8.28	12	4.91	0.6	10.56	0.6	-9999	0	-9999	-9999
