year,mo,day,neeCutRef_gCm2d1,neeVutRef_gCm2d1,neeCutRef_qc,neeVutRef_qc,neeCutRefJointunc_gCm2d1,neeVutRefJointunc_gCm2d1,recoNtVutRef_gCm2d1,recoNtVutSe_gCm2d1,recoNtCutRef_gCm2d1,recoNtCutSe_gCm2d1,recoDtVutRef_gCm2d1,recoDtVutSe_gCm2d1,recoDtCutRef_gCm2d1,recoDtCutSe_gCm2d1,gppNtVutRef_gCm2d1,gppNtVutSe_gCm2d1,gppNtCutRef_gCm2d1,gppNtCutSe_gCm2d1,gppDtVutRef_gCm2d1,gppDtVutSe_gCm2d1,gppDtCutRef_gCm2d1,gppDtCutSe_gCm2d1
2001,8,30,-1.88058607325082,-1.87123336518222,1.05934374,1.05934374,1.52356141947438,1.544872323969,4.0780760370012,0.013524742058139,4.0811950476414,0.012168651274416,4.3146631659222,0.133473564622242,4.4347758830154,0.131085384418638,5.93672396616702,0.0348757684402374,5.90706908665614,0.0302508915935382,5.2707551577993,0.0824733345265542,5.2713819001467,0.0787217540630974
2001,8,31,-1.65770938177884,-1.60654134959604,1.03772448,1.03772448,NA,1.57029728716458,3.9980121342876,0.0155027893336758,4.001143467906,0.0141855232818312,4.4546673317562,0.135399596390604,4.602493994436,0.132650467507818,5.59710180058536,0.0501677708536836,5.58415517159214,0.0449932911249978,5.79382022518182,0.0911261351308979,5.7942310559796,0.0811998769346133
2001,9,1,-1.64237220311112,-1.66434861328632,0.8647704,0.84315114,NA,NA,3.9033545824962,0.0172124053912746,3.9063345812946,0.0161277374986884,4.7515899238704,0.073560293147952,4.7557462266054,0.06641340466293,5.53748956649694,0.055124334062577,5.4550982639673,0.05082665325777,6.48324683865846,0.0605856140339763,6.48287276060268,0.0379094718131956
2001,9,2,-1.39539314991258,-1.49835595662558,0.51886224,0.49724298,1.42334090779608,1.39171928096448,3.487115294442,0.01546709961069,3.486594270276,0.015398683300494,3.9128134411314,0.040005238599144,3.8899465336368,0.031244595584904,4.98451963610016,0.058989094590699,4.78161924896448,0.052949377053612,5.21314272688014,0.0299988178514624,5.21211520669086,0.0218574538917815
2001,9,3,2.0237553636066,1.9985215795272,0.15133482,0.12971556,1.29004370661114,1.25832509577918,3.4196398544412,0.0139810948021602,3.4190345151612,0.0146921667484644,3.351604691799,0.044930575165086,3.3344986685166,0.042942723122754,1.42375251688722,0.047189977003611,1.28348526627828,0.0450245160384084,1.1559902637114,0.0143594254355638,1.15525992187008,0.0127779588668757
2001,9,4,0.56132246664,0.68274204638094,0.51886224,0.4323852,NA,NA,3.9879933368184,0.0125685288903096,3.9908425390938,0.0117778621792338,3.9226056687558,0.040151968516764,3.883247157348,0.040082261536746,3.30345929159532,0.0463983627203694,3.33293330437704,0.0420770211488406,3.46337775772794,0.0250941146661878,3.4614617724297,0.0225057944009457
2001,9,5,2.40040777600962,2.46132901305252,0.71343558,0.67019706,1.23046100443188,1.21947016179456,4.401603506664,0.0107513989555752,4.4049400070598,0.0097702090566678,4.5064182191886,0.022945636191816,4.4879289956514,0.023754635386794,1.93784135399478,0.055579952400336,1.93620030082596,0.0516402394111422,1.87357308797646,0.0130062636508049,1.87229746515942,0.00941325953846756
2001,9,6,0.00821938322088007,0.10349308392228,0.38914668,0.34590816,NA,NA,4.3751389381128,0.0150696487567314,4.372380752922,0.0150247583090748,4.4207410918086,0.0173924940432672,4.4426286468252,0.02011637552184,4.2701533253379,0.0491920465198968,4.35322801267614,0.0387617164917372,5.07536737703658,0.0292044980992174,5.07353603114124,0.0193004759191279
2001,9,7,-0.226136830479534,-0.127929054611826,0.73505484,0.71343558,NA,NA,4.2425635824,0.021602682351432,4.2301796378868,0.021835854718236,4.2836280696144,0.0276630322293,4.3170125309064,0.027933958309842,4.3707076383906,0.0509153209773858,4.46637595544478,0.0454009547011878,4.36529612142,0.0151357152375615,4.36422000113424,0.00908614957690194
2001,9,8,0.94082401646064,0.93465733873824,0.41076594,0.41076594,1.17812544573204,1.16012793064428,4.3876487067192,0.026962617929598,4.367400756381,0.0264012241194,4.7217536155296,0.027209058036264,4.7663135047008,0.02817332243271,3.4548494136624,0.0497282852401218,3.45306731644134,0.0432920722041756,3.48020932450464,0.010678929145036,3.47966754584904,0.0080781683706488
