daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD
-2002          5         22          0          0          0          0          1          1    0.834661    0.918512
-2002          5         23          0          0          0          0          1          1    0.809798    0.808965
-2002          5         24          0          0          0          0          1          1    0.662707    0.946012
-2002          5         25          0          0          0          0          1          1    0.720907    0.830274
-2002          5         26          0          0          0          0          1          1    0.698437    0.873279
-2002          5         27          0          0          0          0          1          1    0.750936    0.822012
-2002          5         28          0          0          0          0          1          1    0.763393     0.82572
-2002          5         29          0          0          0          0          1          1     0.71197    0.859848
-2002          5         30          0          0          0          0          1          1    0.756479    0.838618
-2002          5         31          0          0          0          0          1          1    0.751392    0.814647
-2002          6          1          0          0          0          0          1          1    0.828516    0.724336
-2002          6          2          0          0          0          0          1          1    0.933302    0.622196
-2002          6          3          0          0          0          0          1          1    0.917486    0.766056
-2002          6          4    5.31539  0.0321299    2.83116    1.47894          1          1    0.920997    0.788203
-2002          6          5    3.12835  0.0189099    1.37127    1.68616          1          1    0.894548    0.915303
-2002          6          6    3.13393  0.0189437    1.49142    1.69585          1          1    0.806598    0.877657
-2002          6          7     2.6067  0.0157567    1.26943     1.7039          1          1      0.7505    0.930996
-2002          6          8    5.31492  0.0321271    2.63202     1.7203          1          1     0.83775    0.790176
-2002          6          9    5.44982  0.0329425    2.57037    1.73709          1          1    0.847364    0.825307
-2002          6         10    3.28388    0.01985     1.7234    1.74719          1          1    0.697177    0.918512
-2002          6         11    3.76742  0.0227729    1.93994    1.75876          1          1    0.735641    0.876779
-2002          6         12    3.80979   0.023029    1.73238    1.77045          1          1    0.821032     0.89003
-2002          6         13    1.31312 0.00793741   0.629296    1.77448          1          1    0.749329    0.930996
-2002          6         14    4.27921  0.0258665     1.7513    1.78759          1          1    0.926189    0.869358
-2002          6         15    5.43457  0.0328503    2.43162    1.80421          1          1    0.869184    0.838618
-2002          6         16    5.90077  0.0356684     2.5079    1.82224          1          1    0.933614    0.813833
-2002          6         17    6.81009  0.0411649    3.48618      1.843          1          1    0.994658    0.582457
-2002          6         18    7.61744  0.0460451    3.04458    1.86618          1          1    0.995842    0.802519
-2002          6         19      6.758  0.0408501    3.00887    1.88669          1          1    0.888462    0.804125
-2002          6         20    2.27553  0.0137549   0.964379    1.89358          1          1    0.787811    0.987084
-2002          6         21    6.13701  0.0370964    2.80429    1.91217          1          1    0.846515    0.821601
-2002          6         22    4.85348  0.0293378    2.10326    1.92684          1          1    0.904347    0.804528
-2002          6         23     6.8104  0.0411668    3.14457    1.94739          1          1    0.834408     0.81914
-2002          6         24      8.322   0.050304    4.08544    1.97246          1          1    0.835856    0.752767
-2002          6         25    7.83863  0.0473822    3.69102    1.99602          1          1    0.888563    0.730154
-2002          6         26    7.99056  0.0483005    3.60512    2.01999   0.999999          1    0.898899    0.755784
-2002          6         27    6.46018  0.0390498    3.15552    2.03933   0.999999          1    0.762422    0.836524
-2002          6         28    4.01176  0.0242499    1.99543    2.05131   0.999999          1    0.699034    0.906196
-2002          6         29    6.09542   0.036845    2.91043    2.06951          1          1     0.76349    0.852996
-2002          6         30    4.20541  0.0254204    1.91142    2.08204   0.999999          1    0.810955    0.838199
-2002          7          1     1.5229 0.00920545   0.697248    2.08658          1          1    0.706247    0.979709
-2002          7          2    3.92046   0.023698    1.82068    2.09824          1          1    0.739664    0.910283
-2002          7          3    2.00073  0.0120938   0.842398    2.10419          1          1    0.755595     0.99551
-2002          7          4    7.10337  0.0429377    3.09782     2.1253          1          1    0.793438    0.898975
-2002          7          5    4.19379  0.0253502    1.82943    2.13774          1          1    0.815449    0.865455
-2002          7          6    3.27659   0.019806    1.32732    2.14745          1          1    0.808942    0.953134
-2002          7          7    4.62189  0.0279379    1.90519    2.16114          1          1    0.846809    0.881615
-2002          7          8    7.72745  0.0467101    3.22311      2.184          1          1    0.935243    0.767206
-2002          7          9    5.62348  0.0339922    2.21765     2.2006          1          1    0.955868    0.796921
-2002          7         10    3.37735   0.020415    1.44864    2.21056          1          1     0.78173    0.915761
-2002          7         11    6.57949   0.039771    2.81787    2.22995          1          1    0.793862    0.898975
-2002          7         12     4.7838  0.0289166     1.9902    2.24402          1          1    0.867248    0.833601
-2002          7         13    4.04405  0.0244451    1.56553    2.25591          1          1    0.826254    0.960789
-2002          7         14    3.44345  0.0208146    1.33143    2.26602   0.999999          1    0.826013    0.960309
-2002          7         15    5.24789  0.0317219     1.9151    2.28141   0.999999          1    0.914053    0.910283
-2002          7         16    7.48022  0.0452157    3.06163    2.30334   0.999999          1    0.948237    0.755406
-2002          7         17    7.99401  0.0483214    3.13146    2.32673   0.999997          1    0.912684    0.831936
-2002          7         18    8.17562  0.0494191    3.48993    2.35061   0.999995          1     0.82891    0.839037
-2002          7         19    5.88584  0.0355781    2.58568    2.36777   0.999991          1    0.820562    0.817095
-2002          7         20    8.24423  0.0498339     3.3308    2.39178          1          1    0.901271     0.80493
-2002          7         21    5.62221  0.0339846    2.29963    2.40812   0.999999          1    0.789928    0.924964
-2002          7         22     6.2088  0.0375303    2.60715    2.42616   0.999998          1    0.834661    0.837361
-2002          7         23    3.20773  0.0193898    1.24735    2.43546   0.999998          1    0.850646    0.894491
-2002          7         24    6.48155   0.039179    2.61762    2.45425   0.999998          1    0.835166    0.872843
-2002          7         25    7.00137  0.0423212    2.92874    2.47452   0.999997          1    0.857486     0.80856
-2002          7         26    6.46671  0.0390893    2.34897    2.49322   0.999995          1    0.928883    0.867188
-2002          7         27    9.72546  0.0587875    3.65161     2.5213   0.999992          1    0.984044    0.775692
-2002          7         28    7.96537  0.0481482     3.5104    2.54426   0.999987          1    0.999992    0.621885
-2002          7         29    7.23689  0.0437448      3.457    2.56509   0.999978          1    0.996305    0.562424
-2002          7         30    6.78497  0.0410131    2.92293    2.58459   0.999971          1    0.996599    0.638905
-2002          7         31    4.01795  0.0242873    1.34312    2.59613   0.999958          1    0.931967    0.937067
-2002          8          1     5.5651  0.0336393    2.03729    2.61209          1          1    0.858279    0.926353
-2002          8          2    7.78944  0.0470848    3.15877    2.63442          1          1    0.929831    0.744532
-2002          8          3    4.15776  0.0251324    1.53974    2.64632          1          1    0.823374    0.954087
-2002          8          4    5.80315  0.0350783    2.12228    2.66292          1          1    0.843824    0.939413
-2002          8          5    4.34126  0.0262416    1.56074    2.67532          1          1    0.834054    0.968991
-2002          8          6     2.6464  0.0159967   0.921446    2.68288          1          1    0.837382       0.999
-2002          8          7    5.08388  0.0307305     1.7171    2.69739          1          1    0.891118    0.962232
-2002          8          8    7.15747  0.0432648     2.5927     2.7178          1          1    0.899793    0.875465
-2002          8          9    6.29881  0.0380744     2.2486    2.73574          1          1    0.888233    0.901676
-2002          8         10    5.10177  0.0308387     1.8322    2.75025          1          1    0.868386    0.917136
-2002          8         11    7.79358  0.0471099      2.844    2.77241          1          1    0.898816    0.863294
-2002          8         12     6.8814   0.041596    2.44335    2.79195          1          1    0.872629    0.919891
-2002          8         13    9.17957  0.0554877     3.3504    2.81799          1          1    0.927859    0.827373
-2002          8         14    7.50207  0.0453478    2.76555    2.83924          1          1    0.972742    0.771052
-2002          8         15     8.1936  0.0495278    3.20775    2.86242          1          1    0.991131    0.700122
-2002          8         16    7.20441  0.0435484    3.06499    2.88278          1          1    0.998271    0.625941
-2002          8         17    7.33128  0.0443153    3.23587    2.90348   0.999999          1    0.998885    0.596605
-2002          8         18     6.8256  0.0412587    2.95672    2.92272   0.999998          1    0.999761    0.608657
-2002          8         19     5.7074  0.0344995    1.90573     2.9388   0.999999          1     0.99128    0.837361
-2002          8         20    1.99349    0.01205   0.630671    2.94441          1          1    0.909682     0.98167
-2002          8         21    2.30655  0.0139424   0.792366     2.9509          1          1    0.838468    0.980199
-2002          8         22     3.4527  0.0208705    1.28727    2.96062          1          1    0.825204    0.908464
-2002          8         23    4.45754  0.0269445    1.61898    2.97315          1          1    0.836091    0.921272
-2002          8         24    1.85406  0.0112072   0.678005    2.97836          1          1    0.777214    0.992032
-2002          8         25    7.13701   0.043141    2.54553    2.99841   0.999997          1     0.87027     0.89673
-2002          8         26    5.71073  0.0345196    1.98842    3.01444   0.999995          1    0.887888    0.898975
-2002          8         27    4.22496  0.0255386    1.32629    3.02629   0.999993          1    0.937216    0.949804
-2002          8         28    4.46829  0.0270094    1.43773    3.03881   0.999992          1    0.937295    0.922194
-2002          8         29    6.39111  0.0386323    2.24761    3.05671    0.99999          1    0.928788    0.840297
-2002          8         30    4.68136  0.0282974    1.60346    3.06982   0.999986          1    0.891686    0.906196
-2002          8         31    3.86757  0.0233783    1.38628    3.08063   0.999983          1     0.83488    0.926353
-2002          9          1    5.37904  0.0325146      2.209    3.09567    0.99998          1    0.819725    0.808156
-2002          9          2    7.57339  0.0457789    2.94857    3.11683   0.999973          1    0.880114    0.790571
-2002          9          3    7.37929  0.0446056     2.9455    3.11683   0.999962          1    0.864787    0.782313
-2002          9          4    6.70576  0.0405343     2.6359    3.11683   0.999947          1    0.886474    0.773755
-2002          9          5     6.1089  0.0369264    2.20984    3.11683    0.99993          1    0.882089    0.856843
-2002          9          6    4.63796   0.028035    1.66949    3.11683   0.999915          1    0.851582    0.897179
-2002          9          7    4.38812  0.0265249    1.54921    3.11683   0.999935          1    0.867879    0.897628
-2002          9          8    5.40163  0.0326512    1.80194    3.11683   0.999957          1    0.898223    0.920811
-2002          9          9    3.29127  0.0198947    1.16573    3.11683   0.999944          1    0.883363    0.876341
-2002          9         10    2.90467  0.0175578    1.09348    3.11683   0.999936          1    0.793457     0.92404
-2002          9         11    1.47362 0.00890759    0.55553    3.11683   0.999958          1    0.740852    0.997005
-2002          9         12    6.16517  0.0372666    2.19943    3.11683   0.999953          1    0.872128    0.882056
-2002          9         13    7.39633  0.0447086    2.76571    3.11683    0.99994          1    0.876604    0.830689
-2002          9         14      3.417  0.0206547    1.23994    3.11683   0.999921          1    0.820649     0.92728
-2002          9         15    6.48128  0.0391774     2.5925    3.11683    0.99991          1    0.844252    0.802519
-2002          9         16    3.89132  0.0235219    1.50604    3.11683   0.999885          1    0.783758     0.90801
-2002          9         17    2.81593  0.0170215     1.0884    3.11683   0.999868          1    0.790614    0.900325
-2002          9         18    2.61408  0.0158013    1.00425    3.11683   0.999855          1     0.78505    0.913931
-2002          9         19    2.93575  0.0177457    1.18002    3.11683   0.999842          1    0.770306     0.88692
-2002          9         20    2.99404  0.0180981     1.1852    3.11683   0.999825          1    0.786954    0.880734
-2002          9         21    1.85099  0.0111887   0.765696    3.11683   0.999806          1    0.731594    0.910283
-2002          9         22    2.93743  0.0177559    1.20214    3.11683   0.999882          1    0.693858    0.978729
-2002          9         23    4.95562  0.0299552    2.26018    3.11683   0.999859          1    0.698415    0.858559
-2002          9         24    5.15448  0.0311573    2.55421    3.11683   0.999828          1    0.645061    0.855132
-2002          9         25      2.864   0.017312    1.17659    3.11683   0.999877          1    0.713498    0.944122
-2002          9         26    2.45316  0.0148286    1.00184    3.11683   0.999937          1    0.701778    0.968507
-2002          9         27    3.12166  0.0188695     1.2019    3.11683   0.999922          1    0.746044    0.966088
-2002          9         28     4.3546  0.0263222    1.73936    3.11683   0.999914          1    0.725531    0.956476
-2002          9         29    5.37422  0.0324855    2.17922    3.11683   0.999898          1    0.782143    0.862862
-2002          9         30    5.27393  0.0318793    2.23616    3.11683   0.999874          1    0.780467    0.821601
-2002         10          1     4.2258  0.0255437    1.66905    3.11683   0.999846          1    0.797747    0.869358
-2002         10          2    3.65645  0.0221021     1.3753    3.05163   0.999822          1    0.835503     0.87197
-2002         10          3    1.39407 0.00842675   0.502892    2.98642   0.999888          1      0.7877    0.984127
-2002         10          4    4.22725  0.0255524    1.70966    2.92121   0.999874          1    0.749409    0.920811
-2002         10          5   0.955818 0.00577763   0.401248    2.85601   0.999894          1    0.687288    0.980689
-2002         10          6    3.45373  0.0208767     1.6236     2.7908   0.999886          1    0.673504    0.888252
-2002         10          7    1.35292 0.00817796   0.726087     2.7256   0.999871          1    0.546407    0.977751
-2002         10          8    2.89509     0.0175     1.8084    2.66039   0.999862          1    0.504811    0.906649
-2002         10          9    3.26418   0.019731     1.8667    2.59519   0.999837          1    0.576959    0.867188
-2002         10         10     2.8242  0.0170714    1.57203    2.52998   0.999808          1    0.589661    0.880293
-2002         10         11    1.96436   0.011874    1.40101    2.46477   0.999781          1     0.45528    0.899874
-2002         10         12   0.734884 0.00444215   0.500821    2.39957   0.999792          1    0.464536    0.936131
-2002         10         13    1.77007  0.0106995   0.953632    2.33436   0.999795          1    0.598778    0.925427
-2002         10         14   0.359535 0.00217328   0.190157    2.26916   0.999835          1    0.608784    0.937067
-2002         10         15   0.852916 0.00515562   0.405911    2.20395   0.999829          1    0.682972    0.938005
-2002         10         16     1.1013 0.00665705   0.546044    2.13875   0.999886          1    0.682059    0.905743
-2002         10         17    1.76747  0.0106838    1.04494    2.07354   0.999875          1    0.578945    0.904385
-2002         10         18    1.19148 0.00720211   0.834692    2.00833   0.999936          1    0.477618    0.942236
-2002         10         19    1.86172  0.0112535    1.38419    1.94313   0.999952          1    0.465144    0.918512
-2002         10         20     1.2926 0.00781337   0.960757    1.87792   0.999941          1      0.4853    0.885591
-2002         10         21   0.654499 0.00395625   0.339007    1.81272   0.999978          1    0.647803    0.983144
-2002         10         22     1.0967 0.00662925    0.51932    1.74751   0.999983          1    0.744705    0.941294
-2002         10         23    1.04065 0.00629039   0.611682    1.68231   0.999992          1    0.632932     0.89673
-2002         10         24    1.69799  0.0102638    1.22445     1.6171    0.99999          1    0.531769    0.879853
-2002         10         25   0.380595 0.00230058   0.217049    1.55189   0.999995          1    0.654545    0.928672
-2002         10         26   0.891964 0.00539165   0.580075    1.48669   0.999995          1    0.647418    0.812613
-2002         10         27   0.916337 0.00553898     0.5383    1.42148          1          1    0.710396    0.841138
-2002         10         28    1.46069 0.00882944    1.07819    1.35628          1          1    0.563107    0.866754
-2002         10         29    0.43953 0.00265683   0.343295    1.29107          1          1    0.525259     0.90529
-2002         10         30   0.358299 0.00216581   0.244543    1.22587          1          1    0.574848    0.988072
-2002         10         31    1.15945 0.00700852   0.861278    1.16066          1          1    0.554045    0.956954
-2002         11          1   0.490217 0.00296321   0.319146    1.09546          1          1     0.63857    0.975798
-2002         11          2   0.948272 0.00573202   0.572678    1.03025          1          1    0.719913    0.951705
-2002         11          3   0.929549 0.00561884   0.627747   0.965044          1          1    0.680512    0.915303
-2002         11          4   0.856531 0.00517747    0.68368   0.899838          1          1    0.574727    0.957433
-2002         11          5    0.92927 0.00561715   0.758731   0.834633          1          1    0.574848    0.970446
-2002         11          6   0.725965 0.00438824   0.652831   0.769427          1          1    0.552833    0.937536
-2002         11          7   0.396172 0.00239474   0.448871   0.704221          1          1    0.446234    0.966572
-2002         11          8   0.205624 0.00124293   0.240038   0.639015          1          1     0.44452    0.988072
-2002         11          9   0.503481 0.00304339    0.52991    0.57381          1          1    0.537319    0.921733
-2002         11         10   0.190384 0.00115081   0.218528   0.508604          1          1    0.495142     0.98906
-2002         11         11   0.561999 0.00339711   0.566227   0.443399          1          1    0.609443    0.945067
-2002         11         12   0.163272 0.000986927   0.187634   0.378193          1          1    0.565044     0.94365
-2002         11         13   0.147134 0.000889382   0.185171   0.312987          1          1    0.542845    0.964158
-2002         11         14   0.215704 0.00130387   0.266012   0.247781          1          1    0.622767    0.857701
-2002         11         15   0.187195 0.00113154    0.28685   0.182576          1          1     0.51612    0.960309
-2002         11         16  0.0373625 0.000225845  0.0825019    0.11737          1          1     0.38517           1
-2002         11         17          0          0          0          0          1          1    0.488684     0.98906
-2002         11         18          0          0          0          0          1          1    0.425133       0.999
-2002         11         19          0          0          0          0          1          1    0.404819    0.993024
-2002         11         20          0          0          0          0          1          1    0.418772     0.95552
-2002         11         21          0          0          0          0          1          1    0.642288     0.89003
-2002         11         22          0          0          0          0          1          1    0.512114    0.927743
-2002         11         23          0          0          0          0          1          1    0.496151    0.944122
-2002         11         24          0          0          0          0          1          1    0.513697     0.95839
-2002         11         25          0          0          0          0          1          1    0.363518    0.996506
-2002         11         26          0          0          0          0          1          1    0.462314    0.985112
-2002         11         27          0          0          0          0          1          1    0.385336    0.968507
-2002         11         28          0          0          0          0          1          1    0.385392    0.991536
-2002         11         29          0          0          0          0          1          1    0.476726    0.983144
-2002         11         30          0          0          0          0          1          1    0.446822    0.986591
-2002         12          1          0          0          0          0          1          1    0.403995    0.982652
-2002         12          2          0          0          0          0          1          1     0.43236    0.968507
-2002         12          3          0          0          0          0          1          1    0.303724      0.9995
-2002         12          4          0          0          0          0          1          1    0.251693    0.998501
-2002         12          5          0          0          0          0          1          1    0.343108    0.973848
-2002         12          6          0          0          0          0          1          1    0.172286    0.960789
-2002         12          7          0          0          0          0          1          1  0.00619937    0.985605
-2002         12          8          0          0          0          0          1          1           0      0.9995
-2002         12          9          0          0          0          0          1          1           0           1
-2002         12         10          0          0          0          0          1          1           0           1
-2002         12         11          0          0          0          0          1          1           0           1
-2002         12         12          0          0          0          0          1          1           0    0.998501
-2002         12         13          0          0          0          0          1          1           0           1
-2002         12         14          0          0          0          0          1          1    0.167367    0.997503
-2002         12         15          0          0          0          0          1          1     0.32681    0.985605
-2002         12         16          0          0          0          0          1          1    0.354092    0.994018
-2002         12         17          0          0          0          0          1          1    0.147933    0.986591
-2002         12         18          0          0          0          0          1          1    0.039047    0.968991
-2002         12         19          0          0          0          0          1          1    0.104153    0.938005
-2002         12         20          0          0          0          0          1          1   0.0426261    0.996008
-2002         12         21          0          0          0          0          1          1    0.215241    0.998501
-2002         12         22          0          0          0          0          1          1    0.517189     0.86459
-2002         12         23          0          0          0          0          1          1    0.415336    0.840297
-2002         12         24          0          0          0          0          1          1    0.563451     0.94838
-2002         12         25          0          0          0          0          1          1    0.541647    0.992528
-2002         12         26          0          0          0          0          1          1    0.574046    0.954087
-2002         12         27          0          0          0          0          1          1    0.592007    0.965605
-2002         12         28          0          0          0          0          1          1     0.50994    0.955042
-2002         12         29          0          0          0          0          1          1    0.538396    0.971902
-2002         12         30          0          0          0          0          1          1    0.598564    0.955042
-2002         12         31          0          0          0          0          1          1   0.0742423    0.987578

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2003          1          1          0          0          0          0          1          1    0.553269    0.951705
-2003          1          2          0          0          0          0          1          1    0.651997    0.936599
-2003          1          3          0          0          0          0          1          1    0.486748    0.950279
-2003          1          4          0          0          0          0          1          1     0.14383    0.979709
-2003          1          5          0          0          0          0          1          1           0    0.992032
-2003          1          6          0          0          0          0          1          1   0.0574949    0.976774
-2003          1          7          0          0          0          0          1          1           0    0.982161
-2003          1          8          0          0          0          0          1          1           0    0.972388
-2003          1          9          0          0          0          0          1          1           0    0.987578
-2003          1         10          0          0          0          0          1          1           0    0.973361
-2003          1         11          0          0          0          0          1          1   0.0339603    0.955042
-2003          1         12          0          0          0          0          1          1     0.15104    0.937536
-2003          1         13          0          0          0          0          1          1    0.468394    0.918512
-2003          1         14          0          0          0          0          1          1    0.531154    0.885148
-2003          1         15          0          0          0          0          1          1    0.469766    0.855132
-2003          1         16          0          0          0          0          1          1    0.497177    0.902127
-2003          1         17          0          0          0          0          1          1    0.358549    0.888696
-2003          1         18          0          0          0          0          1          1    0.378518    0.907102
-2003          1         19          0          0          0          0          1          1    0.480794    0.843665
-2003          1         20          0          0          0          0          1          1    0.573823    0.879414
-2003          1         21          0          0          0          0          1          1    0.544295    0.898975
-2003          1         22          0          0          0          0          1          1    0.510474    0.910738
-2003          1         23          0          0          0          0          1          1    0.413715    0.930066
-2003          1         24          0          0          0          0          1          1    0.391458    0.923578
-2003          1         25          0          0          0          0          1          1     0.35674    0.949329
-2003          1         26          0          0          0          0          1          1    0.509409    0.968991
-2003          1         27          0          0          0          0          1          1    0.596428    0.941294
-2003          1         28          0          0          0          0          1          1    0.538132    0.870228
-2003          1         29          0          0          0          0          1          1    0.364394    0.920351
-2003          1         30          0          0          0          0          1          1    0.192768    0.963676
-2003          1         31          0          0          0          0          1          1           0    0.990545
-2003          2          1          0          0          0          0          1          1           0    0.987578
-2003          2          2          0          0          0          0          1          1     0.29655    0.954565
-2003          2          3          0          0          0          0          1          1    0.343831    0.882938
-2003          2          4          0          0          0          0          1          1    0.234789    0.913474
-2003          2          5          0          0          0          0          1          1    0.335178    0.915303
-2003          2          6          0          0          0          0          1          1    0.260115    0.904837
-2003          2          7          0          0          0          0          1          1    0.350885    0.951229
-2003          2          8          0          0          0          0          1          1    0.473152    0.960789
-2003          2          9          0          0          0          0          1          1    0.426891    0.939883
-2003          2         10          0          0          0          0          1          1    0.348371     0.94365
-2003          2         11          0          0          0          0          1          1    0.254472    0.954565
-2003          2         12          0          0          0          0          1          1           0    0.981179
-2003          2         13          0          0          0          0          1          1   0.0520579    0.989555
-2003          2         14          0          0          0          0          1          1    0.119478    0.987578
-2003          2         15          0          0          0          0          1          1  0.00797975     0.99551
-2003          2         16          0          0          0          0          1          1    0.038593    0.990545
-2003          2         17          0          0          0          0          1          1    0.109023    0.982161
-2003          2         18          0          0          0          0          1          1     0.12783    0.985112
-2003          2         19          0          0          0          0          1          1    0.280167    0.919431
-2003          2         20          0          0          0          0          1          1    0.398222    0.886034
-2003          2         21          0          0          0          0          1          1    0.469687    0.855132
-2003          2         22          0          0          0          0          1          1    0.469164    0.863294
-2003          2         23          0          0          0          0          1          1     0.63569    0.836942
-2003          2         24          0          0          0          0          1          1    0.685535    0.804528
-2003          2         25          0          0          0          0          1          1    0.608867    0.809369
-2003          2         26          0          0          0          0          1          1    0.463493      0.8462
-2003          2         27          0          0          0          0          1          1    0.743097    0.760712
-2003          2         28          0          0          0          0          1          1    0.683651    0.846623
-2003          3          1          0          0          0          0          1          1     0.64288    0.906649
-2003          3          2          0          0          0          0          1          1       0.522     0.96464
-2003          3          3          0          0          0          0          1          1    0.541151    0.903481
-2003          3          4          0          0          0          0          1          1    0.538693    0.907102
-2003          3          5          0          0          0          0          1          1    0.721479    0.892258
-2003          3          6          0          0          0          0          1          1    0.585161    0.912561
-2003          3          7          0          0          0          0          1          1    0.554211    0.898526
-2003          3          8          0          0          0          0          1          1     0.57279    0.878095
-2003          3          9          0          0          0          0          1          1    0.685751    0.865455
-2003          3         10          0          0          0          0          1          1    0.699632    0.844931
-2003          3         11          0          0          0          0          1          1    0.667867    0.941294
-2003          3         12          0          0          0          0          1          1    0.523168    0.933793
-2003          3         13          0          0          0          0          1          1    0.463334    0.914388
-2003          3         14          0          0          0          0          1          1    0.473466    0.877657
-2003          3         15          0          0          0          0          1          1    0.510477    0.878095
-2003          3         16          0          0          0          0          1          1    0.613892    0.847046
-2003          3         17          0          0          0          0          1          1    0.580709    0.889585
-2003          3         18          0          0          0          0          1          1    0.546273    0.895834
-2003          3         19          0          0          0          0          1          1    0.606623     0.85257
-2003          3         20          0          0          0          0          1          1    0.494604    0.897179
-2003          3         21          0          0          0          0          1          1    0.506568    0.879414
-2003          3         22          0          0          0          0          1          1    0.606989     0.78075
-2003          3         23          0          0          0          0          1          1    0.775201    0.723974
-2003          3         24          0          0          0          0          1          1    0.854657    0.718564
-2003          3         25          0          0          0          0          1          1     0.77437    0.829029
-2003          3         26          0          0          0          0          1          1     0.80909    0.769896
-2003          3         27          0          0          0          0          1          1    0.787789     0.78075
-2003          3         28          0          0          0          0          1          1    0.861871     0.76529
-2003          3         29          0          0          0          0          1          1    0.834244    0.808156
-2003          3         30          0          0          0          0          1          1     0.74427    0.868055
-2003          3         31          0          0          0          0          1          1    0.593913    0.869358
-2003          4          1          0          0          0          0          1          1    0.651372    0.859848
-2003          4          2          0          0          0          0          1          1    0.450092     0.92728
-2003          4          3          0          0          0          0          1          1    0.517566    0.875027
-2003          4          4          0          0          0          0          1          1     0.51325    0.881174
-2003          4          5          0          0          0          0          1          1    0.569909     0.85257
-2003          4          6          0          0          0          0          1          1     0.45712    0.823246
-2003          4          7          0          0          0          0          1          1    0.313442    0.855987
-2003          4          8          0          0          0          0          1          1    0.312109    0.847046
-2003          4          9          0          0          0          0          1          1    0.305878     0.83152
-2003          4         10          0          0          0          0          1          1    0.299377    0.893151
-2003          4         11          0          0          0          0          1          1    0.469071    0.834018
-2003          4         12          0          0          0          0          1          1    0.660875    0.741559
-2003          4         13          0          0          0          0          1          1     0.82655    0.697676
-2003          4         14          0          0          0          0          1          1    0.899911      0.6023
-2003          4         15          0          0          0          0          1          1    0.978804    0.539831
-2003          4         16          0          0          0          0          1          1    0.978781    0.510942
-2003          4         17          0          0          0          0          1          1      0.9294    0.563268
-2003          4         18          0          0          0          0          1          1    0.813109    0.680451
-2003          4         19          0          0          0          0          1          1    0.516426    0.839037
-2003          4         20          0          0          0          0          1          1    0.749115     0.77997
-2003          4         21          0          0          0          0          1          1    0.924701     0.72325
-2003          4         22          0          0          0          0          1          1    0.805601    0.748638
-2003          4         23          0          0          0          0          1          1    0.770827    0.788597
-2003          4         24          0          0          0          0          1          1    0.905939    0.733447
-2003          4         25          0          0          0          0          1          1    0.916547    0.721444
-2003          4         26          0          0          0          0          1          1      0.7554     0.92589
-2003          4         27          0          0          0          0          1          1     0.75775    0.832768
-2003          4         28          0          0          0          0          1          1    0.939199    0.736019
-2003          4         29          0          0          0          0          1          1    0.856207     0.76338
-2003          4         30          0          0          0          0          1          1    0.734187    0.882056
-2003          5          1          0          0          0          0          1          1    0.778955    0.799315
-2003          5          2          0          0          0          0          1          1    0.878532    0.809774
-2003          5          3          0          0          0          0          1          1    0.792122    0.720723
-2003          5          4          0          0          0          0          1          1    0.952824    0.630653
-2003          5          5          0          0          0          0          1          1    0.848963    0.845354
-2003          5          6          0          0          0          0          1          1    0.759006    0.849167
-2003          5          7          0          0          0          0          1          1    0.836051    0.736387
-2003          5          8          0          0          0          0          1          1    0.865991    0.762235
-2003          5          9          0          0          0          0          1          1     0.78014    0.841979
-2003          5         10          0          0          0          0          1          1    0.803503    0.761473
-2003          5         11          0          0          0          0          1          1    0.852474     0.75352
-2003          5         12          0          0          0          0          1          1    0.721328    0.861138
-2003          5         13          0          0          0          0          1          1     0.65104    0.848318
-2003          5         14          0          0          0          0          1          1    0.615753    0.892704
-2003          5         15          0          0          0          0          1          1    0.694878    0.848318
-2003          5         16          0          0          0          0          1          1    0.772265    0.749012
-2003          5         17   0.769618 0.00465211   0.768019   0.278773          1          1    0.870248    0.790966
-2003          5         18    1.01125 0.00611271   0.961179   0.345758          1          1     0.84628    0.845354
-2003          5         19   0.550415 0.00332709   0.544307   0.382217          1          1    0.742511    0.895386
-2003          5         20    1.05364 0.00636892    1.05034    0.45201          1          1    0.743631    0.810179
-2003          5         21    1.18899 0.00718707    1.03537   0.530769          1          1    0.788753      0.8424
-2003          5         22   0.846245 0.00511529   0.637162   0.586824          1          1    0.846355    0.865888
-2003          5         23   0.512144 0.00309576   0.411959   0.620749          1          1     0.74564    0.898077
-2003          5         24   0.608815  0.0036801   0.482513   0.661076          1          1    0.720379    0.938943
-2003          5         25    1.34267 0.00811604   0.993724   0.750015          1          1    0.787595    0.866321
-2003          5         26    3.30075  0.0199521    2.24697   0.968657          1          1    0.876753    0.762235
-2003          5         27    3.62703  0.0219243    2.24762    1.20891          1          1    0.917689    0.699772
