daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI
-2001          2         18    1.73017 0.00878782  0.0987624          0
-2001          2         19    1.69913 0.00863019  0.0957521          0
-2001          2         20    2.23107   0.011332   0.116778          0
-2001          2         21   0.726861 0.00369185  0.0349171          0
-2001          2         22    2.47472  0.0125695   0.123887          0
-2001          2         23    2.21429  0.0112467   0.139156          0
-2001          2         24   0.930775 0.00472757   0.191215          0
-2001          2         25    1.42407 0.00723308    0.16036          0
-2001          2         26    1.21281 0.00616004   0.108963          0
-2001          2         27    1.16581 0.00592134  0.0903348          0
-2001          2         28    1.97242  0.0100183   0.105803          0
-2001          3          1     1.7913 0.00909831    0.11827          0
-2001          3          2   0.765514 0.00388818  0.0689126          0
-2001          3          3   0.352368 0.00178974  0.0603952          0
-2001          3          4   0.442166 0.00224584   0.040992          0
-2001          3          5   0.775851 0.00394068  0.0586198          0
-2001          3          6    3.98928  0.0202622   0.181174          0
-2001          3          7    3.27609  0.0166398   0.114213          0
-2001          3          8   0.830324 0.00421735  0.0307509          0
-2001          3          9    1.06511 0.00540986  0.0391742          0
-2001          3         10    1.19633 0.00607636  0.0421708          0
-2001          3         11     1.2296 0.00624536  0.0415459          0
-2001          3         12    3.57537  0.0181599   0.129714          0
-2001          3         13   0.628287 0.00319118  0.0295998          0
-2001          3         14    3.15801  0.0160401    0.13218          0
-2001          3         15    3.05502   0.015517   0.113203          0
-2001          3         16    1.93571  0.0098318  0.0732409          0
-2001          3         17    1.29074 0.00655591  0.0541559          0
-2001          3         18   0.630377 0.00320179  0.0321744          0
-2001          3         19    1.43607 0.00729407  0.0865793          0
-2001          3         20    1.11602 0.00566843  0.0740317          0
-2001          3         21   0.473343 0.00240419  0.0228592          0
-2001          3         22   0.730513  0.0037104  0.0358953          0
-2001          3         23   0.793564 0.00403065  0.0275705          0
-2001          3         24    1.17398 0.00596285  0.0428795          0
-2001          3         25    0.26862 0.00136436  0.0175477          0
-2001          3         26   0.823402  0.0041822  0.0480126          0
-2001          3         27    1.90504 0.00967604  0.0865203          0
-2001          3         28    1.70312 0.00865043  0.0620949          0
-2001          3         29    1.34367 0.00682475  0.0528731          0
-2001          3         30    2.30769  0.0117211  0.0869191          0
-2001          3         31    2.02261  0.0102732  0.0682295          0
-2001          4          1    2.81997  0.0143231  0.0885101          0
-2001          4          2    3.04712  0.0154769   0.105035          0
-2001          4          3    2.49276  0.0126612  0.0783637          0
-2001          4          4    1.46421 0.00743698  0.0507321          0
-2001          4          5    2.06894  0.0105085  0.0759841          0
-2001          4          6    1.63531   0.008306  0.0524262          0
-2001          4          7    2.89351  0.0146966  0.0982573          0
