daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI
-2001          2         25     1.9102  0.0126993   0.323072    3.37153
-2001          2         26    1.65604  0.0110096    0.22524    3.37077
-2001          2         27    1.62075   0.010775    0.19133    3.36977
-2001          2         28    2.79229  0.0185636   0.229858    3.36851
-2001          3          1    2.58189  0.0171648   0.261687    3.36763
-2001          3          2    1.12365 0.00747512   0.155701    3.36448
-2001          3          3    0.52555 0.00349623   0.139311    3.36396
-2001          3          4   0.673847 0.00448278  0.0970624     3.3629
-2001          3          5    1.20516 0.00801738   0.143162    3.36173
-2001          3          6    6.31618  0.0420185   0.454965    3.36153
-2001          3          7    5.28122  0.0351334    0.29243     3.3601
-2001          3          8     1.3632 0.00906872   0.079787    3.35734
-2001          3          9    1.78273  0.0118596   0.104569    3.35473
-2001          3         10    2.04143  0.0135807   0.115073    3.35209
-2001          3         11    2.13926  0.0142315   0.116124    3.34936
-2001          3         12    6.34263  0.0421945   0.375423    3.34855
-2001          3         13    1.13545 0.00755362  0.0864493    3.34645
-2001          3         14    5.82267  0.0387354   0.397781    3.34591
-2001          3         15     5.7404  0.0381882   0.348275    3.34497
-2001          3         16      3.707  0.0246609   0.229474    3.34331
-2001          3         17    2.52085    0.01677   0.173962    3.34148
-2001          3         18     1.2561 0.00835624   0.104912    3.33967
-2001          3         19    2.92099   0.019432   0.291949    3.33888
-2001          3         20    2.31641    0.01541   0.257147    3.33803
-2001          3         21    1.00285 0.00667145  0.0803247      3.336
-2001          3         22    1.58042  0.0105138   0.128934    3.33426
-2001          3         23    1.75303  0.0116621   0.101658    3.33161
-2001          3         24    2.64795  0.0176156   0.161601     3.3295
-2001          3         25   0.618531 0.00411479  0.0676408    3.32798
-2001          3         26    1.93716   0.012887    0.19131    3.32678
-2001          3         27     4.5777  0.0304532   0.354143    3.32608
-2001          3         28    4.17681  0.0277863   0.258606     3.3246
-2001          3         29    3.36364  0.0223767   0.224406    3.32305
-2001          3         30    5.89872  0.0392413   0.379595    3.32239
-2001          3         31    5.27524  0.0350936   0.307468    3.32112
-2001          4          1    7.50619  0.0499351   0.409984     3.3205
-2001          4          2    8.27216  0.0550892   0.512502    3.31697
-2001          4          3    6.89837  0.0459403   0.381436    3.31612
-2001          4          4    4.13382  0.0275296   0.248626    3.31452
-2001          4          5    5.96493   0.039724   0.379732    3.31385
-2001          4          6    4.81217  0.0320471    0.26821    3.31228
-2001          4          7    8.69402  0.0578987   0.517503    3.31247
-2001          4          8    5.42429  0.0361236   0.356152    3.31168
-2001          4          9    2.61516  0.0174159   0.156081    3.30949
-2001          4         10    6.03804  0.0402109   0.360989    3.30869
-2001          4         11     4.9251  0.0327992   0.299262    3.30747
-2001          4         12    4.67318  0.0311215   0.339422    3.30667
-2001          4         13    3.73471  0.0248716   0.322345     3.3059
-2001          4         14    4.33418  0.0288639   0.390272    3.30549
-2001          4         15    6.46256   0.043038   0.412149    3.30507
-2001          4         16    5.55166  0.0369718   0.384296    3.30452
-2001          4         17    4.32642  0.0288122   0.315162    3.30358
-2001          4         18     7.2464  0.0482581   0.548853    3.30393
-2001          4         19    5.75938  0.0383551   0.523996    3.30414
-2001          4         20    4.61096  0.0307071    0.38504    3.30369
-2001          4         21    9.32298  0.0620873   0.640541    3.30461
-2001          4         22     6.4172   0.042736   0.411358    3.30411
-2001          4         23    5.12526  0.0341322   0.305539    3.30282
-2001          4         24    6.02933  0.0401529   0.341468    3.30177
-2001          4         25    8.20889  0.0546679   0.453393    3.30153
-2001          4         26    8.23269  0.0548264   0.461982    3.30134
-2001          4         27    4.13641  0.0275468   0.238923    3.29967
-2001          4         28    8.20215   0.054623   0.458077    3.29945
-2001          4         29    11.0177  0.0733731   0.608504    3.30028
-2001          4         30    6.46373  0.0430458   0.348967    3.29927
-2001          5          1    3.47264  0.0231264    0.19082    3.29714
-2001          5          2    7.08905  0.0473062   0.397745    3.28975
-2001          5          3    7.92742  0.0529008   0.428479    3.28935
-2001          5          4    2.94857  0.0196762   0.187371    3.28752
-2001          5          5    12.3301  0.0822803   0.760243    3.28932
-2001          5          6    10.9633  0.0731595   0.621758    3.29027
-2001          5          7    11.3506   0.075744   0.626866    3.29126
-2001          5          8    11.7976  0.0787271   0.653083    3.29246
-2001          5          9    9.86097  0.0658037   0.636312    3.29332
-2001          5         10    6.51115  0.0434499   0.597994    3.29368
-2001          5         11     6.6036  0.0440668   0.617439    3.29411
-2001          5         12     8.2161  0.0548272   0.642463    3.29479
-2001          5         13    6.76708  0.0451577   0.575649    3.29508
-2001          5         14    6.85139  0.0457203   0.366525    3.29423
-2001          5         15    12.0286  0.0802685   0.655644    3.29548
-2001          5         16    7.54571  0.0503536   0.408331     3.2949
-2001          5         17    11.0795  0.0739353   0.607589     3.2958
-2001          5         18    2.65695  0.0177302   0.150342    3.29349
-2001          5         19    13.6297  0.0909526   0.747812    3.29541
-2001          5         20    11.7208  0.0782143   0.641117    3.29653
-2001          5         21    16.4033   0.109462   0.895999    3.29952
-2001          5         22     15.488   0.103354   0.865785    3.30218
-2001          5         23    11.9732  0.0798988   0.765988    3.30381
-2001          5         24    12.6715   0.084559   0.820008    3.30578
-2001          5         25    12.8403  0.0856849   0.793583    3.30767
-2001          5         26    8.89905  0.0593846   0.584084    3.30816
-2001          5         27    8.25548    0.05509   0.470604    3.30802
-2001          5         28    6.58837  0.0439651   0.477219    3.30789
-2001          5         29    13.9429  0.0930429    0.81961    3.31008
-2001          5         30    8.32973  0.0555855   0.523513     3.3102
-2001          5         31    14.7474  0.0984116   0.808554    3.31252
-2001          6          1     6.6821  0.0445906   0.366765    3.31162
-2001          6          2    5.03816  0.0337353   0.280406    3.29893
-2001          6          3    10.3559  0.0693427   0.620818    3.29986
-2001          6          4    9.36257  0.0626914   0.517564    3.30007
-2001          6          5    12.5216  0.0838444   0.729524    3.30165
-2001          6          6    9.38628  0.0628501   0.523633    3.30187
-2001          6          7    4.99158  0.0334234   0.273413    3.30029
-2001          6          8    13.1021  0.0877313   0.721525    3.30198
-2001          6          9    10.6781     0.0715    0.59009    3.30268
-2001          6         10    11.2657   0.075435   0.617412    3.30361
-2001          6         11     15.877   0.106312   0.871187    3.30641
-2001          6         12    11.6107  0.0777446   0.633658    3.30746
-2001          6         13    10.3882  0.0695591   0.574483    3.30805
-2001          6         14     12.317  0.0824739   0.740053    3.30963
-2001          6         15    9.01042  0.0603334    0.56052    3.30999
-2001          6         16    10.3865  0.0695474   0.567959    3.31058
-2001          6         17    7.24684  0.0485245   0.384014    3.30987
-2001          6         18    5.12984  0.0343492   0.281218     3.3084
-2001          6         19    14.6786  0.0982875   0.816973    3.31069
-2001          6         20    11.2599   0.075396    0.72097    3.31204
-2001          6         21    13.7408   0.092008   0.758106    3.31394
-2001          6         22    9.77116  0.0654272   0.532851    3.31424
-2001          6         23    11.9166  0.0797929   0.690655    3.31556
-2001          6         24    6.03033  0.0403788   0.531436    3.31563
-2001          6         25    7.78311  0.0521154   0.720287    3.31651
-2001          6         26          0          0    0.64081    3.31651
-2001          6         27    4.58595  0.0307073   0.321973     3.3155
-2001          6         28    10.5415  0.0705857   0.656289    3.31653
-2001          6         29    7.65932  0.0512865   0.554795    3.31683
-2001          6         30    8.61609   0.057693   0.590164    3.31734
-2001          7          1    12.4959  0.0836722   0.784261    3.31916
-2001          7          2     5.6492  0.0379489   0.366676    3.30768
-2001          7          3    6.63537  0.0445735    0.76806    3.30857
-2001          7          4          0          0   0.635145    3.30857
-2001          7          5          0          0   0.538027    3.30857
-2001          7          6    2.23766  0.0150316   0.502707    3.30858
-2001          7          7    7.29299  0.0489911    0.47844    3.30854
-2001          7          8    1.77335  0.0119126  0.0955571    3.30568
-2001          7          9    6.50744  0.0437142   0.371187    3.30483
-2001          7         10    7.49528  0.0503501   0.454445     3.3046
-2001          7         11    10.2543   0.068884   0.581817    3.30519
-2001          7         12     8.7014  0.0584522   0.476106    3.30509
-2001          7         13    10.8439  0.0728449   0.610817     3.3059
-2001          7         14    4.41085  0.0296302   0.235257    3.30406
-2001          7         15    9.99289  0.0671279   0.543532    3.30447
-2001          7         16    10.5092  0.0705962   0.603979     3.3052
-2001          7         17    11.1364  0.0748098    0.67865    3.30638
-2001          7         18    7.57743  0.0509019   0.402798    3.30581
-2001          7         19    8.53387  0.0573268   0.456432    3.30564
-2001          7         20    7.48763  0.0502986   0.402537    3.30503
-2001          7         21    4.74962  0.0319059   0.255303    3.30335
-2001          7         22    8.52301  0.0572539   0.611297    3.30403
-2001          7         23    7.80328  0.0524191   0.493746    3.30409
-2001          7         24    10.4107  0.0699343   0.795063    3.30566
-2001          7         25    8.32821  0.0559453   0.733103    3.30673
-2001          7         26     3.3293  0.0223648   0.625246    3.30698
-2001          7         27    2.37578  0.0159594    0.60108    3.30714
-2001          7         28    8.12727  0.0545955   0.746052    3.30823
-2001          7         29    6.67636  0.0448489   0.676551    3.30891
-2001          7         30    1.94718  0.0130803   0.585682    3.30901
-2001          7         31    8.83397  0.0593428   0.630556    3.30976
-2001          8          1    10.7901  0.0724835   0.660628    3.31082
-2001          8          2    5.92348  0.0398846    0.48476    3.30301
-2001          8          3    6.79112  0.0457266   0.435004    3.30268
-2001          8          4    8.79034   0.059188   0.504809    3.30276
-2001          8          5    10.3672  0.0698053   0.582103    3.30343
-2001          8          6    5.47364  0.0368557   0.315883    3.30225
-2001          8          7      5.144  0.0346361   0.289537    3.30087
-2001          8          8    10.0363  0.0675777   0.571334    3.30145
-2001          8          9    7.93219  0.0534098    0.42986    3.30107
-2001          8         10    9.36767  0.0630753   0.504946    3.30123
-2001          8         11    11.1776  0.0752618    0.64323    3.30227
-2001          8         12    4.64081  0.0312479   0.293587    3.30094
-2001          8         13    4.47251  0.0301148   0.321664    3.29998
-2001          8         14          0          0    0.58108    3.29998
-2001          8         15          0          0   0.490274    3.29998
-2001          8         16    5.23451  0.0352455   0.400368    3.29947
-2001          8         17    8.92662  0.0601056   0.576573    3.29998
-2001          8         18    6.62479  0.0446067   0.603122    3.30045
-2001          8         19    7.43657  0.0500727   0.480887     3.3004
-2001          8         20      6.697  0.0450929   0.411449     3.2999
-2001          8         21    7.31493  0.0492536   0.582991    3.30036
-2001          8         22    4.75171  0.0319947   0.576624    3.30061
-2001          8         23          0          0   0.432524    3.30061
-2001          8         24          0          0   0.446581    3.30061
-2001          8         25          0          0    0.43613    3.30061
-2001          8         26          0          0   0.391381    3.30061
-2001          8         27    10.3605  0.0697604   0.597605    3.30136
-2001          8         28    10.4796  0.0705622   0.595755    3.30207
-2001          8         29    10.3827  0.0699097    0.59986    3.30281
-2001          8         30    3.77627  0.0254267   0.201038    3.30071
-2001          8         31    7.76961  0.0523151   0.415081    3.30023
-2001          9          1     9.4757  0.0638027   0.524113    3.30048
-2001          9          2    2.66443  0.0179784   0.140873    3.29097
-2001          9          3    3.94952  0.0266497   0.211376    3.28898
-2001          9          4    8.04532  0.0542864   0.427167    3.28862
-2001          9          5    6.01319  0.0405745    0.32515    3.28744
-2001          9          6    7.86131  0.0530448   0.425502    3.28706
-2001          9          7    3.83394  0.0258698    0.20739    3.28502
-2001          9          8    6.75197  0.0455594   0.366688    3.28413
-2001          9          9    3.98772  0.0269074    0.22371    3.28234
-2001          9         10    8.37655  0.0565214   0.454891    3.28218
-2001          9         11    5.74857  0.0387889   0.308683    3.28094
-2001          9         12    3.89918    0.02631   0.209667    3.27892
-2001          9         13     6.3567  0.0428923   0.340543    3.27789
-2001          9         14    8.00951  0.0540448   0.428645    3.27756
-2001          9         15    5.71692  0.0385753   0.308336    3.27633
-2001          9         16    6.22918  0.0420319    0.35153     3.2755
-2001          9         17    7.44922  0.0502642   0.406088    3.27502
-2001          9         18    6.55779  0.0442492   0.357789    3.27417
-2001          9         19   0.883824 0.00596367  0.0490281    3.27113
-2001          9         20    6.75399   0.045573   0.358468    3.27027
-2001          9         21    8.52759  0.0575405   0.454804    3.27013
-2001          9         22    7.70292   0.051976   0.414574    3.26968
-2001          9         23    4.40548  0.0297263   0.236168    3.26793
-2001          9         24    7.08903  0.0478338   0.376939    3.26722
-2001          9         25    7.19967  0.0485803   0.386341     3.2666
-2001          9         26     6.2105  0.0419058   0.330167    3.26554
-2001          9         27      3.862  0.0260592   0.205331    3.26355
-2001          9         28     8.0961   0.054629   0.446637    3.26334
-2001          9         29     4.8666  0.0328377   0.256507    3.26172
-2001          9         30    7.11658  0.0480196   0.385321    3.26108
-2001         10          1    1.36289  0.0091962  0.0740874    3.25814
-2001         10          2    2.00306  0.0135423   0.116142     3.2493
-2001         10          3    5.92836  0.0400806   0.317915    3.24815
-2001         10          4    7.43973  0.0502986   0.396713    3.24758
-2001         10          5     8.0283  0.0542778   0.431094    3.24727
-2001         10          6    4.58545  0.0310014   0.246251    3.24562
-2001         10          7    5.67501  0.0383676   0.306757    3.24438
-2001         10          8    5.03864  0.0340653   0.272264    3.24286
-2001         10          9    3.90547  0.0264042   0.208644    3.24088
-2001         10         10    6.25633  0.0422978   0.334189    3.23985
-2001         10         11    4.71383  0.0318693   0.253823    3.23822
-2001         10         12    6.64535   0.044928   0.363842    3.23744
-2001         10         13    4.65377  0.0314632   0.290917    3.23627
-2001         10         14    3.42254  0.0231392   0.186829    3.23421
-2001         10         15     4.6369  0.0313492   0.274556    3.23286
-2001         10         16    6.34159  0.0428743   0.341458    3.23188
-2001         10         17     5.2035  0.0351799    0.27576    3.23045
-2001         10         18    3.62669  0.0245194   0.192273     3.2284
-2001         10         19    3.91763  0.0264864   0.208652    3.22649
-2001         10         20    3.11961  0.0210911   0.175864    3.22438
-2001         10         21    2.79132  0.0188716   0.147705    3.22197
-2001         10         22    4.51946  0.0305552   0.239955    3.22027
-2001         10         23    1.15243 0.00779136  0.0610247    3.21727
-2001         10         24    1.94007  0.0131165   0.104508    3.21465
-2001         10         25    3.84812  0.0260164   0.202141    3.21269
-2001         10         26    4.24262  0.0286836   0.224944    3.21091
-2001         10         27    2.73066  0.0184615   0.143518    3.20851
-2001         10         28     1.6489  0.0111479  0.0892321     3.2058
-2001         10         29    3.71187  0.0250953   0.199406    3.20387
-2001         10         30    4.27655   0.028913   0.232542    3.20213
-2001         10         31    2.62491  0.0177465   0.140189     3.1997
-2001         11          1     4.4442  0.0300464   0.253873    3.19826
-2001         11          2    4.00293  0.0271032   0.223985    3.19185
-2001         11          3    2.14842  0.0145466   0.121329    3.18947
-2001         11          4    2.76053  0.0186911   0.155838    3.18735
-2001         11          5     3.1883  0.0215875   0.186679    3.18547
-2001         11          6    1.01043 0.00684144  0.0579417    3.18269
-2001         11          7    1.55498  0.0105285  0.0880709    3.18011
-2001         11          8    1.23728 0.00837741  0.0806719    3.17783
-2001         11          9    2.99237  0.0202609   0.245892    3.17683
-2001         11         10     2.4936  0.0168837   0.243423    3.17597
-2001         11         11    1.09482 0.00741281  0.0868002    3.17413
-2001         11         12   0.729516 0.00493944  0.0425894    3.17135
-2001         11         13    2.00933  0.0136049    0.13673    3.16951
-2001         11         14    2.80951  0.0190228   0.218493    3.16832
-2001         11         15    2.05262   0.013898   0.222157    3.16748
-2001         11         16    1.44881 0.00980965  0.0976773    3.16541
-2001         11         17    1.24073 0.00840075  0.0822294     3.1632
-2001         11         18    1.63044  0.0110394   0.116948    3.16137
-2001         11         19    1.53347  0.0103829   0.105456    3.15938
-2001         11         20   0.676836 0.00458274  0.0436884    3.15688
-2001         11         21    1.47745  0.0100035  0.0922541    3.15457
-2001         11         22    1.44051 0.00975346  0.0903919     3.1523
-2001         11         23     1.4795  0.0100175   0.115864    3.15062
-2001         11         24   0.275518 0.00186549  0.0171951    3.14789
-2001         11         25    1.13763 0.00770273  0.0622646     3.1451
-2001         11         26    1.11856 0.00757361  0.0690938    3.14268
-2001         11         27    2.02935  0.0137404   0.153622    3.14116
-2001         11         28    1.63579  0.0110757   0.107627    3.13911
-2001         11         29   0.556515 0.00376807  0.0319303    3.13626
-2001         11         30   0.548419 0.00371326  0.0283569    3.13307
-2001         12          1   0.522704 0.00353914  0.0271955    3.12987
-2001         12          2   0.304733 0.00206442  0.0199933    3.12561
-2001         12          3   0.794792 0.00538433  0.0446356     3.1228
-2001         12          4   0.730942 0.00495177  0.0428147    3.12006
-2001         12          5   0.779094 0.00527798  0.0450819    3.11731
-2001         12          6    1.27961 0.00866871  0.0777722    3.11489
-2001         12          7    1.97295  0.0133658   0.155768    3.11347
-2001         12          8    0.96576 0.00654255   0.126995    3.11253
-2001         12          9   0.909703 0.00616279   0.152968    3.11186
-2001         12         10    0.99122 0.00671503    0.13077    3.11093
-2001         12         11   0.412464 0.00279424  0.0350433    3.10904
-2001         12         12   0.464342 0.00314569  0.0421017    3.10731
-2001         12         13   0.366643 0.00248383   0.039808    3.10583
-2001         12         14          0          0   0.161454    3.10583
-2001         12         15   0.208804 0.00141455  0.0877963    3.10551
-2001         12         16    0.77906 0.00527775   0.135128    3.10481
-2001         12         17   0.214499 0.00145312  0.0462792     3.1041
-2001         12         18   0.315768 0.00213917  0.0295792    3.10237
-2001         12         19   0.568634 0.00385221  0.0458698    3.10043
-2001         12         20    1.32709 0.00899038   0.137624    3.09928
-2001         12         21   0.142976 0.000968589  0.0123432    3.09732
-2001         12         22   0.494877 0.00335255  0.0614473    3.09612
-2001         12         23  0.0975531 0.000660874  0.0923771    3.09598
-2001         12         24   0.158563 0.00107419   0.013209    3.09396
-2001         12         25   0.735196 0.00498059  0.0512045    3.09176
-2001         12         26   0.323301  0.0021902  0.0412168    3.09053
-2001         12         27   0.218005 0.00147688  0.0190759    3.08865
-2001         12         28     1.6341  0.0110702   0.106144     3.0866
-2001         12         29   0.265087 0.00179583  0.0277847    3.08505
-2001         12         30   0.718137 0.00486503  0.0994582     3.0841
-2001         12         31    0.28287 0.00191631  0.0909779    3.08368

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI

-2002          1          1  0.0449173 0.000304293  0.0349348    3.08347
-2002          1          2  0.0652788 0.000442322  0.0992768    3.08276
-2002          1          3   0.301701 0.00204429   0.166379    3.08256
-2002          1          4   0.354243 0.00240031   0.168191    3.08235
-2002          1          5   0.953828 0.00646304   0.146239     3.0816
-2002          1          6   0.210046 0.00142325  0.0256761    3.08027
-2002          1          7   0.520849 0.00352922  0.0522534    3.07876
-2002          1          8   0.645869 0.00437634  0.0747803    3.07753
-2002          1          9    1.51745  0.0102821   0.149329    3.07639
-2002          1         10   0.887062 0.00601064   0.106595    3.07531
-2002          1         11   0.284407 0.00192711  0.0270916    3.07361
-2002          1         12   0.622396 0.00421729  0.0574671    3.07199
-2002          1         13    1.66313  0.0112692   0.141036    3.07062
-2002          1         14    0.43932 0.00297679  0.0375239    3.06879
-2002          1         15   0.214982  0.0014567  0.0181069    3.06685
-2002          1         16     1.1175 0.00757208  0.0889881    3.06514
-2002          1         17   0.949412 0.00643312  0.0731721     3.0633
-2002          1         18   0.678178 0.00459526  0.0565017    3.06152
-2002          1         19    1.37517 0.00931802   0.084196    3.05925
-2002          1         20   0.708444 0.00480034  0.0416042    3.05661
-2002          1         21   0.834134 0.00565201  0.0454363    3.05379
-2002          1         22   0.844326 0.00572107  0.0528972    3.05138
-2002          1         23   0.694351 0.00470485  0.0444058    3.04898
-2002          1         24   0.846356 0.00573482  0.0495802     3.0464
-2002          1         25    2.11177  0.0143091   0.140861    3.04468
-2002          1         26   0.790676 0.00535754  0.0436672    3.04189
-2002          1         27 -0.0245412 -0.000166288 -0.00123175    3.04188
-2002          1         28 -0.0243145 -0.000164752 -0.00115857    3.04187
-2002          1         29   0.948772 0.00642878  0.0558623     3.0393
-2002          1         30     1.6744  0.0113456  0.0938466    3.03689
-2002          1         31    3.39372  0.0229955   0.197009    3.03527
-2002          2          1    1.16793 0.00791377  0.0641821    3.03261
-2002          2          2    3.61381   0.024494   0.194797    3.02991
-2002          2          3    2.04794  0.0138807   0.111761    3.02749
-2002          2          4      1.585   0.010743   0.091381    3.02515
-2002          2          5   0.847573 0.00574476  0.0463414    3.02239
-2002          2          6    1.39799  0.0094754   0.092066    3.02037
-2002          2          7     1.6965  0.0114987   0.119455    3.01866
-2002          2          8    1.61694  0.0109594  0.0888738    3.01626
-2002          2          9    1.18788 0.00805132  0.0649913    3.01364
-2002          2         10    1.78464  0.0120961   0.107911    3.01155
-2002          2         11   0.641665 0.00434913  0.0347659    3.00871
-2002          2         12     1.9676  0.0133362   0.105727    3.00635
-2002          2         13    1.78271   0.012083   0.109008    3.00432
-2002          2         14    3.35867  0.0227647   0.312541    3.00388
-2002          2         15    3.11776  0.0211319   0.318525    3.00349
-2002          2         16    3.97559  0.0269461   0.322523    3.00302
-2002          2         17    3.10978  0.0210778    0.28056    3.00242
-2002          2         18    1.86427  0.0126358   0.141789    3.00097
-2002          2         19    1.85962  0.0126043   0.120894    2.99914
-2002          2         20     2.4898  0.0168756   0.154245    2.99745
-2002          2         21    3.62224  0.0245512   0.304631     2.9969
-2002          2         22    1.27412 0.00863587  0.0752953    2.99457
-2002          2         23    1.85672  0.0125846   0.143784    2.99315
-2002          2         24    2.57725  0.0174683   0.224472    2.99228
-2002          2         25     1.0166 0.00689038  0.0584078    2.98981
-2002          2         26    3.65404  0.0247667   0.201611    2.98824
-2002          2         27    4.05182  0.0274628   0.280026    2.98746
-2002          2         28    1.78651  0.0121088   0.136973    2.98602
-2002          3          1    2.36373  0.0160211   0.181969    2.98482
-2002          3          2    4.68678  0.0317881   0.416191    2.98281
-2002          3          3    2.30239   0.015616   0.174324    2.98155
-2002          3          4    3.35918  0.0227837   0.205504    2.98019
-2002          3          5    2.35876  0.0159983   0.153586    2.97858
-2002          3          6    1.36168 0.00923563  0.0836271    2.97644
-2002          3          7    6.28581  0.0426336   0.353096      2.976
-2002          3          8    6.37266  0.0432227   0.370882    2.97572
-2002          3          9    4.26357  0.0289177   0.247686    2.97458
-2002          3         10    7.00504  0.0475118   0.432367    2.97471
-2002          3         11    6.67627  0.0452819   0.376354    2.97442
-2002          3         12    1.99438  0.0135269   0.119358    2.97248
-2002          3         13   0.779079 0.00528411  0.0574878    2.97058
-2002          3         14   0.897146  0.0060849   0.106943    2.96958
-2002          3         15    4.87018  0.0330321   0.319258    2.96905
-2002          3         16    7.75402  0.0525917   0.410577    2.96905
-2002          3         17    2.16737  0.0147002   0.120977    2.96698
-2002          3         18     2.5568  0.0173415   0.143327    2.96509
-2002          3         19    3.47073  0.0235403   0.200945    2.96364
-2002          3         20    5.51074  0.0373767   0.303202     2.9629
-2002          3         21    2.52228  0.0171074   0.134458    2.96087
-2002          3         22    4.45198  0.0301956   0.263673    2.95993
-2002          3         23    4.52045    0.03066    0.32411    2.95947
-2002          3         24    6.18097  0.0419225   0.482804    2.95988
-2002          3         25    6.14067  0.0416492   0.450193    2.96012
-2002          3         26    3.88187  0.0263288   0.268183    2.95931
-2002          3         27     8.0959  0.0549105   0.555022    2.96018
-2002          3         28    9.44562   0.064065   0.557777    2.96118
-2002          3         29    9.35986  0.0634834   0.528034    2.96199
-2002          3         30    4.54375   0.030818   0.246962    2.96073
-2002          3         31    7.04128  0.0477575   0.376868    2.96049
-2002          4          1    8.68665  0.0589173   0.452597     2.9608
-2002          4          2     7.9952  0.0543163    0.42781      2.956
-2002          4          3    9.09925  0.0618168   0.483929    2.95648
-2002          4          4    9.13455  0.0620566   0.480005    2.95696
-2002          4          5    9.73905  0.0661634   0.538032    2.95785
-2002          4          6    8.89164  0.0604064   0.610736    2.95903
-2002          4          7    10.0832  0.0685012   0.625986    2.96045
-2002          4          8    10.2887  0.0698974   0.614752    2.96182
-2002          4          9    6.93798  0.0471339   0.442657    2.96204
-2002          4         10    7.70384  0.0523369   0.486287    2.96252
-2002          4         11    7.62212  0.0517817   0.467923     2.9629
-2002          4         12    8.88749  0.0603782   0.532622    2.96374
-2002          4         13    4.84839  0.0329381   0.322967    2.96324
