daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI

-2001          1          1          0          0          0          0
-2001          1          2          0          0          0          0
-2001          1          3          0          0          0          0
-2001          1          4          0          0          0          0
-2001          1          5          0          0          0          0
-2001          1          6          0          0          0          0
-2001          1          7          0          0          0          0
-2001          1          8          0          0          0          0
-2001          1          9          0          0          0          0
-2001          1         10          0          0          0          0
-2001          1         11          0          0          0          0
-2001          1         12          0          0          0          0
-2001          1         13          0          0          0          0
-2001          1         14          0          0          0          0
-2001          1         15          0          0          0          0
-2001          1         16          0          0          0          0
-2001          1         17          0          0          0          0
-2001          1         18          0          0          0          0
-2001          1         19          0          0          0          0
-2001          1         20          0          0          0          0
-2001          1         21          0          0          0          0
-2001          1         22          0          0          0          0
-2001          1         23          0          0          0          0
-2001          1         24          0          0          0          0
-2001          1         25          0          0          0          0
-2001          1         26          0          0          0          0
-2001          1         27          0          0          0          0
-2001          1         28          0          0          0          0
-2001          1         29          0          0          0          0
-2001          1         30          0          0          0          0
-2001          1         31          0          0          0          0
-2001          2          1          0          0          0          0
-2001          2          2          0          0          0          0
-2001          2          3          0          0          0          0
-2001          2          4          0          0          0          0
-2001          2          5          0          0          0          0
-2001          2          6          0          0          0          0
-2001          2          7          0          0          0          0
-2001          2          8          0          0          0          0
-2001          2          9          0          0          0          0
-2001          2         10          0          0          0          0
-2001          2         11          0          0          0          0
-2001          2         12          0          0          0          0
-2001          2         13          0          0          0          0
-2001          2         14          0          0          0          0
-2001          2         15          0          0          0          0
-2001          2         16          0          0          0          0
-2001          2         17          0          0          0          0
-2001          2         18          0          0          0          0
-2001          2         19          0          0          0          0
-2001          2         20          0          0          0          0
-2001          2         21          0          0          0          0
-2001          2         22          0          0          0          0
-2001          2         23          0          0          0          0
-2001          2         24          0          0          0          0
-2001          2         25          0          0          0          0
-2001          2         26          0          0          0          0
-2001          2         27          0          0          0          0
-2001          2         28          0          0          0          0
-2001          3          1          0          0          0          0
-2001          3          2          0          0          0          0
-2001          3          3          0          0          0          0
-2001          3          4          0          0          0          0
-2001          3          5          0          0          0          0
-2001          3          6          0          0          0          0
-2001          3          7          0          0          0          0
-2001          3          8          0          0          0          0
-2001          3          9          0          0          0          0
-2001          3         10          0          0          0          0
-2001          3         11          0          0          0          0
-2001          3         12          0          0          0          0
-2001          3         13          0          0          0          0
-2001          3         14          0          0          0          0
-2001          3         15          0          0          0          0
-2001          3         16          0          0          0          0
-2001          3         17          0          0          0          0
-2001          3         18          0          0          0          0
-2001          3         19          0          0          0          0
-2001          3         20          0          0          0          0
-2001          3         21          0          0          0          0
-2001          3         22          0          0          0          0
-2001          3         23          0          0          0          0
-2001          3         24          0          0          0          0
-2001          3         25          0          0          0          0
-2001          3         26          0          0          0          0
-2001          3         27          0          0          0          0
-2001          3         28          0          0          0          0
-2001          3         29          0          0          0          0
-2001          3         30          0          0          0          0
-2001          3         31          0          0          0          0
-2001          4          1          0          0          0          0
-2001          4          2          0          0          0          0
-2001          4          3          0          0          0          0
-2001          4          4          0          0          0          0
-2001          4          5          0          0          0          0
-2001          4          6          0          0          0          0
-2001          4          7          0          0          0          0
-2001          4          8          0          0          0          0
-2001          4          9          0          0          0          0
-2001          4         10          0          0          0          0
-2001          4         11          0          0          0          0
-2001          4         12          0          0          0          0
-2001          4         13          0          0          0          0
-2001          4         14          0          0          0          0
-2001          4         15          0          0          0          0
-2001          4         16          0          0          0          0
-2001          4         17          0          0          0          0
-2001          4         18          0          0          0          0
-2001          4         19          0          0          0          0
-2001          4         20          0          0          0          0
-2001          4         21          0          0          0          0
-2001          4         22          0          0          0          0
-2001          4         23          0          0          0          0
-2001          4         24          0          0          0          0
-2001          4         25          0          0          0          0
-2001          4         26          0          0          0          0
-2001          4         27          0          0          0          0
-2001          4         28          0          0          0          0
-2001          4         29          0          0          0          0
-2001          4         30          0          0          0          0
-2001          5          1          0          0          0          0
-2001          5          2          0          0          0          0
-2001          5          3          0          0          0          0
-2001          5          4          0          0          0          0
-2001          5          5          0          0          0          0
-2001          5          6          0          0          0          0
-2001          5          7          0          0          0          0
-2001          5          8          0          0          0          0
-2001          5          9          0          0          0          0
-2001          5         10          0          0          0          0
-2001          5         11          0          0          0          0
-2001          5         12          0          0          0          0
-2001          5         13          0          0          0          0
-2001          5         14          0          0          0          0
-2001          5         15          0          0          0          0
-2001          5         16          0          0          0          0
-2001          5         17          0          0          0          0
-2001          5         18          0          0          0          0
-2001          5         19          0          0          0          0
-2001          5         20          0          0          0          0
-2001          5         21          0          0          0          0
-2001          5         22          0          0          0          0
-2001          5         23          0          0          0          0
-2001          5         24          0          0          0          0
-2001          5         25          0          0          0          0
-2001          5         26          0          0          0          0
-2001          5         27          0          0          0          0
-2001          5         28          0          0          0          0
-2001          5         29          0          0          0          0
-2001          5         30          0          0          0          0
-2001          5         31          0          0          0          0
-2001          6          1          0          0          0          0
-2001          6          2          0          0          0          0
-2001          6          3          0          0          0          0
-2001          6          4          0          0          0          0
-2001          6          5          0          0          0          0
-2001          6          6          0          0          0          0
-2001          6          7          0          0          0          0
-2001          6          8          0          0          0          0
-2001          6          9          0          0          0          0
-2001          6         10          0          0          0          0
-2001          6         11          0          0          0          0
-2001          6         12          0          0          0          0
-2001          6         13          0          0          0          0
-2001          6         14          0          0          0          0
-2001          6         15          0          0          0          0
-2001          6         16          0          0          0          0
-2001          6         17          0          0          0          0
-2001          6         18          0          0          0          0
-2001          6         19          0          0          0          0
-2001          6         20          0          0          0          0
-2001          6         21          0          0          0          0
-2001          6         22          0          0          0          0
-2001          6         23          0          0          0          0
-2001          6         24          0          0          0          0
-2001          6         25          0          0          0          0
-2001          6         26          0          0          0          0
-2001          6         27          0          0          0          0
-2001          6         28          0          0          0          0
-2001          6         29          0          0          0          0
-2001          6         30          0          0          0          0
-2001          7          1    10.3985   0.062856     3.8598    3.21492
-2001          7          2    4.95211   0.029934    1.75172    3.21492
-2001          7          3    10.5997  0.0640721    4.30172    3.21492
-2001          7          4    8.56228  0.0517564    4.19271    3.21492
-2001          7          5    7.14211  0.0431719    3.55304    3.21492
-2001          7          6    7.11996   0.043038    2.53413    3.21492
-2001          7          7     6.6734  0.0403387    2.10869    3.21492
-2001          7          8    1.20397 0.00727765   0.400622    3.21492
-2001          7          9    4.75211   0.028725    1.73389    3.21492
-2001          7         10    6.09891   0.036866    2.09131    3.21492
-2001          7         11    7.18264  0.0434169    2.89229    3.21492
-2001          7         12    5.70904  0.0345094    2.20163    3.21492
-2001          7         13    7.51703  0.0454382    2.99172    3.21492
-2001          7         14    2.66984  0.0161384   0.996531    3.21492
-2001          7         15    6.50296  0.0393084    2.47252    3.21492
-2001          7         16    7.51398  0.0454197    3.06034    3.21492
-2001          7         17    8.83913  0.0534299     3.4385    3.21492
-2001          7         18    4.87225  0.0294512    1.68649    3.21492
-2001          7         19    5.56482  0.0336376    1.94011    3.21492
-2001          7         20    4.76606  0.0288094    1.76478    3.21492
-2001          7         21    3.16156  0.0191106    1.08736    3.21492
-2001          7         22    8.53634  0.0515996    2.85971    3.21492
-2001          7         23    6.85061  0.0414099    2.16054    3.21492
-2001          7         24    11.0292  0.0666683    3.93891    3.21492
-2001          7         25    10.2375  0.0618826     3.7065    3.21492
-2001          7         26    8.67897  0.0524618    3.48607    3.21492
-2001          7         27    8.49526  0.0513512    3.07401    3.21492
-2001          7         28    10.5078  0.0635163    3.66458    3.21492
-2001          7         29    9.39833    0.05681    3.59597    3.21492
-2001          7         30    8.15921    0.04932    3.20647    3.21492
-2001          7         31    8.68222  0.0524814    3.07799    3.21492
-2001          8          1    8.66084  0.0523521    3.28614    3.21492
-2001          8          2    6.73118  0.0406879    2.43203    3.21492
-2001          8          3    5.96409  0.0360511     1.9972    3.21492
-2001          8          4    6.46159  0.0390583    2.40513    3.21492
-2001          8          5    7.40747  0.0447759    2.67428    3.21492
-2001          8          6    4.16901  0.0252004     1.4137    3.21492
-2001          8          7    3.79118  0.0229165    1.26403    3.21492
-2001          8          8    7.34206  0.0443805    2.65755    3.21492
-2001          8          9    5.36857  0.0324514    1.86318    3.21492
-2001          8         10    6.04619  0.0365474    2.23376    3.21492
-2001          8         11    8.20453  0.0495939    3.11101    3.21492
-2001          8         12    3.85162  0.0232819    1.53201    3.21492
-2001          8         13    4.47661  0.0270598    1.52605    3.21492
-2001          8         14    8.05915  0.0487151    3.30435    3.21492
-2001          8         15     6.6542  0.0402226    2.85974    3.21492
-2001          8         16    5.53161  0.0334369    2.02239    3.21492
-2001          8         17    7.78753  0.0470733     2.8193    3.21492
-2001          8         18    8.50421  0.0514054    2.97077    3.21492
-2001          8         19    6.59023  0.0398359    2.23844    3.21492
-2001          8         20    5.57113  0.0336758     1.8857    3.21492
-2001          8         21    8.20155  0.0495759    2.79191    3.21492
-2001          8         22    8.13416  0.0491685    2.94586    3.21492
-2001          8         23    6.03662  0.0364895    2.37491    3.21492
-2001          8         24    6.02826   0.036439    2.75636    3.21492
-2001          8         25    5.68124  0.0343414     2.9224    3.21492
-2001          8         26    5.35308  0.0323578    2.21858    3.21492
-2001          8         27     7.7259  0.0467007    2.81854    3.21492
-2001          8         28    7.48533  0.0452465    2.89248    3.21492
-2001          8         29    7.66654  0.0463419    2.90987    3.21492
-2001          8         30    2.39116  0.0144538   0.852545    3.21492
-2001          8         31    5.00473   0.030252     1.7771    3.21492
-2001          9          1    6.48909  0.0392246    2.43151    3.21492
-2001          9          2    1.72341  0.0104175   0.580096    3.21492
-2001          9          3    2.61554  0.0158101   0.901232    3.21492
-2001          9          4    4.84837  0.0293069    1.80007    3.21492
-2001          9          5    3.66525  0.0221553    1.47673    3.21492
-2001          9          6    5.36818   0.032449    1.84119    3.21492
-2001          9          7    2.51007  0.0151726   0.931048    3.21492
-2001          9          8    4.26781  0.0257976    1.70849    3.21492
-2001          9          9    2.14077  0.0129403   0.946935    3.21492
-2001          9         10    4.80577  0.0290494    1.98682    3.21492
-2001          9         11    3.34853  0.0202409    1.32019    3.21492
-2001          9         12    2.53918  0.0153486   0.928784    3.21492
-2001          9         13    3.87361  0.0234148    1.50361    3.21492
-2001          9         14    4.69771  0.0283962    1.83159    3.21492
-2001          9         15     3.2821  0.0198393    1.31748    3.21492
-2001          9         16    3.29165   0.019897    1.45483    3.21492
-2001          9         17    4.15893  0.0251395    1.71758    3.21492
-2001          9         18    3.67905  0.0222387    1.53358    3.21492
-2001          9         19   0.476632 0.00288109    0.20328    3.21492
-2001          9         20     4.1115  0.0248528    1.53693    3.21492
-2001          9         21    5.18965  0.0313699    1.98766    3.21492
-2001          9         22    4.50042  0.0272037    1.81121    3.21492
-2001          9         23    2.53532  0.0153253   0.995713    3.21492
-2001          9         24    4.26428  0.0257763    1.62028    3.21492
-2001          9         25     4.1418  0.0250359    1.63687    3.21492
-2001          9         26    3.67503  0.0222145     1.4005    3.21492
-2001          9         27    2.58272  0.0156117   0.867167    3.21492
-2001          9         28    5.74871  0.0347492    2.01368    3.21492
-2001          9         29    3.07867  0.0186097    1.08434    3.21492
-2001          9         30     4.9206  0.0297435    1.68402    3.21492
-2001         10          1   0.953539 0.00576385   0.321788    3.21492
-2001         10          2    1.58391 0.00957425   0.507607    3.10368
-2001         10          3    3.85814  0.0233213    1.41856    2.99243
-2001         10          4     4.6014  0.0278141    1.75841    2.88119
-2001         10          5    5.03251    0.03042    1.93008    2.76995
-2001         10          6    2.95702  0.0178743    1.05083     2.6587
-2001         10          7     3.5335  0.0213589    1.36206    2.54746
-2001         10          8    2.94029  0.0177731      1.241    2.43622
-2001         10          9     2.1489  0.0129895   0.907278    2.32498
-2001         10         10    3.39327  0.0205113    1.44803    2.21373
-2001         10         11    2.65112  0.0160252    1.09741    2.10249
-2001         10         12    3.84674  0.0232524    1.55956    1.99125
-2001         10         13    3.23625  0.0195622    1.25227       1.88
-2001         10         14    1.90218  0.0114981   0.752166    1.76876
-2001         10         15    2.78187  0.0168156    1.16784    1.65752
-2001         10         16    2.93265   0.017727    1.43155    1.54628
-2001         10         17    2.33169  0.0140944    1.07254    1.43503
-2001         10         18    1.59377 0.00963387    0.72343    1.32379
-2001         10         19    1.65925  0.0100297   0.771133    1.21255
-2001         10         20    1.35042 0.00816286   0.681093     1.1013
-2001         10         21     0.9586 0.00579444    0.53237   0.990061
-2001         10         22    1.37455 0.00830873    0.84079   0.878819
-2001         10         23   0.304138 0.00183842   0.196917   0.767576
-2001         10         24   0.446446 0.00269863   0.324159   0.656333
-2001         10         25   0.846577  0.0051173   0.601589    0.54509
-2001         10         26      0.776 0.00469068    0.62488   0.433847
-2001         10         27   0.414314  0.0025044   0.355512   0.322604
-2001         10         28   0.177214  0.0010712   0.188236   0.211361
-2001         10         29          0          0          0          0
-2001         10         30          0          0          0          0
-2001         10         31          0          0          0          0
-2001         11          1          0          0          0          0
-2001         11          2          0          0          0          0
-2001         11          3          0          0          0          0
-2001         11          4          0          0          0          0
-2001         11          5          0          0          0          0
-2001         11          6          0          0          0          0
-2001         11          7          0          0          0          0
-2001         11          8          0          0          0          0
-2001         11          9          0          0          0          0
-2001         11         10          0          0          0          0
-2001         11         11          0          0          0          0
-2001         11         12          0          0          0          0
-2001         11         13          0          0          0          0
-2001         11         14          0          0          0          0
-2001         11         15          0          0          0          0
-2001         11         16          0          0          0          0
-2001         11         17          0          0          0          0
-2001         11         18          0          0          0          0
-2001         11         19          0          0          0          0
-2001         11         20          0          0          0          0
-2001         11         21          0          0          0          0
-2001         11         22          0          0          0          0
-2001         11         23          0          0          0          0
-2001         11         24          0          0          0          0
-2001         11         25          0          0          0          0
-2001         11         26          0          0          0          0
-2001         11         27          0          0          0          0
-2001         11         28          0          0          0          0
-2001         11         29          0          0          0          0
-2001         11         30          0          0          0          0
-2001         12          1          0          0          0          0
-2001         12          2          0          0          0          0
-2001         12          3          0          0          0          0
-2001         12          4          0          0          0          0
-2001         12          5          0          0          0          0
-2001         12          6          0          0          0          0
-2001         12          7          0          0          0          0
-2001         12          8          0          0          0          0
-2001         12          9          0          0          0          0
-2001         12         10          0          0          0          0
-2001         12         11          0          0          0          0
-2001         12         12          0          0          0          0
-2001         12         13          0          0          0          0
-2001         12         14          0          0          0          0
-2001         12         15          0          0          0          0
-2001         12         16          0          0          0          0
-2001         12         17          0          0          0          0
-2001         12         18          0          0          0          0
-2001         12         19          0          0          0          0
-2001         12         20          0          0          0          0
-2001         12         21          0          0          0          0
-2001         12         22          0          0          0          0
-2001         12         23          0          0          0          0
-2001         12         24          0          0          0          0
-2001         12         25          0          0          0          0
-2001         12         26          0          0          0          0
-2001         12         27          0          0          0          0
-2001         12         28          0          0          0          0
-2001         12         29          0          0          0          0
-2001         12         30          0          0          0          0
-2001         12         31          0          0          0          0

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI

-2002          1          1          0          0          0          0
-2002          1          2          0          0          0          0
-2002          1          3          0          0          0          0
-2002          1          4          0          0          0          0
-2002          1          5          0          0          0          0
-2002          1          6          0          0          0          0
-2002          1          7          0          0          0          0
-2002          1          8          0          0          0          0
-2002          1          9          0          0          0          0
-2002          1         10          0          0          0          0
-2002          1         11          0          0          0          0
-2002          1         12          0          0          0          0
-2002          1         13          0          0          0          0
-2002          1         14          0          0          0          0
-2002          1         15          0          0          0          0
-2002          1         16          0          0          0          0
-2002          1         17          0          0          0          0
-2002          1         18          0          0          0          0
-2002          1         19          0          0          0          0
-2002          1         20          0          0          0          0
-2002          1         21          0          0          0          0
-2002          1         22          0          0          0          0
-2002          1         23          0          0          0          0
-2002          1         24          0          0          0          0
-2002          1         25          0          0          0          0
-2002          1         26          0          0          0          0
-2002          1         27          0          0          0          0
-2002          1         28          0          0          0          0
-2002          1         29          0          0          0          0
-2002          1         30          0          0          0          0
-2002          1         31          0          0          0          0
-2002          2          1          0          0          0          0
-2002          2          2          0          0          0          0
-2002          2          3          0          0          0          0
-2002          2          4          0          0          0          0
-2002          2          5          0          0          0          0
-2002          2          6          0          0          0          0
-2002          2          7          0          0          0          0
-2002          2          8          0          0          0          0
-2002          2          9          0          0          0          0
-2002          2         10          0          0          0          0
-2002          2         11          0          0          0          0
-2002          2         12          0          0          0          0
-2002          2         13          0          0          0          0
-2002          2         14          0          0          0          0
-2002          2         15          0          0          0          0
-2002          2         16          0          0          0          0
-2002          2         17          0          0          0          0
-2002          2         18          0          0          0          0
-2002          2         19          0          0          0          0
-2002          2         20          0          0          0          0
-2002          2         21          0          0          0          0
-2002          2         22          0          0          0          0
-2002          2         23          0          0          0          0
-2002          2         24          0          0          0          0
-2002          2         25          0          0          0          0
-2002          2         26          0          0          0          0
-2002          2         27          0          0          0          0
-2002          2         28          0          0          0          0
-2002          3          1          0          0          0          0
-2002          3          2          0          0          0          0
-2002          3          3          0          0          0          0
-2002          3          4          0          0          0          0
-2002          3          5          0          0          0          0
-2002          3          6          0          0          0          0
-2002          3          7          0          0          0          0
-2002          3          8          0          0          0          0
-2002          3          9          0          0          0          0
-2002          3         10          0          0          0          0
-2002          3         11          0          0          0          0
-2002          3         12          0          0          0          0
-2002          3         13          0          0          0          0
-2002          3         14          0          0          0          0
-2002          3         15          0          0          0          0
-2002          3         16          0          0          0          0
-2002          3         17          0          0          0          0
-2002          3         18          0          0          0          0
-2002          3         19          0          0          0          0
-2002          3         20          0          0          0          0
-2002          3         21          0          0          0          0
-2002          3         22          0          0          0          0
-2002          3         23          0          0          0          0
-2002          3         24          0          0          0          0
-2002          3         25          0          0          0          0
-2002          3         26          0          0          0          0
-2002          3         27          0          0          0          0
-2002          3         28          0          0          0          0
-2002          3         29          0          0          0          0
-2002          3         30          0          0          0          0
-2002          3         31          0          0          0          0
-2002          4          1          0          0          0          0
-2002          4          2          0          0          0          0
-2002          4          3          0          0          0          0
-2002          4          4          0          0          0          0
-2002          4          5          0          0          0          0
-2002          4          6          0          0          0          0
-2002          4          7          0          0          0          0
-2002          4          8          0          0          0          0
-2002          4          9          0          0          0          0
-2002          4         10          0          0          0          0
-2002          4         11          0          0          0          0
-2002          4         12          0          0          0          0
-2002          4         13          0          0          0          0
-2002          4         14          0          0          0          0
-2002          4         15          0          0          0          0
-2002          4         16          0          0          0          0
-2002          4         17          0          0          0          0
-2002          4         18          0          0          0          0
-2002          4         19          0          0          0          0
-2002          4         20          0          0          0          0
-2002          4         21          0          0          0          0
-2002          4         22          0          0          0          0
-2002          4         23          0          0          0          0
-2002          4         24          0          0          0          0
-2002          4         25          0          0          0          0
-2002          4         26          0          0          0          0
-2002          4         27          0          0          0          0
-2002          4         28          0          0          0          0
-2002          4         29          0          0          0          0
-2002          4         30          0          0          0          0
-2002          5          1          0          0          0          0
-2002          5          2          0          0          0          0
-2002          5          3          0          0          0          0
-2002          5          4          0          0          0          0
-2002          5          5          0          0          0          0
-2002          5          6          0          0          0          0
-2002          5          7          0          0          0          0
-2002          5          8          0          0          0          0
-2002          5          9          0          0          0          0
-2002          5         10          0          0          0          0
-2002          5         11          0          0          0          0
-2002          5         12          0          0          0          0
-2002          5         13          0          0          0          0
-2002          5         14          0          0          0          0
-2002          5         15          0          0          0          0
-2002          5         16          0          0          0          0
-2002          5         17          0          0          0          0
-2002          5         18          0          0          0          0
-2002          5         19          0          0          0          0
-2002          5         20          0          0          0          0
-2002          5         21          0          0          0          0
-2002          5         22          0          0          0          0
-2002          5         23          0          0          0          0
-2002          5         24          0          0          0          0
-2002          5         25          0          0          0          0
-2002          5         26          0          0          0          0
-2002          5         27          0          0          0          0
-2002          5         28          0          0          0          0
-2002          5         29          0          0          0          0
-2002          5         30          0          0          0          0
-2002          5         31          0          0          0          0
-2002          6          1          0          0          0          0
-2002          6          2          0          0          0          0
-2002          6          3          0          0          0          0
-2002          6          4          0          0          0          0
-2002          6          5          0          0          0          0
-2002          6          6          0          0          0          0
-2002          6          7          0          0          0          0
-2002          6          8          0          0          0          0
-2002          6          9          0          0          0          0
-2002          6         10          0          0          0          0
-2002          6         11          0          0          0          0
-2002          6         12          0          0          0          0
-2002          6         13          0          0          0          0
-2002          6         14          0          0          0          0
-2002          6         15          0          0          0          0
-2002          6         16          0          0          0          0
-2002          6         17          0          0          0          0
-2002          6         18          0          0          0          0
-2002          6         19          0          0          0          0
-2002          6         20          0          0          0          0
-2002          6         21          0          0          0          0
-2002          6         22          0          0          0          0
-2002          6         23          0          0          0          0
-2002          6         24          0          0          0          0
-2002          6         25          0          0          0          0
-2002          6         26          0          0          0          0
-2002          6         27          0          0          0          0
-2002          6         28          0          0          0          0
-2002          6         29          0          0          0          0
-2002          6         30          0          0          0          0
-2002          7          1   0.542803 0.00521028   0.462147   0.545713
-2002          7          2    1.48041  0.0142102    1.21857   0.643775
-2002          7          3   0.866589 0.00831824   0.617007   0.701178
-2002          7          4     3.2976  0.0316532    2.29242   0.919611
-2002          7          5    2.40461  0.0230814    1.48063    1.07889
-2002          7          6    2.11289  0.0202813    1.14226    1.21885
-2002          7          7    3.24697  0.0311671    1.68054    1.43393
-2002          7          8    6.04753  0.0580493     2.9324    1.83452
-2002          7          9     5.1049  0.0490011    2.14098    1.85006
-2002          7         10    3.06887  0.0294576     1.4043    1.85939
-2002          7         11    5.98199  0.0574201    2.73093    1.87756
-2002          7         12    4.35421  0.0417953    1.92581    1.89077
-2002          7         13    3.68383  0.0353605    1.52079    1.90192
-2002          7         14    3.13883  0.0301291    1.29368    1.91142
-2002          7         15    4.78634  0.0459433    1.85875    1.92589
-2002          7         16    6.82816  0.0655423    2.95816     1.9465
-2002          7         17     7.3059  0.0701281    3.03481    1.96851
-2002          7         18    7.48129  0.0718116    3.38457    1.99101
-2002          7         19    5.39279  0.0517645    2.50716    2.00719
-2002          7         20     7.5604  0.0725711    3.22956    2.02984
-2002          7         21    5.16226  0.0495517    2.23815    2.04528
-2002          7         22    5.70561  0.0547672    2.53234    2.06232
-2002          7         23    2.95044  0.0283208    1.21382    2.07112
-2002          7         24    5.96444  0.0572516    2.54626    2.08889
-2002          7         25    6.44877  0.0619006    2.84477    2.10808
-2002          7         26     5.9622  0.0572302    2.28616    2.12579
-2002          7         27    8.97481  0.0861477    3.54595    2.15241
-2002          7         28    7.36036  0.0706509    3.39158     2.1742
-2002          7         29    6.69439  0.0642583    3.33239    2.19398
-2002          7         30    6.28236  0.0603033    2.82852    2.21251
-2002          7         31    3.72361  0.0357423    1.31166    2.22347
-2002          8          1     5.1601  0.0495309    1.98945    2.23866
-2002          8          2     7.2277  0.0693775    3.07086    2.25991
-2002          8          3    3.86172   0.037068    1.50528    2.27125
-2002          8          4    5.39275  0.0517641    2.07451    2.28706
-2002          8          5    4.03714  0.0387518    1.52685    2.29889
-2002          8          6    2.46232  0.0236354   0.902097     2.3061
-2002          8          7    4.73177  0.0454195    1.68005    2.31994
-2002          8          8    6.66583  0.0639842    2.53265    2.33942
-2002          8          9    5.87115  0.0563562     2.1984    2.35655
-2002          8         10     4.7589  0.0456799     1.7923    2.37042
-2002          8         11    7.27412   0.069823    2.77939     2.3916
-2002          8         12    6.42847  0.0617059     2.3914     2.4103
-2002          8         13    8.58205  0.0823777    3.27342    2.43522
-2002          8         14    7.02092  0.0673926    2.69919    2.45557
-2002          8         15     7.6744  0.0736652    3.12546    2.47778
-2002          8         16    6.75385  0.0648291    2.98007    2.49731
-2002          8         17    6.87805  0.0660213    3.14378    2.51716
-2002          8         18    6.40856  0.0615147    2.87481    2.53564
-2002          8         19    5.36245  0.0514733    1.86548    2.55108
-2002          8         20     1.8741  0.0179892   0.619141    2.55647
-2002          8         21    2.16885  0.0208184   0.777906    2.56271
-2002          8         22    3.24733  0.0311706    1.26229    2.57205
-2002          8         23    4.19386  0.0402561    1.58811     2.5841
-2002          8         24    1.74516  0.0167515   0.665955    2.58911
-2002          8         25    6.71904   0.064495    2.49634    2.60839
-2002          8         26    5.38007  0.0516424    1.95049    2.62381
-2002          8         27    3.98253  0.0382277    1.30237    2.63522
-2002          8         28    4.21361  0.0404457    1.41131    2.64728
-2002          8         29    6.02941  0.0578753     2.2032    2.66452
-2002          8         30    4.41908   0.042418    1.57404    2.67715
-2002          8         31    3.65248  0.0350596     1.3615    2.68758
-2002          9          1    5.08172  0.0487786     2.1649    2.70208
-2002          9          2    7.15832  0.0687116    2.88908    2.72248
-2002          9          3    6.97966  0.0669966    2.88622    2.74235
-2002          9          4    6.36281  0.0610755    2.58537    2.76045
-2002          9          5    5.81307  0.0557987    2.17306    2.77696
-2002          9          6    4.42475  0.0424724    1.64415    2.78952
-2002          9          7    4.19453  0.0402626    1.52666    2.80142
-2002          9          8    5.17274  0.0496523    1.77731    2.81608
-2002          9          9    3.15883  0.0303211    1.14994    2.82503
-2002          9         10    2.79154  0.0267956    1.07979    2.83293
-2002          9         11    1.41791  0.0136102   0.549213    2.83694
-2002          9         12    5.93562  0.0569751    2.17204    2.85373
-2002          9         13    7.13866  0.0685229     2.7318    2.87391
-2002          9         14     3.3077  0.0317501    1.22725    2.88325
-2002          9         15    6.28245  0.0603042    2.56369    2.90098
