Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	5.31178	7.51129	11.41	3.553	0.512168	7.41122	0.2	-9999	-9999	-9999	-9999
1	2	3.20742	4.64781	9.66	-1.301	0.503164	6.38162	0	-9999	-9999	-9999	-9999
1	3	6.35757	0.684937	5.196	-2.433	0.928662	4.35428	0	-9999	-9999	-9999	-9999
1	4	7.34462	0.933062	7.51	-4.928	1.92447	3.40033	0	-9999	-9999	-9999	-9999
1	5	5.81968	0.648542	1.909	-1.648	2.58517	2.71985	0.2	-9999	-9999	-9999	-9999
1	6	4.0095	-0.0802292	2.132	-2.785	2.14524	2.90421	0	-9999	-9999	-9999	-9999
1	7	2.10716	-1.67244	-0.926	-3.036	1.91744	1.90764	0.2	-9999	-9999	-9999	-9999
1	8	5.60737	-0.0995833	4.084	-1.744	1.64818	2.35962	0	-9999	-9999	-9999	-9999
1	9	6.65515	3.80744	8.6	-0.371	1.49964	3.57615	1.4	-9999	-9999	-9999	-9999
1	10	7.10256	5.61733	9.84	1.758	2.84008	4.58062	0.4	-9999	-9999	-9999	-9999
1	11	8.38376	4.15142	11.72	-1.408	2.34662	3.83178	0	-9999	-9999	-9999	-9999
1	12	8.51836	3.06504	12.06	-2.318	2.49334	3.21637	0	-9999	-9999	-9999	-9999
1	13	8.43781	4.27894	11.51	-2.288	2.9865	3.24389	0	-9999	-9999	-9999	-9999
1	14	8.77737	7.13033	9.85	5.36	3.93074	4.70676	0.2	-9999	-9999	-9999	-9999
1	15	8.64972	4.50979	10.14	-1.59	3.08628	4.11276	0	-9999	-9999	-9999	-9999
1	16	1.802	4.92273	7.42	2.288	1.18503	4.77282	0	-9999	-9999	-9999	-9999
1	17	5.04063	6.572	11.51	4.326	0.7594	5.72195	0	-9999	-9999	-9999	-9999
1	18	4.00812	7.24973	9.95	4.618	1.01843	6.20985	0.2	-9999	-9999	-9999	-9999
