Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
2006	01	01	6.01182	-9999	15.1857	7.83065	0.900128085	-9999	0	-9999	-9999	-9999	-9999
2006	01	02	6.08483	-9999	19.4462	13.6075	1.550344333	-9999	0	-9999	-9999	-9999	-9999
2006	01	03	5.71582	-9999	15.8449	9.13693	0.267058013	-9999	0.00309892	-9999	-9999	-9999	-9999
2006	01	04	1.35253	-9999	12.4695	9.60403	0.046975477	-9999	2.68232	-9999	-9999	-9999	-9999
2006	01	05	5.53315	-9999	13.068	8.00375	0.313858264	-9999	0.337277	-9999	-9999	-9999	-9999
2006	01	06	4.21206	-9999	12.1161	7.72082	0.514126995	-9999	1.19573	-9999	-9999	-9999	-9999
2006	01	07	6.05165	-9999	15.6925	6.28823	0.398326799	-9999	0.000221443	-9999	-9999	-9999	-9999
2006	01	08	6.30191	-9999	10.7676	6.25643	0.444095344	-9999	8.26E-12	-9999	-9999	-9999	-9999
2006	01	09	6.43286	-9999	14.0603	8.47769	0.790028025	-9999	0	-9999	-9999	-9999	-9999
2006	01	10	5.2745	-9999	14.1087	6.47763	0.423923682	-9999	8.17E-08	-9999	-9999	-9999	-9999
2006	01	11	6.85175	-9999	7.29008	-0.276677	0.38292187	-9999	5.13E-06	-9999	-9999	-9999	-9999
2006	01	12	6.66932	-9999	7.84904	2.08792	0.392599583	-9999	1.06E-08	-9999	-9999	-9999	-9999
2006	01	13	6.49752	-9999	15.1919	5.79504	0.770671946	-9999	2.76E-11	-9999	-9999	-9999	-9999
2006	01	14	5.8823	-9999	9.92375	7.41211	0.187522646	-9999	0.104058	-9999	-9999	-9999	-9999
2006	01	15	6.00558	-9999	15.016	9.05145	0.559333304	-9999	0.000336375	-9999	-9999	-9999	-9999
2006	01	16	5.7439	-9999	14.2989	5.80596	0.235845836	-9999	1.24	-9999	-9999	-9999	-9999
2006	01	17	6.01621	-9999	8.76729	2.93081	0.129916762	-9999	5.16939	-9999	-9999	-9999	-9999
2006	01	18	7.17442	-9999	5.80965	0.471309	0.371121856	-9999	7.21E-12	-9999	-9999	-9999	-9999
