Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f						
1972	2	22	14.04	6.68	8.83	2.07	2.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	2	23	14.22	6.23	9.05	1.64	3.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	2	24	13.41	6.81	9.82	3.18	3.05	-9999	14.20	-9999	-9999	-9999	-9999			
1972	2	25	8.67	6.49	7.44	4.65	1.28	-9999	13.10	-9999	-9999	-9999	-9999			
1972	2	26	9.11	5.32	6.75	3.83	1.28	-9999	5.60	-9999	-9999	-9999	-9999			
1972	2	27	5.90	5.90	5.63	3.90	0.74	-9999	4.60	-9999	-9999	-9999	-9999			
1972	2	28	14.69	6.78	7.46	2.49	2.10	-9999	0.00	-9999	-9999	-9999	-9999			
1972	2	29	14.29	6.01	9.09	2.46	2.91	-9999	2.20	-9999	-9999	-9999	-9999			
1972	3	1	13.80	5.74	8.31	2.57	2.48	-9999	2.00	-9999	-9999	-9999	-9999			
1972	3	2	15.77	5.73	8.10	2.38	2.45	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	3	13.77	6.40	5.70	2.01	1.47	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	4	15.50	5.05	7.98	0.58	2.94	-9999	4.70	-9999	-9999	-9999	-9999			
1972	3	5	15.37	6.60	8.48	1.61	2.88	-9999	8.30	-9999	-9999	-9999	-9999			
1972	3	6	15.32	6.44	6.72	2.35	1.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	7	13.61	6.91	7.57	2.83	2.04	-9999	12.10	-9999	-9999	-9999	-9999			
1972	3	8	13.43	9.63	9.61	5.04	2.24	-9999	4.50	-9999	-9999	-9999	-9999			
1972	3	9	18.08	10.55	12.99	5.40	4.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	10	16.26	7.98	12.29	5.24	3.70	-9999	9.10	-9999	-9999	-9999	-9999			
1972	3	11	11.82	8.65	8.71	5.13	1.72	-9999	5.90	-9999	-9999	-9999	-9999			
1972	3	12	13.59	6.22	9.76	5.37	2.19	-9999	9.70	-9999	-9999	-9999	-9999			
1972	3	13	15.87	3.46	5.85	0.13	2.12	-9999	2.10	-9999	-9999	-9999	-9999			
1972	3	14	10.62	4.45	2.31	0.23	0.71	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	15	18.51	5.55	5.11	-0.16	1.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	16	20.61	6.55	10.34	0.91	4.02	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	17	20.62	8.40	11.11	3.26	3.72	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	18	21.06	9.33	12.00	3.74	4.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	19	21.72	8.80	12.52	2.65	4.73	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	20	22.01	10.09	13.41	3.74	4.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	21	22.24	10.56	15.07	5.61	5.36	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	22	22.81	10.08	15.34	4.72	5.86	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	23	23.00	10.79	15.00	5.15	5.48	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	24	23.34	11.67	15.56	5.60	5.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	25	24.03	12.69	18.67	6.45	7.74	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	26	24.30	10.29	19.15	7.07	7.91	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	27	23.52	9.67	15.45	6.71	5.20	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	28	22.20	9.77	12.70	5.74	3.75	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	29	20.78	10.64	12.18	6.30	3.20	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	30	23.28	10.70	14.51	6.92	4.45	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	31	24.30	11.84	15.43	6.98	5.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	1	25.73	11.66	17.67	7.24	6.65	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	2	26.02	12.83	17.67	7.08	6.71	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	3	25.88	14.53	18.75	8.65	6.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	4	22.21	12.23	19.96	9.09	7.79	-9999	0.40	-9999	-9999	-9999	-9999			
1972	4	5	17.75	10.75	15.96	9.52	4.29	-9999	9.20	-9999	-9999	-9999	-9999			
1972	4	6	22.23	9.86	11.57	5.30	3.24	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	7	27.05	12.41	16.02	5.94	5.91	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	8	22.80	13.21	19.23	8.39	7.45	-9999	13.50	-9999	-9999	-9999	-9999			
1972	4	9	22.93	9.57	16.95	6.36	6.43	-9999	1.90	-9999	-9999	-9999	-9999			
1972	4	10	24.13	9.67	11.44	4.28	3.55	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	11	20.36	9.26	13.96	6.06	4.44	-9999	7.50	-9999	-9999	-9999	-9999			
1972	4	12	15.51	7.91	10.49	5.36	2.60	-9999	4.70	-9999	-9999	-9999	-9999			
1972	4	13	16.49	7.25	10.31	4.74	2.74	-9999	8.60	-9999	-9999	-9999	-9999			
1972	4	14	19.35	10.45	10.47	5.51	2.52	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	15	21.70	10.63	13.61	5.14	4.56	-9999	14.80	-9999	-9999	-9999	-9999			
1972	4	16	23.44	5.84	13.64	3.81	5.04	-9999	41.50	-9999	-9999	-9999	-9999			
1972	4	17	19.36	5.14	8.32	1.65	2.79	-9999	8.90	-9999	-9999	-9999	-9999			
1972	4	18	17.17	7.55	8.81	3.26	2.49	-9999	5.60	-9999	-9999	-9999	-9999			
1972	4	19	19.16	8.50	10.75	4.34	3.14	-9999	11.80	-9999	-9999	-9999	-9999			
1972	4	20	25.21	8.70	12.00	5.28	3.51	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	21	20.75	10.39	12.24	5.20	3.68	-9999	12.40	-9999	-9999	-9999	-9999			
1972	4	22	27.89	6.92	11.46	3.80	3.74	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	23	17.07	9.95	10.13	5.01	2.54	-9999	2.40	-9999	-9999	-9999	-9999			
1972	4	24	20.49	8.65	12.83	6.31	3.60	-9999	23.80	-9999	-9999	-9999	-9999			
1972	4	25	9.83	8.01	8.32	5.80	1.23	-9999	22.50	-9999	-9999	-9999	-9999			
1972	4	26	26.03	5.76	8.04	2.06	2.52	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	27	23.12	8.21	8.93	1.66	3.08	-9999	8.30	-9999	-9999	-9999	-9999			
1972	4	28	24.66	5.85	10.77	2.52	3.77	-9999	5.80	-9999	-9999	-9999	-9999			
1972	4	29	25.25	7.54	7.47	1.89	2.31	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	30	33.53	9.38	12.26	2.67	4.57	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	1	32.60	10.73	14.16	5.28	4.87	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	2	32.17	11.98	14.99	6.45	4.98	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	3	34.60	12.08	15.81	5.66	5.86	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	4	26.21	11.18	15.94	6.87	5.49	-9999	9.70	-9999	-9999	-9999	-9999			
1972	5	5	20.65	12.42	14.12	8.18	3.62	-9999	16.40	-9999	-9999	-9999	-9999			
1972	5	6	23.32	12.10	14.74	7.61	4.31	-9999	2.70	-9999	-9999	-9999	-9999			
1972	5	7	24.14	12.90	15.75	8.24	4.75	-9999	2.70	-9999	-9999	-9999	-9999			
1972	5	8	26.71	13.25	17.01	7.89	5.86	-9999	4.00	-9999	-9999	-9999	-9999			
1972	5	9	33.96	13.14	17.50	8.63	5.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	10	27.71	13.42	18.29	8.37	6.68	-9999	0.70	-9999	-9999	-9999	-9999			
1972	5	11	28.26	12.55	18.17	7.78	6.83	-9999	2.80	-9999	-9999	-9999	-9999			
1972	5	12	28.61	11.91	17.19	6.51	6.56	-9999	4.20	-9999	-9999	-9999	-9999			
1972	5	13	27.77	10.48	16.40	6.52	5.96	-9999	7.90	-9999	-9999	-9999	-9999			
1972	5	14	18.65	11.97	12.87	7.71	3.01	-9999	19.60	-9999	-9999	-9999	-9999			
1972	5	15	21.59	11.22	14.65	8.40	3.88	-9999	12.00	-9999	-9999	-9999	-9999			
1972	5	16	30.89	10.77	13.57	6.51	4.00	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	17	35.84	10.94	14.77	5.38	5.24	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	18	23.11	9.51	13.48	6.71	3.85	-9999	18.90	-9999	-9999	-9999	-9999			
1972	5	19	14.62	11.04	10.61	6.86	2.01	-9999	4.70	-9999	-9999	-9999	-9999			
1972	5	20	27.85	12.54	13.43	7.46	3.49	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	21	35.17	12.33	16.33	7.44	5.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	22	36.38	13.87	17.27	7.64	6.17	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	23	37.22	16.09	19.98	9.38	7.67	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	24	34.26	17.93	22.25	13.10	7.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	25	35.81	18.41	23.14	12.85	9.00	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	26	35.57	18.23	23.74	13.42	9.32	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	27	33.45	17.49	23.21	14.07	8.35	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	28	35.90	15.76	20.17	10.15	7.48	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	29	36.41	16.98	20.51	10.06	7.84	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	30	38.16	16.99	23.07	11.10	9.84	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	31	36.41	17.28	23.60	12.71	9.57	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	1	34.09	17.64	22.64	13.14	8.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	2	27.04	15.88	21.66	11.68	8.12	-9999	1.80	-9999	-9999	-9999	-9999			
1972	6	3	38.20	15.12	19.54	8.15	7.82	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	4	36.68	16.36	19.10	8.58	7.26	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	5	35.50	18.11	22.45	12.09	8.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	6	32.20	18.57	23.44	14.49	8.33	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	7	34.75	18.82	22.88	12.87	8.71	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	8	35.27	19.55	24.96	14.35	10.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	9	37.47	19.84	25.86	13.70	11.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	10	37.95	17.51	23.93	11.80	10.41	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	11	27.73	17.54	23.04	12.04	9.34	-9999	7.30	-9999	-9999	-9999	-9999			
1972	6	12	25.08	14.85	21.77	12.63	7.71	-9999	12.30	-9999	-9999	-9999	-9999			
1972	6	13	29.43	14.82	17.04	9.56	5.11	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	14	25.47	15.88	19.89	10.60	7.01	-9999	4.40	-9999	-9999	-9999	-9999			
1972	6	15	33.65	16.78	19.48	10.10	6.89	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	16	35.12	15.85	21.15	10.90	8.03	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	17	31.45	16.45	20.81	12.15	7.03	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	18	35.46	16.98	21.06	10.42	8.18	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	19	34.35	17.26	22.99	12.55	9.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	20	34.41	19.03	24.20	13.52	9.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	21	35.25	20.73	25.86	14.43	11.18	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	22	33.37	21.23	26.71	16.13	11.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	23	25.21	21.02	26.15	15.73	10.71	-9999	9.80	-9999	-9999	-9999	-9999			
1972	6	24	25.95	18.12	24.22	13.59	9.76	-9999	4.40	-9999	-9999	-9999	-9999			
1972	6	25	28.21	18.09	19.87	12.16	6.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	26	32.91	19.66	22.86	13.01	8.61	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	27	24.46	20.51	24.98	15.20	9.63	-9999	5.90	-9999	-9999	-9999	-9999			
1972	6	28	33.28	20.09	25.04	14.73	10.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	29	32.35	20.88	24.61	14.84	9.43	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	30	33.04	20.07	25.61	15.39	10.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	1	30.41	18.36	23.80	14.96	8.43	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	2	25.82	16.74	22.69	12.42	8.77	-9999	7.60	-9999	-9999	-9999	-9999			
1972	7	3	34.38	17.60	21.62	11.26	8.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	4	33.48	19.88	22.93	12.80	8.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	5	33.67	19.60	25.89	15.23	10.71	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	6	31.51	20.81	25.83	16.19	9.99	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	7	33.44	21.94	26.90	16.12	11.40	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	8	33.49	22.78	27.41	16.49	11.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	9	33.66	24.24	30.97	19.22	14.95	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	10	32.05	25.05	32.72	21.48	15.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	11	26.86	18.28	28.58	16.38	13.47	-9999	5.70	-9999	-9999	-9999	-9999			
1972	7	12	25.37	13.34	20.42	10.47	7.56	-9999	22.00	-9999	-9999	-9999	-9999			
1972	7	13	9.46	14.40	13.44	10.52	1.91	-9999	2.40	-9999	-9999	-9999	-9999			
1972	7	14	11.19	16.33	15.22	11.71	2.49	-9999	0.50	-9999	-9999	-9999	-9999			
1972	7	15	16.29	15.75	17.59	12.25	4.06	-9999	8.90	-9999	-9999	-9999	-9999			
1972	7	16	21.44	18.47	18.77	13.44	4.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	17	27.24	21.63	22.51	15.13	6.89	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	18	33.51	20.41	25.15	14.73	10.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	19	29.70	20.82	24.81	16.24	8.71	-9999	0.00	-9999	-9999	-9999	-9999			
