Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip 	SWC	LAI 
1	1	5.1	-9999	17.1	7.1	0.2	7.8	1	-9999	0
1	2	6.1	-9999	10.4	5.8	0.2	6.3	0.2	0.27	0
1	3	6.1	-9999	9.9	3.1	0.2	3.3	0	0.39	0
1	4	6.1	-9999	10	1.9	0.2	0.5	0	0.2	0
1	5	6.1	-9999	11.2	3.8	0.2	5.8	0.2	0.18	0
1	6	6.1	-9999	9.8	3.2	0.2	4.1	0	0.14	0
1	7	6.1	-9999	10.6	4.6	0.2	6.6	0	0.12	0
1	8	6.1	-9999	11.3	5.3	0.2	7.6	3.4	0.1	0
1	9	6.1	-9999	12.1	6.7	0.2	5.1	0	0.11	0
1	10	6.1	-9999	10.2	4.2	0.2	4.4	0	0.1	0
1	11	6.1	-9999	9.8	5.3	0.2	6.9	0	0.08	0
1	12	6.1	-9999	15.1	8.9	0.2	8	0	0.18	0
1	13	6.1	-9999	13.1	4.3	0.2	7.1	0	0.15	0
1	14	6.1	-9999	10.2	5.3	0.2	5.2	0	0.09	0
1	15	6.1	-9999	11.3	6.2	0.2	6.8	0	0.15	0
1	16	6.1	-9999	8.2	2.1	0.2	4	0	0.11	0
1	17	6.1	-9999	14.4	8	0.2	7.4	5.4	0.08	0
1	18	6.1	-9999	12.1	4.8	0.2	5.8	0	0.09	0
1	19	6.1	-9999	18.8	8	0.2	9.4	0	0.13	0
1	20	6.1	-9999	17.3	8.1	0.2	6.8	0	0.08	0
1	21	6.1	-9999	16.9	11.4	0.2	8.3	0	0.09	0
1	22	6.1	-9999	16.5	10.5	0.2	9.1	0	0.13	0
1	23	6.1	-9999	16	5.3	0.2	9	13.2	0.09	0
1	24	6.1	-9999	8	3.9	0.2	2.4	7	0.2	0
1	25	6.1	-9999	9.1	2.6	0.2	1.6	7.4	0.16	0
1	26	6.1	-9999	8	2.6	0.2	1	2.4	0.08	0
1	27	6.1	-9999	8.6	1.9	0.2	1.3	0	0.18	0
1	28	6.1	-9999	12.5	0.4	0.2	2.7	0	0.23	0
1	29	6.1	-9999	13.1	3.3	0.2	2.4	0	0.09	0
1	30	6.1	-9999	14	3.4	0.2	3.4	0	0.18	0
1	31	6.1	-9999	14.4	3	0.2	3.4	0	0.18	0
2	1	8.1	-9999	15.3	7.6	0.16	3	0	0.16	0
2	2	9.1	-9999	14.1	5.6	0.16	6.6	0	0.12	0
2	3	9.1	-9999	16.1	3.8	0.16	5.9	0	0.3	0
2	4	9.1	-9999	12.8	3.5	0.16	5.2	0	0.28	0
2	5	9.1	-9999	15.2	2.8	0.16	4.7	0	0.41	0
2	6	9.1	-9999	12.8	3.3	0.16	4	0	0.32	0
2	7	9.1	-9999	14.6	6.9	0.16	4.3	0.6	0.13	0
2	8	9.1	-9999	15.5	9	0.16	6	0.2	0.14	0
