Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip 	SWC	LAI 
3	5	8	-9999	8.37	-1.23	0.771	-9999	0	-9999	0
3	6	3	-9999	6.17	1.97	0.931	-9999	0	-9999	0
3	7	12	-9999	11.97	1.77	0.921	-9999	12.4	-9999	0
3	8	13	-9999	12.27	2.97	0.888	-9999	0	-9999	0
3	9	12	-9999	11.27	0.97	0.848	-9999	0	-9999	0
3	10	15	-9999	15.87	2.17	0.704	-9999	0	-9999	0
3	11	14	-9999	13.37	1.27	0.708	-9999	0	-9999	0
3	12	12	-9999	13.77	2.57	0.764	-9999	0	-9999	0
3	13	14	-9999	14.07	1.57	0.714	-9999	0	-9999	0
3	14	2	-9999	5.27	2.27	0.781	-9999	0	-9999	0
3	15	4	-9999	6.57	1.87	0.891	-9999	1.6	-9999	0
3	16	12	-9999	10.77	0.47	0.814	-9999	0	-9999	0
3	17	14	-9999	11.57	1.47	0.884	-9999	0	-9999	0
3	18	14	-9999	12.87	1.07	0.898	-9999	0	-9999	0
3	19	6	-9999	14.97	3.77	0.998	-9999	0	-9999	0
3	20	17	-9999	18.97	8.67	0.728	-9999	3.2	-9999	0
3	21	16	-9999	19.07	7.27	0.674	-9999	0	-9999	0
3	22	11	-9999	12.27	3.27	0.641	-9999	0.2	-9999	0
3	23	18	-9999	9.87	0.27	0.484	-9999	3.2	-9999	0
3	24	18	-9999	8.87	-1.73	0.371	-9999	1	-9999	0
3	25	18	-9999	10.87	-4.13	0.314	-9999	0	-9999	0
3	26	18	-9999	10.87	-2.33	0.418	-9999	0	-9999	0
3	27	17	-9999	9.37	-2.33	0.548	-9999	0	-9999	0
3	28	17	-9999	10.17	-1.63	0.501	-9999	0	-9999	0
3	29	18	-9999	11.67	-2.03	0.444	-9999	0	-9999	0
3	30	5	-9999	8.27	0.07	0.481	-9999	0	-9999	0
3	31	19	-9999	15.27	2.27	0.481	-9999	0	-9999	0
4	1	18	-9999	15.47	1.37	0.531	-9999	0	-9999	0
4	2	18	-9999	16.37	2.17	0.594	-9999	0	-9999	0
4	3	14	-9999	12.87	4.57	0.684	-9999	0	-9999	0
4	4	16	-9999	13.77	3.17	0.818	-9999	0	-9999	0
4	5	19	-9999	14.47	1.07	0.734	-9999	4.2	-9999	0
4	6	13	-9999	10.47	1.57	0.811	-9999	0	-9999	0
4	7	3	-9999	5.87	0.47	0.878	-9999	0	-9999	0
4	8	5	-9999	4.17	2.57	0.888	-9999	0.2	-9999	0
4	9	7	-9999	3.67	0.77	0.804	-9999	0.6	-9999	0
4	10	8	-9999	2.77	-0.63	0.691	-9999	0.8	-9999	0
4	11	5	-9999	2.47	0.07	0.758	-9999	0.4	-9999	0
4	12	8	-9999	7.57	1.27	0.951	-9999	9.2	-9999	0
4	13	7	-9999	6.97	3.77	0.961	-9999	7	-9999	0
4	14	11	-9999	8.97	3.07	0.931	-9999	11.2	-9999	0
4	15	23	-9999	10.97	2.57	0.858	-9999	0.6	-9999	0
4	16	21	-9999	12.27	1.67	0.834	-9999	0	-9999	0
4	17	23	-9999	14.77	0.47	0.748	-9999	0	-9999	0
4	18	22	-9999	14.87	2.57	0.814	-9999	0	-9999	0
4	19	19	-9999	13.97	2.57	0.898	-9999	0	-9999	0
4	20	22	-9999	11.87	1.37	0.824	-9999	0.2	-9999	0
4	21	22	-9999	16.97	1.97	0.791	-9999	0	-9999	0
4	22	22	-9999	18.07	3.67	0.861	-9999	0	-9999	0
4	23	20	-9999	19.27	4.67	0.861	-9999	0	-9999	0
4	24	21	-9999	18.37	7.47	0.884	-9999	0	-9999	0
4	25	22	-9999	20.07	6.87	1.068	-9999	0	-9999	0
4	26	14	-9999	17.87	5.27	1.134	-9999	0	-9999	0
4	27	26	-9999	14.47	3.27	0.971	-9999	5.6	-9999	0
4	28	5	-9999	8.37	2.07	0.958	-9999	0	-9999	0
4	29	10	-9999	10.77	2.57	1.081	-9999	1.6	-9999	0
4	30	17	-9999	15.57	2.47	1.094	-9999	0	-9999	0
5	1	3	-9999	10.87	6.47	1.208	-9999	0	-9999	0
5	2	2	-9999	6.67	3.27	1.258	-9999	13	-9999	0
5	3	-9999	-9999	4.77	3.27	1.261	-9999	114.8	-9999	0
5	4	4	-9999	4.97	2.17	1.014	-9999	150.2	-9999	0
5	5	7	-9999	3.57	-0.63	0.884	-9999	23.6	-9999	0
5	6	11	-9999	9.77	-1.03	0.798	-9999	24.8	-9999	0
5	7	25	-9999	16.57	0.97	0.734	-9999	0	-9999	0
5	8	3	-9999	9.57	6.67	1.161	-9999	0	-9999	0
5	9	4	-9999	8.27	6.57	1.268	-9999	31	-9999	0
5	10	9	-9999	10.37	6.07	1.078	-9999	54.4	-9999	0
5	11	15	-9999	12.77	5.57	1.124	-9999	4.6	-9999	0
5	12	18	-9999	14.17	4.17	1.174	-9999	0.4	-9999	0
5	13	20	-9999	17.77	6.17	1.161	-9999	2.2	-9999	0
5	14	24	-9999	20.37	6.57	1.258	-9999	0.4	-9999	0
5	15	26	-9999	21.27	6.67	1.338	-9999	0	-9999	0
5	16	26	-9999	22.27	9.47	1.398	-9999	0	-9999	0
5	17	21	-9999	21.57	9.77	1.244	-9999	0	-9999	0
5	18	12	-9999	16.57	9.77	1.271	-9999	0	-9999	0
5	19	19	-9999	20.57	8.17	1.271	-9999	0	-9999	0
5	20	28	-9999	20.77	6.87	1.344	-9999	0	-9999	0
5	21	15	-9999	16.47	10.07	1.384	-9999	0.4	-9999	0
5	22	8	-9999	16.07	9.77	1.424	-9999	0.6	-9999	0
5	23	2	-9999	10.17	5.17	1.381	-9999	1.8	-9999	0
5	24	29	-9999	20.17	3.77	1.151	-9999	92.8	-9999	0
5	25	13	-9999	15.37	5.97	1.388	-9999	0	-9999	0
5	26	20	-9999	17.17	4.67	1.281	-9999	0.2	-9999	0
5	27	-9999	-9999	8.97	3.67	1.248	-9999	0.6	-9999	0
5	28	26	-9999	16.87	2.37	0.951	-9999	63.8	-9999	0
5	29	29	-9999	21.37	5.07	1.021	-9999	0	-9999	0
5	30	27	-9999	20.97	6.87	1.178	-9999	0	-9999	0
5	31	28	-9999	22.17	8.37	1.371	-9999	0	-9999	0
6	1	26	-9999	22.87	9.97	1.538	-9999	0	-9999	0
6	2	28	-9999	24.37	10.37	1.598	-9999	0	-9999	0
6	3	13	-9999	16.67	10.57	1.604	-9999	0	-9999	0
6	4	19	-9999	19.57	8.87	1.668	-9999	2.4	-9999	0
6	5	-9999	-9999	12.67	6.57	1.548	-9999	7.8	-9999	0
6	6	8	-9999	11.17	4.77	1.241	-9999	190	-9999	0
6	7	18	-9999	16.47	7.27	1.268	-9999	3.8	-9999	0
6	8	5	-9999	10.77	7.67	1.342	-9999	2.4	-9999	0
6	9	25	-9999	16.57	5.77	1.301	-9999	7.4	-9999	0
6	10	31	-9999	20.87	7.27	1.161	-9999	3	-9999	0
6	11	30	-9999	22.27	6.37	1.168	-9999	0	-9999	0
6	12	26	-9999	22.17	9.37	1.588	-9999	0	-9999	0
6	13	27	-9999	24.17	10.87	1.701	-9999	0	-9999	0
6	14	29	-9999	26.17	11.17	1.821	-9999	0	-9999	0
6	15	25	-9999	26.37	13.87	1.715	-9999	0	-9999	0
6	16	22	-9999	26.27	14.97	2.038	-9999	0	-9999	0
6	17	28	-9999	28.07	14.77	2.178	-9999	0	-9999	0
6	18	27	-9999	28.87	16.57	2.371	-9999	0	-9999	0
6	19	26	-9999	28.77	15.77	2.358	-9999	0	-9999	0
6	20	20	-9999	25.17	15.47	1.971	-9999	0	-9999	0
6	21	20	-9999	24.57	14.67	2.111	-9999	9.2	-9999	0
6	22	27	-9999	28.07	13.87	2.278	-9999	9.2	-9999	0
6	23	25	-9999	28.27	17.07	2.361	-9999	0.2	-9999	0
6	24	18	-9999	25.27	15.57	2.204	-9999	0	-9999	0
6	25	26	-9999	24.47	13.87	1.961	-9999	0	-9999	0
6	26	27	-9999	22.77	13.67	1.628	-9999	2.4	-9999	0
6	27	17	-9999	22.97	13.47	1.701	-9999	0	-9999	0
6	28	22	-9999	21.87	8.07	1.441	-9999	6	-9999	0
6	29	30	-9999	20.17	6.27	1.094	-9999	8	-9999	0
6	30	17	-9999	18.57	9.87	1.201	-9999	0	-9999	0
7	1	12	-9999	17.67	9.07	1.458	-9999	0	-9999	0
7	2	-9999	-9999	12.77	11.57	1.678	-9999	2	-9999	0
7	3	13	-9999	19.77	11.97	1.804	-9999	6	-9999	0
7	4	31	-9999	22.67	10.17	1.238	-9999	0.8	-9999	0
7	5	7	-9999	16.07	11.07	1.468	-9999	0	-9999	0
7	6	7	-9999	15.67	7.97	1.528	-9999	13.6	-9999	0
7	7	30	-9999	23.27	7.77	1.291	-9999	22.4	-9999	0
7	8	29	-9999	24.07	10.87	1.588	-9999	0.2	-9999	0
7	9	15	-9999	21.27	11.67	1.758	-9999	0	-9999	0
7	10	10	-9999	19.47	11.97	1.818	-9999	0.4	-9999	0
7	11	28	-9999	24.37	11.47	1.938	-9999	24	-9999	0
7	12	22	-9999	23.57	11.67	1.921	-9999	0	-9999	0
7	13	12	-9999	19.27	11.47	1.648	-9999	25.8	-9999	0
7	14	9	-9999	15.77	11.07	1.598	-9999	11.6	-9999	0
7	15	8	-9999	17.07	11.37	1.684	-9999	3.2	-9999	0
7	16	18	-9999	19.57	9.27	1.651	-9999	20.6	-9999	0
7	17	18	-9999	19.17	10.17	1.734	-9999	14.4	-9999	0
7	18	16	-9999	23.77	9.97	1.554	-9999	0	-9999	0
7	19	28	-9999	22.47	8.47	1.508	-9999	0.4	-9999	0
7	20	26	-9999	22.77	11.97	1.691	-9999	0	-9999	0
7	21	10	-9999	21.27	11.57	1.928	-9999	0	-9999	0
7	22	28	-9999	26.07	11.17	1.914	-9999	0.4	-9999	0
7	23	26	-9999	24.17	11.67	1.954	-9999	0	-9999	0
7	24	27	-9999	25.67	12.27	1.904	-9999	0	-9999	0
7	25	25	-9999	23.37	10.97	1.348	-9999	0	-9999	0
7	26	24	-9999	23.07	9.87	1.431	-9999	0	-9999	0
7	27	25	-9999	22.97	10.17	1.541	-9999	0	-9999	0
7	28	25	-9999	24.47	14.67	1.578	-9999	0	-9999	0
7	29	25	-9999	25.87	11.97	1.698	-9999	0	-9999	0
7	30	27	-9999	25.47	10.77	1.734	-9999	25.6	-9999	0
7	31	14	-9999	20.87	12.07	1.844	-9999	0.6	-9999	0
8	1	14	-9999	19.67	10.57	1.811	-9999	9.8	-9999	0
8	2	19	-9999	20.17	9.87	1.588	-9999	5.8	-9999	0
8	3	12	-9999	18.67	12.57	1.811	-9999	0	-9999	0
8	4	19	-9999	20.27	10.07	1.868	-9999	11.2	-9999	0
8	5	22	-9999	22.47	9.67	1.844	-9999	0.2	-9999	0
8	6	16	-9999	20.57	12.07	1.661	-9999	0.2	-9999	0
8	7	25	-9999	21.57	10.47	1.064	-9999	0	-9999	0
8	8	23	-9999	23.07	9.47	1.288	-9999	0	-9999	0
8	9	6	-9999	16.27	10.27	1.561	-9999	0	-9999	0
8	10	1	-9999	10.97	6.87	1.514	-9999	13.8	-9999	0
8	11	6	-9999	15.07	7.27	1.381	-9999	69.6	-9999	0
8	12	25	-9999	22.17	10.47	1.248	-9999	0.6	-9999	0
8	13	25	-9999	24.47	8.47	1.278	-9999	0	-9999	0
8	14	24	-9999	21.97	9.57	1.528	-9999	0	-9999	0
8	15	23	-9999	22.77	12.17	1.821	-9999	0	-9999	0
8	16	23	-9999	24.07	12.27	1.948	-9999	0	-9999	0
8	17	23	-9999	24.97	13.27	1.948	-9999	0	-9999	0
8	18	22	-9999	23.57	12.27	1.87	-9999	4.6	-9999	0
8	19	19	-9999	24.57	14.07	2.054	-9999	0.2	-9999	0
8	20	12	-9999	21.57	13.77	1.878	-9999	1.6	-9999	0
8	21	16	-9999	20.97	11.67	1.854	-9999	2.8	-9999	0
8	22	17	-9999	20.97	12.47	1.708	-9999	0	-9999	0
8	23	8	-9999	15.47	12.27	1.671	-9999	3.4	-9999	0
8	24	14	-9999	18.27	10.77	1.734	-9999	20.6	-9999	0
8	25	11	-9999	19.07	10.77	1.728	-9999	1.6	-9999	0
8	26	5	-9999	14.47	11.07	1.821	-9999	5.4	-9999	0
8	27	12	-9999	16.77	9.47	1.628	-9999	44	-9999	0
8	28	15	-9999	20.17	8.87	1.581	-9999	1.4	-9999	0
8	29	20	-9999	20.97	9.47	1.741	-9999	1.8	-9999	0
8	30	21	-9999	22.37	11.37	1.754	-9999	0	-9999	0
8	31	17	-9999	21.87	13.07	1.801	-9999	0	-9999	0
9	1	15	-9999	23.87	12.67	1.778	-9999	0	-9999	0
9	2	16	-9999	19.87	11.27	1.494	-9999	20.4	-9999	0
9	3	2	-9999	12.57	9.97	1.518	-9999	3.6	-9999	0
9	4	4	-9999	12.37	8.27	1.494	-9999	13.4	-9999	0
9	5	15	-9999	16.97	6.67	1.501	-9999	8	-9999	0
9	6	10	-9999	18.77	9.47	1.531	-9999	0.8	-9999	0
9	7	11	-9999	17.07	10.67	1.515	-9999	0	-9999	0
9	8	9	-9999	16.87	9.77	1.538	-9999	0	-9999	0
9	9	2	-9999	12.37	10.37	1.591	-9999	2.2	-9999	0
9	10	17	-9999	19.87	7.67	1.438	-9999	18	-9999	0
9	11	12	-9999	17.17	6.67	1.364	-9999	0.8	-9999	0
9	12	10	-9999	17.07	9.57	1.421	-9999	0	-9999	0
9	13	15	-9999	14.77	9.27	1.214	-9999	13.4	-9999	0
9	14	17	-9999	16.57	7.77	1.188	-9999	1	-9999	0
9	15	18	-9999	19.87	5.87	1.314	-9999	0	-9999	0
9	16	15	-9999	16.67	5.87	1.428	-9999	0	-9999	0
9	17	16	-9999	18.37	7.97	1.511	-9999	0	-9999	0
9	18	15	-9999	20.27	10.67	1.608	-9999	0	-9999	0
9	19	9	-9999	17.07	10.37	1.768	-9999	0	-9999	0
9	20	12	-9999	18.67	9.37	1.811	-9999	0	-9999	0
9	21	11	-9999	18.47	9.77	1.824	-9999	0	-9999	0
9	22	13	-9999	19.37	6.67	1.711	-9999	0.4	-9999	0
9	23	15	-9999	13.77	4.47	1.221	-9999	0	-9999	0
9	24	8	-9999	13.27	2.67	1.048	-9999	0	-9999	0
9	25	14	-9999	11.77	1.27	0.968	-9999	0	-9999	0
9	26	11	-9999	15.57	2.37	0.811	-9999	0	-9999	0
9	27	15	-9999	15.87	3.67	0.818	-9999	0	-9999	0
9	28	15	-9999	13.87	3.47	0.961	-9999	0	-9999	0
9	29	12	-9999	13.37	4.07	0.931	-9999	0	-9999	0
9	30	14	-9999	14.27	2.97	0.928	-9999	0	-9999	0
10	1	14	-9999	14.57	4.17	1.098	-9999	0	-9999	0
10	2	13	-9999	14.57	5.07	1.248	-9999	0	-9999	0
10	3	12	-9999	14.97	6.27	1.338	-9999	0	-9999	0
10	4	7	-9999	15.07	6.67	1.361	-9999	0	-9999	0
10	5	13	-9999	16.67	5.97	1.281	-9999	0	-9999	0
10	6	12	-9999	17.07	5.47	1.314	-9999	0	-9999	0
10	7	13	-9999	16.37	4.37	1.074	-9999	0	-9999	0
10	8	9	-9999	11.87	5.27	1.181	-9999	0	-9999	0
10	9	3	-9999	9.77	6.67	1.298	-9999	0	-9999	0
10	10	2	-9999	8.57	6.87	1.331	-9999	5.6	-9999	0
10	11	8	-9999	13.77	6.97	1.391	-9999	34	-9999	0
10	12	12	-9999	18.97	6.07	1.221	-9999	1.2	-9999	0
10	13	11	-9999	15.47	4.57	1.148	-9999	0	-9999	0
10	14	8	-9999	11.47	6.57	1.248	-9999	0	-9999	0
10	15	7	-9999	14.07	7.97	1.374	-9999	0	-9999	0
10	16	1	-9999	10.87	8.57	1.478	-9999	0	-9999	0
10	17	-9999	-9999	10.77	6.47	1.348	-9999	7.2	-9999	0
10	18	10	-9999	11.97	2.27	0.638	-9999	18.2	-9999	0
10	19	11	-9999	11.87	0.57	0.578	-9999	0	-9999	0
10	20	8	-9999	11.67	0.77	0.714	-9999	0	-9999	0
10	21	-9999	-9999	5.07	2.37	1.038	-9999	0	-9999	0
10	22	9	-9999	13.27	3.07	1.171	-9999	8	-9999	0
10	23	7	-9999	11.27	4.97	1.178	-9999	1.6	-9999	0
10	24	10	-9999	12.67	1.37	0.768	-9999	1.4	-9999	0
10	25	5	-9999	7.67	4.07	1.118	-9999	0.4	-9999	0
10	26	9	-9999	18.27	2.27	0.984	-9999	1.2	-9999	0
10	27	8	-9999	15.27	3.67	1.084	-9999	0	-9999	0
10	28	10	-9999	16.37	3.87	0.594	-9999	0	-9999	0
10	29	9	-9999	10.87	2.77	0.678	-9999	0	-9999	0
10	30	7	-9999	11.27	1.87	0.871	-9999	0	-9999	0
10	31	8	-9999	11.17	2.87	1.054	-9999	0	-9999	0
11	1	8	-9999	11.37	3.27	1.028	-9999	0	-9999	0
11	2	3	-9999	9.07	4.27	1.124	-9999	0	-9999	0
11	3	4	-9999	10.87	4.17	1.161	-9999	1	-9999	0
11	4	8	-9999	11.57	2.77	0.698	-9999	0.6	-9999	0
11	5	7	-9999	10.47	0.57	0.521	-9999	0	-9999	0
11	6	8	-9999	5.27	-1.43	0.701	-9999	0	-9999	0
11	7	2	-9999	4.17	-0.03	0.714	-9999	0	-9999	0
11	8	8	-9999	7.77	-1.43	0.544	-9999	0	-9999	0
11	9	7	-9999	8.87	-1.23	0.531	-9999	0	-9999	0
11	10	6	-9999	11.97	1.17	0.578	-9999	0	-9999	0
11	11	6	-9999	10.17	0.47	0.668	-9999	0	-9999	0
11	12	6	-9999	8.67	0.77	0.808	-9999	0	-9999	0
11	13	-9999	-9999	4.27	2.87	1.001	-9999	0	-9999	0
11	14	-9999	-9999	4.77	1.37	1.084	-9999	2.4	-9999	0
11	15	-9999	-9999	8.37	4.67	1.244	-9999	72.2	-9999	0
11	16	-9999	-9999	8.17	4.37	1.211	-9999	133.4	-9999	0
11	17	2	-9999	4.87	3.47	1.081	-9999	187	-9999	0
11	18	-9999	-9999	4.07	2.77	1.004	-9999	16.2	-9999	0
11	19	3	-9999	5.47	2.97	1.031	-9999	24.2	-9999	0
11	20	3	-9999	6.17	3.57	0.994	-9999	3	-9999	0
11	21	-9999	-9999	3.87	0.27	1.031	-9999	0.8	-9999	0
11	22	4	-9999	5.87	-1.03	0.898	-9999	39.4	-9999	0
11	23	5	-9999	6.87	-1.43	0.741	-9999	6.6	-9999	0
11	24	-9999	-9999	1.57	-1.33	0.948	-9999	3.8	-9999	0
11	25	-9999	-9999	5.57	1.17	1.128	-9999	66.4	-9999	0
11	26	1	-9999	5.37	3.07	1.174	-9999	78.4	-9999	0
11	27	2	-9999	7.67	4.57	1.194	-9999	46.2	-9999	0
11	28	2	-9999	7.47	5.77	1.238	-9999	10.2	-9999	0
11	29	2	-9999	5.87	0.17	1.041	-9999	17.2	-9999	0
11	30	6	-9999	9.27	0.17	0.748	-9999	22.8	-9999	0
12	1	5	-9999	6.27	-1.23	0.571	-9999	0	-9999	0
12	2	2	-9999	4.37	-0.63	0.681	-9999	0	-9999	0
12	3	2	-9999	5.57	-1.23	0.708	-9999	0	-9999	0
12	4	5	-9999	7.57	-2.43	0.614	-9999	0	-9999	0
12	5	2	-9999	4.57	0.97	0.808	-9999	0	-9999	0
12	6	4	-9999	6.17	0.27	0.838	-9999	0.2	-9999	0
12	7	3	-9999	5.37	0.07	0.771	-9999	0	-9999	0
12	8	1	-9999	1.67	-0.83	0.644	-9999	0	-9999	0
12	9	1	-9999	-0.73	-4.63	0.431	-9999	1	-9999	0
12	10	4	-9999	-2.23	-5.53	0.348	-9999	0	-9999	0
12	11	2	-9999	-2.33	-7.33	0.428	-9999	0	-9999	0
12	12	1	-9999	-1.23	-3.83	0.581	-9999	0	-9999	0
12	13	4	-9999	3.67	-1.53	0.668	-9999	1.4	-9999	0
12	14	4	-9999	3.27	-1.73	0.594	-9999	0.2	-9999	0
12	15	3	-9999	3.57	-1.73	0.701	-9999	0	-9999	0
12	16	4	-9999	3.17	-2.13	0.708	-9999	0	-9999	0
12	17	4	-9999	5.27	-1.63	0.744	-9999	0	-9999	0
12	18	4	-9999	2.97	-1.93	0.741	-9999	2	-9999	0
12	19	4	-9999	1.97	-4.13	0.624	-9999	0.6	-9999	0
12	20	4	-9999	-0.03	-5.03	0.621	-9999	0	-9999	0
12	21	3	-9999	1.27	-3.63	0.618	-9999	0	-9999	0
12	22	2	-9999	2.37	-2.33	0.671	-9999	0	-9999	0
12	23	4	-9999	7.57	-1.43	0.758	-9999	0	-9999	0
12	24	2	-9999	4.87	-1.33	0.818	-9999	0	-9999	0
12	25	3	-9999	4.27	0.57	0.884	-9999	0	-9999	0
12	26	2	-9999	3.77	0.57	0.848	-9999	0	-9999	0
12	27	-9999	-9999	2.07	-1.33	0.854	-9999	0	-9999	0
12	28	3	-9999	3.87	-1.53	0.761	-9999	12.6	-9999	0
12	29	4	-9999	8.37	0.07	0.571	-9999	23.6	-9999	0
12	30	4	-9999	7.17	-0.03	0.678	-9999	0	-9999	0
12	31	4	-9999	9.37	0.87	0.791	-9999	0	-9999	0
