Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
1	25	25	3.12	-7.97	-7.25	-8.35	0.070481	-9999	0.00	-9999	-9999
1	26	26	5.52	-8.69	-7.90	-9.65	0.0505	-9999	0.00	-9999	-9999
1	27	27	0.53	-5.15	-3.40	-9.60	0.107158	-9999	0.00	-9999	-9999
1	28	28	1.39	-1.30	0.00	-3.35	0.112633	-9999	0.20	-9999	-9999
1	29	29	0.84	0.57	1.35	-0.45	0.063501	-9999	10.10	-9999	-9999
1	30	30	3.50	0.46	1.00	0.15	0.104695	-9999	0.00	-9999	-9999
1	31	31	10.56	-0.09	2.40	-1.90	0.114275	-9999	0.00	-9999	-9999
2	1	32	2.47	0.31	1.35	-2.00	0.109074	-9999	3.30	-9999	-9999
2	2	33	4.95	1.47	3.15	-0.05	0.160122	-9999	0.20	-9999	-9999
2	3	34	1.12	0.94	3.15	-0.45	0.131519	-9999	7.30	-9999	-9999
2	4	35	4.70	0.12	1.30	-0.75	0.117149	-9999	0.00	-9999	-9999
2	5	36	10.29	4.17	6.65	0.95	0.364722	-9999	0.00	-9999	-9999
2	6	37	2.07	-0.18	3.20	-0.80	0.007801	-9999	11.60	-9999	-9999
2	7	38	7.64	0.49	2.85	-1.50	0.033803	-9999	0.20	-9999	-9999
2	8	39	9.41	3.87	6.80	1.20	0.236624	-9999	7.90	-9999	-9999
2	9	40	10.44	2.26	5.10	0.10	0.186535	-9999	5.20	-9999	-9999
2	10	41	11.80	3.97	6.25	1.45	0.35651	-9999	0.00	-9999	-9999
2	11	42	7.40	3.91	7.15	1.65	0.213222	-9999	2.30	-9999	-9999
2	12	43	4.50	3.91	6.70	1.50	0.122897	-9999	10.40	-9999	-9999
2	13	44	1.89	2.83	3.70	1.80	0.128919	-9999	5.20	-9999	-9999
2	14	45	10.22	5.03	8.50	1.55	0.297007	-9999	0.00	-9999	-9999
2	15	46	1.14	3.08	7.00	0.70	0.155058	-9999	10.00	-9999	-9999
2	16	47	5.07	0.22	1.90	-1.50	0.058164	-9999	1.40	-9999	-9999
2	17	48	14.11	1.71	6.70	-2.60	0.241962	-9999	0.00	-9999	-9999
2	18	49	13.56	6.53	10.40	3.30	0.439719	-9999	0.00	-9999	-9999
2	19	50	5.06	1.87	5.25	1.15	0.142604	-9999	0.00	-9999	-9999
2	20	51	11.02	5.15	7.35	1.35	0.284524	-9999	0.00	-9999	-9999
2	21	52	13.57	6.75	8.50	4.60	0.354868	-9999	0.00	-9999	-9999
2	22	53	7.58	5.54	7.75	4.15	0.220475	-9999	0.00	-9999	-9999
2	23	54	12.74	5.86	8.45	3.60	0.21418	-9999	0.00	-9999	-9999
2	24	55	8.63	6.76	8.40	5.30	0.311485	-9999	0.00	-9999	-9999
2	25	56	9.38	4.70	9.10	0.30	0.152732	-9999	5.60	-9999	-9999
2	26	57	1.83	1.53	2.55	0.05	0.056248	-9999	10.10	-9999	-9999
2	27	58	2.51	0.42	2.15	-0.55	0.063638	-9999	10.40	-9999	-9999
2	28	59	4.26	5.53	8.50	-0.05	0.135624	-9999	26.00	-9999	-9999
3	1	61	5.83	6.40	9.00	4.25	0.228824	-9999	6.70	-9999	-9999
3	2	62	3.13	2.55	4.80	1.00	0.129466	-9999	6.40	-9999	-9999
3	3	63	3.64	4.89	7.20	2.50	0.212264	-9999	9.50	-9999	-9999
3	4	64	8.71	2.90	5.15	0.90	0.22116	-9999	3.40	-9999	-9999
3	5	65	10.93	6.26	11.40	3.25	0.299989	-9999	0.40	-9999	-9999
3	6	66	15.16	9.44	13.95	3.40	0.328865	-9999	0.00	-9999	-9999
3	7	67	12.59	10.59	12.65	8.00	0.376081	-9999	0.00	-9999	-9999
3	8	68	1.69	3.30	6.95	1.15	0.009169	-9999	18.90	-9999	-9999
3	9	69	9.28	2.90	4.25	1.70	0.210759	-9999	2.10	-9999	-9999
3	10	70	2.89	1.56	3.25	-0.30	0.150268	-9999	5.20	-9999	-9999
3	11	71	15.34	2.00	4.85	-0.50	0.244973	-9999	0.00	-9999	-9999
3	12	72	17.54	7.84	13.10	2.85	0.394283	-9999	0.00	-9999	-9999
3	13	73	17.43	9.14	11.45	6.50	0.318328	-9999	0.00	-9999	-9999
3	14	74	15.87	8.42	10.35	6.85	0.280145	-9999	0.00	-9999	-9999
3	15	75	16.31	6.65	9.10	3.80	0.184893	-9999	0.00	-9999	-9999
3	16	76	16.49	7.43	9.80	5.70	0.236624	-9999	0.00	-9999	-9999
3	17	77	4.92	5.96	7.70	4.20	0.192967	-9999	0.00	-9999	-9999
3	18	78	15.65	6.67	9.80	4.30	0.194062	-9999	2.80	-9999	-9999
3	19	79	1.57	-1.60	4.40	-2.65	0.012591	-9999	14.80	-9999	-9999
3	20	80	3.04	-2.90	-2.40	-3.55	0.006569	-9999	7.40	-9999	-9999
3	21	81	8.58	-2.84	-2.10	-3.70	0.073765	-9999	0.00	-9999	-9999
3	22	82	14.02	-1.64	0.45	-3.20	0.208295	-9999	0.00	-9999	-9999
3	23	83	11.44	-0.65	1.60	-2.35	0.220475	-9999	0.00	-9999	-9999
3	24	84	5.42	-1.40	-0.80	-2.05	0.013686	-9999	0.00	-9999	-9999
3	25	85	14.92	2.56	5.70	-1.35	0.133709	-9999	0.00	-9999	-9999
3	26	86	11.62	5.32	7.25	3.40	0.303821	-9999	0.00	-9999	-9999
3	27	87	13.84	4.92	7.75	2.65	0.342414	-9999	0.00	-9999	-9999
3	28	88	19.74	5.21	8.70	2.40	0.391135	-9999	0.00	-9999	-9999
3	29	89	17.70	5.29	8.15	2.10	0.319286	-9999	0.00	-9999	-9999
3	30	90	17.83	6.48	10.35	3.30	0.310253	-9999	0.00	-9999	-9999
3	31	91	16.46	7.29	10.20	5.15	0.265912	-9999	0.00	-9999	-9999
4	1	92	14.51	8.02	10.50	6.30	0.278366	-9999	0.00	-9999	-9999
4	2	93	20.12	8.45	11.50	5.60	0.283155	-9999	0.00	-9999	-9999
4	3	94	14.57	6.42	9.15	3.25	0.207885	-9999	0.00	-9999	-9999
4	4	95	1.39	1.89	4.45	0.65	0.040646	-9999	0.00	-9999	-9999
4	5	96	21.86	4.23	8.55	-0.40	0.298483	-9999	0.00	-9999	-9999
4	6	97	21.77	8.83	11.95	5.65	0.410432	-9999	0.00	-9999	-9999
4	7	98	17.27	9.62	12.00	6.65	0.293693	-9999	0.00	-9999	-9999
4	8	99	13.92	6.55	9.05	3.85	0.198852	-9999	0.00	-9999	-9999
4	9	100	20.84	9.34	12.60	6.00	0.313401	-9999	0.00	-9999	-9999
4	10	101	19.54	10.65	12.90	8.75	0.367459	-9999	0.00	-9999	-9999
4	11	102	21.25	10.43	13.20	7.70	0.283019	-9999	0.00	-9999	-9999
4	12	103	22.17	13.15	17.40	8.30	0.267964	-9999	0.00	-9999	-9999
4	13	104	22.35	16.66	21.35	11.95	0.365817	-9999	0.00	-9999	-9999
4	14	105	23.00	15.90	20.65	12.50	0.371838	-9999	0.00	-9999	-9999
4	15	106	23.17	13.79	16.55	10.80	0.355689	-9999	0.00	-9999	-9999
4	16	107	23.10	11.85	14.90	8.30	0.333519	-9999	0.00	-9999	-9999
4	17	108	23.62	14.38	17.30	10.50	0.433971	-9999	0.00	-9999	-9999
4	18	109	4.34	8.37	14.85	5.35	0.257563	-9999	10.80	-9999	-9999
4	19	110	20.88	7.53	11.35	3.75	0.324897	-9999	0.00	-9999	-9999
4	20	111	23.12	10.80	13.75	8.80	0.393188	-9999	0.00	-9999	-9999
4	21	112	23.52	8.07	12.05	2.25	0.307242	-9999	0.00	-9999	-9999
4	22	113	23.39	11.30	14.90	6.90	0.365132	-9999	0.00	-9999	-9999
4	23	114	22.37	15.55	18.15	12.45	0.436845	-9999	0.20	-9999	-9999
4	24	115	5.11	11.37	15.70	9.10	0.198168	-9999	4.10	-9999	-9999
4	25	116	23.68	11.44	15.50	7.20	0.240046	-9999	0.00	-9999	-9999
4	26	117	24.52	13.81	17.75	9.45	0.413032	-9999	0.00	-9999	-9999
4	27	118	23.99	15.27	18.80	11.95	0.450394	-9999	0.00	-9999	-9999
4	28	119	24.51	15.74	18.35	12.45	0.435887	-9999	0.00	-9999	-9999
4	29	120	16.18	14.12	16.50	9.75	0.334203	-9999	0.00	-9999	-9999
4	30	121	22.80	8.14	11.25	4.90	0.263859	-9999	0.00	-9999	-9999
5	1	122	24.51	8.01	10.60	5.85	0.379092	-9999	0.00	-9999	-9999
5	2	123	24.66	7.88	12.55	1.65	0.380734	-9999	0.00	-9999	-9999
5	3	124	19.41	10.85	13.35	8.45	0.288493	-9999	4.30	-9999	-9999
5	4	125	18.12	11.66	15.15	9.30	0.214043	-9999	0.30	-9999	-9999
5	5	126	11.11	10.49	13.10	8.30	0.062954	-9999	0.10	-9999	-9999
5	6	127	5.36	8.02	9.25	7.10	0.012864	-9999	14.30	-9999	-9999
5	7	128	19.39	11.29	14.20	7.35	0.271112	-9999	0.10	-9999	-9999
5	8	129	3.95	9.71	12.40	7.10	0.099631	-9999	53.50	-9999	-9999
5	9	130	3.29	8.00	10.50	6.50	0.025045	-9999	92.30	-9999	-9999
5	10	131	22.27	13.95	17.75	9.15	0.327497	-9999	5.60	-9999	-9999
5	11	132	20.40	17.55	21.90	11.35	0.415495	-9999	1.10	-9999	-9999
5	12	133	18.85	13.89	17.25	9.35	0.255374	-9999	1.00	-9999	-9999
5	13	134	25.09	18.06	22.50	13.00	0.341046	-9999	0.00	-9999	-9999
5	14	135	21.22	20.46	23.20	18.10	0.413443	-9999	0.00	-9999	-9999
5	15	136	3.26	6.81	17.20	4.85	0.042015	-9999	24.00	-9999	-9999
5	16	137	11.64	6.79	9.15	4.55	0.18544	-9999	0.10	-9999	-9999
5	17	138	10.85	5.94	8.30	3.25	0.070344	-9999	18.30	-9999	-9999
5	18	139	22.37	6.96	10.30	3.30	0.211306	-9999	0.30	-9999	-9999
5	19	140	26.57	12.21	16.05	7.75	0.380597	-9999	0.00	-9999	-9999
5	20	141	26.04	17.46	21.80	12.50	0.384429	-9999	0.00	-9999	-9999
5	21	142	25.70	19.72	22.45	16.25	0.363353	-9999	0.00	-9999	-9999
5	22	143	19.44	18.45	20.05	17.10	0.247983	-9999	0.00	-9999	-9999
5	23	144	17.16	16.85	18.80	15.45	0.106611	-9999	6.10	-9999	-9999
5	24	145	23.25	17.89	20.70	14.35	0.113317	-9999	0.00	-9999	-9999
5	25	146	16.49	20.16	21.85	18.60	0.292599	-9999	0.10	-9999	-9999
5	26	147	20.21	18.88	22.55	15.40	0.291367	-9999	6.30	-9999	-9999
5	27	148	20.57	19.26	21.90	17.10	0.377997	-9999	0.00	-9999	-9999
5	28	149	17.14	13.93	18.95	5.00	0.216096	-9999	2.40	-9999	-9999
5	29	150	12.65	6.22	8.90	3.55	0.09402	-9999	14.40	-9999	-9999
5	30	151	7.84	4.89	6.75	2.65	0.065144	-9999	8.10	-9999	-9999
5	31	152	22.02	10.72	14.25	5.95	0.242646	-9999	0.00	-9999	-9999
6	1	153	17.36	12.68	16.35	10.00	0.191188	-9999	19.80	-9999	-9999
6	2	154	11.69	11.48	13.70	9.80	0.044615	-9999	4.30	-9999	-9999
6	3	155	11.11	13.12	15.45	11.25	0.064733	-9999	3.40	-9999	-9999
6	4	156	12.89	14.70	17.34	12.05	0.125315	-9999	0.00	-9999	-9999
6	5	157	14.34	14.85	17.85	12.50	0.081019	-9999	3.00	-9999	-9999
6	6	158	19.14	16.56	19.85	13.25	0.229918	-9999	0.00	-9999	-9999
6	7	159	23.99	17.36	20.00	14.65	0.327086	-9999	0.00	-9999	-9999
6	8	160	26.73	18.55	23.05	14.70	0.375944	-9999	1.50	-9999	-9999
6	9	161	20.24	19.46	22.15	16.85	0.391956	-9999	0.10	-9999	-9999
6	10	162	15.95	17.49	20.60	14.90	0.281103	-9999	0.60	-9999	-9999
6	11	163	20.05	17.64	20.05	14.65	0.256058	-9999	35.20	-9999	-9999
6	12	164	12.27	15.17	17.00	12.65	0.11797	-9999	7.90	-9999	-9999
6	13	165	16.61	17.41	19.88	15.45	0.207447	-9999	14.70	-9999	-9999
6	14	166	19.42	17.72	21.35	14.45	0.192557	-9999	2.40	-9999	-9999
6	15	167	19.21	18.98	23.20	13.15	0.301768	-9999	2.20	-9999	-9999
6	16	168	19.33	14.02	17.15	11.00	0.186946	-9999	4.90	-9999	-9999
6	17	169	23.96	17.69	21.40	12.35	0.336119	-9999	0.40	-9999	-9999
6	18	170	16.38	18.36	20.40	15.30	0.293693	-9999	0.00	-9999	-9999
6	19	171	22.82	20.20	22.75	16.90	0.304231	-9999	0.00	-9999	-9999
6	20	172	24.98	22.99	25.61	19.90	0.358457	-9999	1.27	-9999	-9999
6	21	173	16.79	18.43	23.10	13.75	0.244015	-9999	0.50	-9999	-9999
6	22	174	18.75	14.53	20.45	11.10	0.115643	-9999	15.50	-9999	-9999
6	23	175	14.13	14.02	15.55	10.75	0.279871	-9999	0.00	-9999	-9999
6	24	176	25.29	17.00	20.70	13.55	0.298894	-9999	0.20	-9999	-9999
6	25	177	23.78	18.58	23.50	14.60	0.222802	-9999	10.90	-9999	-9999
6	26	178	15.58	11.15	15.10	7.90	0.167238	-9999	13.80	-9999	-9999
6	27	179	21.98	10.35	14.15	8.50	0.162585	-9999	7.60	-9999	-9999
6	28	180	20.04	10.95	13.75	8.40	0.21938	-9999	0.00	-9999	-9999
6	29	181	20.15	13.30	16.10	10.05	0.216096	-9999	0.00	-9999	-9999
6	30	182	24.72	14.92	17.95	10.45	0.24292	-9999	6.10	-9999	-9999
7	1	183	23.94	19.40	23.80	14.25	0.328044	-9999	0.00	-9999	-9999
7	2	184	8.03	14.20	20.05	11.10	0.088546	-9999	15.90	-9999	-9999
7	3	185	25.65	14.87	21.00	10.90	0.211032	-9999	8.10	-9999	-9999
7	4	186	4.69	9.48	10.75	8.40	0.091967	-9999	24.10	-9999	-9999
7	5	187	5.58	8.92	9.95	7.70	0.1062	-9999	15.20	-9999	-9999
7	6	188	8.05	11.95	14.85	9.20	0.17066	-9999	9.00	-9999	-9999
7	7	189	9.38	14.43	17.25	10.60	0.23375	-9999	0.80	-9999	-9999
7	8	190	24.15	17.33	20.40	13.80	0.254963	-9999	0.20	-9999	-9999
7	9	191	8.99	13.34	16.70	8.05	0.069797	-9999	31.60	-9999	-9999
7	10	192	10.29	8.13	10.00	6.15	0.110717	-9999	12.90	-9999	-9999
7	11	193	16.44	9.61	12.25	6.90	0.16587	-9999	0.40	-9999	-9999
7	12	194	10.51	10.11	11.75	8.10	0.097305	-9999	7.10	-9999	-9999
7	13	195	20.19	15.62	18.80	11.70	0.2551	-9999	1.76	-9999	-9999
7	14	196	26.22	21.12	24.75	16.70	0.341183	-9999	0.00	-9999	-9999
7	15	197	25.83	25.17	28.70	22.00	0.40701	-9999	0.00	-9999	-9999
7	16	198	23.92	25.58	27.72	24.10	0.513339	-9999	0.00	-9999	-9999
7	17	199	23.17	24.55	26.02	22.44	0.451867	-9999	0.00	-9999	-9999
7	18	200	21.34	22.32	24.59	18.23	0.273268	-9999	0.00	-9999	-9999
7	19	201	22.62	23.02	27.36	18.41	0.239658	-9999	0.00	-9999	-9999
7	20	202	23.32	22.76	26.80	17.70	0.225108	-9999	0.00	-9999	-9999
7	21	203	24.98	20.93	24.40	16.65	0.22636	-9999	0.00	-9999	-9999
7	22	204	8.81	16.26	24.90	14.20	0.155742	-9999	0.00	-9999	-9999
7	23	205	22.44	20.34	25.30	14.35	0.321475	-9999	0.00	-9999	-9999
7	24	206	3.24	13.85	22.80	10.70	0.160259	-9999	13.60	-9999	-9999
7	25	207	17.93	14.27	17.50	10.05	0.249626	-9999	2.10	-9999	-9999
7	26	208	25.76	18.69	22.05	14.95	0.350899	-9999	0.00	-9999	-9999
7	27	209	15.06	19.77	20.55	18.50	0.322296	-9999	0.00	-9999	-9999
7	28	210	13.03	18.02	20.00	15.60	0.201726	-9999	3.10	-9999	-9999
7	29	211	14.86	15.93	19.20	13.50	0.109211	-9999	3.00	-9999	-9999
7	30	212	7.66	10.46	15.45	8.05	0.17326	-9999	19.50	-9999	-9999
7	31	213	15.08	11.25	12.80	9.60	0.32038	-9999	0.00	-9999	-9999
8	1	214	25.65	13.54	17.15	9.50	0.290819	-9999	0.00	-9999	-9999
8	2	215	22.09	17.41	22.90	13.95	0.273165	-9999	17.10	-9999	-9999
8	3	216	5.04	13.15	14.90	12.00	0.097715	-9999	3.20	-9999	-9999
8	4	217	16.58	13.80	16.20	11.65	0.202684	-9999	0.20	-9999	-9999
8	5	218	25.31	15.17	17.70	12.90	0.365953	-9999	0.00	-9999	-9999
8	6	219	24.70	20.02	23.08	15.45	0.381555	-9999	0.00	-9999	-9999
8	7	220	21.86	20.77	22.75	19.10	0.37567	-9999	0.00	-9999	-9999
8	8	221	11.81	16.40	18.60	14.65	0.09621	-9999	6.70	-9999	-9999
8	9	222	8.29	13.78	16.05	11.65	0.033256	-9999	0.00	-9999	-9999
8	10	223	8.17	11.26	12.60	9.35	0.0479	-9999	0.00	-9999	-9999
8	11	224	2.39	12.09	13.10	11.30	0.024908	-9999	0.00	-9999	-9999
8	12	225	6.75	13.77	15.95	12.30	0.059943	-9999	0.00	-9999	-9999
8	13	226	19.70	17.26	18.90	15.35	0.250994	-9999	0.00	-9999	-9999
8	14	227	17.86	18.36	20.55	15.60	0.278229	-9999	0.00	-9999	-9999
8	15	228	16.94	20.76	23.30	18.00	0.336119	-9999	0.10	-9999	-9999
8	16	229	12.81	19.45	24.60	14.80	0.257016	-9999	0.30	-9999	-9999
8	17	230	2.22	11.02	14.30	9.45	0.020255	-9999	17.90	-9999	-9999
8	18	231	21.51	13.66	16.50	10.45	0.179966	-9999	0.00	-9999	-9999
8	19	232	19.60	15.89	19.20	12.70	0.140141	-9999	10.56	-9999	-9999
8	20	233	6.14	13.09	14.50	12.25	0.076366	-9999	2.18	-9999	-9999
8	21	234	23.12	15.83	20.00	10.95	0.278366	-9999	0.00	-9999	-9999
8	22	235	18.67	17.49	19.30	13.95	0.298757	-9999	0.00	-9999	-9999
8	23	236	16.63	18.90	23.15	16.20	0.244151	-9999	0.10	-9999	-9999
8	24	237	18.09	17.26	19.45	15.15	0.155469	-9999	0.00	-9999	-9999
8	25	238	17.57	18.63	20.80	15.85	0.221844	-9999	0.00	-9999	-9999
8	26	239	20.73	19.65	21.70	17.55	0.303547	-9999	0.00	-9999	-9999
8	27	240	20.34	19.48	21.40	17.95	0.279324	-9999	0.00	-9999	-9999
8	28	241	9.66	15.46	18.70	14.15	0.127687	-9999	1.50	-9999	-9999
8	29	242	6.08	12.79	15.05	11.45	0.008759	-9999	10.20	-9999	-9999
8	30	243	3.08	9.81	10.90	9.50	0.008075	-9999	25.00	-9999	-9999
8	31	244	11.89	11.40	12.75	9.70	0.165322	-9999	1.00	-9999	-9999
9	1	245	5.42	10.84	11.70	10.25	0.061996	-9999	8.40	-9999	-9999
9	2	246	9.34	12.14	13.80	10.40	0.118107	-9999	0.40	-9999	-9999
9	3	247	10.55	12.70	15.80	8.05	0.191188	-9999	13.50	-9999	-9999
9	4	248	9.19	5.81	7.65	4.15	0.045436	-9999	28.40	-9999	-9999
9	5	249	6.33	3.90	5.10	3.05	0.035583	-9999	63.00	-9999	-9999
9	6	250	1.70	3.18	5.90	1.90	0.007664	-9999	132.50	-9999	-9999
9	7	251	2.12	8.21	9.00	6.20	0.025866	-9999	52.90	-9999	-9999
9	8	252	2.32	9.06	9.55	8.50	0.011222	-9999	28.20	-9999	-9999
9	9	253	2.40	9.07	9.70	7.95	0.071576	-9999	14.50	-9999	-9999
9	10	254	14.04	9.84	12.70	7.75	0.13453	-9999	11.90	-9999	-9999
9	11	255	2.82	7.02	8.50	6.15	0.036677	-9999	36.60	-9999	-9999
9	12	256	9.78	9.06	10.60	7.40	0.056111	-9999	2.00	-9999	-9999
9	13	257	14.54	10.91	13.35	8.50	0.120981	-9999	0.00	-9999	-9999
9	14	258	19.43	13.99	18.10	9.80	0.224444	-9999	0.80	-9999	-9999
9	15	259	4.61	12.47	13.95	11.45	0.135214	-9999	0.20	-9999	-9999
9	16	260	19.09	14.63	19.25	9.90	0.190914	-9999	0.00	-9999	-9999
9	17	261	12.07	16.99	18.95	14.40	0.263996	-9999	5.10	-9999	-9999
9	18	262	3.66	11.70	17.60	6.65	0.15889	-9999	7.50	-9999	-9999
9	19	263	12.79	6.10	7.20	4.35	0.119886	-9999	4.80	-9999	-9999
9	20	264	18.69	8.40	10.70	5.80	0.234161	-9999	0.00	-9999	-9999
9	21	265	18.87	12.07	15.15	8.75	0.254416	-9999	0.00	-9999	-9999
9	22	266	18.37	15.22	17.50	13.10	0.322433	-9999	0.00	-9999	-9999
9	23	267	18.51	15.41	18.00	13.40	0.267964	-9999	0.00	-9999	-9999
9	24	268	17.94	15.41	17.85	13.40	0.204737	-9999	0.00	-9999	-9999
9	25	269	5.68	11.01	15.35	6.15	0.08882	-9999	5.40	-9999	-9999
9	26	270	4.92	6.85	7.90	5.50	0.014644	-9999	0.20	-9999	-9999
9	27	271	10.34	10.37	13.70	7.35	0.252363	-9999	0.20	-9999	-9999
9	28	272	11.58	8.99	12.55	6.90	0.195294	-9999	1.60	-9999	-9999
9	29	273	16.58	10.72	15.17	7.55	0.299066	-9999	0.00	-9999	-9999
9	30	274	15.29	12.58	14.80	9.40	0.309569	-9999	0.00	-9999	-9999
10	1	275	16.05	14.78	18.40	11.30	0.278092	-9999	0.00	-9999	-9999
10	2	276	13.31	15.67	17.30	13.65	0.278639	-9999	0.00	-9999	-9999
10	3	277	9.24	15.65	17.15	14.15	0.172165	-9999	0.40	-9999	-9999
10	4	278	4.43	14.87	16.00	12.85	0.104421	-9999	7.00	-9999	-9999
10	5	279	2.39	12.88	14.05	10.10	0.017654	-9999	14.00	-9999	-9999
10	6	280	4.27	7.57	9.30	6.35	0.068839	-9999	0.00	-9999	-9999
10	7	281	14.52	7.38	10.05	5.45	0.162175	-9999	0.10	-9999	-9999
10	8	282	14.15	9.10	11.45	7.50	0.14452	-9999	0.30	-9999	-9999
10	9	283	13.15	9.19	10.75	7.95	0.121802	-9999	0.30	-9999	-9999
10	10	284	14.73	8.03	10.10	6.65	0.091831	-9999	0.30	-9999	-9999
10	11	285	14.31	7.57	10.25	5.20	0.117012	-9999	0.20	-9999	-9999
10	12	286	6.54	7.66	9.30	6.50	0.08184	-9999	2.60	-9999	-9999
10	13	287	2.27	6.23	7.55	4.80	0.045299	-9999	9.80	-9999	-9999
10	14	288	12.48	5.26	8.50	2.35	0.149447	-9999	0.10	-9999	-9999
10	15	289	14.62	11.07	13.65	6.70	0.417275	-9999	0.00	-9999	-9999
10	16	290	14.09	13.29	14.90	12.15	0.368964	-9999	0.10	-9999	-9999
10	17	291	12.75	12.34	14.15	10.65	0.264954	-9999	0.10	-9999	-9999
10	18	292	1.64	6.30	13.75	2.65	0.108664	-9999	10.40	-9999	-9999
10	19	293	3.07	0.32	2.85	-1.00	0.034488	-9999	3.40	-9999	-9999
10	20	294	2.59	-1.98	-1.05	-3.05	0.011359	-9999	0.00	-9999	-9999
10	21	295	4.96	-1.37	-0.95	-1.65	0.009169	-9999	0.00	-9999	-9999
10	22	296	1.01	-1.88	-1.30	-2.15	0.010127	-9999	0.00	-9999	-9999
10	23	297	1.47	-1.20	-0.90	-1.65	0.006569	-9999	0.00	-9999	-9999
10	24	298	2.73	-0.01	1.80	-1.05	0.006569	-9999	0.10	-9999	-9999
10	25	299	3.88	2.38	2.95	1.75	0.006569	-9999	15.70	-9999	-9999
10	26	300	4.67	8.17	12.35	1.80	0.2525	-9999	22.40	-9999	-9999
10	27	301	2.16	4.06	11.65	2.90	0.034077	-9999	9.80	-9999	-9999
10	28	302	2.88	3.56	4.25	3.10	0.008348	-9999	3.90	-9999	-9999
10	29	303	11.32	8.26	12.10	3.50	0.299715	-9999	0.10	-9999	-9999
10	30	304	3.59	6.25	8.00	4.75	0.175039	-9999	3.40	-9999	-9999
10	31	305	2.25	4.11	4.85	3.40	0.047763	-9999	6.60	-9999	-9999
11	1	306	11.33	4.26	5.75	2.35	0.218012	-9999	0.10	-9999	-9999
11	2	307	7.29	5.13	6.50	4.05	0.230329	-9999	0.00	-9999	-9999
11	3	308	3.84	7.04	8.15	6.15	0.202	-9999	1.10	-9999	-9999
11	4	309	0.74	4.90	6.55	2.55	0.052553	-9999	13.70	-9999	-9999
11	5	310	7.00	1.87	3.30	1.20	0.129466	-9999	0.40	-9999	-9999
11	6	311	1.24	1.80	3.40	0.00	0.124813	-9999	10.80	-9999	-9999
11	7	312	1.72	0.55	2.60	-0.80	0.059122	-9999	10.80	-9999	-9999
11	8	313	1.80	3.76	4.95	2.75	0.080471	-9999	14.90	-9999	-9999
11	9	314	1.87	1.82	6.40	-2.10	0.156563	-9999	1.20	-9999	-9999
11	10	315	0.94	-0.99	-0.05	-2.05	0.042836	-9999	0.00	-9999	-9999
11	11	316	0.71	0.44	6.24	-1.75	0.123524	-9999	37.21	-9999	-9999
11	12	317	1.45	-2.31	-0.85	-2.57	0.110093	-9999	4.40	-9999	-9999
11	13	318	3.04	-1.16	-0.55	-2.10	0.160806	-9999	0.00	-9999	-9999
11	14	319	2.12	-1.80	-0.75	-3.40	0.077324	-9999	1.80	-9999	-9999
11	15	320	2.17	-5.14	-3.85	-5.70	0.012043	-9999	0.00	-9999	-9999
11	16	321	3.70	-6.02	-5.60	-6.75	0.068839	-9999	0.00	-9999	-9999
11	17	322	3.85	-5.06	-4.05	-6.15	0.094841	-9999	0.00	-9999	-9999
