Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
2	13	44	7.75	5.82	10.42	0.23	0.27	-9999	3.00	-9999	-9999
2	14	45	8.12	1.43	3.83	0.01	0.30	-9999	5.80	-9999	-9999
2	15	46	2.32	0.23	1.47	-1.49	0.09	-9999	21.50	-9999	-9999
2	16	47	5.85	-1.55	-0.46	-2.78	0.14	-9999	2.70	-9999	-9999
2	17	48	7.74	-1.28	0.97	-4.41	0.17	-9999	0.00	-9999	-9999
2	18	49	7.30	2.41	4.64	-0.21	0.17	-9999	3.60	-9999	-9999
2	19	50	1.92	-0.74	2.09	-2.78	0.17	-9999	1.80	-9999	-9999
2	20	51	5.35	3.37	5.29	-2.76	0.28	-9999	1.60	-9999	-9999
2	21	52	6.92	5.65	7.72	2.92	0.27	-9999	0.30	-9999	-9999
2	22	53	6.05	5.49	9.03	4.31	0.15	-9999	4.20	-9999	-9999
2	23	54	14.57	8.18	14.10	3.90	0.32	-9999	0.00	-9999	-9999
2	24	55	12.48	8.17	11.73	6.10	0.34	-9999	0.00	-9999	-9999
2	25	56	11.43	11.25	16.63	7.32	0.38	-9999	0.00	-9999	-9999
2	26	57	2.83	7.57	10.95	3.70	0.24	-9999	12.00	-9999	-9999
2	27	58	1.16	1.42	5.23	0.17	0.11	-9999	18.50	-9999	-9999
2	28	59	13.10	1.91	5.50	0.05	0.14	-9999	5.70	-9999	-9999
3	1	61	7.54	5.98	9.43	2.05	0.33	-9999	0.00	-9999	-9999
3	2	62	13.25	10.08	14.71	5.32	0.32	-9999	0.00	-9999	-9999
3	3	63	3.07	8.08	11.95	3.77	0.21	-9999	17.90	-9999	-9999
3	4	64	1.72	3.72	5.23	1.76	0.08	-9999	17.80	-9999	-9999
3	5	65	10.19	6.14	9.32	2.13	0.14	-9999	0.00	-9999	-9999
3	6	66	2.38	3.51	6.60	2.42	0.10	-9999	6.30	-9999	-9999
3	7	67	4.11	3.37	5.85	1.83	0.11	-9999	0.00	-9999	-9999
3	8	68	15.44	2.89	7.83	-1.49	0.33	-9999	0.00	-9999	-9999
3	9	69	15.57	5.61	10.92	1.20	0.46	-9999	0.00	-9999	-9999
3	10	70	15.23	6.14	11.54	1.94	0.32	-9999	0.00	-9999	-9999
3	11	71	15.75	7.49	13.25	3.30	0.29	-9999	0.00	-9999	-9999
3	12	72	16.22	7.88	12.20	3.28	0.29	-9999	0.00	-9999	-9999
3	13	73	3.98	7.71	9.54	5.52	0.22	-9999	0.10	-9999	-9999
3	14	74	14.95	7.45	10.79	4.76	0.23	-9999	0.00	-9999	-9999
3	15	75	1.96	4.40	5.86	3.17	0.15	-9999	5.20	-9999	-9999
3	16	76	1.07	5.31	6.54	3.43	0.11	-9999	46.70	-9999	-9999
3	17	77	0.92	4.19	6.43	-0.33	0.11	-9999	41.70	-9999	-9999
3	18	78	5.61	0.27	3.39	-2.04	0.08	-9999	0.60	-9999	-9999
3	19	79	2.16	2.22	6.13	1.02	0.13	-9999	17.10	-9999	-9999
3	20	80	2.17	-0.52	1.12	-3.32	0.09	-9999	22.10	-9999	-9999
3	21	81	2.92	-2.23	-0.57	-4.22	0.09	-9999	16.40	-9999	-9999
3	22	82	7.41	-1.70	-0.81	-2.31	0.10	-9999	9.90	-9999	-9999
3	23	83	18.40	-0.54	3.16	-3.91	0.13	-9999	0.00	-9999	-9999
3	24	84	3.26	0.91	1.56	0.28	0.09	-9999	1.10	-9999	-9999
3	25	85	3.69	0.81	2.30	-0.07	0.09	-9999	9.70	-9999	-9999
3	26	86	4.82	1.23	3.20	0.02	0.09	-9999	2.00	-9999	-9999
3	27	87	1.41	6.03	8.25	1.42	0.19	-9999	2.10	-9999	-9999
3	28	88	3.15	4.79	10.31	0.30	0.18	-9999	13.30	-9999	-9999
3	29	89	2.57	-0.58	0.80	-1.16	0.13	-9999	8.10	-9999	-9999
3	30	90	4.80	-0.78	0.39	-1.81	0.15	-9999	3.10	-9999	-9999
3	31	91	2.85	1.25	2.79	0.54	0.09	-9999	6.60	-9999	-9999
4	1	92	6.92	5.11	7.46	2.78	0.17	-9999	0.10	-9999	-9999
4	2	93	13.58	7.94	11.36	4.56	0.27	-9999	0.00	-9999	-9999
4	3	94	12.90	9.02	12.70	5.58	0.30	-9999	1.90	-9999	-9999
4	4	95	6.91	0.54	7.04	-1.37	0.15	-9999	13.60	-9999	-9999
4	5	96	7.00	0.27	2.90	-1.91	0.16	-9999	12.90	-9999	-9999
4	6	97	5.64	1.44	4.90	-1.07	0.19	-9999	13.40	-9999	-9999
4	7	98	14.48	-2.60	-0.41	-4.69	0.32	-9999	0.80	-9999	-9999
4	8	99	22.95	-0.26	4.65	-5.30	0.38	-9999	0.00	-9999	-9999
4	9	100	22.18	4.30	9.83	-1.79	0.37	-9999	0.00	-9999	-9999
4	10	101	20.02	8.72	11.84	3.93	0.38	-9999	0.00	-9999	-9999
4	11	102	15.61	7.80	12.61	-1.27	0.32	-9999	17.70	-9999	-9999
4	12	103	11.04	-0.94	0.53	-2.24	0.20	-9999	0.40	-9999	-9999
4	13	104	9.30	-1.11	1.55	-3.68	0.15	-9999	10.10	-9999	-9999
4	14	105	15.96	3.31	5.91	-1.54	0.29	-9999	0.70	-9999	-9999
4	15	106	7.44	0.15	4.84	-1.90	0.13	-9999	22.00	-9999	-9999
4	16	107	8.45	-2.99	-1.83	-3.78	0.14	-9999	8.50	-9999	-9999
4	17	108	8.75	-2.16	-0.49	-3.94	0.14	-9999	6.20	-9999	-9999
4	18	109	20.78	3.90	8.96	-0.81	0.25	-9999	0.00	-9999	-9999
4	19	110	6.82	4.99	6.90	1.78	0.21	-9999	3.70	-9999	-9999
4	20	111	5.06	-2.43	1.00	-3.27	0.10	-9999	11.20	-9999	-9999
4	21	112	23.05	-1.47	1.72	-4.49	0.20	-9999	0.00	-9999	-9999
4	22	113	10.90	0.03	1.81	-2.45	0.26	-9999	0.00	-9999	-9999
4	23	114	13.10	1.17	4.47	-0.69	0.20	-9999	1.00	-9999	-9999
4	24	115	25.03	5.25	11.51	-1.31	0.32	-9999	0.00	-9999	-9999
4	25	116	22.13	9.98	14.39	5.02	0.40	-9999	0.00	-9999	-9999
4	26	117	6.31	7.08	9.30	4.78	0.18	-9999	1.90	-9999	-9999
4	27	118	11.12	7.69	12.53	4.68	0.17	-9999	3.90	-9999	-9999
4	28	119	8.51	7.25	10.82	4.75	0.14	-9999	2.40	-9999	-9999
4	29	120	9.90	7.30	9.63	5.93	0.17	-9999	10.80	-9999	-9999
4	30	121	5.65	5.30	6.73	4.63	0.10	-9999	16.80	-9999	-9999
5	1	122	2.61	5.24	6.13	4.57	0.10	-9999	7.10	-9999	-9999
5	2	123	23.40	9.51	14.20	4.47	0.23	-9999	0.00	-9999	-9999
5	3	124	25.25	14.58	19.73	9.23	0.36	-9999	0.00	-9999	-9999
5	4	125	10.75	14.74	17.26	11.88	0.35	-9999	0.00	-9999	-9999
5	5	126	22.71	15.05	21.48	9.32	0.30	-9999	3.30	-9999	-9999
5	6	127	20.24	11.78	19.04	3.75	0.28	-9999	8.00	-9999	-9999
5	7	128	8.73	4.08	5.51	2.76	0.16	-9999	2.30	-9999	-9999
5	8	129	3.40	1.88	3.12	0.61	0.09	-9999	26.00	-9999	-9999
5	9	130	24.02	6.98	13.20	0.60	0.27	-9999	0.00	-9999	-9999
5	10	131	18.83	9.79	15.45	5.06	0.29	-9999	0.00	-9999	-9999
5	11	132	25.15	14.69	21.09	8.11	0.38	-9999	0.00	-9999	-9999
5	12	133	24.05	15.96	19.57	11.59	0.37	-9999	0.00	-9999	-9999
5	13	134	19.93	15.59	20.01	12.03	0.23	-9999	0.40	-9999	-9999
5	14	135	19.69	18.80	24.03	14.44	0.31	-9999	6.90	-9999	-9999
5	15	136	25.81	20.01	25.41	15.47	0.39	-9999	0.00	-9999	-9999
5	16	137	26.02	19.46	24.93	14.42	0.41	-9999	0.00	-9999	-9999
5	17	138	20.60	18.19	21.99	14.45	0.33	-9999	0.00	-9999	-9999
5	18	139	17.76	16.52	21.77	12.64	0.23	-9999	3.40	-9999	-9999
5	19	140	22.63	14.90	19.22	11.33	0.23	-9999	0.00	-9999	-9999
5	20	141	18.13	15.00	20.37	11.13	0.20	-9999	9.60	-9999	-9999
5	21	142	22.33	11.67	16.00	7.98	0.21	-9999	29.80	-9999	-9999
5	22	143	6.86	8.19	9.31	7.35	0.14	-9999	17.20	-9999	-9999
5	23	144	14.44	9.86	13.51	7.13	0.14	-9999	7.40	-9999	-9999
5	24	145	4.73	8.39	10.24	6.75	0.09	-9999	18.00	-9999	-9999
5	25	146	27.65	8.19	12.26	4.54	0.22	-9999	0.10	-9999	-9999
5	26	147	23.81	9.82	12.69	5.85	0.31	-9999	0.00	-9999	-9999
5	27	148	7.46	9.32	11.07	7.63	0.27	-9999	0.70	-9999	-9999
5	28	149	7.09	4.77	8.39	3.04	0.14	-9999	14.20	-9999	-9999
5	29	150	17.79	7.71	11.70	3.09	0.25	-9999	11.60	-9999	-9999
5	30	151	9.55	8.19	9.88	5.86	0.28	-9999	0.10	-9999	-9999
5	31	152	16.74	5.15	7.51	3.36	0.21	-9999	0.20	-9999	-9999
6	1	153	24.07	8.78	13.80	2.55	0.23	-9999	0.00	-9999	-9999
6	2	154	10.05	11.10	13.96	9.27	0.18	-9999	0.70	-9999	-9999
6	3	155	12.63	11.51	15.89	9.02	0.16	-9999	0.40	-9999	-9999
6	4	156	13.93	11.99	15.86	9.35	0.20	-9999	2.20	-9999	-9999
6	5	157	23.00	15.87	20.78	10.39	0.29	-9999	0.40	-9999	-9999
6	6	158	16.98	15.42	19.42	12.98	0.22	-9999	0.30	-9999	-9999
6	7	159	26.01	14.80	18.72	11.32	0.26	-9999	0.00	-9999	-9999
6	8	160	12.10	15.04	18.04	12.08	0.21	-9999	10.60	-9999	-9999
6	9	161	23.71	16.27	19.72	12.13	0.28	-9999	0.40	-9999	-9999
6	10	162	22.35	17.63	21.52	13.82	0.29	-9999	0.00	-9999	-9999
6	11	163	26.41	19.44	23.90	14.86	0.26	-9999	0.00	-9999	-9999
6	12	164	16.47	18.38	22.53	13.92	0.24	-9999	27.60	-9999	-9999
6	13	165	16.01	15.80	20.42	12.59	0.17	-9999	2.20	-9999	-9999
6	14	166	13.00	15.44	19.64	13.03	0.20	-9999	7.60	-9999	-9999
6	15	167	21.24	14.93	18.62	12.25	0.27	-9999	0.10	-9999	-9999
6	16	168	10.60	14.17	17.22	12.74	0.18	-9999	3.00	-9999	-9999
6	17	169	13.89	13.55	16.20	11.14	0.15	-9999	13.90	-9999	-9999
6	18	170	13.06	12.11	15.14	10.13	0.17	-9999	2.90	-9999	-9999
6	19	171	19.00	13.16	18.37	8.87	0.16	-9999	1.70	-9999	-9999
6	20	172	6.26	10.99	13.02	9.28	0.18	-9999	5.70	-9999	-9999
6	21	173	26.11	16.38	20.99	10.29	0.31	-9999	0.00	-9999	-9999
6	22	174	4.02	10.68	16.71	8.27	0.14	-9999	8.80	-9999	-9999
6	23	175	22.03	10.79	15.05	7.14	0.21	-9999	18.70	-9999	-9999
6	24	176	15.56	11.19	14.13	9.40	0.22	-9999	1.90	-9999	-9999
6	25	177	18.40	12.52	16.33	9.19	0.23	-9999	0.30	-9999	-9999
6	26	178	19.29	14.91	19.44	11.20	0.25	-9999	0.10	-9999	-9999
6	27	179	12.75	16.99	19.94	11.10	0.30	-9999	0.00	-9999	-9999
6	28	180	19.52	20.51	24.42	15.50	0.36	-9999	0.00	-9999	-9999
6	29	181	23.49	22.89	27.38	17.85	0.40	-9999	0.00	-9999	-9999
6	30	182	11.68	16.05	21.48	13.39	0.23	-9999	3.50	-9999	-9999
7	1	183	21.15	13.59	17.93	9.51	0.23	-9999	19.40	-9999	-9999
7	2	184	21.63	16.49	22.17	10.42	0.29	-9999	0.00	-9999	-9999
7	3	185	16.49	17.42	19.70	14.69	0.25	-9999	1.30	-9999	-9999
7	4	186	16.91	16.26	20.57	13.07	0.16	-9999	4.45	-9999	-9999
7	5	187	4.77	12.34	14.58	9.85	0.13	-9999	1.50	-9999	-9999
7	6	188	6.08	11.49	13.08	9.99	0.18	-9999	11.80	-9999	-9999
7	7	189	2.97	9.76	12.04	8.28	0.14	-9999	4.40	-9999	-9999
7	8	190	6.65	13.51	15.06	12.04	0.19	-9999	2.70	-9999	-9999
7	9	191	17.59	15.07	18.21	12.49	0.25	-9999	1.30	-9999	-9999
7	10	192	15.79	14.54	20.11	11.82	0.18	-9999	0.90	-9999	-9999
7	11	193	5.32	13.66	14.84	12.40	0.13	-9999	0.50	-9999	-9999
7	12	194	20.27	15.75	19.62	12.51	0.22	-9999	0.20	-9999	-9999
7	13	195	14.93	16.10	20.21	13.60	0.22	-9999	0.20	-9999	-9999
7	14	196	19.21	16.36	20.13	13.37	0.22	-9999	0.20	-9999	-9999
7	15	197	3.77	12.99	13.89	12.59	0.12	-9999	0.10	-9999	-9999
7	16	198	19.09	15.08	18.55	11.90	0.21	-9999	0.00	-9999	-9999
7	17	199	24.66	16.98	22.66	12.34	0.19	-9999	33.30	-9999	-9999
7	18	200	4.16	12.62	13.81	11.67	0.14	-9999	16.00	-9999	-9999
7	19	201	1.78	11.37	11.75	10.72	0.12	-9999	109.70	-9999	-9999
7	20	202	5.71	11.89	13.64	10.82	0.19	-9999	5.20	-9999	-9999
7	21	203	5.44	12.11	13.75	10.94	0.20	-9999	26.30	-9999	-9999
7	22	204	11.21	14.37	18.43	12.18	0.14	-9999	14.60	-9999	-9999
7	23	205	19.37	16.09	21.00	12.64	0.18	-9999	2.20	-9999	-9999
7	24	206	22.54	17.40	22.35	12.86	0.24	-9999	3.40	-9999	-9999
7	25	207	5.58	14.26	15.54	11.96	0.14	-9999	13.40	-9999	-9999
7	26	208	5.24	12.63	14.14	11.39	0.19	-9999	9.30	-9999	-9999
7	27	209	21.97	16.49	20.36	13.49	0.29	-9999	0.00	-9999	-9999
7	28	210	11.10	16.34	18.54	14.96	0.16	-9999	3.70	-9999	-9999
7	29	211	19.82	16.13	20.64	13.89	0.20	-9999	3.50	-9999	-9999
7	30	212	25.16	17.07	20.92	13.82	0.28	-9999	0.00	-9999	-9999
7	31	213	18.20	16.37	21.86	10.13	0.24	-9999	19.70	-9999	-9999
8	1	214	6.85	10.00	11.63	8.69	0.13	-9999	17.70	-9999	-9999
8	2	215	9.40	11.93	14.17	10.49	0.14	-9999	13.20	-9999	-9999
8	3	216	17.36	14.71	18.42	11.21	0.20	-9999	0.00	-9999	-9999
8	4	217	20.79	16.73	20.99	12.16	0.25	-9999	0.00	-9999	-9999
8	5	218	17.73	18.46	22.49	14.74	0.24	-9999	0.00	-9999	-9999
8	6	219	16.11	16.88	20.18	14.43	0.21	-9999	0.00	-9999	-9999
8	7	220	24.53	16.82	20.76	12.75	0.24	-9999	0.00	-9999	-9999
8	8	221	16.10	16.73	20.01	14.40	0.19	-9999	0.00	-9999	-9999
8	9	222	10.42	14.78	17.37	12.92	0.15	-9999	16.20	-9999	-9999
8	10	223	16.12	15.43	19.31	11.70	0.19	-9999	0.00	-9999	-9999
8	11	224	24.64	17.42	23.26	11.43	0.28	-9999	0.00	-9999	-9999
8	12	225	24.02	18.22	22.09	14.64	0.30	-9999	0.00	-9999	-9999
8	13	226	22.72	18.05	22.16	13.64	0.29	-9999	0.00	-9999	-9999
8	14	227	20.87	19.42	22.57	16.39	0.33	-9999	0.00	-9999	-9999
8	15	228	11.79	17.51	22.06	14.74	0.21	-9999	12.80	-9999	-9999
8	16	229	12.93	15.94	18.39	14.12	0.17	-9999	1.80	-9999	-9999
8	17	230	16.40	16.81	21.09	13.92	0.17	-9999	3.55	-9999	-9999
8	18	231	3.35	14.47	15.36	13.94	0.12	-9999	4.10	-9999	-9999
8	19	232	7.79	15.00	17.30	12.87	0.15	-9999	1.90	-9999	-9999
8	20	233	21.60	17.47	22.72	13.19	0.27	-9999	0.00	-9999	-9999
8	21	234	19.23	18.53	22.97	15.14	0.28	-9999	0.00	-9999	-9999
8	22	235	21.19	18.27	22.01	14.65	0.27	-9999	0.00	-9999	-9999
8	23	236	17.53	18.34	21.95	15.59	0.21	-9999	0.00	-9999	-9999
8	24	237	20.45	18.21	21.98	14.81	0.22	-9999	0.20	-9999	-9999
8	25	238	21.05	18.86	23.82	14.30	0.26	-9999	0.00	-9999	-9999
8	26	239	18.63	18.44	21.69	15.26	0.21	-9999	0.00	-9999	-9999
8	27	240	16.44	18.05	21.07	14.86	0.22	-9999	0.00	-9999	-9999
8	28	241	19.43	18.78	25.10	12.78	0.22	-9999	0.20	-9999	-9999
8	29	242	2.44	9.77	11.80	8.60	0.13	-9999	43.20	-9999	-9999
8	30	243	7.11	12.10	13.82	9.35	0.23	-9999	1.60	-9999	-9999
8	31	244	8.14	14.07	17.52	12.48	0.15	-9999	5.80	-9999	-9999
9	1	245	22.49	16.48	21.65	12.01	0.19	-9999	0.20	-9999	-9999
9	2	246	19.50	18.53	22.89	13.51	0.18	-9999	0.70	-9999	-9999
9	3	247	18.42	19.04	22.01	16.46	0.16	-9999	0.10	-9999	-9999
9	4	248	13.62	16.73	21.25	14.96	0.12	-9999	2.10	-9999	-9999
9	5	249	4.45	17.66	20.19	14.61	0.15	-9999	0.00	-9999	-9999
9	6	250	4.45	17.13	20.19	14.70	0.18	-9999	1.80	-9999	-9999
9	7	251	4.45	11.97	14.27	10.67	0.08	-9999	6.30	-9999	-9999
9	8	252	6.88	12.58	17.41	9.38	0.17	-9999	0.00	-9999	-9999
9	9	253	10.74	15.00	17.32	13.54	0.24	-9999	0.00	-9999	-9999
9	10	254	6.18	9.98	13.08	7.80	0.23	-9999	0.00	-9999	-9999
9	11	255	20.81	12.11	17.92	5.84	0.22	-9999	0.00	-9999	-9999
9	12	256	19.72	18.98	23.25	15.66	0.32	-9999	0.00	-9999	-9999
9	13	257	7.48	14.27	18.31	8.75	0.19	-9999	6.00	-9999	-9999
9	14	258	18.64	9.76	12.88	8.27	0.23	-9999	0.00	-9999	-9999
9	15	259	20.66	10.00	14.71	5.88	0.24	-9999	0.00	-9999	-9999
9	16	260	20.06	12.29	18.53	6.82	0.27	-9999	0.00	-9999	-9999
9	17	261	19.70	14.34	19.38	10.27	0.25	-9999	0.00	-9999	-9999
9	18	262	18.54	15.21	19.51	11.55	0.21	-9999	0.10	-9999	-9999
9	19	263	10.48	14.88	17.86	10.22	0.21	-9999	9.70	-9999	-9999
9	20	264	13.20	8.47	11.71	6.44	0.15	-9999	2.20	-9999	-9999
9	21	265	18.41	7.96	13.03	4.35	0.15	-9999	0.10	-9999	-9999
9	22	266	18.81	9.59	14.35	5.97	0.16	-9999	0.30	-9999	-9999
9	23	267	18.30	11.04	16.37	7.09	0.20	-9999	0.20	-9999	-9999
9	24	268	11.50	10.39	12.31	8.78	0.19	-9999	0.00	-9999	-9999
9	25	269	17.94	9.71	14.47	5.82	0.21	-9999	0.10	-9999	-9999
9	26	270	17.80	10.99	15.25	7.06	0.21	-9999	0.20	-9999	-9999
9	27	271	15.01	12.12	15.90	10.27	0.22	-9999	0.10	-9999	-9999
9	28	272	14.87	10.94	14.49	7.91	0.15	-9999	0.30	-9999	-9999
9	29	273	17.08	11.88	16.10	8.03	0.22	-9999	0.20	-9999	-9999
9	30	274	6.82	14.00	15.28	12.03	0.25	-9999	8.50	-9999	-9999
10	1	275	1.24	11.31	13.86	8.74	0.11	-9999	57.60	-9999	-9999
10	2	276	2.75	12.74	15.04	8.96	0.19	-9999	15.60	-9999	-9999
10	3	277	4.40	5.80	8.10	4.56	0.20	-9999	8.00	-9999	-9999
10	4	278	15.16	8.86	13.25	3.92	0.22	-9999	0.00	-9999	-9999
10	5	279	14.86	12.69	17.56	9.20	0.24	-9999	0.00	-9999	-9999
10	6	280	14.90	13.62	19.73	9.70	0.23	-9999	0.20	-9999	-9999
10	7	281	12.27	16.15	21.83	12.33	0.27	-9999	0.00	-9999	-9999
10	8	282	7.32	14.84	17.67	13.19	0.17	-9999	2.70	-9999	-9999
10	9	283	9.51	17.53	20.92	14.75	0.29	-9999	0.00	-9999	-9999
10	10	284	6.43	15.53	18.45	11.94	0.23	-9999	12.50	-9999	-9999
10	11	285	8.22	9.78	11.95	7.97	0.33	-9999	0.10	-9999	-9999
10	12	286	3.81	7.44	10.82	5.28	0.15	-9999	20.10	-9999	-9999
10	13	287	5.91	4.06	5.24	2.71	0.18	-9999	4.90	-9999	-9999
10	14	288	2.88	2.17	4.01	1.41	0.12	-9999	9.70	-9999	-9999
10	15	289	3.39	1.87	2.60	0.95	0.11	-9999	9.30	-9999	-9999
10	16	290	2.16	2.39	3.09	1.20	0.10	-9999	5.90	-9999	-9999
10	17	291	7.25	4.85	8.42	2.61	0.11	-9999	0.20	-9999	-9999
10	18	292	11.52	7.59	13.92	3.42	0.16	-9999	0.20	-9999	-9999
10	19	293	10.39	7.95	10.99	5.91	0.15	-9999	0.30	-9999	-9999
10	20	294	11.39	9.15	13.60	5.00	0.17	-9999	0.30	-9999	-9999
10	21	295	1.31	2.92	4.93	1.23	0.11	-9999	2.10	-9999	-9999
10	22	296	6.77	1.92	5.33	-0.11	0.13	-9999	0.00	-9999	-9999
10	23	297	10.04	3.55	9.32	0.97	0.15	-9999	0.20	-9999	-9999
10	24	298	1.75	1.42	2.48	-0.17	0.22	-9999	0.00	-9999	-9999
10	25	299	3.44	1.68	2.97	-0.47	0.29	-9999	0.10	-9999	-9999
10	26	300	1.83	0.56	1.59	-0.52	0.13	-9999	3.20	-9999	-9999
10	27	301	3.49	-3.02	0.74	-6.89	0.15	-9999	0.00	-9999	-9999
10	28	302	10.72	-4.44	-1.13	-7.13	0.17	-9999	0.90	-9999	-9999
10	29	303	10.69	-3.34	0.47	-6.32	0.20	-9999	1.70	-9999	-9999
10	30	304	10.01	0.14	4.68	-4.50	0.37	-9999	2.90	-9999	-9999
10	31	305	7.20	4.29	8.39	0.42	0.37	-9999	8.70	-9999	-9999
11	1	306	9.26	3.14	7.00	0.15	0.22	-9999	5.00	-9999	-9999
11	2	307	8.70	4.15	7.99	1.62	0.20	-9999	4.10	-9999	-9999
11	3	308	9.01	3.91	7.77	1.55	0.20	-9999	0.20	-9999	-9999
11	4	309	8.87	2.29	6.99	-3.30	0.20	-9999	0.00	-9999	-9999
11	5	310	6.42	7.23	11.26	2.99	0.29	-9999	0.10	-9999	-9999
11	6	311	4.59	16.54	18.39	11.92	0.39	-9999	0.00	-9999	-9999
11	7	312	6.29	16.86	21.86	12.89	0.37	-9999	0.00	-9999	-9999
11	8	313	2.96	9.71	11.88	6.84	0.15	-9999	5.10	-9999	-9999
11	9	314	4.31	7.37	12.41	4.24	0.22	-9999	3.10	-9999	-9999
11	10	315	5.52	6.14	8.89	3.40	0.26	-9999	0.10	-9999	-9999
11	11	316	7.10	7.11	9.54	4.67	0.29	-9999	0.00	-9999	-9999
11	12	317	6.96	11.15	15.27	5.29	0.34	-9999	0.40	-9999	-9999
11	13	318	1.92	3.44	5.13	1.13	0.14	-9999	6.40	-9999	-9999
11	14	319	1.97	1.53	2.72	0.71	0.11	-9999	7.10	-9999	-9999
11	15	320	6.83	1.65	4.71	1.06	0.07	-9999	0.30	-9999	-9999
11	16	321	1.10	1.26	3.03	0.52	0.07	-9999	21.89	-9999	-9999
11	17	322	2.40	0.67	1.19	0.30	0.11	-9999	1.00	-9999	-9999
11	18	323	1.00	-0.93	0.78	-3.97	0.13	-9999	0.00	-9999	-9999
11	19	324	7.21	-3.76	-0.64	-6.88	0.24	-9999	0.00	-9999	-9999
11	20	325	6.63	-0.87	3.85	-4.89	0.33	-9999	0.10	-9999	-9999
11	21	326	1.90	3.58	4.46	1.06	0.15	-9999	14.60	-9999	-9999
11	22	327	5.40	2.19	4.45	0.10	0.14	-9999	1.90	-9999	-9999
11	23	328	1.61	-0.99	-0.07	-1.58	0.10	-9999	0.00	-9999	-9999
