Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
2	7	38	2.09	-2.50	-0.99	-3.38	0.12	-9999	9.10	-9999	-9999
2	8	39	2.54	-5.24	-3.30	-6.57	0.18	-9999	1.90	-9999	-9999
2	9	40	6.55	-5.68	-3.24	-8.95	0.21	-9999	1.90	-9999	-9999
2	10	41	2.56	-6.95	-6.17	-7.64	0.10	-9999	3.30	-9999	-9999
2	11	42	4.66	-8.82	-7.73	-9.71	0.13	-9999	8.82	-9999	-9999
2	12	43	5.07	-10.21	-9.59	-11.19	0.12	-9999	5.14	-9999	-9999
2	13	44	4.72	-8.87	-7.75	-10.22	0.11	-9999	10.84	-9999	-9999
2	14	45	6.39	-6.52	-5.03	-8.19	0.11	-9999	6.45	-9999	-9999
2	15	46	8.52	-5.91	-2.81	-7.23	0.12	-9999	0.27	-9999	-9999
2	16	47	5.92	-1.62	2.15	-6.67	0.19	-9999	2.59	-9999	-9999
2	17	48	2.66	-2.92	-0.49	-5.08	0.18	-9999	3.89	-9999	-9999
2	18	49	5.94	-4.80	-3.96	-5.61	0.17	-9999	0.67	-9999	-9999
2	19	50	2.21	-0.03	3.04	-4.56	0.09	-9999	18.89	-9999	-9999
2	20	51	4.02	2.74	4.04	1.47	0.09	-9999	55.37	-9999	-9999
2	21	52	2.60	1.06	2.33	0.25	0.08	-9999	23.80	-9999	-9999
2	22	53	3.80	-0.75	1.77	-2.88	0.13	-9999	20.53	-9999	-9999
2	23	54	2.00	-3.24	-2.44	-3.75	0.15	-9999	1.47	-9999	-9999
2	24	55	6.24	-3.01	-1.36	-3.94	0.16	-9999	1.74	-9999	-9999
2	25	56	14.95	-3.61	-0.96	-5.39	0.15	-9999	0.00	-9999	-9999
2	26	57	8.99	0.23	3.24	-5.88	0.22	-9999	0.30	-9999	-9999
2	27	58	15.44	6.18	10.44	2.06	0.26	-9999	0.40	-9999	-9999
2	28	59	13.23	5.63	8.52	3.06	0.29	-9999	0.30	-9999	-9999
3	1	61	13.48	4.89	9.01	1.32	0.25	-9999	0.20	-9999	-9999
3	2	62	2.98	4.66	5.62	3.82	0.11	-9999	41.00	-9999	-9999
3	3	63	11.92	6.89	9.98	5.02	0.22	-9999	0.20	-9999	-9999
3	4	64	7.37	7.64	8.82	5.80	0.40	-9999	0.30	-9999	-9999
3	5	65	3.03	1.65	5.95	0.46	0.14	-9999	0.20	-9999	-9999
3	6	66	8.15	0.65	3.02	-1.04	0.24	-9999	0.20	-9999	-9999
3	7	67	2.36	-1.13	0.10	-2.01	0.10	-9999	8.40	-9999	-9999
3	8	68	12.19	-0.35	3.37	-2.85	0.27	-9999	0.10	-9999	-9999
3	9	69	6.22	2.74	5.44	-0.98	0.22	-9999	0.10	-9999	-9999
3	10	70	12.81	7.08	11.92	3.19	0.30	-9999	0.10	-9999	-9999
3	11	71	3.12	2.36	6.02	0.40	0.11	-9999	4.00	-9999	-9999
3	12	72	13.07	2.48	7.53	-1.04	0.14	-9999	0.10	-9999	-9999
3	13	73	12.80	6.47	10.38	3.19	0.24	-9999	0.10	-9999	-9999
3	14	74	15.20	7.32	12.47	3.76	0.26	-9999	0.10	-9999	-9999
3	15	75	2.37	4.49	6.13	2.33	0.13	-9999	0.60	-9999	-9999
3	16	76	2.86	-0.39	1.57	-2.40	0.16	-9999	0.50	-9999	-9999
3	17	77	4.83	-3.37	-1.87	-5.79	0.20	-9999	0.20	-9999	-9999
3	18	78	17.15	-2.47	2.81	-6.78	0.23	-9999	0.00	-9999	-9999
3	19	79	17.23	-0.01	3.91	-4.15	0.29	-9999	0.10	-9999	-9999
3	20	80	4.09	-0.70	0.09	-1.08	0.14	-9999	6.70	-9999	-9999
3	21	81	11.09	1.17	4.08	-1.23	0.23	-9999	0.20	-9999	-9999
3	22	82	9.90	2.81	6.09	0.72	0.25	-9999	1.90	-9999	-9999
3	23	83	8.10	1.26	2.98	0.18	0.15	-9999	7.90	-9999	-9999
3	24	84	10.65	4.24	8.52	0.80	0.17	-9999	13.20	-9999	-9999
3	25	85	18.46	9.89	15.16	4.61	0.43	-9999	0.00	-9999	-9999
3	26	86	16.01	9.80	14.68	5.56	0.40	-9999	0.10	-9999	-9999
3	27	87	9.75	9.13	12.38	6.83	0.32	-9999	0.00	-9999	-9999
3	28	88	2.28	4.97	6.49	3.31	0.15	-9999	3.50	-9999	-9999
3	29	89	1.74	1.88	2.83	0.87	0.09	-9999	11.30	-9999	-9999
3	30	90	1.37	3.02	4.12	2.02	0.10	-9999	2.40	-9999	-9999
3	31	91	13.29	6.43	9.15	3.58	0.22	-9999	0.80	-9999	-9999
4	1	92	19.12	7.62	11.26	4.11	0.32	-9999	0.00	-9999	-9999
4	2	93	19.98	7.35	10.46	3.52	0.37	-9999	0.00	-9999	-9999
4	3	94	18.37	8.17	11.64	4.74	0.34	-9999	0.00	-9999	-9999
4	4	95	14.41	8.05	11.82	5.56	0.26	-9999	6.50	-9999	-9999
4	5	96	9.69	6.49	9.11	4.49	0.20	-9999	0.80	-9999	-9999
4	6	97	18.19	10.22	14.87	5.10	0.32	-9999	0.00	-9999	-9999
4	7	98	5.93	7.49	12.24	3.06	0.18	-9999	7.40	-9999	-9999
4	8	99	2.21	3.30	4.41	2.14	0.10	-9999	9.90	-9999	-9999
4	9	100	6.69	4.56	6.44	2.73	0.17	-9999	0.70	-9999	-9999
4	10	101	17.80	6.38	10.21	2.46	0.26	-9999	0.00	-9999	-9999
4	11	102	5.80	7.04	8.96	4.28	0.20	-9999	13.20	-9999	-9999
4	12	103	15.22	5.74	8.86	2.67	0.21	-9999	0.40	-9999	-9999
4	13	104	7.50	3.58	5.22	1.48	0.13	-9999	14.10	-9999	-9999
4	14	105	17.42	5.41	10.62	0.34	0.31	-9999	0.70	-9999	-9999
4	15	106	23.22	9.09	14.97	2.56	0.36	-9999	0.00	-9999	-9999
4	16	107	2.00	1.14	2.50	0.50	0.10	-9999	0.60	-9999	-9999
4	17	108	7.30	1.26	2.78	-0.36	0.19	-9999	0.00	-9999	-9999
4	18	109	10.66	1.57	3.34	0.40	0.15	-9999	10.20	-9999	-9999
4	19	110	10.56	1.03	3.21	0.04	0.12	-9999	5.10	-9999	-9999
4	20	111	14.09	2.28	5.77	0.06	0.18	-9999	4.70	-9999	-9999
4	21	112	11.16	6.52	11.48	0.99	0.21	-9999	16.40	-9999	-9999
4	22	113	10.84	7.58	10.19	5.85	0.15	-9999	8.00	-9999	-9999
4	23	114	14.85	8.56	12.54	5.92	0.19	-9999	0.70	-9999	-9999
4	24	115	11.14	8.31	11.74	5.21	0.19	-9999	2.80	-9999	-9999
4	25	116	7.92	7.78	11.52	6.50	0.13	-9999	5.70	-9999	-9999
4	26	117	19.81	9.19	13.65	4.71	0.21	-9999	0.00	-9999	-9999
4	27	118	16.72	9.06	13.20	5.87	0.17	-9999	1.40	-9999	-9999
4	28	119	11.76	9.44	12.74	6.74	0.17	-9999	0.00	-9999	-9999
4	29	120	24.70	12.23	18.16	6.86	0.23	-9999	0.00	-9999	-9999
4	30	121	7.15	10.28	12.79	8.27	0.14	-9999	1.00	-9999	-9999
5	1	122	15.14	11.74	15.54	8.63	0.23	-9999	4.50	-9999	-9999
5	2	123	12.72	10.66	15.01	8.24	0.14	-9999	5.00	-9999	-9999
5	3	124	24.23	12.52	17.26	7.52	0.22	-9999	0.00	-9999	-9999
5	4	125	5.91	11.19	12.57	9.99	0.14	-9999	0.80	-9999	-9999
5	5	126	6.60	8.86	10.82	6.58	0.14	-9999	0.00	-9999	-9999
5	6	127	7.47	7.87	10.29	6.14	0.19	-9999	4.10	-9999	-9999
5	7	128	17.38	10.15	14.81	6.24	0.15	-9999	0.60	-9999	-9999
5	8	129	14.02	11.41	16.10	8.64	0.17	-9999	26.50	-9999	-9999
5	9	130	12.35	10.35	13.72	8.54	0.22	-9999	3.30	-9999	-9999
5	10	131	24.65	14.31	19.73	7.37	0.33	-9999	0.00	-9999	-9999
5	11	132	6.94	11.19	15.08	9.22	0.15	-9999	5.90	-9999	-9999
5	12	133	14.31	11.20	14.00	9.16	0.16	-9999	1.90	-9999	-9999
5	13	134	6.79	10.34	12.96	7.97	0.16	-9999	0.30	-9999	-9999
5	14	135	5.07	9.71	10.67	8.93	0.12	-9999	0.20	-9999	-9999
5	15	136	10.71	8.52	11.03	7.24	0.17	-9999	0.30	-9999	-9999
5	16	137	14.73	6.21	9.39	4.02	0.23	-9999	0.40	-9999	-9999
5	17	138	25.86	9.95	14.66	3.73	0.25	-9999	1.30	-9999	-9999
5	18	139	25.95	11.71	15.86	9.09	0.24	-9999	0.50	-9999	-9999
5	19	140	23.55	14.68	19.30	9.28	0.35	-9999	0.00	-9999	-9999
5	20	141	15.37	13.32	18.42	8.96	0.23	-9999	3.50	-9999	-9999
5	21	142	8.58	9.60	11.76	8.41	0.12	-9999	13.70	-9999	-9999
5	22	143	9.96	9.57	12.51	8.31	0.14	-9999	1.30	-9999	-9999
5	23	144	12.67	8.75	11.58	6.82	0.17	-9999	8.70	-9999	-9999
5	24	145	26.88	11.83	17.16	5.82	0.24	-9999	0.00	-9999	-9999
5	25	146	22.33	14.10	17.52	10.18	0.24	-9999	0.00	-9999	-9999
5	26	147	19.67	14.74	18.07	11.16	0.24	-9999	0.00	-9999	-9999
5	27	148	24.02	16.52	21.28	11.58	0.25	-9999	0.00	-9999	-9999
5	28	149	24.38	17.42	22.24	13.27	0.27	-9999	0.00	-9999	-9999
5	29	150	17.56	15.99	21.44	13.04	0.21	-9999	27.30	-9999	-9999
5	30	151	26.65	18.73	23.49	13.14	0.34	-9999	0.00	-9999	-9999
5	31	152	20.28	19.02	22.93	14.33	0.32	-9999	5.40	-9999	-9999
6	1	153	22.95	17.14	21.03	13.43	0.24	-9999	0.00	-9999	-9999
6	2	154	14.68	19.27	23.07	12.06	0.29	-9999	3.28	-9999	-9999
6	3	155	25.30	15.63	19.55	11.52	0.26	-9999	0.00	-9999	-9999
6	4	156	5.52	12.21	15.74	10.63	0.18	-9999	2.40	-9999	-9999
6	5	157	26.12	15.34	21.50	9.00	0.29	-9999	0.00	-9999	-9999
6	6	158	15.37	14.69	20.11	11.85	0.22	-9999	0.00	-9999	-9999
6	7	159	18.94	14.04	18.78	10.46	0.18	-9999	0.00	-9999	-9999
6	8	160	5.39	11.33	15.97	7.22	0.15	-9999	12.70	-9999	-9999
6	9	161	19.11	12.12	16.19	7.00	0.22	-9999	0.00	-9999	-9999
6	10	162	21.99	15.16	19.44	11.48	0.22	-9999	0.00	-9999	-9999
6	11	163	3.82	12.40	14.44	10.66	0.13	-9999	4.20	-9999	-9999
6	12	164	9.10	11.87	14.29	10.38	0.14	-9999	3.30	-9999	-9999
6	13	165	24.76	13.74	17.83	9.44	0.24	-9999	0.00	-9999	-9999
6	14	166	18.78	13.82	17.72	10.55	0.17	-9999	1.70	-9999	-9999
6	15	167	11.94	14.60	17.29	12.74	0.18	-9999	0.00	-9999	-9999
6	16	168	4.85	13.28	14.00	12.82	0.12	-9999	7.00	-9999	-9999
6	17	169	8.34	13.77	15.95	12.64	0.14	-9999	22.00	-9999	-9999
6	18	170	9.42	12.08	13.21	10.06	0.19	-9999	13.40	-9999	-9999
6	19	171	12.23	10.36	12.44	8.56	0.22	-9999	0.00	-9999	-9999
6	20	172	20.79	12.73	16.73	7.78	0.21	-9999	0.20	-9999	-9999
6	21	173	4.34	10.40	13.84	7.23	0.17	-9999	26.70	-9999	-9999
6	22	174	6.45	7.79	9.62	6.21	0.18	-9999	34.90	-9999	-9999
6	23	175	17.27	9.77	13.91	7.14	0.27	-9999	0.00	-9999	-9999
6	24	176	16.89	11.23	14.70	7.03	0.28	-9999	0.10	-9999	-9999
6	25	177	26.45	14.13	18.60	8.79	0.31	-9999	0.00	-9999	-9999
6	26	178	23.59	17.92	23.52	11.72	0.33	-9999	0.00	-9999	-9999
6	27	179	10.18	15.70	19.17	13.82	0.16	-9999	0.30	-9999	-9999
6	28	180	4.42	12.97	14.53	10.58	0.18	-9999	7.50	-9999	-9999
6	29	181	23.25	15.27	20.41	9.14	0.19	-9999	0.20	-9999	-9999
6	30	182	15.63	16.72	19.94	14.31	0.21	-9999	5.20	-9999	-9999
7	1	183	17.16	15.66	19.12	13.06	0.20	-9999	2.30	-9999	-9999
7	2	184	18.70	17.53	20.96	13.67	0.26	-9999	0.00	-9999	-9999
7	3	185	25.89	19.77	24.44	14.66	0.25	-9999	0.10	-9999	-9999
7	4	186	26.37	22.91	27.67	17.72	0.32	-9999	0.00	-9999	-9999
7	5	187	22.59	24.18	28.66	20.03	0.35	-9999	0.00	-9999	-9999
7	6	188	19.09	19.74	24.80	14.54	0.25	-9999	0.00	-9999	-9999
7	7	189	10.35	14.79	17.30	13.30	0.20	-9999	3.90	-9999	-9999
7	8	190	3.12	11.41	13.33	10.33	0.11	-9999	36.40	-9999	-9999
7	9	191	2.28	11.61	12.37	10.68	0.11	-9999	14.80	-9999	-9999
7	10	192	7.40	14.93	18.17	12.36	0.12	-9999	14.80	-9999	-9999
7	11	193	16.24	16.67	20.96	14.38	0.17	-9999	3.00	-9999	-9999
7	12	194	15.72	17.43	21.34	14.42	0.21	-9999	19.40	-9999	-9999
7	13	195	16.89	17.88	21.91	13.80	0.18	-9999	17.90	-9999	-9999
7	14	196	8.23	14.23	17.00	11.90	0.17	-9999	6.90	-9999	-9999
7	15	197	9.31	13.73	15.24	12.48	0.25	-9999	0.30	-9999	-9999
7	16	198	15.03	14.53	17.99	12.74	0.23	-9999	0.80	-9999	-9999
7	17	199	18.38	15.81	19.68	12.52	0.23	-9999	0.00	-9999	-9999
7	18	200	26.30	17.94	23.02	13.11	0.25	-9999	0.20	-9999	-9999
7	19	201	23.34	19.68	24.28	14.99	0.27	-9999	0.00	-9999	-9999
7	20	202	20.78	18.84	23.60	15.16	0.24	-9999	12.80	-9999	-9999
7	21	203	2.83	18.58	21.04	14.14	0.22	-9999	7.73	-9999	-9999
7	22	204	3.79	12.50	15.79	10.84	0.09	-9999	29.21	-9999	-9999
7	23	205	9.63	10.25	12.19	8.46	0.15	-9999	15.80	-9999	-9999
7	24	206	5.30	10.49	12.05	9.17	0.13	-9999	4.20	-9999	-9999
7	25	207	20.73	14.01	19.30	7.74	0.17	-9999	0.20	-9999	-9999
7	26	208	22.03	17.68	21.44	13.17	0.23	-9999	0.20	-9999	-9999
7	27	209	24.13	18.71	22.43	15.54	0.25	-9999	0.50	-9999	-9999
7	28	210	15.02	16.76	19.35	13.82	0.19	-9999	0.10	-9999	-9999
7	29	211	23.83	16.68	20.00	13.52	0.29	-9999	0.00	-9999	-9999
7	30	212	21.74	15.20	18.59	11.65	0.32	-9999	0.00	-9999	-9999
7	31	213	24.74	16.18	20.47	12.37	0.31	-9999	0.00	-9999	-9999
8	1	214	25.09	16.61	20.83	12.12	0.32	-9999	0.00	-9999	-9999
8	2	215	20.94	16.30	20.57	13.06	0.30	-9999	0.00	-9999	-9999
8	3	216	23.62	16.89	20.89	12.48	0.29	-9999	0.00	-9999	-9999
8	4	217	23.56	17.67	22.09	14.02	0.29	-9999	0.00	-9999	-9999
8	5	218	16.27	18.79	23.04	14.95	0.24	-9999	0.00	-9999	-9999
8	6	219	15.83	20.18	23.72	17.43	0.21	-9999	0.00	-9999	-9999
8	7	220	15.66	18.42	22.61	14.43	0.23	-9999	0.10	-9999	-9999
8	8	221	16.54	19.02	25.23	13.07	0.27	-9999	0.10	-9999	-9999
8	9	222	22.51	20.11	24.12	15.48	0.23	-9999	7.80	-9999	-9999
8	10	223	7.10	15.52	17.91	13.00	0.15	-9999	6.50	-9999	-9999
8	11	224	12.25	14.98	18.42	13.24	0.19	-9999	5.00	-9999	-9999
8	12	225	7.83	13.73	15.36	12.34	0.16	-9999	0.10	-9999	-9999
8	13	226	8.16	11.50	13.65	9.38	0.22	-9999	0.40	-9999	-9999
8	14	227	21.56	14.20	19.36	8.87	0.26	-9999	0.20	-9999	-9999
8	15	228	4.81	13.93	15.27	12.73	0.18	-9999	4.80	-9999	-9999
8	16	229	4.82	13.04	14.73	12.18	0.12	-9999	22.60	-9999	-9999
8	17	230	11.63	14.00	16.09	11.83	0.18	-9999	1.50	-9999	-9999
8	18	231	14.86	15.97	21.05	12.34	0.18	-9999	1.70	-9999	-9999
8	19	232	11.72	14.97	17.63	12.99	0.23	-9999	7.20	-9999	-9999
8	20	233	3.28	12.11	13.76	9.64	0.13	-9999	16.00	-9999	-9999
8	21	234	18.47	13.26	17.04	9.57	0.24	-9999	0.10	-9999	-9999
8	22	235	12.56	12.65	15.79	10.19	0.20	-9999	0.20	-9999	-9999
8	23	236	16.77	12.89	16.85	9.10	0.18	-9999	0.30	-9999	-9999
8	24	237	18.11	13.91	18.26	10.78	0.22	-9999	0.20	-9999	-9999
8	25	238	11.52	14.92	18.95	11.54	0.24	-9999	0.10	-9999	-9999
8	26	239	18.24	18.03	23.05	12.87	0.18	-9999	13.00	-9999	-9999
8	27	240	3.53	15.80	17.18	14.66	0.12	-9999	21.40	-9999	-9999
8	28	241	11.62	16.43	20.09	13.56	0.15	-9999	17.60	-9999	-9999
8	29	242	4.99	14.06	15.78	13.15	0.13	-9999	9.80	-9999	-9999
8	30	243	3.99	12.71	13.59	12.19	0.13	-9999	6.10	-9999	-9999
8	31	244	7.46	13.56	16.04	11.61	0.16	-9999	3.30	-9999	-9999
9	1	245	6.64	12.54	14.39	9.92	0.17	-9999	12.00	-9999	-9999
9	2	246	3.38	9.17	10.17	8.61	0.14	-9999	32.50	-9999	-9999
9	3	247	5.34	10.03	12.93	6.80	0.11	-9999	2.40	-9999	-9999
9	4	248	20.19	13.78	18.40	10.00	0.19	-9999	0.20	-9999	-9999
9	5	249	17.85	14.35	19.18	11.11	0.22	-9999	0.00	-9999	-9999
9	6	250	19.60	15.87	21.20	10.93	0.20	-9999	0.10	-9999	-9999
9	7	251	5.30	14.35	15.99	12.60	0.13	-9999	2.15	-9999	-9999
9	8	252	10.33	15.16	17.95	13.45	0.17	-9999	0.10	-9999	-9999
9	9	253	15.02	15.20	19.27	12.51	0.18	-9999	0.00	-9999	-9999
9	10	254	16.03	16.63	20.25	14.05	0.25	-9999	0.10	-9999	-9999
9	11	255	19.65	16.84	22.91	12.36	0.22	-9999	0.20	-9999	-9999
9	12	256	19.63	16.93	21.77	12.83	0.24	-9999	0.30	-9999	-9999
9	13	257	20.12	17.08	22.30	13.01	0.20	-9999	0.40	-9999	-9999
9	14	258	19.70	16.90	22.55	12.90	0.21	-9999	0.40	-9999	-9999
9	15	259	19.96	17.48	22.27	13.64	0.26	-9999	0.10	-9999	-9999
9	16	260	15.65	16.89	20.33	15.04	0.19	-9999	0.10	-9999	-9999
9	17	261	8.07	15.77	18.60	13.03	0.15	-9999	0.10	-9999	-9999
9	18	262	14.29	16.16	20.51	14.06	0.20	-9999	0.00	-9999	-9999
9	19	263	16.95	18.11	23.12	14.13	0.34	-9999	0.00	-9999	-9999
9	20	264	6.90	19.90	21.54	17.88	0.38	-9999	0.00	-9999	-9999
9	21	265	4.00	12.70	20.13	9.79	0.14	-9999	12.30	-9999	-9999
9	22	266	17.85	15.04	20.21	9.46	0.23	-9999	0.20	-9999	-9999
9	23	267	16.09	16.41	21.17	12.54	0.23	-9999	0.10	-9999	-9999
9	24	268	11.74	16.05	19.68	13.98	0.17	-9999	0.30	-9999	-9999
9	25	269	15.55	16.58	20.99	13.78	0.19	-9999	0.20	-9999	-9999
9	26	270	4.34	13.89	16.13	11.71	0.12	-9999	3.90	-9999	-9999
9	27	271	14.18	12.62	16.71	9.36	0.15	-9999	3.20	-9999	-9999
9	28	272	4.98	11.49	14.67	9.68	0.14	-9999	0.70	-9999	-9999
9	29	273	9.31	12.74	16.34	10.36	0.20	-9999	0.50	-9999	-9999
9	30	274	14.17	14.42	19.28	9.72	0.18	-9999	0.30	-9999	-9999
10	1	275	11.63	11.03	14.56	8.21	0.23	-9999	0.20	-9999	-9999
10	2	276	13.71	13.97	21.06	8.38	0.25	-9999	0.20	-9999	-9999
10	3	277	13.86	12.66	19.38	6.59	0.20	-9999	0.20	-9999	-9999
10	4	278	4.93	5.47	6.96	4.08	0.12	-9999	0.10	-9999	-9999
10	5	279	2.68	5.06	5.62	4.35	0.12	-9999	0.10	-9999	-9999
10	6	280	4.74	4.80	5.46	4.42	0.14	-9999	5.60	-9999	-9999
10	7	281	7.25	5.19	7.79	3.76	0.15	-9999	1.60	-9999	-9999
10	8	282	12.46	7.02	11.22	2.82	0.23	-9999	0.20	-9999	-9999
10	9	283	3.07	8.95	10.64	7.01	0.17	-9999	18.00	-9999	-9999
10	10	284	5.21	10.60	12.80	8.95	0.15	-9999	2.70	-9999	-9999
10	11	285	4.59	10.61	12.42	9.39	0.14	-9999	0.00	-9999	-9999
10	12	286	8.53	10.89	13.34	9.24	0.17	-9999	0.00	-9999	-9999
10	13	287	3.35	7.77	8.77	6.41	0.11	-9999	0.20	-9999	-9999
10	14	288	8.68	8.49	10.24	7.34	0.21	-9999	0.00	-9999	-9999
10	15	289	5.96	6.77	8.30	5.07	0.16	-9999	0.10	-9999	-9999
10	16	290	12.49	3.99	7.01	2.30	0.20	-9999	0.00	-9999	-9999
10	17	291	12.36	1.47	6.08	-1.02	0.20	-9999	0.10	-9999	-9999
10	18	292	12.04	2.60	7.73	-1.07	0.30	-9999	0.10	-9999	-9999
10	19	293	11.70	3.11	8.03	0.71	0.34	-9999	0.00	-9999	-9999
10	20	294	11.15	4.53	9.81	0.89	0.29	-9999	0.00	-9999	-9999
10	21	295	9.77	11.99	17.60	4.32	0.33	-9999	0.00	-9999	-9999
10	22	296	10.96	11.92	14.78	9.61	0.27	-9999	0.00	-9999	-9999
10	23	297	3.04	10.22	15.08	8.66	0.21	-9999	0.00	-9999	-9999
10	24	298	8.90	12.57	16.48	7.18	0.28	-9999	0.40	-9999	-9999
10	25	299	8.92	15.55	22.46	10.76	0.32	-9999	0.00	-9999	-9999
10	26	300	5.22	12.90	15.28	10.86	0.28	-9999	0.00	-9999	-9999
10	27	301	4.24	10.63	12.05	8.95	0.24	-9999	0.00	-9999	-9999
10	28	302	10.19	12.92	17.41	7.55	0.30	-9999	0.10	-9999	-9999
10	29	303	3.02	11.34	16.30	9.43	0.13	-9999	13.40	-9999	-9999
10	30	304	5.86	12.71	16.39	8.79	0.23	-9999	0.20	-9999	-9999
10	31	305	6.56	12.15	16.02	6.68	0.26	-9999	0.00	-9999	-9999
11	1	306	9.80	11.23	18.91	5.56	0.25	-9999	0.20	-9999	-9999
11	2	307	9.30	12.87	17.40	9.61	0.30	-9999	0.00	-9999	-9999
11	3	308	1.20	8.94	12.81	6.45	0.12	-9999	11.80	-9999	-9999
11	4	309	7.94	8.33	11.78	5.44	0.19	-9999	0.10	-9999	-9999
11	5	310	8.06	7.57	9.12	5.48	0.21	-9999	0.00	-9999	-9999
11	6	311	3.48	7.49	12.53	2.86	0.22	-9999	2.10	-9999	-9999
11	7	312	1.44	2.98	3.66	1.79	0.12	-9999	4.30	-9999	-9999
11	8	313	1.56	2.17	3.29	1.09	0.11	-9999	15.60	-9999	-9999
11	9	314	1.57	1.41	2.79	0.60	0.10	-9999	12.30	-9999	-9999
11	10	315	2.03	0.46	0.69	0.31	0.10	-9999	0.50	-9999	-9999
11	11	316	7.07	0.33	1.70	-0.71	0.12	-9999	0.10	-9999	-9999
11	12	317	7.42	0.28	2.67	-2.30	0.13	-9999	0.20	-9999	-9999
11	13	318	2.49	-0.05	0.73	-0.97	0.10	-9999	0.20	-9999	-9999
11	14	319	3.05	-0.85	-0.33	-1.54	0.11	-9999	0.00	-9999	-9999
11	15	320	3.13	-2.58	-0.45	-4.39	0.11	-9999	0.00	-9999	-9999
11	16	321	6.03	-0.71	3.62	-4.47	0.19	-9999	4.20	-9999	-9999
11	17	322	1.29	-1.82	-0.11	-2.98	0.12	-9999	0.00	-9999	-9999
11	18	323	4.06	-2.88	-1.33	-5.02	0.16	-9999	0.00	-9999	-9999
11	19	324	1.42	-4.18	-3.82	-4.72	0.13	-9999	0.00	-9999	-9999
11	20	325	5.79	-5.62	-3.62	-7.80	0.14	-9999	0.00	-9999	-9999
11	21	326	3.42	-7.21	-5.38	-9.17	0.14	-9999	0.00	-9999	-9999
11	22	327	2.91	-5.81	-5.18	-6.77	0.14	-9999	0.00	-9999	-9999
11	23	328	1.30	-3.05	-1.68	-5.25	0.12	-9999	0.00	-9999	-9999
