Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
2	22	53	6.73	-7.82	-6.49	-8.45	0.13	-9999	0.00	-9999	-9999
2	23	54	13.97	-9.13	-6.55	-11.14	0.17	-9999	0.00	-9999	-9999
2	24	55	13.18	-7.56	-3.97	-10.52	0.19	-9999	0.00	-9999	-9999
2	25	56	12.24	0.18	6.14	-7.68	0.23	-9999	0.00	-9999	-9999
2	26	57	15.07	2.07	5.88	-0.15	0.30	-9999	0.00	-9999	-9999
2	27	58	14.91	1.54	7.33	-1.65	0.23	-9999	0.00	-9999	-9999
2	28	59	12.54	-3.44	0.42	-5.36	0.09	-9999	0.00	-9999	-9999
3	1	61	1.52	-2.45	1.61	-5.31	0.12	-9999	4.90	-9999	-9999
3	2	62	2.30	-5.93	-5.31	-6.57	0.11	-9999	4.70	-9999	-9999
3	3	63	5.65	-6.52	-5.70	-7.44	0.09	-9999	13.40	-9999	-9999
3	4	64	5.51	-7.67	-6.86	-9.18	0.11	-9999	7.60	-9999	-9999
3	5	65	14.68	-5.08	-1.83	-9.71	0.23	-9999	0.10	-9999	-9999
3	6	66	2.22	-3.29	-1.58	-2.89	0.10	-9999	3.72	-9999	-9999
3	7	67	14.34	-1.74	2.62	-3.83	0.17	-9999	0.00	-9999	-9999
3	8	68	15.01	-2.32	2.62	-5.16	0.33	-9999	0.00	-9999	-9999
3	9	69	15.05	-3.36	0.25	-5.73	0.30	-9999	0.00	-9999	-9999
3	10	70	15.91	-4.19	0.63	-6.87	0.38	-9999	0.00	-9999	-9999
3	11	71	4.26	-8.78	-7.06	-9.91	0.14	-9999	0.00	-9999	-9999
3	12	72	1.53	-8.55	-7.16	-9.06	0.13	-9999	4.66	-9999	-9999
3	13	73	3.50	-6.45	-2.88	-9.15	0.18	-9999	0.00	-9999	-9999
3	14	74	12.15	-4.26	0.30	-8.07	0.10	-9999	0.00	-9999	-9999
3	15	75	16.69	3.21	8.09	-3.91	0.24	-9999	0.00	-9999	-9999
3	16	76	15.65	5.20	9.93	2.67	0.25	-9999	0.00	-9999	-9999
3	17	77	14.60	3.91	6.79	1.32	0.17	-9999	0.00	-9999	-9999
3	18	78	12.53	2.09	6.11	0.30	0.11	-9999	0.00	-9999	-9999
3	19	79	12.97	0.66	3.83	-1.44	0.13	-9999	0.00	-9999	-9999
3	20	80	17.58	2.37	7.22	-2.02	0.23	-9999	0.60	-9999	-9999
3	21	81	5.29	3.03	4.46	2.19	0.16	-9999	0.50	-9999	-9999
3	22	82	2.55	2.32	4.12	0.93	0.10	-9999	11.20	-9999	-9999
3	23	83	10.01	3.82	6.59	1.61	0.11	-9999	2.70	-9999	-9999
3	24	84	9.87	7.36	11.58	3.54	0.15	-9999	0.10	-9999	-9999
3	25	85	10.98	3.20	6.35	0.06	0.14	-9999	1.00	-9999	-9999
3	26	86	11.07	5.20	9.35	-0.23	0.13	-9999	3.90	-9999	-9999
3	27	87	1.39	-0.52	6.54	-5.31	0.10	-9999	8.80	-9999	-9999
3	28	88	20.34	-2.59	2.19	-7.39	0.27	-9999	0.10	-9999	-9999
3	29	89	7.30	-1.04	-0.13	-2.84	0.15	-9999	4.20	-9999	-9999
3	30	90	12.35	-1.88	0.93	-3.23	0.14	-9999	1.90	-9999	-9999
3	31	91	9.46	-3.74	-3.04	-4.44	0.12	-9999	10.20	-9999	-9999
4	1	92	16.32	-0.91	2.96	-5.75	0.16	-9999	0.00	-9999	-9999
4	2	93	4.21	-2.21	-1.00	-2.89	0.08	-9999	13.40	-9999	-9999
4	3	94	7.20	-2.89	-1.54	-3.96	0.10	-9999	5.40	-9999	-9999
4	4	95	7.03	-2.29	-1.34	-2.89	0.09	-9999	12.70	-9999	-9999
4	5	96	17.77	1.14	4.95	-2.65	0.11	-9999	0.80	-9999	-9999
4	6	97	21.62	4.96	9.35	2.09	0.17	-9999	0.00	-9999	-9999
4	7	98	21.72	6.40	10.80	2.00	0.20	-9999	0.00	-9999	-9999
4	8	99	14.82	6.47	10.56	3.64	0.19	-9999	4.70	-9999	-9999
4	9	100	8.94	5.03	8.19	3.50	0.12	-9999	11.00	-9999	-9999
4	10	101	6.75	4.33	6.54	2.92	0.12	-9999	2.90	-9999	-9999
4	11	102	5.19	3.82	5.19	2.72	0.10	-9999	7.70	-9999	-9999
4	12	103	2.44	1.20	3.83	-1.15	0.08	-9999	12.40	-9999	-9999
4	13	104	8.83	-2.03	-0.91	-3.08	0.14	-9999	1.70	-9999	-9999
4	14	105	2.72	-0.59	0.45	-2.02	0.13	-9999	8.50	-9999	-9999
4	15	106	18.59	2.32	4.71	-0.28	0.25	-9999	3.40	-9999	-9999
4	16	107	18.89	4.12	7.08	1.27	0.35	-9999	0.00	-9999	-9999
4	17	108	23.00	5.84	11.00	0.30	0.31	-9999	0.00	-9999	-9999
4	18	109	22.65	8.15	12.11	3.35	0.30	-9999	0.00	-9999	-9999
4	19	110	22.94	10.79	15.59	6.21	0.35	-9999	0.00	-9999	-9999
4	20	111	23.19	13.17	18.30	8.00	0.38	-9999	0.00	-9999	-9999
4	21	112	23.06	15.42	20.91	10.56	0.41	-9999	0.00	-9999	-9999
4	22	113	23.08	15.73	21.93	10.75	0.42	-9999	0.00	-9999	-9999
4	23	114	22.30	16.86	23.19	12.01	0.40	-9999	0.00	-9999	-9999
4	24	115	3.18	10.09	14.82	7.95	0.13	-9999	5.00	-9999	-9999
4	25	116	3.40	7.33	8.04	6.45	0.09	-9999	8.90	-9999	-9999
4	26	117	4.19	7.49	8.72	6.50	0.09	-9999	8.50	-9999	-9999
4	27	118	17.75	10.87	16.12	6.50	0.22	-9999	0.00	-9999	-9999
4	28	119	7.57	10.45	13.03	8.29	0.18	-9999	13.70	-9999	-9999
4	29	120	11.88	10.04	13.17	7.17	0.12	-9999	2.30	-9999	-9999
4	30	121	17.79	11.13	15.69	7.95	0.14	-9999	0.40	-9999	-9999
5	1	122	12.17	10.59	13.46	8.38	0.12	-9999	8.30	-9999	-9999
5	2	123	24.38	13.51	19.80	8.96	0.31	-9999	0.00	-9999	-9999
5	3	124	9.43	7.59	10.90	3.74	0.16	-9999	7.50	-9999	-9999
5	4	125	15.89	7.38	11.04	4.17	0.21	-9999	6.40	-9999	-9999
5	5	126	17.31	8.25	13.03	4.51	0.16	-9999	2.70	-9999	-9999
5	6	127	19.22	12.25	17.19	7.08	0.27	-9999	0.00	-9999	-9999
5	7	128	21.89	14.61	19.61	9.11	0.25	-9999	0.00	-9999	-9999
5	8	129	12.08	12.71	15.54	9.11	0.17	-9999	9.40	-9999	-9999
5	9	130	3.61	8.27	9.40	6.06	0.09	-9999	11.10	-9999	-9999
5	10	131	3.89	5.97	7.08	4.66	0.08	-9999	0.40	-9999	-9999
5	11	132	8.60	8.88	11.29	6.79	0.11	-9999	0.00	-9999	-9999
5	12	133	1.98	8.49	9.74	8.09	0.09	-9999	23.80	-9999	-9999
5	13	134	1.95	8.06	8.53	7.27	0.09	-9999	32.80	-9999	-9999
5	14	135	2.03	8.15	8.77	7.32	0.08	-9999	36.90	-9999	-9999
5	15	136	4.94	10.40	12.40	8.91	0.09	-9999	9.80	-9999	-9999
5	16	137	14.23	13.19	17.04	10.37	0.15	-9999	0.00	-9999	-9999
5	17	138	19.48	15.03	17.62	12.16	0.22	-9999	1.30	-9999	-9999
5	18	139	25.84	18.67	25.07	11.72	0.34	-9999	0.00	-9999	-9999
5	19	140	22.67	19.03	22.90	15.54	0.35	-9999	0.00	-9999	-9999
5	20	141	2.87	7.72	13.12	5.92	0.09	-9999	25.50	-9999	-9999
5	21	142	14.12	9.48	13.61	6.06	0.18	-9999	21.50	-9999	-9999
5	22	143	13.60	6.80	9.30	4.85	0.18	-9999	8.60	-9999	-9999
5	23	144	10.89	9.39	12.16	5.00	0.24	-9999	0.00	-9999	-9999
5	24	145	24.51	14.55	19.95	9.11	0.25	-9999	0.10	-9999	-9999
5	25	146	14.55	14.95	20.43	9.83	0.22	-9999	16.60	-9999	-9999
5	26	147	9.78	10.00	12.54	8.38	0.11	-9999	13.20	-9999	-9999
5	27	148	3.15	9.31	10.51	8.00	0.11	-9999	14.40	-9999	-9999
5	28	149	4.56	5.53	8.19	3.21	0.16	-9999	14.90	-9999	-9999
5	29	150	26.73	8.09	12.88	3.74	0.30	-9999	0.00	-9999	-9999
5	30	151	27.60	13.22	19.61	5.67	0.34	-9999	0.00	-9999	-9999
5	31	152	26.31	17.83	22.80	12.06	0.29	-9999	0.00	-9999	-9999
6	1	153	20.44	19.44	23.99	16.01	0.24	-9999	0.20	-9999	-9999
6	2	154	21.01	18.99	24.22	14.83	0.17	-9999	0.00	-9999	-9999
6	3	155	12.30	16.10	17.86	14.50	0.13	-9999	0.00	-9999	-9999
6	4	156	4.83	13.35	14.35	12.50	0.12	-9999	0.00	-9999	-9999
6	5	157	24.86	15.07	19.05	11.13	0.20	-9999	0.00	-9999	-9999
6	6	158	26.25	18.75	23.94	12.98	0.23	-9999	0.00	-9999	-9999
6	7	159	25.71	21.34	25.84	16.63	0.31	-9999	0.00	-9999	-9999
6	8	160	25.86	22.15	25.79	17.67	0.32	-9999	0.00	-9999	-9999
6	9	161	22.12	20.25	23.80	14.78	0.23	-9999	1.00	-9999	-9999
6	10	162	23.66	19.64	24.37	14.45	0.27	-9999	0.60	-9999	-9999
6	11	163	25.14	20.02	23.84	15.73	0.23	-9999	0.00	-9999	-9999
6	12	164	21.88	20.29	25.32	16.06	0.22	-9999	0.20	-9999	-9999
6	13	165	5.27	13.67	16.16	11.27	0.16	-9999	0.20	-9999	-9999
6	14	166	24.93	12.14	15.68	8.75	0.29	-9999	0.00	-9999	-9999
6	15	167	22.52	12.08	15.59	8.42	0.27	-9999	0.00	-9999	-9999
6	16	168	20.65	13.11	16.82	9.56	0.29	-9999	0.00	-9999	-9999
6	17	169	26.14	14.93	19.38	9.51	0.31	-9999	0.00	-9999	-9999
6	18	170	24.86	18.49	22.42	13.17	0.36	-9999	0.00	-9999	-9999
6	19	171	12.07	15.03	19.00	12.31	0.19	-9999	6.80	-9999	-9999
6	20	172	17.71	14.09	19.19	10.98	0.22	-9999	1.40	-9999	-9999
6	21	173	8.59	13.45	17.29	12.33	0.19	-9999	8.66	-9999	-9999
6	22	174	2.57	8.68	13.40	5.17	0.09	-9999	33.40	-9999	-9999
6	23	175	3.76	5.80	7.14	4.90	0.07	-9999	12.30	-9999	-9999
6	24	176	10.02	7.83	10.54	5.98	0.10	-9999	5.33	-9999	-9999
6	25	177	9.72	9.69	12.87	7.68	0.13	-9999	3.78	-9999	-9999
6	26	178	6.72	9.55	12.33	8.66	0.11	-9999	2.07	-9999	-9999
6	27	179	10.91	11.05	13.22	8.66	0.16	-9999	12.41	-9999	-9999
6	28	180	9.09	13.04	15.91	10.72	0.14	-9999	2.39	-9999	-9999
6	29	181	16.07	15.17	20.20	9.91	0.23	-9999	34.10	-9999	-9999
6	30	182	7.47	8.76	10.81	6.87	0.16	-9999	3.39	-9999	-9999
7	1	183	5.73	10.60	12.51	9.20	0.12	-9999	4.72	-9999	-9999
7	2	184	5.41	10.95	13.76	8.48	0.18	-9999	7.07	-9999	-9999
7	3	185	16.52	12.61	15.73	8.66	0.22	-9999	0.11	-9999	-9999
7	4	186	23.05	18.66	21.37	15.10	0.36	-9999	0.00	-9999	-9999
7	5	187	23.61	19.24	24.94	15.55	0.31	-9999	0.00	-9999	-9999
7	6	188	5.37	13.33	15.68	11.51	0.15	-9999	2.80	-9999	-9999
7	7	189	21.99	15.64	20.66	11.03	0.23	-9999	0.20	-9999	-9999
7	8	190	4.25	12.56	20.09	6.10	0.19	-9999	42.00	-9999	-9999
7	9	191	7.45	8.91	10.56	6.90	0.23	-9999	8.50	-9999	-9999
7	10	192	4.43	9.02	10.03	7.90	0.12	-9999	8.50	-9999	-9999
7	11	193	9.96	11.54	13.78	10.03	0.16	-9999	3.80	-9999	-9999
7	12	194	8.89	12.51	15.68	10.18	0.14	-9999	20.30	-9999	-9999
7	13	195	23.11	16.81	21.61	11.70	0.24	-9999	0.00	-9999	-9999
7	14	196	22.63	19.42	23.04	15.49	0.25	-9999	0.00	-9999	-9999
7	15	197	12.35	19.49	21.76	17.11	0.21	-9999	0.00	-9999	-9999
7	16	198	11.16	14.14	17.53	11.51	0.19	-9999	1.10	-9999	-9999
7	17	199	23.01	13.01	16.73	9.42	0.25	-9999	0.00	-9999	-9999
7	18	200	23.16	14.25	17.39	11.13	0.29	-9999	0.00	-9999	-9999
7	19	201	19.94	12.01	15.54	9.42	0.26	-9999	0.00	-9999	-9999
7	20	202	21.73	11.63	15.02	8.14	0.26	-9999	0.00	-9999	-9999
7	21	203	22.54	12.48	16.01	8.42	0.28	-9999	0.00	-9999	-9999
7	22	204	26.18	14.02	18.34	9.37	0.28	-9999	0.00	-9999	-9999
7	23	205	25.64	18.07	23.27	11.65	0.31	-9999	0.00	-9999	-9999
7	24	206	16.97	16.59	20.24	14.12	0.19	-9999	20.60	-9999	-9999
7	25	207	11.13	13.19	15.82	11.55	0.20	-9999	3.70	-9999	-9999
7	26	208	15.79	13.67	17.67	11.36	0.18	-9999	5.10	-9999	-9999
7	27	209	22.99	18.05	23.23	11.74	0.23	-9999	0.00	-9999	-9999
7	28	210	12.88	17.02	20.95	14.35	0.16	-9999	7.70	-9999	-9999
7	29	211	14.14	17.30	20.71	15.44	0.15	-9999	3.00	-9999	-9999
7	30	212	15.38	15.67	18.72	12.22	0.16	-9999	6.90	-9999	-9999
7	31	213	16.38	16.27	19.76	13.97	0.21	-9999	0.00	-9999	-9999
8	1	214	24.31	18.96	23.75	13.74	0.24	-9999	0.00	-9999	-9999
8	2	215	15.92	18.42	22.61	13.78	0.20	-9999	23.60	-9999	-9999
8	3	216	1.30	13.39	14.87	11.08	0.11	-9999	36.70	-9999	-9999
8	4	217	5.10	10.80	12.36	8.99	0.12	-9999	4.60	-9999	-9999
8	5	218	24.60	11.79	16.73	6.95	0.19	-9999	0.00	-9999	-9999
8	6	219	10.39	11.80	15.97	9.37	0.12	-9999	0.00	-9999	-9999
8	7	220	14.93	14.30	18.53	11.32	0.14	-9999	1.00	-9999	-9999
8	8	221	12.95	14.71	17.53	12.12	0.14	-9999	4.00	-9999	-9999
8	9	222	22.42	16.07	20.57	11.84	0.21	-9999	0.00	-9999	-9999
8	10	223	21.74	17.80	21.52	13.69	0.20	-9999	0.00	-9999	-9999
8	11	224	7.72	16.50	17.91	14.97	0.16	-9999	0.50	-9999	-9999
8	12	225	4.47	13.59	16.87	10.51	0.14	-9999	14.30	-9999	-9999
8	13	226	15.31	12.67	17.34	9.65	0.16	-9999	11.00	-9999	-9999
8	14	227	9.81	12.79	16.35	9.46	0.15	-9999	0.20	-9999	-9999
8	15	228	6.30	13.59	14.78	12.07	0.14	-9999	3.20	-9999	-9999
8	16	229	4.64	12.79	13.93	11.93	0.12	-9999	12.20	-9999	-9999
8	17	230	3.72	13.14	14.64	12.55	0.12	-9999	25.20	-9999	-9999
8	18	231	8.48	13.67	16.25	12.41	0.14	-9999	0.50	-9999	-9999
8	19	232	17.81	15.40	19.34	11.88	0.18	-9999	0.00	-9999	-9999
8	20	233	21.32	17.11	22.66	12.31	0.27	-9999	0.00	-9999	-9999
8	21	234	19.46	17.34	20.81	14.12	0.24	-9999	5.10	-9999	-9999
8	22	235	13.93	16.36	20.90	13.74	0.16	-9999	2.90	-9999	-9999
8	23	236	12.65	16.01	19.00	14.07	0.16	-9999	3.70	-9999	-9999
8	24	237	21.00	17.11	21.52	13.50	0.20	-9999	0.30	-9999	-9999
8	25	238	9.27	12.83	15.21	10.79	0.15	-9999	2.40	-9999	-9999
8	26	239	19.75	15.22	20.14	10.84	0.20	-9999	2.00	-9999	-9999
8	27	240	8.87	15.07	17.25	13.26	0.13	-9999	0.00	-9999	-9999
8	28	241	2.78	12.65	16.49	10.13	0.14	-9999	18.90	-9999	-9999
8	29	242	18.60	12.69	16.54	9.04	0.15	-9999	2.80	-9999	-9999
8	30	243	11.25	12.95	15.73	11.32	0.19	-9999	0.00	-9999	-9999
8	31	244	5.16	12.21	13.31	11.55	0.16	-9999	0.00	-9999	-9999
9	1	245	5.68	10.91	12.68	9.87	0.12	-9999	2.20	-9999	-9999
9	2	246	1.74	8.79	9.97	8.37	0.09	-9999	20.30	-9999	-9999
9	3	247	3.31	10.06	11.93	8.52	0.10	-9999	4.10	-9999	-9999
9	4	248	6.93	12.68	15.44	11.08	0.12	-9999	2.20	-9999	-9999
9	5	249	6.28	9.99	12.23	6.97	0.13	-9999	39.30	-9999	-9999
9	6	250	6.39	6.17	8.42	4.61	0.15	-9999	23.90	-9999	-9999
9	7	251	3.25	4.75	7.62	1.45	0.12	-9999	20.00	-9999	-9999
9	8	252	6.41	6.82	8.07	5.76	0.18	-9999	1.20	-9999	-9999
9	9	253	6.66	6.92	8.72	5.66	0.14	-9999	1.40	-9999	-9999
9	10	254	6.29	8.06	10.17	5.96	0.19	-9999	1.70	-9999	-9999
9	11	255	5.72	9.23	11.28	7.97	0.18	-9999	2.00	-9999	-9999
9	12	256	11.61	10.56	13.78	8.62	0.18	-9999	2.90	-9999	-9999
9	13	257	6.30	5.08	8.37	3.11	0.12	-9999	23.50	-9999	-9999
9	14	258	1.35	5.52	7.07	2.70	0.10	-9999	97.30	-9999	-9999
9	15	259	2.97	6.48	7.77	4.81	0.11	-9999	16.80	-9999	-9999
9	16	260	9.48	6.62	8.22	5.11	0.17	-9999	4.90	-9999	-9999
9	17	261	7.71	6.23	8.02	4.26	0.17	-9999	0.00	-9999	-9999
9	18	262	16.75	7.11	12.43	3.41	0.17	-9999	0.00	-9999	-9999
9	19	263	17.21	10.37	15.09	7.57	0.29	-9999	0.00	-9999	-9999
9	20	264	14.24	10.89	16.04	8.27	0.18	-9999	0.00	-9999	-9999
9	21	265	15.60	10.43	14.29	7.42	0.13	-9999	4.60	-9999	-9999
9	22	266	4.99	10.20	11.28	9.32	0.10	-9999	0.20	-9999	-9999
9	23	267	1.87	8.63	9.77	7.37	0.11	-9999	21.50	-9999	-9999
9	24	268	1.65	7.35	8.32	6.77	0.13	-9999	27.80	-9999	-9999
9	25	269	6.32	6.82	9.27	5.51	0.13	-9999	3.90	-9999	-9999
9	26	270	4.79	8.16	9.52	6.46	0.19	-9999	1.50	-9999	-9999
9	27	271	16.69	10.71	14.89	6.87	0.22	-9999	1.30	-9999	-9999
9	28	272	4.31	9.49	10.88	8.72	0.14	-9999	27.00	-9999	-9999
9	29	273	11.14	10.52	13.73	6.21	0.21	-9999	0.00	-9999	-9999
9	30	274	16.51	16.05	21.26	12.28	0.38	-9999	0.00	-9999	-9999
10	1	275	16.09	18.82	25.45	15.36	0.38	-9999	0.00	-9999	-9999
10	2	276	3.45	7.15	14.52	4.34	0.14	-9999	20.00	-9999	-9999
10	3	277	6.47	6.00	9.15	4.62	0.12	-9999	1.70	-9999	-9999
10	4	278	15.93	7.59	12.95	2.89	0.20	-9999	0.00	-9999	-9999
10	5	279	2.61	6.92	8.24	5.93	0.15	-9999	16.00	-9999	-9999
10	6	280	5.55	6.44	8.21	4.76	0.11	-9999	6.10	-9999	-9999
10	7	281	13.30	10.58	16.11	6.39	0.18	-9999	0.00	-9999	-9999
10	8	282	14.21	13.04	17.87	9.32	0.26	-9999	0.00	-9999	-9999
10	9	283	1.81	9.69	10.12	9.01	0.13	-9999	0.00	-9999	-9999
10	10	284	4.03	9.31	11.22	8.04	0.11	-9999	5.60	-9999	-9999
10	11	285	13.22	9.78	14.23	7.73	0.16	-9999	1.00	-9999	-9999
10	12	286	12.83	10.24	15.73	6.57	0.26	-9999	0.00	-9999	-9999
10	13	287	13.64	11.76	17.83	7.35	0.28	-9999	0.00	-9999	-9999
10	14	288	12.27	13.74	20.26	8.57	0.34	-9999	0.00	-9999	-9999
10	15	289	7.83	16.22	19.76	12.50	0.30	-9999	0.00	-9999	-9999
10	16	290	5.43	13.98	17.13	10.08	0.20	-9999	1.10	-9999	-9999
10	17	291	1.99	7.78	9.99	5.23	0.10	-9999	5.70	-9999	-9999
10	18	292	4.05	5.52	7.00	4.47	0.14	-9999	0.00	-9999	-9999
10	19	293	2.65	6.02	7.32	3.59	0.14	-9999	22.70	-9999	-9999
10	20	294	4.32	6.83	8.20	5.79	0.18	-9999	51.90	-9999	-9999
10	21	295	1.42	8.12	10.64	6.45	0.11	-9999	105.70	-9999	-9999
10	22	296	5.62	7.22	9.92	5.65	0.24	-9999	3.30	-9999	-9999
10	23	297	7.83	5.11	8.12	3.12	0.17	-9999	0.90	-9999	-9999
10	24	298	11.56	3.33	7.21	0.99	0.17	-9999	0.00	-9999	-9999
10	25	299	11.63	2.60	7.86	-1.59	0.16	-9999	0.00	-9999	-9999
10	26	300	7.13	6.67	9.19	2.70	0.18	-9999	0.50	-9999	-9999
10	27	301	9.84	8.87	12.23	6.59	0.20	-9999	0.10	-9999	-9999
10	28	302	7.08	12.12	14.52	8.98	0.34	-9999	1.30	-9999	-9999
10	29	303	3.47	10.82	13.36	7.79	0.33	-9999	0.20	-9999	-9999
10	30	304	5.34	4.82	7.29	3.86	0.26	-9999	1.00	-9999	-9999
10	31	305	8.88	5.14	8.70	2.81	0.28	-9999	0.00	-9999	-9999
11	1	306	1.70	7.95	9.24	6.35	0.21	-9999	38.50	-9999	-9999
11	2	307	7.61	8.96	11.81	7.40	0.21	-9999	0.00	-9999	-9999
11	3	308	7.98	10.47	14.39	6.50	0.22	-9999	0.00	-9999	-9999
11	4	309	8.93	12.86	16.78	9.88	0.30	-9999	0.00	-9999	-9999
11	5	310	7.18	11.01	14.86	7.96	0.32	-9999	0.00	-9999	-9999
11	6	311	8.15	8.00	10.81	4.24	0.30	-9999	0.00	-9999	-9999
11	7	312	6.40	10.29	14.63	7.03	0.27	-9999	3.90	-9999	-9999
11	8	313	3.27	5.27	7.51	3.48	0.19	-9999	3.00	-9999	-9999
11	9	314	7.71	4.35	7.51	2.27	0.23	-9999	0.00	-9999	-9999
11	10	315	5.35	6.16	6.20	2.05	0.30	-9999	0.00	-9999	-9999
11	11	316	3.62	12.10	13.82	7.31	0.36	-9999	0.00	-9999	-9999
11	12	317	7.14	15.11	19.18	13.02	0.37	-9999	0.00	-9999	-9999
11	13	318	5.62	12.23	17.48	6.40	0.28	-9999	0.50	-9999	-9999
11	14	319	1.01	2.08	5.61	0.03	0.10	-9999	44.50	-9999	-9999
11	15	320	4.08	7.44	10.13	0.13	0.17	-9999	4.70	-9999	-9999
11	16	321	3.42	2.23	10.50	1.45	0.09	-9999	0.00	-9999	-9999
11	17	322	3.91	3.04	7.34	1.10	0.10	-9999	0.00	-9999	-9999
11	18	323	4.03	10.10	13.68	2.47	0.28	-9999	0.00	-9999	-9999
11	19	324	5.01	3.46	7.67	0.65	0.20	-9999	0.50	-9999	-9999
11	20	325	3.11	5.02	8.36	0.72	0.26	-9999	6.10	-9999	-9999
11	21	326	2.20	-0.57	1.82	-1.60	0.12	-9999	6.40	-9999	-9999
