Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	LITTERFALL
1	1	5.71	-3.35	1.86	-8.39	0.21	-9999	0	-9999	-9999	-9999	-9999
1	2	6.09	1.97	4.78	0.17	0.24	-9999	0	-9999	-9999	-9999	-9999
1	3	2.22	2.79	3.87	1.4	0.17	-9999	0.1	-9999	-9999	-9999	-9999
1	4	5.01	2.94	5.13	0.12	0.25	-9999	0.8	-9999	-9999	-9999	-9999
1	5	4.11	5.45	8.64	3	0.32	-9999	0	-9999	-9999	-9999	-9999
1	6	5.01	6.04	8.83	3.17	0.23	-9999	0.1	-9999	-9999	-9999	-9999
1	7	1.43	1.84	3.11	0.7	0.07	-9999	1.1	-9999	-9999	-9999	-9999
1	8	1.42	-0.28	0.51	-0.82	0.08	-9999	9.6	-9999	-9999	-9999	-9999
1	9	4.15	-2.28	-0.82	-4.72	0.11	-9999	1.5	-9999	-9999	-9999	-9999
1	10	5.19	-1.1	1.57	-4.88	0.17	-9999	0	-9999	-9999	-9999	-9999
1	11	1.8	2.61	4.16	0.63	0.11	-9999	6.1	-9999	-9999	-9999	-9999
1	12	2.83	-2.08	0.45	-5.25	0.07	-9999	0.3	-9999	-9999	-9999	-9999
1	13	5.33	-6.69	-5.19	-8.96	0.12	-9999	0	-9999	-9999	-9999	-9999
1	14	6.44	-7.45	-3.61	-10.31	0.21	-9999	0	-9999	-9999	-9999	-9999
1	15	6.6	-4.69	0.12	-7.64	0.42	-9999	0	-9999	-9999	-9999	-9999
1	16	5.99	-4.31	-1.73	-6.46	0.34	-9999	0	-9999	-9999	-9999	-9999
1	17	6.55	-6.03	-1.96	-8.03	0.18	-9999	0	-9999	-9999	-9999	-9999
1	18	5.23	-5.75	-2.23	-8.94	0.12	-9999	0	-9999	-9999	-9999	-9999
1	19	6.59	-1.74	2.68	-5.51	0.18	-9999	0	-9999	-9999	-9999	-9999
1	20	6.84	-4.27	-1.83	-6.98	0.09	-9999	0	-9999	-9999	-9999	-9999
1	21	3.43	-3.7	-2.05	-5.78	0.07	-9999	1.3	-9999	-9999	-9999	-9999
1	22	4.15	-1.88	0.75	-4.73	0.11	-9999	0.5	-9999	-9999	-9999	-9999
1	23	3.4	1.42	4.59	-1.52	0.2	-9999	0	-9999	-9999	-9999	-9999
1	24	4.48	6.84	9.68	3.99	0.33	-9999	1	-9999	-9999	-9999	-9999
1	25	6.52	5.78	10.35	2.45	0.17	-9999	2.7	-9999	-9999	-9999	-9999
1	26	2.33	2.13	6.36	0.64	0.09	-9999	1.3	-9999	-9999	-9999	-9999
1	27	3.71	2.14	5.91	-0.39	0.28	-9999	0	-9999	-9999	-9999	-9999
1	28	8.09	1.55	6.35	-1.17	0.32	-9999	0	-9999	-9999	-9999	-9999
1	29	7.23	-0.85	1.5	-2.35	0.18	-9999	0	-9999	-9999	-9999	-9999
1	30	2.66	-2.44	-1.67	-2.96	0.08	-9999	5.4	-9999	-9999	-9999	-9999
1	31	4.23	-3.49	-2.82	-4.31	0.1	-9999	0.5	-9999	-9999	-9999	-9999
2	1	3.05	-4.79	-4.27	-5.22	0.09	-9999	0	-9999	-9999	-9999	-9999
2	2	3.32	-5.79	-5.16	-6.39	0.14	-9999	0	-9999	-9999	-9999	-9999
2	3	2.9	-2.54	0.78	-6.46	0.08	-9999	0	-9999	-9999	-9999	-9999
2	4	3.2	2.45	4.04	0.77	0.09	-9999	0	-9999	-9999	-9999	-9999
2	5	6.54	5.27	7.91	3.16	0.21	-9999	0	-9999	-9999	-9999	-9999
2	6	8.46	7.84	11.23	5.21	0.36	-9999	0	-9999	-9999	-9999	-9999
2	7	8.97	8.77	12.66	6.84	0.38	-9999	0.1	-9999	-9999	-9999	-9999
2	8	7.8	10.72	13.88	8.33	0.44	-9999	0	-9999	-9999	-9999	-9999
2	9	2.98	5.58	8.87	3.29	0.19	-9999	2.7	-9999	-9999	-9999	-9999
2	10	2.24	1.75	2.88	1.2	0.07	-9999	1.1	-9999	-9999	-9999	-9999
2	11	11.61	3.03	7.58	-0.88	0.21	-9999	0	-9999	-9999	-9999	-9999
2	12	10.94	7.8	12.29	3.81	0.47	-9999	0	-9999	-9999	-9999	-9999
2	13	4.63	5.83	9.92	1.36	0.28	-9999	4.7	-9999	-9999	-9999	-9999
2	14	11.34	0.49	3.91	-1.69	0.12	-9999	0	-9999	-9999	-9999	-9999
2	15	12.15	3.06	8.57	-1.59	0.29	-9999	0	-9999	-9999	-9999	-9999
2	16	12.36	6.39	10.71	2.91	0.33	-9999	0	-9999	-9999	-9999	-9999
2	17	2.04	3.21	5.93	1.68	0.14	-9999	0	-9999	-9999	-9999	-9999
2	18	8.38	1.35	3.7	-0.21	0.19	-9999	0.3	-9999	-9999	-9999	-9999
2	19	3.1	-0.12	0.66	-1.16	0.2	-9999	0.1	-9999	-9999	-9999	-9999
2	20	1.69	-0.75	0.67	-1.42	0.14	-9999	2.1	-9999	-9999	-9999	-9999
2	21	5.82	0.39	2.47	-1.04	0.16	-9999	4.1	-9999	-9999	-9999	-9999
2	22	1.78	-0.15	0.67	-0.89	0.13	-9999	11.3	-9999	-9999	-9999	-9999
2	23	1.82	-1.89	0.4	-4.19	0.11	-9999	0	-9999	-9999	-9999	-9999
2	24	12.53	-5.16	-2.22	-7.71	0.15	-9999	0	-9999	-9999	-9999	-9999
2	25	13.86	-5.79	-1.68	-8.6	0.14	-9999	0	-9999	-9999	-9999	-9999
2	26	7.81	-5.72	-4.66	-6.94	0.13	-9999	0	-9999	-9999	-9999	-9999
2	27	15.82	-3.82	0.38	-8.56	0.22	-9999	0	-9999	-9999	-9999	-9999
2	28	11.42	0.14	5.36	-4.01	0.34	-9999	0	-9999	-9999	-9999	-9999
3	1	7.54	-0.76	1.35	-2.88	0.26	-9999	0	-9999	-9999	-9999	-9999
3	2	11.84	0.19	3.4	-3.22	0.26	-9999	0.3	-9999	-9999	-9999	-9999
3	3	8.85	4.58	7.69	2.03	0.21	-9999	2.5	-9999	-9999	-9999	-9999
3	4	3.39	3.71	8.14	1.94	0.14	-9999	5.3	-9999	-9999	-9999	-9999
3	5	2.5	0.79	2.03	-0.75	0.11	-9999	4.5	-9999	-9999	-9999	-9999
3	6	14.68	0.1	4.2	-2.97	0.2	-9999	0.1	-9999	-9999	-9999	-9999
3	7	12.95	3.7	9.42	-2.46	0.32	-9999	0	-9999	-9999	-9999	-9999
3	8	10.44	8.68	12.27	5.35	0.38	-9999	0.1	-9999	-9999	-9999	-9999
3	9	3.81	5.3	8.59	3.06	0.11	-9999	6.2	-9999	-9999	-9999	-9999
3	10	14.93	6.44	11.82	2.03	0.19	-9999	1.4	-9999	-9999	-9999	-9999
3	11	4.03	6.71	8.15	5.54	0.13	-9999	6.3	-9999	-9999	-9999	-9999
3	12	12.81	9.73	14.58	5.96	0.24	-9999	3.7	-9999	-9999	-9999	-9999
3	13	4.09	3.88	9.04	2.13	0.18	-9999	6.3	-9999	-9999	-9999	-9999
3	14	5.95	1.9	3.4	1.02	0.15	-9999	6.2	-9999	-9999	-9999	-9999
3	15	5.08	4.08	8.87	0.02	0.14	-9999	6.5	-9999	-9999	-9999	-9999
3	16	14.77	8.5	12.59	5.75	0.17	-9999	3.4	-9999	-9999	-9999	-9999
3	17	9.41	7.98	10.52	5.89	0.25	-9999	6.9	-9999	-9999	-9999	-9999
3	18	9.15	6.37	8.83	4.59	0.19	-9999	7.5	-9999	-9999	-9999	-9999
3	19	4.22	3.54	7.09	0.65	0.17	-9999	4.4	-9999	-9999	-9999	-9999
3	20	9.76	0.53	3.67	-1.75	0.18	-9999	3.3	-9999	-9999	-9999	-9999
3	21	5.66	4.41	8.25	-0.21	0.11	-9999	12.3	-9999	-9999	-9999	-9999
3	22	5.95	6.9	9.96	4.86	0.18	-9999	8.5	-9999	-9999	-9999	-9999
3	23	7.95	7.61	10.19	5.77	0.17	-9999	20.8	-9999	-9999	-9999	-9999
3	24	10.07	9.55	13.57	7.07	0.15	-9999	6.6	-9999	-9999	-9999	-9999
3	25	2.72	6.97	9.18	5.19	0.11	-9999	6.8	-9999	-9999	-9999	-9999
3	26	3.81	2.41	6.6	-0.89	0.11	-9999	8.6	-9999	-9999	-9999	-9999
3	27	3.43	-1.7	-1.13	-2.23	0.09	-9999	0.5	-9999	-9999	-9999	-9999
3	28	17.49	2.27	7.71	-1.96	0.19	-9999	0	-9999	-9999	-9999	-9999
3	29	17.97	8.15	15.18	2.88	0.32	-9999	0	-9999	-9999	-9999	-9999
3	30	2.91	3.71	5.81	2.85	0.1	-9999	3.6	-9999	-9999	-9999	-9999
3	31	5.75	4.6	6.86	3.37	0.15	-9999	0.1	-9999	-9999	-9999	-9999
4	1	19.98	6.47	11.86	1.81	0.26	-9999	0	-9999	-9999	-9999	-9999
4	2	19.88	9.4	15.8	3.7	0.33	-9999	0	-9999	-9999	-9999	-9999
4	3	18.43	12.17	16.82	7.88	0.34	-9999	0	-9999	-9999	-9999	-9999
4	4	19.17	12.13	18.73	6.77	0.31	-9999	4.2	-9999	-9999	-9999	-9999
4	5	6.47	2.52	4.52	0.76	0.21	-9999	6.2	-9999	-9999	-9999	-9999
4	6	4.72	3.95	7.35	0.66	0.22	-9999	1	-9999	-9999	-9999	-9999
4	7	4.29	5.77	8.34	2.14	0.18	-9999	9.5	-9999	-9999	-9999	-9999
4	8	3.31	1.14	1.92	0.48	0.08	-9999	22.3	-9999	-9999	-9999	-9999
4	9	7.56	3.29	5.16	1.76	0.18	-9999	3.9	-9999	-9999	-9999	-9999
4	10	10.2	5.22	9.31	1.03	0.22	-9999	1.86	-9999	-9999	-9999	-9999
4	11	3.1	3.91	4.45	3.55	0.09	-9999	10.76	-9999	-9999	-9999	-9999
4	12	2.1	3.33	3.8	2.67	0.13	-9999	20.11	-9999	-9999	-9999	-9999
4	13	10.11	-1.71	2.39	-3.42	0.2	-9999	1.67	-9999	-9999	-9999	-9999
4	14	9.12	-3.58	-2.32	-4.68	0.12	-9999	11.67	-9999	-9999	-9999	-9999
4	15	5.78	-1.22	0.99	-4.27	0.11	-9999	8.95	-9999	-9999	-9999	-9999
4	16	15	2.61	5.57	0.48	0.15	-9999	10.14	-9999	-9999	-9999	-9999
4	17	9.37	1.49	3.14	0.77	0.13	-9999	6.19	-9999	-9999	-9999	-9999
4	18	19.19	3.62	8.23	-0.82	0.23	-9999	7.64	-9999	-9999	-9999	-9999
4	19	6.56	0.96	1.95	-0.54	0.09	-9999	5.8	-9999	-9999	-9999	-9999
