Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
4	8	99	22.32	6.86	10.90	1.90	0.43	-9999	0.00	-9999	-9999
4	9	100	15.23	7.38	9.50	5.05	0.25	-9999	0.00	-9999	-9999
4	10	101	18.09	6.45	12.05	2.85	0.13	-9999	0.00	-9999	-9999
4	11	102	2.87	-1.32	1.75	-1.70	0.01	-9999	14.80	-9999	-9999
4	12	103	9.37	-0.61	0.55	-1.85	0.07	-9999	5.30	-9999	-9999
4	13	104	5.38	2.13	4.15	0.10	0.11	-9999	1.50	-9999	-9999
4	14	105	3.41	6.12	8.25	3.65	0.13	-9999	9.30	-9999	-9999
4	15	106	16.34	9.39	13.55	5.10	0.19	-9999	0.00	-9999	-9999
4	16	107	9.20	8.70	11.05	6.50	0.14	-9999	7.60	-9999	-9999
4	17	108	13.46	7.71	10.95	5.35	0.13	-9999	14.20	-9999	-9999
4	18	109	8.38	7.25	8.75	5.15	0.12	-9999	0.40	-9999	-9999
4	19	110	14.29	8.75	11.00	6.50	0.24	-9999	0.30	-9999	-9999
4	20	111	15.80	10.09	12.20	7.55	0.34	-9999	0.00	-9999	-9999
4	21	112	23.34	12.14	15.50	8.50	0.38	-9999	0.00	-9999	-9999
4	22	113	19.79	13.08	16.00	10.65	0.38	-9999	0.00	-9999	-9999
4	23	114	15.09	11.37	13.70	8.85	0.24	-9999	0.10	-9999	-9999
4	24	115	18.25	13.67	16.65	9.55	0.30	-9999	0.00	-9999	-9999
4	25	116	16.01	14.59	17.00	11.65	0.31	-9999	0.00	-9999	-9999
4	26	117	10.35	12.08	14.50	9.15	0.11	-9999	2.50	-9999	-9999
4	27	118	6.12	9.31	10.60	8.15	0.05	-9999	14.40	-9999	-9999
4	28	119	3.44	7.64	8.45	6.15	0.01	-9999	18.30	-9999	-9999
4	29	120	4.79	3.15	5.65	-0.65	0.01	-9999	14.50	-9999	-9999
4	30	121	6.96	0.23	1.60	-1.40	0.01	-9999	6.40	-9999	-9999
5	1	122	21.71	6.63	10.55	1.45	0.26	-9999	0.00	-9999	-9999
5	2	123	16.72	11.39	14.05	9.10	0.38	-9999	0.00	-9999	-9999
5	3	124	25.21	12.74	15.95	9.75	0.32	-9999	0.00	-9999	-9999
5	4	125	25.11	12.16	15.40	9.60	0.34	-9999	0.00	-9999	-9999
5	5	126	24.58	12.04	15.35	8.70	0.42	-9999	0.00	-9999	-9999
5	6	127	20.51	11.81	14.15	9.10	0.41	-9999	0.00	-9999	-9999
5	7	128	16.92	9.72	11.85	7.60	0.24	-9999	0.00	-9999	-9999
5	8	129	22.94	11.36	14.05	9.10	0.32	-9999	0.00	-9999	-9999
5	9	130	14.52	10.19	15.30	5.90	0.21	-9999	37.80	-9999	-9999
5	10	131	12.42	7.84	11.75	4.80	0.12	-9999	3.60	-9999	-9999
5	11	132	24.69	10.54	12.95	7.15	0.37	-9999	0.00	-9999	-9999
5	12	133	25.76	14.05	17.25	9.40	0.44	-9999	0.10	-9999	-9999
5	13	134	13.72	13.02	14.70	12.05	0.25	-9999	0.90	-9999	-9999
5	14	135	6.49	9.12	12.65	7.70	0.08	-9999	8.00	-9999	-9999
5	15	136	23.97	13.10	16.15	8.90	0.27	-9999	0.00	-9999	-9999
5	16	137	11.17	14.61	17.00	11.90	0.23	-9999	1.80	-9999	-9999
5	17	138	17.08	13.05	14.90	11.05	0.16	-9999	6.90	-9999	-9999
5	18	139	12.28	16.17	20.60	13.50	0.22	-9999	6.60	-9999	-9999
5	19	140	17.50	12.54	14.30	10.05	0.24	-9999	14.50	-9999	-9999
5	20	141	23.55	11.26	16.30	7.20	0.17	-9999	15.10	-9999	-9999
5	21	142	6.45	10.34	11.95	8.75	0.21	-9999	1.70	-9999	-9999
5	22	143	23.34	17.15	22.00	10.30	0.32	-9999	0.00	-9999	-9999
5	23	144	7.41	10.47	13.45	9.30	0.21	-9999	0.00	-9999	-9999
5	24	145	5.85	6.81	9.35	5.45	0.07	-9999	5.40	-9999	-9999
5	25	146	16.48	9.82	12.35	7.60	0.25	-9999	3.40	-9999	-9999
5	26	147	7.77	9.73	11.90	7.75	0.03	-9999	35.80	-9999	-9999
5	27	148	5.12	12.51	14.30	10.70	0.08	-9999	21.95	-9999	-9999
5	28	149	4.59	12.51	16.05	9.40	0.15	-9999	27.40	-9999	-9999
5	29	150	10.11	8.31	10.30	5.80	0.04	-9999	14.60	-9999	-9999
5	30	151	4.14	3.31	5.65	0.60	0.03	-9999	25.50	-9999	-9999
5	31	152	11.93	2.54	4.00	1.30	0.04	-9999	10.00	-9999	-9999
6	1	153	9.51	2.96	4.45	1.60	0.02	-9999	12.30	-9999	-9999
6	2	154	1.93	3.10	5.65	1.20	0.02	-9999	33.70	-9999	-9999
6	3	155	2.24	5.47	7.70	4.45	0.04	-9999	87.20	-9999	-9999
6	4	156	6.30	6.66	8.60	5.65	0.05	-9999	28.90	-9999	-9999
6	5	157	8.64	6.01	7.50	5.30	0.10	-9999	7.30	-9999	-9999
6	6	158	11.27	5.89	7.80	3.95	0.11	-9999	6.30	-9999	-9999
6	7	159	10.47	6.01	8.80	4.25	0.07	-9999	6.80	-9999	-9999
6	8	160	21.99	9.57	11.95	6.65	0.28	-9999	0.00	-9999	-9999
6	9	161	15.54	11.60	13.85	9.40	0.33	-9999	0.00	-9999	-9999
6	10	162	7.14	10.57	11.90	8.75	0.15	-9999	6.90	-9999	-9999
6	11	163	23.51	11.91	15.00	9.10	0.27	-9999	0.00	-9999	-9999
6	12	164	27.04	15.85	19.45	10.90	0.31	-9999	0.00	-9999	-9999
6	13	165	26.13	17.40	20.50	14.70	0.33	-9999	0.20	-9999	-9999
6	14	166	22.59	19.25	22.05	16.40	0.36	-9999	0.00	-9999	-9999
6	15	167	25.82	20.92	23.20	19.05	0.39	-9999	0.00	-9999	-9999
6	16	168	24.16	21.47	24.35	18.65	0.37	-9999	0.00	-9999	-9999
6	17	169	19.75	18.84	21.55	15.85	0.25	-9999	0.00	-9999	-9999
6	18	170	21.03	19.68	22.40	15.15	0.19	-9999	0.00	-9999	-9999
6	19	171	23.96	21.30	24.40	18.70	0.25	-9999	0.30	-9999	-9999
6	20	172	25.64	21.27	24.75	15.70	0.28	-9999	0.50	-9999	-9999
6	21	173	17.23	23.42	27.05	21.10	0.30	-9999	1.60	-9999	-9999
6	22	174	17.12	17.71	21.15	14.45	0.14	-9999	25.60	-9999	-9999
6	23	175	7.49	14.86	16.75	13.00	0.02	-9999	4.70	-9999	-9999
6	24	176	24.32	19.44	22.90	14.80	0.14	-9999	0.00	-9999	-9999
6	25	177	16.92	21.79	24.05	19.72	0.24	-9999	0.10	-9999	-9999
6	26	178	24.17	20.45	23.45	17.67	0.19	-9999	3.10	-9999	-9999
6	27	179	23.21	20.23	24.91	14.84	0.18	-9999	24.68	-9999	-9999
6	28	180	18.79	18.59	21.15	13.36	0.17	-9999	0.75	-9999	-9999
6	29	181	10.57	15.24	18.10	12.80	0.03	-9999	15.25	-9999	-9999
6	30	182	4.53	12.97	14.65	12.10	0.04	-9999	8.60	-9999	-9999
7	1	183	4.82	12.13	13.35	11.40	0.05	-9999	10.60	-9999	-9999
7	2	184	15.48	13.68	15.60	12.30	0.12	-9999	0.00	-9999	-9999
7	3	185	26.74	17.29	21.30	13.00	0.21	-9999	0.00	-9999	-9999
7	4	186	23.42	18.36	21.25	15.70	0.22	-9999	0.10	-9999	-9999
7	5	187	23.37	19.95	23.45	15.75	0.28	-9999	0.00	-9999	-9999
7	6	188	24.01	20.22	23.65	17.10	0.21	-9999	0.10	-9999	-9999
7	7	189	12.75	16.29	18.40	14.70	0.07	-9999	11.70	-9999	-9999
7	8	190	13.40	16.50	19.10	14.40	0.07	-9999	0.00	-9999	-9999
7	9	191	17.54	17.86	21.35	15.65	0.15	-9999	0.20	-9999	-9999
7	10	192	21.16	19.99	22.45	16.80	0.27	-9999	5.30	-9999	-9999
7	11	193	22.59	22.09	24.50	18.90	0.30	-9999	1.50	-9999	-9999
7	12	194	20.54	20.84	23.70	19.05	0.26	-9999	0.00	-9999	-9999
7	13	195	24.66	20.34	22.85	17.50	0.25	-9999	0.00	-9999	-9999
7	14	196	17.10	19.00	22.40	16.15	0.17	-9999	1.70	-9999	-9999
7	15	197	18.55	15.83	17.85	13.75	0.20	-9999	0.10	-9999	-9999
7	16	198	24.71	15.44	17.60	13.80	0.36	-9999	0.00	-9999	-9999
7	17	199	26.59	16.20	18.95	13.10	0.37	-9999	0.00	-9999	-9999
7	18	200	26.48	19.22	22.05	15.90	0.36	-9999	0.00	-9999	-9999
7	19	201	26.05	22.15	25.20	18.10	0.41	-9999	0.00	-9999	-9999
7	20	202	25.38	24.69	27.45	21.75	0.42	-9999	0.00	-9999	-9999
7	21	203	23.32	24.28	26.90	22.45	0.44	-9999	0.00	-9999	-9999
7	22	204	17.19	22.09	24.10	19.00	0.35	-9999	0.00	-9999	-9999
7	23	205	20.65	21.02	23.85	18.90	0.28	-9999	0.00	-9999	-9999
7	24	206	14.90	21.10	23.40	19.00	0.22	-9999	0.10	-9999	-9999
7	25	207	24.73	22.89	25.50	20.45	0.31	-9999	0.00	-9999	-9999
7	26	208	22.45	23.84	26.50	20.65	0.35	-9999	0.00	-9999	-9999
7	27	209	22.49	23.67	26.60	21.35	0.35	-9999	0.00	-9999	-9999
7	28	210	16.50	21.20	27.45	16.00	0.28	-9999	11.35	-9999	-9999
7	29	211	6.62	16.56	18.65	14.95	0.09	-9999	16.40	-9999	-9999
7	30	212	19.37	18.81	22.00	15.40	0.19	-9999	6.70	-9999	-9999
7	31	213	19.76	20.22	23.85	15.45	0.25	-9999	13.00	-9999	-9999
8	1	214	7.96	16.22	18.70	14.65	0.07	-9999	14.70	-9999	-9999
8	2	215	15.39	14.32	16.05	11.85	0.18	-9999	2.90	-9999	-9999
8	3	216	3.09	11.80	15.35	9.65	0.10	-9999	25.60	-9999	-9999
8	4	217	3.64	9.52	10.65	8.65	0.02	-9999	9.50	-9999	-9999
8	5	218	9.12	11.21	12.90	9.95	0.06	-9999	18.60	-9999	-9999
8	6	219	4.09	11.30	12.05	10.35	0.01	-9999	64.70	-9999	-9999
8	7	220	2.19	12.50	13.75	10.75	0.03	-9999	145.00	-9999	-9999
8	8	221	14.66	14.26	15.75	12.95	0.17	-9999	3.80	-9999	-9999
8	9	222	16.06	12.92	14.85	10.55	0.17	-9999	0.40	-9999	-9999
8	10	223	13.89	13.09	16.00	11.20	0.20	-9999	0.80	-9999	-9999
8	11	224	12.61	11.15	13.20	9.55	0.16	-9999	0.40	-9999	-9999
8	12	225	3.98	8.16	9.90	7.20	0.03	-9999	18.50	-9999	-9999
8	13	226	17.93	10.67	14.35	7.65	0.14	-9999	10.60	-9999	-9999
8	14	227	6.55	10.32	11.30	8.70	0.13	-9999	4.40	-9999	-9999
8	15	228	11.93	13.35	16.20	10.90	0.30	-9999	0.00	-9999	-9999
8	16	229	12.95	17.31	19.70	13.55	0.34	-9999	0.00	-9999	-9999
8	17	230	22.03	20.75	23.65	18.05	0.37	-9999	0.00	-9999	-9999
8	18	231	11.41	19.16	22.30	17.20	0.29	-9999	0.20	-9999	-9999
8	19	232	19.71	18.79	22.35	15.00	0.16	-9999	0.00	-9999	-9999
8	20	233	11.64	15.59	21.00	13.10	0.15	-9999	8.00	-9999	-9999
8	21	234	16.42	13.46	15.65	12.20	0.17	-9999	1.80	-9999	-9999
8	22	235	8.51	11.71	14.10	10.50	0.09	-9999	20.70	-9999	-9999
8	23	236	21.54	13.75	16.10	11.40	0.24	-9999	0.00	-9999	-9999
8	24	237	18.16	14.34	18.60	10.95	0.16	-9999	7.20	-9999	-9999
8	25	238	18.55	12.56	15.35	10.30	0.19	-9999	4.30	-9999	-9999
8	26	239	15.29	13.61	15.40	11.30	0.23	-9999	0.00	-9999	-9999
8	27	240	9.21	11.85	13.90	10.80	0.11	-9999	6.10	-9999	-9999
8	28	241	11.21	11.15	13.55	9.80	0.09	-9999	6.10	-9999	-9999
8	29	242	15.50	8.91	11.50	7.85	0.17	-9999	3.20	-9999	-9999
8	30	243	3.86	6.50	8.50	4.60	0.04	-9999	24.50	-9999	-9999
8	31	244	7.91	9.07	10.85	7.15	0.13	-9999	3.00	-9999	-9999
9	1	245	21.57	13.12	16.20	10.20	0.26	-9999	0.00	-9999	-9999
9	2	246	20.97	17.67	20.80	12.95	0.31	-9999	0.00	-9999	-9999
9	3	247	8.28	18.62	20.30	16.65	0.30	-9999	0.00	-9999	-9999
9	4	248	8.09	20.10	21.20	18.80	0.23	-9999	0.10	-9999	-9999
9	5	249	7.88	17.09	18.85	15.75	0.11	-9999	0.00	-9999	-9999
9	6	250	20.73	17.63	20.50	14.70	0.16	-9999	0.00	-9999	-9999
9	7	251	16.42	20.88	24.10	17.35	0.26	-9999	0.00	-9999	-9999
9	8	252	12.67	12.09	21.80	8.90	0.15	-9999	29.30	-9999	-9999
9	9	253	21.23	12.08	14.65	9.35	0.23	-9999	0.00	-9999	-9999
9	10	254	20.81	14.41	17.95	10.70	0.20	-9999	0.00	-9999	-9999
9	11	255	19.22	16.01	20.39	12.46	0.21	-9999	0.00	-9999	-9999
9	12	256	19.90	16.13	20.40	11.74	0.25	-9999	0.00	-9999	-9999
9	13	257	18.97	16.61	19.25	13.75	0.25	-9999	0.00	-9999	-9999
9	14	258	19.41	18.13	21.85	15.65	0.37	-9999	0.00	-9999	-9999
9	15	259	6.23	16.97	18.90	14.00	0.27	-9999	1.10	-9999	-9999
9	16	260	10.99	16.22	18.55	14.15	0.18	-9999	0.00	-9999	-9999
9	17	261	14.32	15.72	18.75	12.90	0.22	-9999	0.00	-9999	-9999
9	18	262	4.96	13.08	15.85	11.75	0.04	-9999	13.80	-9999	-9999
9	19	263	2.17	11.67	12.50	11.05	0.01	-9999	21.40	-9999	-9999
9	20	264	12.27	13.07	15.35	10.60	0.13	-9999	0.70	-9999	-9999
9	21	265	17.42	14.36	17.20	11.40	0.16	-9999	0.00	-9999	-9999
9	22	266	18.14	14.96	17.80	12.90	0.15	-9999	0.00	-9999	-9999
9	23	267	18.55	15.70	19.45	12.85	0.30	-9999	0.00	-9999	-9999
9	24	268	18.31	16.81	21.20	14.35	0.38	-9999	0.00	-9999	-9999
9	25	269	13.78	16.21	19.05	13.80	0.24	-9999	0.00	-9999	-9999
9	26	270	5.58	13.29	15.95	11.55	0.04	-9999	0.00	-9999	-9999
9	27	271	7.87	12.26	14.00	11.05	0.04	-9999	0.00	-9999	-9999
9	28	272	12.75	12.61	14.45	10.60	0.05	-9999	0.00	-9999	-9999
9	29	273	15.37	14.49	17.80	11.00	0.13	-9999	0.00	-9999	-9999
9	30	274	13.31	15.90	17.50	14.45	0.19	-9999	0.00	-9999	-9999
10	1	275	9.07	15.84	16.90	14.50	0.21	-9999	0.30	-9999	-9999
10	2	276	8.24	15.14	16.65	13.45	0.12	-9999	0.80	-9999	-9999
10	3	277	12.63	18.09	22.05	12.35	0.29	-9999	11.30	-9999	-9999
10	4	278	6.71	8.87	11.65	7.50	0.13	-9999	10.60	-9999	-9999
10	5	279	8.38	7.68	9.60	6.45	0.11	-9999	5.00	-9999	-9999
10	6	280	15.29	10.72	13.25	7.20	0.33	-9999	0.00	-9999	-9999
10	7	281	6.87	10.62	13.90	8.30	0.21	-9999	6.30	-9999	-9999
10	8	282	15.67	8.87	11.05	6.40	0.16	-9999	0.00	-9999	-9999
10	9	283	15.90	11.90	15.35	7.90	0.33	-9999	0.00	-9999	-9999
10	10	284	15.35	13.70	15.50	12.10	0.31	-9999	0.00	-9999	-9999
10	11	285	15.14	15.19	18.65	13.35	0.42	-9999	0.00	-9999	-9999
10	12	286	13.81	13.54	15.55	12.50	0.23	-9999	0.00	-9999	-9999
10	13	287	7.18	11.96	13.05	11.10	0.03	-9999	0.00	-9999	-9999
10	14	288	13.42	11.16	14.25	9.00	0.22	-9999	0.00	-9999	-9999
10	15	289	14.48	9.87	13.05	6.75	0.28	-9999	0.00	-9999	-9999
10	16	290	11.08	5.44	7.90	3.55	0.12	-9999	0.00	-9999	-9999
10	17	291	13.91	10.49	13.41	3.11	0.38	-9999	0.00	-9999	-9999
10	18	292	13.29	11.07	13.50	8.90	0.40	-9999	0.00	-9999	-9999
10	19	293	10.60	12.74	14.25	11.00	0.35	-9999	0.00	-9999	-9999
10	20	294	8.09	13.62	15.65	11.75	0.34	-9999	0.00	-9999	-9999
10	21	295	11.17	12.75	14.60	11.65	0.27	-9999	0.00	-9999	-9999
10	22	296	11.98	13.62	15.65	11.35	0.25	-9999	0.00	-9999	-9999
10	23	297	10.29	15.86	18.00	13.90	0.35	-9999	0.00	-9999	-9999
10	24	298	3.18	13.34	19.40	10.35	0.19	-9999	7.10	-9999	-9999
10	25	299	11.83	11.61	15.85	9.70	0.28	-9999	0.00	-9999	-9999
10	26	300	11.40	17.81	20.50	14.60	0.40	-9999	0.00	-9999	-9999
10	27	301	10.98	18.06	21.50	14.95	0.32	-9999	2.40	-9999	-9999
10	28	302	3.91	13.13	14.05	12.25	0.09	-9999	0.80	-9999	-9999
10	29	303	0.84	10.58	12.55	7.95	0.11	-9999	23.80	-9999	-9999
10	30	304	2.30	5.42	7.55	3.60	0.07	-9999	10.40	-9999	-9999
10	31	305	10.33	11.89	16.00	5.75	0.38	-9999	0.00	-9999	-9999
11	1	306	3.12	5.00	14.50	0.30	0.17	-9999	7.50	-9999	-9999
11	2	307	2.27	-4.04	-0.55	-5.30	0.14	-9999	0.00	-9999	-9999
11	3	308	2.50	-3.43	-3.10	-3.75	0.10	-9999	1.30	-9999	-9999
11	4	309	1.70	-1.09	1.70	-3.70	0.11	-9999	4.80	-9999	-9999
11	5	310	0.81	2.09	3.50	0.65	0.04	-9999	29.40	-9999	-9999
11	6	311	2.86	4.15	5.57	2.70	0.11	-9999	1.80	-9999	-9999
11	7	312	10.46	9.07	12.60	3.00	0.40	-9999	0.00	-9999	-9999
11	8	313	9.93	10.74	12.35	9.50	0.43	-9999	0.20	-9999	-9999
11	9	314	0.70	8.13	11.15	4.30	0.14	-9999	11.60	-9999	-9999
11	10	315	3.11	1.76	3.80	0.85	0.16	-9999	0.10	-9999	-9999
11	11	316	6.33	6.21	11.40	0.90	0.35	-9999	12.90	-9999	-9999
11	12	317	0.74	2.68	6.50	-0.10	0.04	-9999	35.60	-9999	-9999
11	13	318	1.66	3.20	8.00	0.10	0.12	-9999	7.30	-9999	-9999
11	14	319	0.96	9.13	9.95	7.90	0.07	-9999	14.00	-9999	-9999
11	15	320	8.78	11.60	14.05	9.35	0.17	-9999	0.00	-9999	-9999
11	16	321	8.95	12.63	13.85	11.15	0.40	-9999	0.00	-9999	-9999
11	17	322	8.71	11.89	12.75	10.15	0.39	-9999	0.00	-9999	-9999
11	18	323	7.08	9.58	14.15	5.15	0.22	-9999	0.00	-9999	-9999
11	19	324	8.43	8.69	10.55	6.65	0.15	-9999	0.00	-9999	-9999
11	20	325	1.65	3.63	8.20	1.85	0.03	-9999	5.50	-9999	-9999
11	21	326	7.28	6.12	8.90	2.50	0.33	-9999	0.00	-9999	-9999
11	22	327	1.26	1.92	5.85	0.00	0.09	-9999	10.56	-9999	-9999
