year,neeCutRef_gCm2d1,neeVutRef_gCm2d1,neeCutRef_qc,neeVutRef_qc,neeCutRefJointunc_gCm2d1,neeVutRefJointunc_gCm2d1,recoNtVutRef_gCm2d1,recoNtVutSe_gCm2d1,recoNtCutRef_gCm2d1,recoNtCutSe_gCm2d1,recoDtVutRef_gCm2d1,recoDtVutSe_gCm2d1,recoDtCutRef_gCm2d1,recoDtCutSe_gCm2d1,gppNtVutRef_gCm2d1,gppNtVutSe_gCm2d1,gppNtCutRef_gCm2d1,gppNtCutSe_gCm2d1,gppDtVutRef_gCm2d1,gppDtVutSe_gCm2d1,gppDtCutRef_gCm2d1,gppDtCutSe_gCm2d1
2000,-387.892862185913,-396.017179183536,0.404428506375228,0.410120673952641,NA,NA,978.411165755791,24.0884440924969,1021.02436919859,24.4040610007025,582.43081883919,72.3528626026624,678.200571731749,76.3359894849152,1386.79363491883,39.6788985609792,1452.0890236131,41.2727076853288,1079.37008276215,40.8339472018792,1107.21179201386,42.8196430597484
2001,-327.746398496414,-363.006834582295,0.345947488584475,0.357705479452055,NA,NA,519.788866518703,20.6481713338811,549.091651604811,20.7313363285437,774.148725893058,31.7848209096446,783.166576594503,46.7719787120293,864.884876532773,30.4963077378965,990.281124988139,33.464989314393,1161.77085640854,20.4488095379304,1120.94016410916,26.1207668218892
2002,-365.865413735383,-379.743960263645,0.59041095890411,0.613584474885845,NA,NA,639.715832205519,16.7857518412749,590.719548041684,25.0786831475553,732.151065999361,32.7634336234812,547.872168125552,39.4914587509861,1032.97236544155,26.6603313864524,987.07072705513,36.5791898850032,1149.11193864609,20.1191703953906,1211.06417722771,26.3592434385164
2003,-911.795661421133,-907.256498158242,0.629680365296804,0.638070776255708,NA,NA,1140.01215350032,24.3484722928997,1130.25447157252,29.2556955826695,855.708341630367,37.3629230321829,938.771261648628,55.5279198269174,2051.82982799502,40.3973295226914,2037.20135154327,51.5844146839668,1770.96573287826,26.9944955874021,1865.00559657644,42.2449280037083
2004,-845.863079150403,-835.767203577584,0.680783242258652,0.694159836065574,NA,NA,633.440979143105,14.4036315161191,633.244951367388,17.184331529242,1030.38150835072,48.4772258916277,936.792265568628,56.024446594992,1467.89278017814,39.6787330909011,1507.89952027813,51.2996521109889,1743.02660726261,40.2194582028778,1829.96937829028,49.6411105780531
2005,-790.896102009471,-825.046351975596,0.843550228310502,0.875114155251142,NA,NA,527.331365669511,27.1040616626892,595.47671761551,25.7638973192107,605.439059240962,64.8976132093911,685.942900967245,88.3834196772583,1341.66667361717,52.7526574887264,1427.76506877377,51.8594631056732,1827.66535196424,51.166915926077,1989.17862913865,54.0010326854157
2006,-643.813001810549,-650.788897170098,0.806906392694064,0.81324200913242,NA,NA,786.58502838413,20.172484694484,790.640201582427,16.8943238183944,803.830370328868,51.3054846900721,835.278728217565,47.7371433647286,1448.05216839218,43.3213860820175,1464.37966781003,38.4273674031138,1914.53678310919,35.6077785689188,1879.08613565075,33.4606760522848
2007,-759.430867658592,-742.306838131534,0.878424657534247,0.864497716894977,NA,NA,1109.57914443857,34.0983330375438,950.422274484495,37.9887526548537,947.042066495611,70.8649369209358,690.819120563439,76.9701632897147,1848.17185546429,48.273012035647,1815.6251769906,51.91133394204,1931.95449009557,32.1989122609144,1870.14810915928,44.9369728715607
2008,-834.963522611775,-827.641314870923,0.937215391621129,0.91974043715847,NA,NA,1006.1455209059,17.7553728916517,933.943382050357,19.9526244587825,1042.3487016764,82.6666952577899,1029.66656915578,62.4720759648765,1818.25428973919,37.2283371525306,1816.11424364926,39.1263941493749,2025.41623043806,42.9991115257245,2047.90036640537,36.4412369010757
