Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall			
12	17	6.69	-8.33	-5.19	-10.74	0.965419	-1.01	0	-9999	-9999	-9999	-9999			
12	18	4.73	-9.36	-6.08	-11.25	1.408942	-1.95	0	-9999	-9999	-9999	-9999			
12	19	7.54	-10.67	-7.33	-13.03	1.318165	-2.84	0	-9999	-9999	-9999	-9999			
12	20	6.09	-10.93	-5.8	-14.36	1.443074	-3.61	0	-9999	-9999	-9999	-9999			
12	21	4.62	-6.15	-3.29	-8.64	1.433189	-2.65	0	-9999	-9999	-9999	-9999			
12	22	2.83	-3.48	-0.61	-7.18	0.954142	-1.89	0	-9999	-9999	-9999	-9999			
12	23	7.29	0.95	3.9	-1.98	2.466233	-0.67	0	-9999	-9999	-9999	-9999			
12	24	2.25	-2.92	1.3	-7.04	1.907992	-1.06	0.2	-9999	-9999	-9999	-9999			
12	25	7.26	-5.29	-2.33	-8.8	2.139941	-2.23	0	-9999	-9999	-9999	-9999			
12	26	3.85	0.45	4.37	-3.84	2.637402	-1.02	0	-9999	-9999	-9999	-9999			
12	27	7.33	1.22	4.41	-1.12	3.077923	-0.19	0	-9999	-9999	-9999	-9999			
12	28	7.45	1.74	7.71	-1.8	3.999139	-0.02	0	-9999	-9999	-9999	-9999			
12	29	1.56	-3.02	-0.16	-7.32	1.556241	-0.69	0	-9999	-9999	-9999	-9999			
12	30	2.16	-7.58	-4.76	-10.27	1.100091	-2.31	0.2	-9999	-9999	-9999	-9999			
12	31	5.05	-5.95	-1.69	-10.48	1.273881	-2.6	0	-9999	-9999	-9999	-9999			
															
