Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	8.78611	5.67698	11.36	2.105	4.60673	6.67321	0	8.975	-9999	-9999	-9999
1	2	4.0696	5.83465	9.41	1.94	4.34304	6.19119	0	8.79167	-9999	-9999	-9999
1	3	3.925	10.3769	12.58	7.73	5.21327	7.21046	0	8.65208	-9999	-9999	-9999
1	4	3.39852	12.5194	14.96	8.95	5.956	8.30542	0	8.53333	-9999	-9999	-9999
1	5	1.44897	12.9919	15.6	10.16	2.69163	9.57813	26.667	8.42708	-9999	-9999	-9999
1	6	0.715822	13.0227	14.5	10.33	0.57953	10.0665	3.383	10.175	-9999	-9999	-9999
1	7	3.82157	13.4633	16.71	10.1	0.776772	10.67	0	11.3729	-9999	-9999	-9999
1	8	6.97975	11.4929	17.95	8.08	1.17556	10.2063	0.398	11.4562	-9999	-9999	-9999
1	9	6.59669	11.8596	17.32	8.03	1.67591	9.85688	0.199	11.3542	-9999	-9999	-9999
1	10	3.06665	13.2167	16.08	11.63	1.52354	10.2733	1.194	11.2562	-9999	-9999	-9999
1	11	3.48057	13.725	15.26	11.88	0.933638	10.7592	0.199	11.2	-9999	-9999	-9999
1	12	1.69398	13.3071	14.82	10.37	1.85758	11.2113	7.562	11.1542	-9999	-9999	-9999
1	13	4.73948	7.49869	11.13	3.942	1.37018	9.93688	14.328	11.5375	-9999	-9999	-9999
1	14	8.92214	6.57898	13.46	2.259	1.71241	8.32938	0.199	12.1833	-9999	-9999	-9999
1	15	2.51515	9.72215	12.46	5.347	1.8339	8.15729	11.144	12.0292	-9999	-9999	-9999
1	16	2.66831	11.1052	13.49	8.7	0.783683	8.98646	10.746	12.3792	-9999	-9999	-9999
1	17	4.95849	11.4004	13.89	8.44	0.934658	9.69604	19.701	13.4563	-9999	-9999	-9999
1	18	4.72421	9.88062	15.96	7.07	0.978215	9.32021	0.199	12.8187	-9999	-9999	-9999
1	19	9.34759	9.34269	16.43	5.622	1.91903	8.63042	0.398	12.2229	-9999	-9999	-9999
1	20	9.57582	8.53898	15.59	4.222	1.68244	8.07646	0.199	11.8688	-9999	-9999	-9999
1	21	2.23013	9.02604	12.29	4.708	1.41654	8.0125	0.199	11.6479	-9999	-9999	-9999
1	22	1.18006	11.9454	13.66	7.44	1.64076	9.05229	0.597	11.4771	-9999	-9999	-9999
1	23	10.2735	8.87417	13.01	5.597	5.63489	8.60938	0.199	11.3042	-9999	-9999	-9999
1	24	10.1962	6.72548	14.43	2.245	4.0814	7.58437	0	11.0729	-9999	-9999	-9999
1	25	10.035	6.84619	14.83	1.373	3.21243	6.91227	0	10.8854	-9999	-9999	-9999
