Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	3	3	15.7	4.69	5.7	2.01	1.47	-9999	0	-9999	-9999	-9999	-9999
1972	3	4	18.93	5.95	7.98	0.58	2.94	-9999	4.7	-9999	-9999	-9999	-9999
1972	3	5	18.43	6.59	8.48	1.61	2.88	-9999	8.3	-9999	-9999	-9999	-9999
1972	3	6	18.13	5.52	6.72	2.35	1.81	-9999	0	-9999	-9999	-9999	-9999
1972	3	7	15.11	6.27	7.57	2.83	2.04	-9999	12.1	-9999	-9999	-9999	-9999
1972	3	8	14.79	8.35	9.61	5.04	2.24	-9999	4.5	-9999	-9999	-9999	-9999
1972	3	9	24.89	10.9	12.99	5.4	4.07	-9999	0	-9999	-9999	-9999	-9999
1972	3	10	19.24	10.35	12.29	5.24	3.7	-9999	9.1	-9999	-9999	-9999	-9999
1972	3	11	12.47	7.73	8.71	5.13	1.72	-9999	5.9	-9999	-9999	-9999	-9999
1972	3	12	14.79	8.55	9.76	5.37	2.19	-9999	9.7	-9999	-9999	-9999	-9999
1972	3	13	18.14	4.28	5.85	0.13	2.12	-9999	2.1	-9999	-9999	-9999	-9999
1972	3	14	10.96	1.74	2.31	0.23	0.71	-9999	0	-9999	-9999	-9999	-9999
1972	3	15	22.73	3.66	5.11	-0.16	1.9	-9999	0	-9999	-9999	-9999	-9999
1972	3	16	29.05	7.75	10.34	0.91	4.02	-9999	0	-9999	-9999	-9999	-9999
1972	3	17	27.57	8.95	11.11	3.26	3.72	-9999	0	-9999	-9999	-9999	-9999
1972	3	18	28.4	9.73	12	3.74	4.07	-9999	0	-9999	-9999	-9999	-9999
1972	3	19	30.13	9.81	12.52	2.65	4.73	-9999	0	-9999	-9999	-9999	-9999
1972	3	20	30	10.75	13.41	3.74	4.92	-9999	0	-9999	-9999	-9999	-9999
1972	3	21	29.72	12.47	15.07	5.61	5.36	-9999	0	-9999	-9999	-9999	-9999
1972	3	22	30.98	12.42	15.34	4.72	5.86	-9999	0	-9999	-9999	-9999	-9999
1972	3	23	30.55	12.29	15	5.15	5.48	-9999	0	-9999	-9999	-9999	-9999
1972	3	24	30.75	12.82	15.56	5.6	5.7	-9999	0	-9999	-9999	-9999	-9999
1972	3	25	32.26	15.31	18.67	6.45	7.74	-9999	0	-9999	-9999	-9999	-9999
