Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1996	11	13	8.03	17.02	18.23	13.83	3.59	-9999	0.00	-9999	-9999	-9999	-9999			
1996	11	14	6.41	16.43	17.74	12.98	3.73	-9999	3.00	-9999	-9999	-9999	-9999			
1996	11	15	8.31	16.61	17.89	13.23	3.70	-9999	0.00	-9999	-9999	-9999	-9999			
1996	11	16	8.72	16.44	18.35	11.41	5.21	-9999	17.40	-9999	-9999	-9999	-9999			
1996	11	17	6.92	15.11	16.57	11.27	3.81	-9999	67.00	-9999	-9999	-9999	-9999			
1996	11	18	5.92	12.84	14.04	9.67	2.81	-9999	16.30	-9999	-9999	-9999	-9999			
1996	11	19	6.62	11.89	13.22	8.37	2.92	-9999	6.10	-9999	-9999	-9999	-9999			
1996	11	20	7.19	11.28	12.73	7.47	3.03	-9999	28.40	-9999	-9999	-9999	-9999			
1996	11	21	7.86	10.82	12.41	6.62	3.21	-9999	6.80	-9999	-9999	-9999	-9999			
1996	11	22	10.47	11.13	13.48	4.95	4.55	-9999	7.00	-9999	-9999	-9999	-9999			
1996	11	23	9.58	7.33	9.32	2.08	3.15	-9999	7.70	-9999	-9999	-9999	-9999			
1996	11	24	13.39	8.03	10.19	2.35	3.51	-9999	0.00	-9999	-9999	-9999	-9999			
1996	11	25	9.26	5.41	7.31	0.40	2.69	-9999	23.00	-9999	-9999	-9999	-9999			
1996	11	26	8.32	9.07	10.76	4.60	3.05	-9999	0.70	-9999	-9999	-9999	-9999			
1996	11	27	11.34	8.65	11.47	1.23	4.53	-9999	12.40	-9999	-9999	-9999	-9999			
1996	11	28	7.58	10.08	11.65	5.95	3.03	-9999	4.90	-9999	-9999	-9999	-9999			
1996	11	29	7.98	7.72	9.36	3.39	2.73	-9999	0.40	-9999	-9999	-9999	-9999			
1996	11	30	8.64	6.95	8.73	2.25	2.80	-9999	5.60	-9999	-9999	-9999	-9999			
1996	12	1	12.93	8.44	10.56	2.84	3.56	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	2	14.15	7.73	10.22	1.18	3.88	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	3	15.40	8.08	11.22	-0.20	4.76	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	4	15.31	8.73	11.92	0.33	5.01	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	5	14.59	9.15	12.06	1.47	4.80	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	6	13.95	9.03	11.73	1.93	4.48	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	7	12.90	10.84	13.23	4.54	4.54	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	8	9.42	9.94	12.23	3.92	4.14	-9999	5.90	-9999	-9999	-9999	-9999			
1996	12	9	6.02	10.89	12.16	7.56	2.62	-9999	18.50	-9999	-9999	-9999	-9999			
1996	12	10	5.83	11.24	12.46	8.01	2.60	-9999	3.00	-9999	-9999	-9999	-9999			
1996	12	11	8.11	10.59	12.41	5.79	3.55	-9999	0.80	-9999	-9999	-9999	-9999			
1996	12	12	12.48	10.56	12.85	4.51	4.31	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	13	7.14	11.24	12.84	7.03	3.30	-9999	35.00	-9999	-9999	-9999	-9999			
1996	12	14	4.81	13.21	14.26	10.46	2.52	-9999	9.90	-9999	-9999	-9999	-9999			
1996	12	15	11.81	13.04	15.26	7.17	4.87	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	16	9.79	8.28	9.91	3.99	2.81	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	17	10.06	10.15	11.87	5.61	3.30	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	18	11.79	11.41	13.62	5.57	4.41	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	19	7.49	10.21	11.96	5.61	3.35	-9999	16.40	-9999	-9999	-9999	-9999			
1996	12	20	5.86	12.25	13.58	8.75	2.97	-9999	10.50	-9999	-9999	-9999	-9999			
1996	12	21	8.36	12.48	14.57	6.97	4.47	-9999	3.20	-9999	-9999	-9999	-9999			
1996	12	22	4.14	12.76	13.66	10.37	2.15	-9999	1.10	-9999	-9999	-9999	-9999			
1996	12	23	6.15	13.74	15.13	10.06	3.38	-9999	3.70	-9999	-9999	-9999	-9999			
1996	12	24	5.16	12.2	13.31	9.26	2.52	-9999	19.30	-9999	-9999	-9999	-9999			
1996	12	25	7.03	11.05	12.61	6.94	3.19	-9999	5.20	-9999	-9999	-9999	-9999			
1996	12	26	9.43	4.03	5.50	0.16	1.97	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	27	8.26	-1.43	-0.23	-4.58	1.15	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	28	7.89	-1.69	-0.09	-5.90	1.46	-9999	10.40	-9999	-9999	-9999	-9999			
1996	12	29	6.37	-1.48	-0.26	-4.71	1.17	-9999	2.30	-9999	-9999	-9999	-9999			
1996	12	30	14.43	-0.84	1.80	-7.80	2.35	-9999	0.00	-9999	-9999	-9999	-9999			
1996	12	31	10.47	3.15	5.72	-3.62	2.98	-9999	6.50	-9999	-9999	-9999	-9999			
1997	1	1	10.62	10.55	13.43	2.96	5.18	-9999	7.50	-9999	-9999	-9999	-9999			
1997	1	2	8.57	11.21	13.12	6.17	3.85	-9999	10.10	-9999	-9999	-9999	-9999			
1997	1	3	7.50	13.02	14.61	8.84	3.64	-9999	17.40	-9999	-9999	-9999	-9999			
1997	1	4	7.07	10.02	11.41	6.34	2.72	-9999	11.50	-9999	-9999	-9999	-9999			
1997	1	5	8.21	8.13	9.75	3.86	2.77	-9999	3.90	-9999	-9999	-9999	-9999			
1997	1	6	6.66	6.35	7.55	3.17	1.91	-9999	37.80	-9999	-9999	-9999	-9999			
1997	1	7	7.49	8.18	9.56	4.56	2.40	-9999	0.40	-9999	-9999	-9999	-9999			
1997	1	8	10.54	8.98	11.29	2.88	3.95	-9999	5.70	-9999	-9999	-9999	-9999			
1997	1	9	8.59	9.14	10.79	4.78	2.99	-9999	10.80	-9999	-9999	-9999	-9999			
1997	1	10	6.98	8.94	10.19	5.63	2.31	-9999	1.80	-9999	-9999	-9999	-9999			
1997	1	11	10.92	9.78	11.27	5.84	2.85	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	12	11.85	9.6	11.24	5.28	3.06	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	13	14.57	10.36	12.67	4.28	4.28	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	14	16.22	10.47	13.43	2.67	5.27	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	15	16.54	10.39	13.50	2.20	5.44	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	16	16.69	10.06	13.14	1.95	5.30	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	17	15.31	8.83	11.22	2.52	4.02	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	18	14.03	8.68	10.70	3.35	3.46	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	19	8.71	7.75	9.29	3.70	2.58	-9999	9.50	-9999	-9999	-9999	-9999			
1997	1	20	8.37	11.55	13.02	7.66	3.13	-9999	5.20	-9999	-9999	-9999	-9999			
1997	1	21	9.48	13.15	14.37	9.92	2.91	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	22	14.51	12.17	14.24	6.70	4.36	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	23	16.85	11.81	14.52	4.65	5.33	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	24	16.82	12.35	15.03	5.27	5.46	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	25	16.56	11.9	14.46	5.15	5.11	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	26	15.21	9.86	11.99	4.23	3.89	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	27	15.17	8.58	10.65	3.13	3.51	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	28	17.50	10.27	12.95	3.20	4.81	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	29	18.71	10.35	13.38	2.35	5.33	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	30	18.56	9.73	12.61	2.14	4.93	-9999	0.00	-9999	-9999	-9999	-9999			
1997	1	31	18.90	8.33	11.20	0.76	4.51	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	1	17.54	10.27	12.74	3.75	4.51	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	2	19.70	9.49	12.58	1.34	5.13	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	3	16.37	6.69	8.81	1.09	3.19	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	4	12.48	7.71	9.88	1.98	3.47	-9999	7.00	-9999	-9999	-9999	-9999			
1997	2	5	13.39	9.81	12.26	3.36	4.35	-9999	6.70	-9999	-9999	-9999	-9999			
1997	2	6	11.61	8.56	9.92	4.96	2.44	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	7	19.00	9.92	12.52	3.08	4.59	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	8	21.86	10.36	13.88	1.09	5.97	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	9	21.71	10.42	13.84	1.41	5.86	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	10	17.04	10.88	13.07	5.09	4.24	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	11	15.61	11.64	13.58	6.52	4.00	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	12	17.04	12.02	14.16	6.37	4.45	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	13	15.90	11.76	13.66	6.74	3.96	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	14	12.53	10.23	12.18	5.09	3.69	-9999	4.20	-9999	-9999	-9999	-9999			
1997	2	15	8.71	11.27	12.52	7.99	2.65	-9999	22.90	-9999	-9999	-9999	-9999			
1997	2	16	15.79	9.22	10.91	4.75	3.07	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	17	22.80	7.93	10.80	0.38	4.40	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	18	24.18	8.68	11.94	0.10	5.08	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	19	21.82	10.72	13.38	3.70	4.92	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	20	24.68	9.62	12.98	0.75	5.51	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	21	23.91	11.07	14.20	2.81	5.71	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	22	22.77	11.98	14.80	4.55	5.55	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	23	20.06	11.17	13.42	5.24	4.40	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	24	13.02	10.34	11.64	6.90	2.61	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	25	14.50	11.52	12.97	7.70	3.08	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	26	11.17	12.3	13.38	9.47	2.46	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	27	19.17	12.69	14.63	7.58	4.25	-9999	0.00	-9999	-9999	-9999	-9999			
1997	2	28	27.69	11.35	14.89	2.00	6.37	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	1	28.13	11.85	15.49	2.27	6.69	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	2	27.81	13.62	17.14	4.33	7.26	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	3	28.57	14.05	17.80	4.17	7.80	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	4	27.61	13.79	17.13	4.99	7.05	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	5	21.81	12.93	15.12	7.17	4.77	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	6	20.94	13.27	15.32	7.88	4.60	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	7	23.28	14.31	16.66	8.12	5.49	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	8	27.79	13.35	16.48	5.10	6.54	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	9	25.28	12.54	15.12	5.74	5.35	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	10	31.22	13.16	17.13	2.71	7.71	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	11	25.12	12.64	15.11	6.14	5.19	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	12	32.86	12.89	17.37	1.07	8.26	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	13	31.00	13.35	17.05	3.60	7.41	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	14	30.39	13.41	16.91	4.19	7.14	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	15	29.72	14.86	18.24	5.95	7.58	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	16	31.25	14.7	18.45	4.83	8.11	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	17	31.24	15.08	18.85	5.15	8.32	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	18	26.25	14.29	17.03	7.06	6.22	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	19	15.35	14.43	16.40	9.25	4.76	-9999	5.00	-9999	-9999	-9999	-9999			
1997	3	20	29.68	11.89	15.03	3.61	6.01	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	21	32.70	11.85	15.62	1.92	6.87	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	22	32.42	11.73	15.36	2.15	6.64	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	23	22.45	11.92	15.03	3.71	5.98	-9999	1.80	-9999	-9999	-9999	-9999			
1997	3	24	13.21	11.2	12.75	7.12	3.20	-9999	19.00	-9999	-9999	-9999	-9999			
1997	3	25	28.70	12.21	15.02	4.80	5.61	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	26	30.57	13.39	16.54	5.07	6.59	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	27	33.79	13.59	17.43	3.45	7.73	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	28	23.23	13.19	16.48	4.50	6.73	-9999	0.60	-9999	-9999	-9999	-9999			
1997	3	29	23.22	11.52	13.69	5.79	4.37	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	30	34.73	10.74	14.63	0.49	6.57	-9999	0.00	-9999	-9999	-9999	-9999			
1997	3	31	32.04	11.59	14.90	2.86	6.14	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	1	32.46	12.46	15.83	3.59	6.55	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	2	30.20	13.31	16.28	5.49	6.26	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	3	35.26	14.28	18.17	4.01	8.13	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	4	31.91	13.67	16.89	5.17	6.81	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	5	28.78	13.11	15.86	5.86	5.82	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	6	30.41	13.23	16.19	5.41	6.22	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	7	32.62	13.42	16.70	4.78	6.80	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	8	32.39	10.95	14.12	2.59	5.72	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	9	37.25	11.27	15.33	0.58	6.99	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	10	34.39	12.38	15.88	3.14	6.72	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	11	33.15	12.2	15.43	3.69	6.25	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	12	31.42	13.79	16.76	5.96	6.44	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	13	36.03	12.4	16.04	2.79	6.93	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	14	35.86	12.6	16.19	3.13	6.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	15	29.93	13.22	15.91	6.13	5.76	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	16	35.67	12.4	15.85	3.30	6.65	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	17	27.64	9.85	12.18	3.70	4.19	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	18	40.11	11.19	15.53	-0.26	7.29	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	19	28.11	11.88	15.66	1.91	6.90	-9999	3.70	-9999	-9999	-9999	-9999			
1997	4	20	15.00	10.91	12.53	6.65	3.27	-9999	32.80	-9999	-9999	-9999	-9999			
1997	4	21	9.19	6.93	7.83	4.56	1.51	-9999	23.60	-9999	-9999	-9999	-9999			
1997	4	22	22.38	7.1	8.80	2.61	2.71	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	23	35.87	9.36	12.54	0.97	5.20	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	24	39.25	11.21	15.02	1.16	6.66	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	25	39.23	13.04	16.91	2.85	7.52	-9999	0.00	-9999	-9999	-9999	-9999			
1997	4	26	23.96	12.71	15.43	5.54	5.63	-9999	0.20	-9999	-9999	-9999	-9999			
1997	4	27	10.33	12.54	13.56	9.84	2.38	-9999	12.20	-9999	-9999	-9999	-9999			
1997	4	28	23.28	14.64	17.23	7.83	6.06	-9999	0.60	-9999	-9999	-9999	-9999			
1997	4	29	22.32	13.7	16.08	7.41	5.37	-9999	1.00	-9999	-9999	-9999	-9999			
1997	4	30	34.59	15.14	18.08	7.40	6.91	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	1	33.90	16.26	19.11	8.74	7.20	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	2	37.52	17.33	20.73	8.38	8.78	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	3	40.37	18.23	22.19	7.80	10.36	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	4	37.45	16.56	19.89	7.78	8.27	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	5	20.55	16.39	18.53	10.76	5.72	-9999	1.10	-9999	-9999	-9999	-9999			
1997	5	6	22.23	17.23	19.58	11.04	6.50	-9999	5.50	-9999	-9999	-9999	-9999			
1997	5	7	23.99	13.71	16.20	7.15	5.56	-9999	27.10	-9999	-9999	-9999	-9999			
1997	5	8	19.82	11.7	13.61	6.67	3.96	-9999	8.50	-9999	-9999	-9999	-9999			
1997	5	9	26.25	13.2	15.93	6.00	5.82	-9999	1.30	-9999	-9999	-9999	-9999			
1997	5	10	32.64	14.98	17.44	8.48	5.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	11	40.15	16.82	20.33	7.55	8.74	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	12	40.18	19.24	22.88	9.63	10.32	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	13	40.35	21.64	25.45	11.59	12.21	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	14	40.49	22.23	26.10	12.01	12.77	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	15	40.14	22.76	26.62	12.59	13.11	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	16	38.85	22.53	26.12	13.08	12.25	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	17	35.01	21.35	24.31	13.55	9.88	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	18	36.95	20.16	23.29	11.91	9.67	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	19	39.44	19.32	22.78	10.21	9.96	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	20	33.66	19.62	22.32	12.49	8.35	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	21	22.19	19.45	21.76	13.36	7.26	-9999	8.70	-9999	-9999	-9999	-9999			
1997	5	22	32.44	18.32	20.90	11.52	7.47	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	23	37.86	18.16	21.40	9.63	8.87	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	24	39.57	19.11	22.64	9.82	9.99	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	25	29.38	20.29	23.81	11.02	10.66	-9999	1.90	-9999	-9999	-9999	-9999			
1997	5	26	34.09	21.47	24.31	14.00	9.62	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	27	36.00	21.26	24.38	13.03	10.26	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	28	37.93	20.66	24.05	11.72	10.58	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	29	35.86	18.35	21.38	10.37	8.51	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	30	41.34	18.41	22.32	8.10	10.37	-9999	0.00	-9999	-9999	-9999	-9999			
1997	5	31	38.28	19.69	23.14	10.59	10.16	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	1	19.86	17.25	19.29	11.89	5.77	-9999	43.20	-9999	-9999	-9999	-9999			
1997	6	2	16.69	18.09	19.74	13.73	5.04	-9999	4.10	-9999	-9999	-9999	-9999			
1997	6	3	29.22	19.12	21.36	13.20	6.96	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	4	35.93	20.29	23.31	12.32	9.47	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	5	15.69	18.77	20.31	14.71	4.92	-9999	22.70	-9999	-9999	-9999	-9999			
1997	6	6	31.21	19.19	21.62	12.77	7.47	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	7	36.43	20.94	24.06	12.73	10.07	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	8	34.54	22.1	25.02	14.39	10.20	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	9	36.59	23.08	26.34	14.50	11.72	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	10	36.15	24.47	27.72	15.89	12.63	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	11	33.99	25.16	28.14	17.31	12.22	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	12	35.56	23.96	27.06	15.77	11.84	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	13	30.40	23.38	25.83	16.93	9.46	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	14	32.03	23.23	25.81	16.42	9.81	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	15	33.97	24.33	27.16	16.88	11.21	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	16	40.05	24.44	28.20	14.52	14.10	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	17	35.14	24.35	27.34	16.47	11.74	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	18	35.09	24.59	27.57	16.73	11.86	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	19	22.45	23.65	26.01	17.41	9.32	-9999	18.30	-9999	-9999	-9999	-9999			
1997	6	20	29.88	22.8	25.13	16.67	8.79	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	21	35.86	21.51	24.46	13.75	9.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	22	33.88	23.22	25.98	15.94	10.35	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	23	30.91	21.52	23.88	15.30	8.29	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	24	36.41	20.31	23.22	12.65	9.20	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	25	40.45	20.59	24.12	11.28	10.87	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	26	25.24	20.76	23.38	13.86	8.66	-9999	0.30	-9999	-9999	-9999	-9999			
1997	6	27	30.01	22.55	24.82	16.56	8.49	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	28	32.27	24.56	27.12	17.81	10.46	-9999	0.00	-9999	-9999	-9999	-9999			
1997	6	29	26.10	23.63	26.42	16.27	10.68	-9999	1.10	-9999	-9999	-9999	-9999			
1997	6	30	35.16	20.21	22.88	13.16	8.55	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	1	37.13	20.27	23.21	12.53	9.25	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	2	30.39	21.22	24.80	11.78	11.38	-9999	2.70	-9999	-9999	-9999	-9999			
1997	7	3	37.94	23.48	26.77	14.80	12.08	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	4	27.02	23.53	26.57	15.53	11.37	-9999	1.00	-9999	-9999	-9999	-9999			
1997	7	5	19.56	21.73	23.68	16.59	7.13	-9999	1.90	-9999	-9999	-9999	-9999			
1997	7	6	40.79	21.78	25.52	11.91	12.14	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	7	41.22	22.2	26.09	11.95	12.78	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	8	40.49	22.89	26.71	12.83	13.10	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	9	39.69	22.34	25.99	12.72	12.28	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	10	39.53	22.29	25.93	12.71	12.22	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	11	38.57	22.4	25.90	13.18	11.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	12	37.90	23.32	26.78	14.21	12.44	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	13	35.16	24.31	27.44	16.06	12.15	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	14	37.53	24.54	28.07	15.25	13.50	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	15	34.86	25.22	28.40	16.84	12.91	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	16	39.23	27.1	31.16	16.40	17.21	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	17	26.43	25.96	29.27	17.22	13.88	-9999	6.90	-9999	-9999	-9999	-9999			
1997	7	18	21.79	23.97	26.43	17.49	9.80	-9999	2.50	-9999	-9999	-9999	-9999			
1997	7	19	36.87	23.2	26.62	14.18	12.26	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	20	35.18	22.29	25.45	13.95	10.97	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	21	34.64	22.94	26.07	14.69	11.27	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	22	37.75	24.4	28.12	14.61	13.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	23	37.62	26.48	30.37	16.23	16.13	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	24	24.60	26.06	29.19	17.80	13.35	-9999	3.80	-9999	-9999	-9999	-9999			
1997	7	25	26.20	24.9	27.19	18.85	9.71	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	26	34.37	24.51	27.77	15.92	12.68	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	27	33.96	26.03	29.35	17.29	13.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	28	34.26	26.8	30.24	17.74	14.94	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	29	33.72	26.78	30.16	17.87	14.73	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	30	36.91	26.65	30.60	16.24	16.47	-9999	0.00	-9999	-9999	-9999	-9999			
1997	7	31	37.31	26.13	30.16	15.49	16.27	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	1	29.58	25.55	28.38	18.08	11.98	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	2	33.23	25.89	29.23	17.08	13.92	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	3	32.78	24.68	27.91	16.16	12.71	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	4	33.24	26.29	29.72	17.24	14.52	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	5	31.73	26.75	29.99	18.22	14.21	-9999	0.00	-9999	-9999	-9999	-9999			
1997	8	6	18.87	26.02	28.40	19.73	10.65	-9999	0.60	-9999	-9999	-9999	-9999			
