year,mo,day,leFMDS_Wm2,leFMDS_qc,hFMDS_Wm2,hFMDS_qc
1996,11,17,2.68184604166667,1,-19.3389583333333,1
1996,11,18,13.7066760416667,1,-24.5714354166667,1
1996,11,19,1.106659375,1,-78.2440791666667,1
1996,11,20,10.5956225,0.979166666666667,-68.2808020833333,1
1996,11,21,4.65517031875,0.708333333333333,-43.58275,1
1996,11,22,16.8863043958333,0.979166666666667,13.4103520833333,1
1996,11,23,18.6884548541667,0.770833333333333,-15.08875,1
1996,11,24,15.2411786458333,0.8125,-12.3426875,1
1996,11,25,-1.97959125,0.0208333333333333,-71.7100270833333,1
1996,11,26,11.6934052083333,0,-43.2247,1
1996,11,27,4.43252770833333,0,-56.9929235416667,0.979166666666667
1996,11,28,6.83220708333333,0,-17.5663569375,1
1996,11,29,6.95129416666667,0,-36.2498077083333,1
1996,11,30,1.07929133333333,0,-71.8878458333333,1
1996,12,1,4.46351145833333,0,-53.5979625,1
1996,12,2,14.85825125,0,-47.9733933333333,0.729166666666667
1996,12,3,19.1990589583333,0,-27.3547020833333,0.229166666666667
1996,12,4,-1.39087729166667,0,-33.2819479166667,0
1996,12,5,-0.494812125,0,-30.71474375,0
1996,12,6,13.7709910645833,0,-29.8822708333333,0
1996,12,7,3.04026385416667,0,-47.4120458333333,0
1996,12,8,12.2464825625,0,-40.1801777083333,0
1996,12,9,8.7708913125,0,-29.630659375,0
1996,12,10,3.83079520833333,0,-29.23380625,0
1996,12,11,8.09426520833333,0,-25.7454958333333,0
1996,12,12,11.243258125,0,-45.2816645833333,0
1996,12,13,17.0729436875,0,-44.540225,0
1996,12,14,0.359467208333333,0,-32.4869520833333,0
1996,12,15,-0.534705,0,-7.54827541666667,0
1996,12,16,3.38945395833333,0,1.85886916666667,0
1996,12,17,18.33424875,0,-14.8726875,0
1996,12,18,4.801160625,0,-51.951263125,0
1996,12,19,15.24567125,0,-30.4744610416667,0
1996,12,20,7.28993559375,0,-6.68572770833333,0
1996,12,21,5.95131679166667,0,-7.70244145833333,0
1996,12,22,4.74132479166667,0,-26.165793125,0
1996,12,23,16.7778614583333,0,-5.898940875,0
1996,12,24,2.879844375,0,-13.7883271875,0
1996,12,25,3.40208479166667,0,-7.07756527083333,0.104166666666667
1996,12,26,7.09919125,0,18.06704,0.875
1996,12,27,15.8914858333333,0,13.4319791666667,0.833333333333333
1996,12,28,4.2348276875,0,9.4556575,0.979166666666667
1996,12,29,18.7911766666667,0,18.222545,0.916666666666667
1996,12,30,8.79999270833333,0,12.0542531666667,0.958333333333333
1996,12,31,5.70873729166667,0,7.28812354166667,1
1997,1,1,13.0925066666667,0,13.1826097916667,1
1997,1,2,9.76663389583333,0,4.26229166666667,1
1997,1,3,-1.41417375,0,5.20942416666667,1
1997,1,4,-1.892516875,0,-9.15350729166667,1
1997,1,5,6.79818175,0,-4.33301160416667,1
1997,1,6,2.21697024770833,0,7.0975,1
1997,1,7,-0.518550625,0,-3.09895833333333,1
1997,1,8,11.2201389583333,0,-2.07069375,1
1997,1,9,6.02273427083333,0,-1.92833333333333,1
1997,1,10,3.69137752083333,0,-3.10291666666667,1
1997,1,11,9.4400425,0,6.87270833333333,1
1997,1,12,22.4871421458333,0,11.8575,1
1997,1,13,21.983817611875,0,1.49831041666667,1
1997,1,14,20.4155651041667,0,6.15895833333333,1
1997,1,15,21.4560777375,0,-0.436458333333334,1
1997,1,16,23.002019375,0,-1.361875,1
1997,1,17,16.292008125,0,-20.57375,1
1997,1,18,10.017211375,0,-9.544375,1
1997,1,19,20.555474,0,-16.2127083333333,1
1997,1,20,11.19934559125,0,-23.1485416666667,1
1997,1,21,19.5708358729167,0,-8.97717416666667,1
1997,1,22,30.389469375,0,4.04854166666667,1
1997,1,23,12.4575810416667,0,-18.83375,1
1997,1,24,17.9422477083333,0,1.91583333333333,1
1997,1,25,15.9801322916667,0,-3.82958333333333,1
1997,1,26,13.2568148310417,0,10.1510416666667,1
1997,1,27,-0.294192462708333,0,-16.7233333333333,1
1997,1,28,5.76653640979167,0,2.4775,1
1997,1,29,16.9955370208333,0,8.34145833333333,1
1997,1,30,23.4489439583333,0,-3.34354166666667,1
1997,1,31,27.92537625,0,4.97604166666667,1
1997,2,1,25.8449989583333,0,5.030625,1
1997,2,2,8.58475910416667,0,0.530625,1
1997,2,3,23.390404845,0,7.36958333333333,1
1997,2,4,11.5289755810417,0,10.87875,1
1997,2,5,23.9217690833333,0,-24.0585416666667,1
1997,2,6,32.0993433125,0.166666666666667,15.5339583333333,1
1997,2,7,30.9133967708333,0.291666666666667,4.6705,1
1997,2,8,33.215724375,0.395833333333333,9.465625,1
1997,2,9,32.3364470579167,0.666666666666667,9.12229166666667,1
1997,2,10,27.3244104560417,0.708333333333333,-12.7391666666667,1
1997,2,11,22.229405375,0.958333333333333,-30.6258333333333,1
1997,2,12,29.32106625,0.979166666666667,-28.5458666666667,1
1997,2,13,28.47367875,0.979166666666667,-66.9110104166667,1
1997,2,14,14.6350513125,1,-31.9432216666667,1
1997,2,15,37.943866325,1,5.7703375,1
1997,2,16,22.105,1,7.255,1
1997,2,17,32.540919125,1,2.26270833333333,1
1997,2,18,27.0500185416667,1,-35.4433333333333,1
1997,2,19,21.2186139583333,1,12.44546875,1
1997,2,20,26.2552083333333,1,2.62395833333333,1
1997,2,21,13.9906474375,1,-0.914816666666667,1
1997,2,22,33.62267436875,0.854166666666667,0.654365625,0.854166666666667
1997,2,23,17.1322355,1,-21.4932190416667,1
1997,2,24,25.148185625,1,-18.8267416666667,1
1997,2,25,56.7179,1,-20.79375,1
1997,2,26,57.3610064583333,0.979166666666667,-29.965521875,0.979166666666667
1997,2,27,53.4266666666667,1,22.5252708333333,1
1997,2,28,52.9947916666667,1,-7.6025,1
1997,3,1,32.3952083333333,1,8.24666666666667,1
1997,3,2,43.4379166666667,1,19.0491666666667,1
1997,3,3,47.514375,1,18.7872916666667,1
1997,3,4,35.61483375,1,-11.4758333333333,1
1997,3,5,21.8339972916667,1,7.56041666666667,1
1997,3,6,30.5527083333333,1,12.004375,1
1997,3,7,59.8868354166667,1,42.0504166666667,1
1997,3,8,54.05,1,37.2322916666667,1
1997,3,9,66.2052083333333,1,24.2172916666667,1
1997,3,10,72.8395833333333,1,35.96,1
1997,3,11,74.8225,1,26.7702083333333,1
1997,3,12,52.1890189583333,1,33.439375,1
1997,3,13,54.77375,1,24.48625,1
1997,3,14,26.1308333333333,1,-15.51336875,1
1997,3,15,30.9120510416667,1,-1.01488958333333,1
1997,3,16,71.8166666666667,1,51.3742083333333,1
1997,3,17,62.7007916666667,0.979166666666667,34.5680208333333,1
1997,3,18,51.2378014583333,1,39.3875,1
1997,3,19,65.5041745833333,1,-8.82801041666667,1
1997,3,20,48.0202395833333,1,54.8585416666667,1
1997,3,21,48.0504166666667,1,28.2008333333333,1
1997,3,22,48.3485104166667,1,40.2333333333333,1
1997,3,23,42.851980625,1,38.6402083333333,1
1997,3,24,54.7237764583333,1,-24.8760416666667,1
1997,3,25,42.8831047916667,1,13.67,1
1997,3,26,53.059441875,1,47.9945833333333,1
1997,3,27,60.8583333333333,1,44.39625,1
1997,3,28,40.8281133333333,1,9.76222916666667,1
1997,3,29,52.7083333333333,1,55.92375,1
1997,3,30,55.5955941666667,1,46.3414583333333,1
1997,3,31,51.200625,1,67.3954166666667,1
1997,4,1,53.8661774916667,1,51.8274354166667,1
1997,4,2,54.5304166666667,1,42.9597916666667,1
1997,4,3,66.8678202083333,1,40.5210416666667,1
1997,4,4,61.7266972916667,1,59.6239583333333,1
1997,4,5,60.933125,1,74.1170833333333,1
1997,4,6,65.3472916666667,1,55.1039583333333,1
1997,4,7,73.7916666666667,1,38.4713958333333,1
1997,4,8,66.93317125,1,29.6370833333333,1
1997,4,9,74.8920833333333,1,75.2425,1
1997,4,10,66.9270833333333,1,72.2389583333333,1
1997,4,11,74.5879166666667,1,52.3966666666667,1
1997,4,12,75.2175589583333,1,54.4527083333333,1
1997,4,13,63.7445833333333,1,62.164375,1
1997,4,14,62.9059583333333,1,62.58175,1
1997,4,15,80.94125,1,57.5275,1
1997,4,16,78.8054166666667,1,48.1583333333333,1
1997,4,17,78.8604460416667,1,52.3718125,1
1997,4,18,63.58694625,1,33.8252708333333,1
1997,4,19,41.240974375,1,-0.514647916666667,1
1997,4,20,80.028125,1,25.00375,1
1997,4,21,72.9260416666667,1,58.7758333333333,1
1997,4,22,65.7752083333333,1,72.925625,1
1997,4,23,65.400625,1,74.914375,1
1997,4,24,69.968125,1,76.2264791666667,1
1997,4,25,67.989125,1,61.0467083333333,1
1997,4,26,23.0270833333333,1,-12.3077083333333,1
1997,4,27,32.382745,1,-20.8829166666667,1
1997,4,28,11.3189041666667,1,-36.3582520833333,1
1997,4,29,71.5089583333333,1,26.445,1
1997,4,30,65.48875,1,49.1322916666667,1
1997,5,1,106.5275,1,61.8992916666667,1
1997,5,2,107.227291666667,1,59.633125,1
1997,5,3,73.917629375,1,39.4327083333333,1
1997,5,4,88.9984520833333,1,70.0902083333333,1
1997,5,5,85.1198183333333,1,9.79166666666667,1
1997,5,6,59.7468954791667,1,21.0164583333333,1
1997,5,7,59.9430010416667,1,-13.0209645833333,1
1997,5,8,40.7686135416667,1,7.083425,1
1997,5,9,75.4273970833333,1,38.626875,1
1997,5,10,69.8766666666667,1,27.869375,1
1997,5,11,33.1904220833333,1,10.7897916666667,1
1997,5,12,55.3191983333333,1,24.2532583333333,1
1997,5,13,31.6714583333333,1,16.2338583333333,1
1997,5,14,49.9322916666667,1,24.1220833333333,1
1997,5,15,87.615625,0.979166666666667,43.5036458333333,0.979166666666667
1997,5,16,91.1837702083333,1,38.2772916666667,1
1997,5,17,50.1051765625,1,15.9133895833333,1
1997,5,18,118.348979166667,1,42.4279166666667,1
1997,5,19,138.543197083333,1,41.099075,1
1997,5,20,103.584806875,1,60.8345833333333,1
1997,5,21,91.7327875,1,36.5326041666667,1
1997,5,22,73.1220833333333,1,35.55675,1
1997,5,23,111.084947916667,1,42.8985833333333,1
1997,5,24,97.04625,1,40.253125,1
1997,5,25,79.3064583333333,1,-0.442916666666666,1
1997,5,26,130.438083333333,1,55.6503333333333,1
1997,5,27,122.5554025,1,51.8710416666667,1
1997,5,28,146.350045625,1,52.8229645833333,1
1997,5,29,123.554627083333,1,43.41875,1
1997,5,30,131.501458333333,1,44.459375,1
1997,5,31,86.7312558333333,1,-3.96625,1
1997,6,1,14.4439583333333,1,-8.22208333333333,1
1997,6,2,110.020708333333,1,63.11225,1
1997,6,3,84.8454166666667,1,73.7299791666667,1
1997,6,4,34.5497916666667,1,-13.5202083333333,1
1997,6,5,76.694875,1,52.36495625,1
1997,6,6,137.349166666667,1,50.4641666666667,1
1997,6,7,113.071666666667,1,45.9258333333333,1
1997,6,8,98.7025833333333,1,65.1071666666667,1
1997,6,9,100.256666666667,1,39.5191666666667,1
1997,6,10,53.7871052083333,1,-4.393125,1
1997,6,11,125.614375,1,57.8108333333333,1
1997,6,12,77.409375,1,29.324375,1
1997,6,13,57.3404620833333,1,11.1957083333333,1
1997,6,14,89.2349872916667,1,52.1454166666667,1
1997,6,15,86.05,1,55.4741666666667,1
1997,6,16,47.2560285416667,1,10.0074645833333,1
1997,6,17,79.8558333333333,1,39.4970833333333,1
1997,6,18,87.4914583333333,1,40.42075,0.979166666666667
1997,6,19,99.3245833333333,1,54.7847916666667,1
