Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	0.0684	-5.79646	-1.41	-7.8	0.171022	-1.29292	1.3	2.07896	-9999	-9999	-9999
1	2	0.0414	-3.30875	-1.56	-4.17	0.137898	-1.05062	0	2.06146	-9999	-9999	-9999
1	3	0.0342	-3.97583	-3.45	-4.74	0.138796	-0.835208	0	2.14958	-9999	-9999	-9999
1	4	0.0396	-4.57792	-2.81	-5.71	0.181574	-0.717083	0	2.30938	-9999	-9999	-9999
1	5	0.072	-1.49312	0.91	-2.95	0.21233	-0.644583	0.3	2.48542	-9999	-9999	-9999
1	6	0.1062	-7.47	-0.46	-11.03	0.195716	-0.552917	0	2.66375	-9999	-9999	-9999
1	7	0.099	-9.30104	-7.43	-11.08	0.205494	-0.721458	0	2.84979	-9999	-9999	-9999
1	8	0.0792	-8.65708	-7.01	-10.59	0.197778	-0.829583	0.05	2.84396	-9999	-9999	-9999
1	9	0.144	-12.5556	-4.49	-15.47	0.225877	-0.932083	1.25	2.72333	-9999	-9999	-9999
1	10	0.0702	-3.62625	-2.88	-4.95	0.190785	-1.12625	0	2.54396	-9999	-9999	-9999
1	11	0.0378	-2.30958	0.32	-4.31	0.142852	-0.930417	0.5	2.35458	-9999	-9999	-9999
1	12	0.1026	0.0308333	1.05	-1.99	0.344888	-0.682917	0.1	2.26167	-9999	-9999	-9999
1	13	0.0882	-4.69229	-1.35	-8.47	0.268076	-0.529583	0	2.28333	-9999	-9999	-9999
1	14	0.0936	-3.59313	-1.9	-6.66	0.175603	-0.7275	0.05	2.32583	-9999	-9999	-9999
1	15	0.3888	-8.04417	-1.56	-17.65	0.238627	-0.72	0	2.28104	-9999	-9999	-9999
1	16	0.1548	-13.0658	-7.65	-18.74	0.230225	-1.04521	0.4	2.20125	-9999	-9999	-9999
1	17	0.2664	-18.1573	-12.91	-23.28	0.485046	-1.40396	0	1.95667	-9999	-9999	-9999
1	18	0.3024	-26.2279	-23.59	-28.87	0.225836	-2.05771	0	1.43937	-9999	-9999	-9999
1	19	0.6912	-30.5023	-28.83	-32.99	0.142118	-3.12083	0.15	-9999	-9999	-9999	-9999
1	20	0.2844	-32.1642	-29.29	-34.62	0.134291	-4.24229	0.05	-9999	-9999	-9999	-9999
1	21	0.3042	-27.8454	-25.74	-34.19	0.161496	-4.98417	0.1	-9999	-9999	-9999	-9999
1	22	0.2736	-21.4998	-14.27	-28.38	0.281834	-5.17646	0.95	-9999	-9999	-9999	-9999
1	23	0.1422	-6.77292	-4	-13.9	0.249206	-4.74292	0.7	-9999	-9999	-9999	-9999
1	24	0.1926	-4.69604	-2.68	-7.13	0.267424	-3.81437	1.8	-9999	-9999	-9999	-9999
1	25	0.4788	-6.47479	-3.93	-13.3	0.209244	-3.1276	0.25	-9999	-9999	-9999	-9999
1	26	0.252	-2.07354	1.39	-11.85	0.260336	-2.81688	2	-9999	-9999	-9999	-9999
1	27	0.5328	-1.94646	0.81	-5.03	0.756854	-2.02042	0	-9999	-9999	-9999	-9999
1	28	0.2574	-7.7925	-5.25	-11.1	0.262621	-1.88542	0.15	-9999	-9999	-9999	-9999
1	29	0.585	-6.82979	-3.67	-11.46	0.438287	-2.07146	0	-9999	-9999	-9999	-9999
1	30	1.0602	-9.06667	-7.76	-11.73	0.420122	-2.31562	0	-9999	-9999	-9999	-9999
1	31	1.4364	-16.5021	-11.97	-21.33	0.277117	-2.615	0.3	-9999	-9999	-9999	-9999
2	1	0.5184	-14.2419	-11.66	-16.46	0.247336	-3.00271	3.3	-9999	-9999	-9999	-9999
2	2	0.6156	-16.7835	-15.78	-18.02	0.247049	-2.94438	1.85	-9999	-9999	-9999	-9999
2	3	1.3338	-22.3508	-18.48	-24.98	0.212502	-2.88354	0	-9999	-9999	-9999	-9999
