 Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	Litterfall
1	1	3.12	6.4	10.18	1.93	1.41	7.51	4.2	-9999	-9999	-9999	-9999
1	2	1.25	10.77	12.49	8.07	2.54	8.18	22.4	-9999	-9999	-9999	-9999
1	3	3.17	7.28	8.73	5.68	1.7	7.96	7	-9999	-9999	-9999	-9999
1	4	0.48	2.93	5.95	-2.57	0.52	7.43	15.2	-9999	-9999	-9999	-9999
1	5	1.75	-3.91	-2.57	-8.01	0.17	6.41	0	-9999	-9999	-9999	-9999
1	6	2.46	-8.07	-5.33	-11.34	0.21	5.77	0	-9999	-9999	-9999	-9999
1	7	1.54	-6.31	-5.47	-7.39	0.3	5.3	0	-9999	-9999	-9999	-9999
1	8	3.13	-8.76	-7.08	-9.87	0.39	4.91	0	-9999	-9999	-9999	-9999
1	9	5.59	-8.73	-6.99	-11.14	0.57	4.36	0	-9999	-9999	-9999	-9999
1	10	4.33	-9.65	-7.39	-12.14	0.46	3.72	0	-9999	-9999	-9999	-9999
1	11	4.35	-5.64	-4.1	-8.01	0.87	3.37	0	-9999	-9999	-9999	-9999
1	12	6.92	-6.28	-3.04	-8.81	1.28	3.02	0	-9999	-9999	-9999	-9999
1	13	1.33	-4.15	-0.61	-9.2	0.62	2.68	0	-9999	-9999	-9999	-9999
1	14	1.61	1.61	3.06	-0.44	0.42	2.89	13.2	-9999	-9999	-9999	-9999
1	15	1.54	2.42	3	1.29	0.7	3.12	0.2	-9999	-9999	-9999	-9999
1	16	1.56	2.13	3.12	-0.49	0.55	3.38	1.2	-9999	-9999	-9999	-9999
1	17	6.63	-0.47	2.92	-3.7	0.57	3.14	0	-9999	-9999	-9999	-9999
1	18	1.36	2.24	4.45	-2.08	1.08	3.16	0	-9999	-9999	-9999	-9999
1	19	4.6	3.03	9.16	-2.5	1.56	3.2	0.4	-9999	-9999	-9999	-9999
1	20	5.2	7.85	10.54	5.66	3.41	4.1	0.8	-9999	-9999	-9999	-9999
1	21	2.22	6.94	8.67	5.78	1.91	4.76	6.8	-9999	-9999	-9999	-9999
1	22	2.77	5.88	7.6	4.47	1.74	4.78	2.4	-9999	-9999	-9999	-9999
1	23	1.21	4.55	5.26	4.1	0.85	4.92	2	-9999	-9999	-9999	-9999
1	24	3.64	0.83	4.77	-2.61	1.34	4.62	0	-9999	-9999	-9999	-9999
1	25	7.8	-0.98	3.84	-5.08	0.85	3.59	0	-9999	-9999	-9999	-9999
1	26	1.91	1.45	2.36	0.3	0.26	3.52	5.4	-9999	-9999	-9999	-9999
1	27	1.4	4.67	7.24	2.02	0.43	4.14	2.8	-9999	-9999	-9999	-9999
1	28	2.75	5.32	7.76	1.54	1.63	4.9	6.4	-9999	-9999	-9999	-9999
1	29	1.53	1.32	2.35	0.27	0.52	4.28	7.4	-9999	-9999	-9999	-9999
1	30	1.76	-0.68	1.01	-2.38	0.25	3.89	0.2	-9999	-9999	-9999	-9999
1	31	6.58	-5.52	-2.77	-9.24	0.76	3.67	0	-9999	-9999	-9999	-9999
2	1	7.69	-6.18	-2.59	-10.8	0.87	3.33	0	-9999	-9999	-9999	-9999
2	2	3.03	0.27	2.43	-2.47	0.65	3.21	10.8	-9999	-9999	-9999	-9999
2	3	1.29	2.63	3.61	0.75	0.59	3.23	15.8	-9999	-9999	-9999	-9999
2	4	3.81	-0.17	1.04	-1.32	0.39	3.23	1.8	-9999	-9999	-9999	-9999
2	5	2.33	-0.58	-0.14	-1.25	0.42	3.13	0	-9999	-9999	-9999	-9999
2	6	5.44	-0.28	1.41	-1.08	0.83	3.09	1.6	-9999	-9999	-9999	-9999
2	7	3.7	-0.03	1.35	-2.39	1.18	3.02	1	-9999	-9999	-9999	-9999
2	8	2.94	2.23	3.54	1.28	0.94	3.1	1.4	-9999	-9999	-9999	-9999
2	9	5.81	1.96	4.11	-1.36	0.66	3.52	0.2	-9999	-9999	-9999	-9999
