Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1972	3	30	30.13	11.11	15.23	6.70	5.05	-9999	0.00	-9999	-9999	-9999	-9999			
1972	3	31	32.24	12.31	16.54	6.91	5.91	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	1	35.16	11.97	18.38	6.66	7.43	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	2	35.59	13.31	19.04	6.86	7.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	3	34.01	14.58	19.32	8.33	7.56	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	4	26.32	12.36	19.90	8.50	7.99	-9999	0.90	-9999	-9999	-9999	-9999			
1972	4	5	18.66	11.09	15.99	9.41	4.37	-9999	9.00	-9999	-9999	-9999	-9999			
1972	4	6	28.29	10.45	12.93	5.27	4.08	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	7	36.19	12.46	17.02	5.07	6.94	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	8	27.27	13.03	19.66	7.60	8.14	-9999	14.80	-9999	-9999	-9999	-9999			
1972	4	9	25.06	10.77	17.29	7.23	6.36	-9999	0.70	-9999	-9999	-9999	-9999			
1972	4	10	29.70	10.14	12.68	4.37	4.26	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	11	22.02	9.54	14.52	6.33	4.70	-9999	9.70	-9999	-9999	-9999	-9999			
1972	4	12	16.92	8.68	11.62	5.82	3.06	-9999	3.60	-9999	-9999	-9999	-9999			
1972	4	13	18.37	8.22	11.77	5.38	3.33	-9999	5.70	-9999	-9999	-9999	-9999			
1972	4	14	23.05	11.48	12.44	6.48	3.29	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	15	25.43	11.10	14.78	5.02	5.38	-9999	13.10	-9999	-9999	-9999	-9999			
1972	4	16	24.79	7.04	14.14	4.85	5.01	-9999	50.30	-9999	-9999	-9999	-9999			
1972	4	17	21.71	6.23	9.92	2.46	3.34	-9999	7.20	-9999	-9999	-9999	-9999			
1972	4	18	18.91	8.23	10.15	3.96	2.95	-9999	4.40	-9999	-9999	-9999	-9999			
1972	4	19	21.50	9.18	12.07	4.90	3.70	-9999	10.50	-9999	-9999	-9999	-9999			
1972	4	20	30.35	9.39	13.35	5.64	4.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	21	23.52	10.73	13.27	5.44	4.23	-9999	13.10	-9999	-9999	-9999	-9999			
1972	4	22	23.63	7.72	12.22	4.54	3.92	-9999	0.60	-9999	-9999	-9999	-9999			
1972	4	23	19.66	10.44	11.42	5.49	3.08	-9999	2.40	-9999	-9999	-9999	-9999			
1972	4	24	21.45	9.47	13.48	7.00	3.73	-9999	20.00	-9999	-9999	-9999	-9999			
1972	4	25	12.23	8.69	9.45	6.20	1.66	-9999	23.80	-9999	-9999	-9999	-9999			
1972	4	26	32.69	6.67	9.81	2.55	3.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	27	27.81	8.90	10.71	1.96	3.91	-9999	11.40	-9999	-9999	-9999	-9999			
1972	4	28	27.61	6.99	12.18	3.44	4.28	-9999	4.40	-9999	-9999	-9999	-9999			
1972	4	29	33.11	8.20	9.47	2.14	3.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	4	30	41.90	9.71	13.70	2.30	5.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	1	41.21	10.96	15.68	4.64	6.12	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	2	40.85	12.33	16.48	5.66	6.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	3	42.37	12.71	17.22	5.39	6.98	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	4	29.63	11.91	16.91	6.98	6.16	-9999	9.90	-9999	-9999	-9999	-9999			
1972	5	5	22.43	12.97	14.99	8.55	4.05	-9999	18.80	-9999	-9999	-9999	-9999			
1972	5	6	26.17	12.66	15.81	7.86	4.97	-9999	3.70	-9999	-9999	-9999	-9999			
1972	5	7	27.55	13.37	16.83	8.27	5.56	-9999	2.80	-9999	-9999	-9999	-9999			
1972	5	8	29.72	13.53	17.60	7.88	6.33	-9999	4.00	-9999	-9999	-9999	-9999			
1972	5	9	39.53	13.56	18.17	8.45	6.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	10	30.77	13.79	18.73	8.25	7.09	-9999	1.20	-9999	-9999	-9999	-9999			
1972	5	11	30.36	13.44	18.72	8.50	6.98	-9999	2.00	-9999	-9999	-9999	-9999			
1972	5	12	32.59	12.04	18.08	6.07	7.41	-9999	3.90	-9999	-9999	-9999	-9999			
1972	5	13	30.15	11.49	17.13	7.00	6.32	-9999	8.70	-9999	-9999	-9999	-9999			
1972	5	14	21.71	12.51	14.05	7.88	3.71	-9999	21.20	-9999	-9999	-9999	-9999			
1972	5	15	23.28	11.74	15.34	8.63	4.27	-9999	10.50	-9999	-9999	-9999	-9999			
1972	5	16	35.27	11.29	14.63	6.75	4.61	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	17	30.83	11.24	15.49	5.28	5.77	-9999	0.90	-9999	-9999	-9999	-9999			
1972	5	18	26.32	10.15	14.25	6.39	4.50	-9999	25.10	-9999	-9999	-9999	-9999			
1972	5	19	15.80	11.31	11.49	7.31	2.33	-9999	4.90	-9999	-9999	-9999	-9999			
1972	5	20	24.92	12.57	14.52	7.32	4.29	-9999	0.30	-9999	-9999	-9999	-9999			
1972	5	21	40.83	12.57	17.09	6.93	6.32	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	22	42.96	13.90	18.12	6.64	7.23	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	23	44.33	16.05	21.11	8.03	9.26	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	24	39.86	17.87	23.12	12.33	9.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	25	41.77	18.16	23.65	11.51	10.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	26	41.27	18.25	24.20	12.13	10.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	27	36.57	17.85	23.52	13.77	8.87	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	28	40.36	16.31	21.09	9.93	8.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	29	42.72	16.74	21.45	8.79	9.28	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	30	44.27	16.85	23.64	9.48	11.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	5	31	40.22	17.34	23.71	12.07	10.04	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	1	36.38	17.86	22.59	12.85	8.42	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	2	39.27	16.15	21.94	11.10	8.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	3	43.26	15.48	20.44	7.62	8.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	4	43.19	16.45	20.55	7.56	8.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	5	41.54	18.38	23.67	11.02	10.51	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	6	37.63	18.55	24.06	13.25	9.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	7	41.01	18.80	23.85	11.34	10.55	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	8	40.45	19.52	25.57	13.04	11.62	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	9	42.56	19.77	25.98	11.99	12.63	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	10	42.48	17.34	24.20	10.53	11.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	11	30.55	17.43	23.23	10.71	10.20	-9999	11.20	-9999	-9999	-9999	-9999			
1972	6	12	24.44	15.39	21.53	12.68	7.44	-9999	17.70	-9999	-9999	-9999	-9999			
1972	6	13	32.54	15.03	17.69	9.12	5.85	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	14	28.04	15.95	20.43	9.72	7.93	-9999	4.10	-9999	-9999	-9999	-9999			
1972	6	15	36.70	16.80	20.26	9.81	7.73	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	16	38.79	16.09	21.86	10.29	9.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	17	33.76	16.78	21.26	11.77	7.68	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	18	39.74	16.88	21.63	9.36	9.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	19	39.88	17.38	23.93	11.10	10.75	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	20	37.09	19.16	24.32	12.76	10.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	21	40.44	20.53	26.52	12.83	12.87	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	22	37.74	21.35	27.31	14.94	12.69	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	23	27.79	21.32	27.07	15.01	12.33	-9999	6.80	-9999	-9999	-9999	-9999			
1972	6	24	28.68	18.88	25.57	13.17	11.55	-9999	3.70	-9999	-9999	-9999	-9999			
1972	6	25	32.82	18.86	21.54	12.00	7.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	26	37.47	20.07	24.04	12.26	10.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	27	27.06	20.62	25.44	14.07	10.89	-9999	3.60	-9999	-9999	-9999	-9999			
1972	6	28	34.75	20.28	25.20	14.49	10.35	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	29	36.23	20.84	25.06	13.81	10.59	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	30	35.99	20.04	25.78	14.54	11.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	1	32.39	18.78	24.10	14.51	9.06	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	2	26.64	17.39	22.96	12.26	9.14	-9999	7.50	-9999	-9999	-9999	-9999			
1972	7	3	38.05	18.00	22.82	11.03	9.62	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	4	37.87	19.97	23.96	12.13	10.28	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	5	38.78	19.61	26.54	13.84	12.35	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	6	34.62	21.02	26.40	15.66	11.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	7	38.14	22.12	27.74	15.14	13.13	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	8	38.56	23.15	28.62	15.60	14.03	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	9	38.21	24.47	31.71	18.18	16.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	10	35.83	25.15	33.03	20.47	17.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	11	26.91	18.78	27.87	16.34	12.53	-9999	4.80	-9999	-9999	-9999	-9999			
1972	7	12	26.12	14.41	21.38	11.10	8.15	-9999	21.90	-9999	-9999	-9999	-9999			
1972	7	13	12.38	15.32	15.32	11.13	2.92	-9999	2.00	-9999	-9999	-9999	-9999			
1972	7	14	14.64	17.04	17.04	12.04	3.73	-9999	2.20	-9999	-9999	-9999	-9999			
1972	7	15	18.80	16.39	18.87	12.30	5.15	-9999	7.00	-9999	-9999	-9999	-9999			
1972	7	16	23.86	18.95	19.99	13.78	5.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	17	32.26	21.66	23.87	14.71	8.67	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	18	37.04	20.88	26.17	14.75	11.36	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	19	33.20	21.30	25.65	15.98	9.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	20	22.04	20.56	24.17	16.09	8.07	-9999	6.20	-9999	-9999	-9999	-9999			
1972	7	21	24.38	21.01	24.39	15.30	8.88	-9999	2.50	-9999	-9999	-9999	-9999			
1972	7	22	31.32	22.45	25.36	16.64	9.09	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	23	33.55	23.34	27.33	17.56	10.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	24	38.21	23.02	28.70	16.48	13.58	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	25	26.62	22.57	27.29	16.65	11.54	-9999	4.40	-9999	-9999	-9999	-9999			
1972	7	26	27.46	21.43	26.97	15.86	11.66	-9999	10.50	-9999	-9999	-9999	-9999			
1972	7	27	25.43	21.03	25.89	16.14	10.10	-9999	7.40	-9999	-9999	-9999	-9999			
1972	7	28	26.48	20.77	24.44	14.30	9.58	-9999	2.20	-9999	-9999	-9999	-9999			
1972	7	29	36.87	20.49	25.64	14.54	10.84	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	30	39.33	20.38	25.66	13.17	11.66	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	31	36.78	19.98	25.52	14.34	10.82	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	1	35.22	19.25	24.39	14.07	9.66	-9999	0.00	-9999	-9999	-9999	-9999			
